319841  , -110847     , array([ 0.00603377 ,  0.146774   ,  1.32722e-27,  5.08944e-57,  0.0043003  ])
319842  , -110772     , array([ 0.0060398  ,  0.146774   ,  1.32722e-27,  5.08944e-57,  0.0043003  ])
319843  , -110857     , array([ 0.00603377 ,  0.146921   ,  1.32722e-27,  5.08944e-57,  0.0043003  ])
319844  , -110847     , array([ 0.00603377 ,  0.146774   ,  1.32855e-27,  5.08944e-57,  0.0043003  ])
319845  , -110847     , array([ 0.00603377 ,  0.146774   ,  1.32722e-27,  5.09453e-57,  0.0043003  ])
319846  , -110908     , array([ 0.00603377 ,  0.146774   ,  1.32722e-27,  5.08944e-57,  0.00430461 ])
319847  , -110847     , array([ 0.00603377 ,  0.146774   ,  1.32722e-27,  5.08944e-57,  0.0043003  ])
319848  , -51478.7    , array([ 0.0131865  ,  0.132621   ,  1.32722e-27,  5.08944e-57,  0.00228727 ])
319849  , -51478.7    , array([ 0.0131865  ,  0.132621   ,  1.32722e-27,  5.08944e-57,  0.00228727 ])
319850  , -51459.9    , array([ 0.0131997  ,  0.132621   ,  1.32722e-27,  5.08944e-57,  0.00228727 ])
319851  , -51485.5    , array([ 0.0131865  ,  0.132754   ,  1.32722e-27,  5.08944e-57,  0.00228727 ])
319852  , -51478.7    , array([ 0.0131865  ,  0.132621   ,  1.32855e-27,  5.08944e-57,  0.00228727 ])
319853  , -51478.7    , array([ 0.0131865  ,  0.132621   ,  1.32722e-27,  5.09453e-57,  0.00228727 ])
319854  , -51489.7    , array([ 0.0131865  ,  0.132621   ,  1.32722e-27,  5.08944e-57,  0.00228956 ])
319862  , -51454.6    , array([ 0.0132017  ,  0.132263   ,  1.32722e-27,  5.08944e-57,  0.00229063 ])
319863  , -51454.6    , array([ 0.0132017  ,  0.132263   ,  1.32722e-27,  5.08944e-57,  0.00229063 ])
319864  , -51435.8    , array([ 0.0132149  ,  0.132263   ,  1.32722e-27,  5.08944e-57,  0.00229063 ])
319865  , -51461.5    , array([ 0.0132017  ,  0.132396   ,  1.32722e-27,  5.08944e-57,  0.00229063 ])
319866  , -51454.6    , array([ 0.0132017  ,  0.132263   ,  1.32855e-27,  5.08944e-57,  0.00229063 ])
319867  , -51454.6    , array([ 0.0132017  ,  0.132263   ,  1.32722e-27,  5.09453e-57,  0.00229063 ])
319868  , -51465.6    , array([ 0.0132017  ,  0.132263   ,  1.32722e-27,  5.08944e-57,  0.00229292 ])
319869  , -51430.4    , array([ 0.013217   ,  0.131906   ,  1.32722e-27,  5.08944e-57,  0.002294   ])
319870  , -51430.4    , array([ 0.013217   ,  0.131906   ,  1.32722e-27,  5.08944e-57,  0.002294   ])
319871  , -51411.6    , array([ 0.0132302  ,  0.131906   ,  1.32722e-27,  5.08944e-57,  0.002294   ])
319872  , -51437.2    , array([ 0.013217   ,  0.132038   ,  1.32722e-27,  5.08944e-57,  0.002294   ])
319873  , -51430.4    , array([ 0.013217   ,  0.131906   ,  1.32855e-27,  5.08944e-57,  0.002294   ])
319874  , -51430.4    , array([ 0.013217   ,  0.131906   ,  1.32722e-27,  5.09453e-57,  0.002294   ])
319875  , -51441.3    , array([ 0.013217   ,  0.131906   ,  1.32722e-27,  5.08944e-57,  0.00229629 ])
319883  , -51424.3    , array([ 0.0132208  ,  0.131816   ,  1.32722e-27,  5.08944e-57,  0.00229485 ])
319884  , -51424.3    , array([ 0.0132208  ,  0.131816   ,  1.32722e-27,  5.08944e-57,  0.00229485 ])
