279798  , -74419.7    , array([ 0.0530783  ,  0.494311   ,  2.46375e-20,  1.0548e-25 ,  0.0312073  ])
279799  , -74363.1    , array([ 0.0531314  ,  0.494311   ,  2.46375e-20,  1.0548e-25 ,  0.0312073  ])
279800  , -74432.1    , array([ 0.0530783  ,  0.494806   ,  2.46375e-20,  1.0548e-25 ,  0.0312073  ])
279801  , -74419.7    , array([ 0.0530783  ,  0.494311   ,  2.46621e-20,  1.0548e-25 ,  0.0312073  ])
279802  , -74419.7    , array([ 0.0530783  ,  0.494311   ,  2.46375e-20,  1.05586e-25,  0.0312073  ])
279803  , -74454.3    , array([ 0.0530783  ,  0.494311   ,  2.46375e-20,  1.0548e-25 ,  0.0312385  ])
279804  , -74419.7    , array([ 0.0530783  ,  0.494311   ,  2.46375e-20,  1.0548e-25 ,  0.0312073  ])
279805  , -35803.1    , array([ 0.123789   ,  0.410734   ,  2.46375e-20,  1.0548e-25 ,  0.0185838  ])
279806  , -35803.1    , array([ 0.123789   ,  0.410734   ,  2.46375e-20,  1.0548e-25 ,  0.0185838  ])
279807  , -35790.7    , array([ 0.123913   ,  0.410734   ,  2.46375e-20,  1.0548e-25 ,  0.0185838  ])
279808  , -35815.5    , array([ 0.123789   ,  0.411144   ,  2.46375e-20,  1.0548e-25 ,  0.0185838  ])
279809  , -35803.1    , array([ 0.123789   ,  0.410734   ,  2.46621e-20,  1.0548e-25 ,  0.0185838  ])
279810  , -35803.1    , array([ 0.123789   ,  0.410734   ,  2.46375e-20,  1.05586e-25,  0.0185838  ])
279811  , -35800.3    , array([ 0.123789   ,  0.410734   ,  2.46375e-20,  1.0548e-25 ,  0.0186024  ])
279812  , -709434     , array([ 0.926638   ,  0.00971304 ,  2.46375e-20,  1.0548e-25 ,  0.199613   ])
279813  , -709434     , array([ 0.926638   ,  0.00971304 ,  2.46375e-20,  1.0548e-25 ,  0.199613   ])
279814  , -709429     , array([ 0.927565   ,  0.00971304 ,  2.46375e-20,  1.0548e-25 ,  0.199613   ])
279815  , -708718     , array([ 0.926638   ,  0.00972275 ,  2.46375e-20,  1.0548e-25 ,  0.199613   ])
279816  , -709434     , array([ 0.926638   ,  0.00971304 ,  2.46621e-20,  1.0548e-25 ,  0.199613   ])
279817  , -709434     , array([ 0.926638   ,  0.00971304 ,  2.46375e-20,  1.05586e-25,  0.199613   ])
279818  , -710159     , array([ 0.926638   ,  0.00971304 ,  2.46375e-20,  1.0548e-25 ,  0.199813   ])
279819  , -12166.5    , array([ 0.218969   ,  0.142166   ,  2.46375e-20,  1.0548e-25 ,  0.0364141  ])
279820  , -12166.5    , array([ 0.218969   ,  0.142166   ,  2.46375e-20,  1.0548e-25 ,  0.0364141  ])
279821  , -12151.1    , array([ 0.219188   ,  0.142166   ,  2.46375e-20,  1.0548e-25 ,  0.0364141  ])
