235903  , -77248.2    , array([ 0.0102471  ,  0.700945   ,  8.6541e-40 ,  2.63322e-08,  2.3943e-05 ])
235904  , -77250      , array([ 0.0102573  ,  0.700945   ,  8.6541e-40 ,  2.63322e-08,  2.3943e-05 ])
235905  , -77248.3    , array([ 0.0102471  ,  0.701646   ,  8.6541e-40 ,  2.63322e-08,  2.3943e-05 ])
235906  , -77248.2    , array([ 0.0102471  ,  0.700945   ,  8.66276e-40,  2.63322e-08,  2.3943e-05 ])
235907  , -77248.2    , array([ 0.0102471  ,  0.700945   ,  8.6541e-40 ,  2.63586e-08,  2.3943e-05 ])
235908  , -77246.4    , array([ 0.0102471  ,  0.700945   ,  8.6541e-40 ,  2.63322e-08,  2.39669e-05])
235909  , -77248.2    , array([ 0.0102471  ,  0.700945   ,  8.6541e-40 ,  2.63322e-08,  2.3943e-05 ])
235910  , -72259      , array([ 0.00505957 ,  0.690005   ,  8.6541e-40 ,  2.63322e-08,  4.93061e-05])
235911  , -72259      , array([ 0.00505957 ,  0.690005   ,  8.6541e-40 ,  2.63322e-08,  4.93061e-05])
235912  , -72264.8    , array([ 0.00506464 ,  0.690005   ,  8.6541e-40 ,  2.63322e-08,  4.93061e-05])
235913  , -72259.1    , array([ 0.00505957 ,  0.690695   ,  8.6541e-40 ,  2.63322e-08,  4.93061e-05])
235914  , -72259      , array([ 0.00505957 ,  0.690005   ,  8.66276e-40,  2.63322e-08,  4.93061e-05])
235915  , -72259      , array([ 0.00505957 ,  0.690005   ,  8.6541e-40 ,  2.63586e-08,  4.93061e-05])
235916  , -72253.1    , array([ 0.00505957 ,  0.690005   ,  8.6541e-40 ,  2.63322e-08,  4.93554e-05])
235924  , -72257.1    , array([ 0.00505878 ,  0.690003   ,  8.6541e-40 ,  2.63322e-08,  4.93141e-05])
235925  , -72257.1    , array([ 0.00505878 ,  0.690003   ,  8.6541e-40 ,  2.63322e-08,  4.93141e-05])
235926  , -72263      , array([ 0.00506384 ,  0.690003   ,  8.6541e-40 ,  2.63322e-08,  4.93141e-05])
235927  , -72257.2    , array([ 0.00505878 ,  0.690693   ,  8.6541e-40 ,  2.63322e-08,  4.93141e-05])
235928  , -72257.1    , array([ 0.00505878 ,  0.690003   ,  8.66276e-40,  2.63322e-08,  4.93141e-05])
235929  , -72257.1    , array([ 0.00505878 ,  0.690003   ,  8.6541e-40 ,  2.63586e-08,  4.93141e-05])
235930  , -72251.2    , array([ 0.00505878 ,  0.690003   ,  8.6541e-40 ,  2.63322e-08,  4.93634e-05])
235931  , -72255.3    , array([ 0.00505798 ,  0.69       ,  8.6541e-40 ,  2.63322e-08,  4.9322e-05 ])
235932  , -72255.3    , array([ 0.00505798 ,  0.69       ,  8.6541e-40 ,  2.63322e-08,  4.9322e-05 ])
235933  , -72261.1    , array([ 0.00506304 ,  0.69       ,  8.6541e-40 ,  2.63322e-08,  4.9322e-05 ])
235934  , -72255.3    , array([ 0.00505798 ,  0.690691   ,  8.6541e-40 ,  2.63322e-08,  4.9322e-05 ])
235935  , -72255.3    , array([ 0.00505798 ,  0.69       ,  8.66276e-40,  2.63322e-08,  4.9322e-05 ])
235936  , -72255.3    , array([ 0.00505798 ,  0.69       ,  8.6541e-40 ,  2.63586e-08,  4.9322e-05 ])
235937  , -72249.4    , array([ 0.00505798 ,  0.69       ,  8.6541e-40 ,  2.63322e-08,  4.93714e-05])
235938  , -59589.1    , array([ 0.00123331 ,  0.668633   ,  8.6541e-40 ,  2.63322e-08,  0.00020913 ])
235939  , -59589.1    , array([ 0.00123331 ,  0.668633   ,  8.6541e-40 ,  2.63322e-08,  0.00020913 ])
235940  , -59571.5    , array([ 0.00123454 ,  0.668633   ,  8.6541e-40 ,  2.63322e-08,  0.00020913 ])
235941  , -59589.3    , array([ 0.00123331 ,  0.669302   ,  8.6541e-40 ,  2.63322e-08,  0.00020913 ])
235942  , -59589.1    , array([ 0.00123331 ,  0.668633   ,  8.66276e-40,  2.63322e-08,  0.00020913 ])
235943  , -59589.1    , array([ 0.00123331 ,  0.668633   ,  8.6541e-40 ,  2.63586e-08,  0.00020913 ])
235944  , -59606.4    , array([ 0.00123331 ,  0.668633   ,  8.6541e-40 ,  2.63322e-08,  0.00020934 ])
235945  , -66918.9    , array([ 0.00354502 ,  0.684556   ,  8.6541e-40 ,  2.63322e-08,  7.09651e-05])
235946  , -66918.9    , array([ 0.00354502 ,  0.684556   ,  8.6541e-40 ,  2.63322e-08,  7.09651e-05])
235947  , -66927.8    , array([ 0.00354856 ,  0.684556   ,  8.6541e-40 ,  2.63322e-08,  7.09651e-05])
235948  , -66919      , array([ 0.00354502 ,  0.68524    ,  8.6541e-40 ,  2.63322e-08,  7.09651e-05])
235949  , -66918.9    , array([ 0.00354502 ,  0.684556   ,  8.66276e-40,  2.63322e-08,  7.09651e-05])
235950  , -66918.9    , array([ 0.00354502 ,  0.684556   ,  8.6541e-40 ,  2.63586e-08,  7.09651e-05])
235951  , -66909.9    , array([ 0.00354502 ,  0.684556   ,  8.6541e-40 ,  2.63322e-08,  7.10361e-05])
235952  , -54867.8    , array([ 0.00168669 ,  0.673315   ,  8.6541e-40 ,  2.63322e-08,  0.000151791])
235953  , -54867.8    , array([ 0.00168669 ,  0.673315   ,  8.6541e-40 ,  2.63322e-08,  0.000151791])
235954  , -54868.6    , array([ 0.00168837 ,  0.673315   ,  8.6541e-40 ,  2.63322e-08,  0.000151791])
235955  , -54867.9    , array([ 0.00168669 ,  0.673989   ,  8.6541e-40 ,  2.63322e-08,  0.000151791])
235956  , -54867.8    , array([ 0.00168669 ,  0.673315   ,  8.66276e-40,  2.63322e-08,  0.000151791])
235957  , -54867.8    , array([ 0.00168669 ,  0.673315   ,  8.6541e-40 ,  2.63586e-08,  0.000151791])
235958  , -54866.8    , array([ 0.00168669 ,  0.673315   ,  8.6541e-40 ,  2.63322e-08,  0.000151943])
235966  , -54864.3    , array([ 0.00169381 ,  0.667737   ,  8.6541e-40 ,  2.63322e-08,  0.000152692])
235967  , -54864.3    , array([ 0.00169381 ,  0.667737   ,  8.6541e-40 ,  2.63322e-08,  0.000152692])
235968  , -54865      , array([ 0.0016955  ,  0.667737   ,  8.6541e-40 ,  2.63322e-08,  0.000152692])
235969  , -54864.4    , array([ 0.00169381 ,  0.668405   ,  8.6541e-40 ,  2.63322e-08,  0.000152692])
235970  , -54864.3    , array([ 0.00169381 ,  0.667737   ,  8.66276e-40,  2.63322e-08,  0.000152692])
235971  , -54864.3    , array([ 0.00169381 ,  0.667737   ,  8.6541e-40 ,  2.63586e-08,  0.000152692])
235972  , -54863.3    , array([ 0.00169381 ,  0.667737   ,  8.6541e-40 ,  2.63322e-08,  0.000152844])
235973  , -54857.9    , array([ 0.00170697 ,  0.65761    ,  8.6541e-40 ,  2.63322e-08,  0.000154361])
235974  , -54857.9    , array([ 0.00170697 ,  0.65761    ,  8.6541e-40 ,  2.63322e-08,  0.000154361])
235975  , -54858.6    , array([ 0.00170868 ,  0.65761    ,  8.6541e-40 ,  2.63322e-08,  0.000154361])
235976  , -54858.1    , array([ 0.00170697 ,  0.658268   ,  8.6541e-40 ,  2.63322e-08,  0.000154361])
235977  , -54857.9    , array([ 0.00170697 ,  0.65761    ,  8.66276e-40,  2.63322e-08,  0.000154361])
235978  , -54857.9    , array([ 0.00170697 ,  0.65761    ,  8.6541e-40 ,  2.63586e-08,  0.000154361])
235979  , -54857.1    , array([ 0.00170697 ,  0.65761    ,  8.6541e-40 ,  2.63322e-08,  0.000154515])
235987  , -54857.1    , array([ 0.00170872 ,  0.656283   ,  8.6541e-40 ,  2.63322e-08,  0.000154583])
235988  , -54857.1    , array([ 0.00170872 ,  0.656283   ,  8.6541e-40 ,  2.63322e-08,  0.000154583])
235989  , -54857.8    , array([ 0.00171043 ,  0.656283   ,  8.6541e-40 ,  2.63322e-08,  0.000154583])
235990  , -54857.2    , array([ 0.00170872 ,  0.656939   ,  8.6541e-40 ,  2.63322e-08,  0.000154583])
235991  , -54857.1    , array([ 0.00170872 ,  0.656283   ,  8.66276e-40,  2.63322e-08,  0.000154583])
235992  , -54857.1    , array([ 0.00170872 ,  0.656283   ,  8.6541e-40 ,  2.63586e-08,  0.000154583])
235993  , -54856.2    , array([ 0.00170872 ,  0.656283   ,  8.6541e-40 ,  2.63322e-08,  0.000154737])
235994  , -54855.6    , array([ 0.00171191 ,  0.653868   ,  8.6541e-40 ,  2.63322e-08,  0.000154989])
235995  , -54855.6    , array([ 0.00171191 ,  0.653868   ,  8.6541e-40 ,  2.63322e-08,  0.000154989])
235996  , -54856.3    , array([ 0.00171363 ,  0.653868   ,  8.6541e-40 ,  2.63322e-08,  0.000154989])
235997  , -54855.7    , array([ 0.00171191 ,  0.654522   ,  8.6541e-40 ,  2.63322e-08,  0.000154989])
235998  , -54855.6    , array([ 0.00171191 ,  0.653868   ,  8.66276e-40,  2.63322e-08,  0.000154989])
235999  , -54855.6    , array([ 0.00171191 ,  0.653868   ,  8.6541e-40 ,  2.63586e-08,  0.000154989])
236000  , -54854.8    , array([ 0.00171191 ,  0.653868   ,  8.6541e-40 ,  2.63322e-08,  0.000155144])
236008  , -54855.4    , array([ 0.00171235 ,  0.65354    ,  8.6541e-40 ,  2.63322e-08,  0.000155044])
236009  , -54855.4    , array([ 0.00171235 ,  0.65354    ,  8.6541e-40 ,  2.63322e-08,  0.000155044])
236010  , -54856.1    , array([ 0.00171406 ,  0.65354    ,  8.6541e-40 ,  2.63322e-08,  0.000155044])
236011  , -54855.5    , array([ 0.00171235 ,  0.654194   ,  8.6541e-40 ,  2.63322e-08,  0.000155044])
236012  , -54855.4    , array([ 0.00171235 ,  0.65354    ,  8.66276e-40,  2.63322e-08,  0.000155044])
236013  , -54855.4    , array([ 0.00171235 ,  0.65354    ,  8.6541e-40 ,  2.63586e-08,  0.000155044])
236014  , -54854.5    , array([ 0.00171235 ,  0.65354    ,  8.6541e-40 ,  2.63322e-08,  0.000155199])
236015  , -54855      , array([ 0.00171314 ,  0.652943   ,  8.6541e-40 ,  2.63322e-08,  0.000155145])
236016  , -54855      , array([ 0.00171314 ,  0.652943   ,  8.6541e-40 ,  2.63322e-08,  0.000155145])
236017  , -54855.7    , array([ 0.00171485 ,  0.652943   ,  8.6541e-40 ,  2.63322e-08,  0.000155145])
236018  , -54855.2    , array([ 0.00171314 ,  0.653597   ,  8.6541e-40 ,  2.63322e-08,  0.000155145])
236019  , -54855      , array([ 0.00171314 ,  0.652943   ,  8.66276e-40,  2.63322e-08,  0.000155145])
236020  , -54855      , array([ 0.00171314 ,  0.652943   ,  8.6541e-40 ,  2.63586e-08,  0.000155145])
236021  , -54854.2    , array([ 0.00171314 ,  0.652943   ,  8.6541e-40 ,  2.63322e-08,  0.0001553  ])
236029  , -54855      , array([ 0.00171325 ,  0.652861   ,  8.6541e-40 ,  2.63322e-08,  0.000155159])
236030  , -54855      , array([ 0.00171325 ,  0.652861   ,  8.6541e-40 ,  2.63322e-08,  0.000155159])
