138615  , -76212.8    , array([ 0.11691    ,  3.58799    ,  0.356749   ,  5.00842e-16,  0.000422137])
138637  , -59416.9    , array([ 0.035672   ,  3.37902    ,  0.356746   ,  5.00842e-16,  0.00147921 ])
138638  , -59426.6    , array([ 0.0357077  ,  3.37902    ,  0.356746   ,  5.00842e-16,  0.00147921 ])
138639  , -59417.2    , array([ 0.035672   ,  3.3824     ,  0.356746   ,  5.00842e-16,  0.00147921 ])
138640  , -59416.9    , array([ 0.035672   ,  3.37902    ,  0.357103   ,  5.00842e-16,  0.00147921 ])
138641  , -59416.9    , array([ 0.035672   ,  3.37902    ,  0.356746   ,  5.01343e-16,  0.00147921 ])
138642  , -59406.6    , array([ 0.035672   ,  3.37902    ,  0.356746   ,  5.00842e-16,  0.00148069 ])
138643  , -54256.1    , array([ 0.0256031  ,  3.32284    ,  0.356745   ,  5.00842e-16,  0.00209982 ])
138644  , -54256.1    , array([ 0.0256031  ,  3.32284    ,  0.356745   ,  5.00842e-16,  0.00209982 ])
138645  , -54259.1    , array([ 0.0256287  ,  3.32284    ,  0.356745   ,  5.00842e-16,  0.00209982 ])
138646  , -54256.4    , array([ 0.0256031  ,  3.32617    ,  0.356745   ,  5.00842e-16,  0.00209982 ])
138647  , -54256.1    , array([ 0.0256031  ,  3.32284    ,  0.357102   ,  5.00842e-16,  0.00209982 ])
138648  , -54256.1    , array([ 0.0256031  ,  3.32284    ,  0.356745   ,  5.01343e-16,  0.00209982 ])
138649  , -54252.2    , array([ 0.0256031  ,  3.32284    ,  0.356745   ,  5.00842e-16,  0.00210192 ])
138650  , -107988     , array([ 0.00965277 ,  3.16296    ,  0.356743   ,  5.00842e-16,  0.00588435 ])
138651  , -107988     , array([ 0.00965277 ,  3.16296    ,  0.356743   ,  5.00842e-16,  0.00588435 ])
138652  , -107921     , array([ 0.00966243 ,  3.16296    ,  0.356743   ,  5.00842e-16,  0.00588435 ])
138653  , -107989     , array([ 0.00965277 ,  3.16612    ,  0.356743   ,  5.00842e-16,  0.00588435 ])
138654  , -107987     , array([ 0.00965277 ,  3.16296    ,  0.3571     ,  5.00842e-16,  0.00588435 ])
138655  , -107988     , array([ 0.00965277 ,  3.16296    ,  0.356743   ,  5.01343e-16,  0.00588435 ])
138656  , -108047     , array([ 0.00965277 ,  3.16296    ,  0.356743   ,  5.00842e-16,  0.00589024 ])
138657  , -53964      , array([ 0.0240655  ,  3.31245    ,  0.356745   ,  5.00842e-16,  0.00224179 ])
138658  , -53964      , array([ 0.0240655  ,  3.31245    ,  0.356745   ,  5.00842e-16,  0.00224179 ])
138659  , -53964.5    , array([ 0.0240896  ,  3.31245    ,  0.356745   ,  5.00842e-16,  0.00224179 ])
138660  , -53964.4    , array([ 0.0240655  ,  3.31577    ,  0.356745   ,  5.00842e-16,  0.00224179 ])
138661  , -53964      , array([ 0.0240655  ,  3.31245    ,  0.357102   ,  5.00842e-16,  0.00224179 ])
138662  , -53964      , array([ 0.0240655  ,  3.31245    ,  0.356745   ,  5.01343e-16,  0.00224179 ])
138663  , -53962.5    , array([ 0.0240655  ,  3.31245    ,  0.356745   ,  5.00842e-16,  0.00224404 ])
138671  , -53960.6    , array([ 0.0240939  ,  3.30834    ,  0.356748   ,  5.00842e-16,  0.00224693 ])
138672  , -53960.6    , array([ 0.0240939  ,  3.30834    ,  0.356748   ,  5.00842e-16,  0.00224693 ])
138673  , -53961.1    , array([ 0.024118   ,  3.30834    ,  0.356748   ,  5.00842e-16,  0.00224693 ])
138674  , -53961      , array([ 0.0240939  ,  3.31165    ,  0.356748   ,  5.00842e-16,  0.00224693 ])
138675  , -53960.6    , array([ 0.0240939  ,  3.30834    ,  0.357105   ,  5.00842e-16,  0.00224693 ])
138676  , -53960.6    , array([ 0.0240939  ,  3.30834    ,  0.356748   ,  5.01343e-16,  0.00224693 ])
138677  , -53959.1    , array([ 0.0240939  ,  3.30834    ,  0.356748   ,  5.00842e-16,  0.00224918 ])
138678  , -53948.9    , array([ 0.0241929  ,  3.29405    ,  0.356759   ,  5.00842e-16,  0.00226494 ])
138679  , -53948.9    , array([ 0.0241929  ,  3.29405    ,  0.356759   ,  5.00842e-16,  0.00226494 ])
138680  , -53949.3    , array([ 0.0242171  ,  3.29405    ,  0.356759   ,  5.00842e-16,  0.00226494 ])
138681  , -53949.3    , array([ 0.0241929  ,  3.29735    ,  0.356759   ,  5.00842e-16,  0.00226494 ])
138682  , -53948.9    , array([ 0.0241929  ,  3.29405    ,  0.357116   ,  5.00842e-16,  0.00226494 ])
138683  , -53948.9    , array([ 0.0241929  ,  3.29405    ,  0.356759   ,  5.01343e-16,  0.00226494 ])
138684  , -53947.5    , array([ 0.0241929  ,  3.29405    ,  0.356759   ,  5.00842e-16,  0.00226721 ])
138692  , -53948.1    , array([ 0.0241999  ,  3.29305    ,  0.35676    ,  5.00842e-16,  0.00226621 ])
138693  , -53948.1    , array([ 0.0241999  ,  3.29305    ,  0.35676    ,  5.00842e-16,  0.00226621 ])
138694  , -53948.5    , array([ 0.0242241  ,  3.29305    ,  0.35676    ,  5.00842e-16,  0.00226621 ])
138695  , -53948.5    , array([ 0.0241999  ,  3.29634    ,  0.35676    ,  5.00842e-16,  0.00226621 ])
138696  , -53948.1    , array([ 0.0241999  ,  3.29305    ,  0.357117   ,  5.00842e-16,  0.00226621 ])
138697  , -53948.1    , array([ 0.0241999  ,  3.29305    ,  0.35676    ,  5.01343e-16,  0.00226621 ])
138698  , -53946.7    , array([ 0.0241999  ,  3.29305    ,  0.35676    ,  5.00842e-16,  0.00226848 ])
138699  , -53945.3    , array([ 0.024224   ,  3.28959    ,  0.356762   ,  5.00842e-16,  0.0022706  ])
138700  , -53945.3    , array([ 0.024224   ,  3.28959    ,  0.356762   ,  5.00842e-16,  0.0022706  ])
138701  , -53945.7    , array([ 0.0242482  ,  3.28959    ,  0.356762   ,  5.00842e-16,  0.0022706  ])
138702  , -53945.7    , array([ 0.024224   ,  3.29288    ,  0.356762   ,  5.00842e-16,  0.0022706  ])
138703  , -53945.3    , array([ 0.024224   ,  3.28959    ,  0.357119   ,  5.00842e-16,  0.0022706  ])
138704  , -53945.3    , array([ 0.024224   ,  3.28959    ,  0.356762   ,  5.01343e-16,  0.0022706  ])
138705  , -53943.9    , array([ 0.024224   ,  3.28959    ,  0.356762   ,  5.00842e-16,  0.00227288 ])
138706  , -299152     , array([ 1.22708    ,  0.0522255  ,  0.367293   ,  5.00842e-16,  4.70997    ])
138707  , -299152     , array([ 1.22708    ,  0.0522255  ,  0.367293   ,  5.00842e-16,  4.70997    ])
138708  , -299208     , array([ 1.22831    ,  0.0522255  ,  0.367293   ,  5.00842e-16,  4.70997    ])
138709  , -299016     , array([ 1.22708    ,  0.0522777  ,  0.367293   ,  5.00842e-16,  4.70997    ])
138710  , -299084     , array([ 1.22708    ,  0.0522255  ,  0.36766    ,  5.00842e-16,  4.70997    ])
138711  , -299152     , array([ 1.22708    ,  0.0522255  ,  0.367293   ,  5.01343e-16,  4.70997    ])
138712  , -299161     , array([ 1.22708    ,  0.0522255  ,  0.367293   ,  5.00842e-16,  4.71468    ])
138713  , -53945.7    , array([ 0.0393482  ,  1.97136    ,  0.358047   ,  5.00842e-16,  0.00583556 ])
138714  , -53945.7    , array([ 0.0393482  ,  1.97136    ,  0.358047   ,  5.00842e-16,  0.00583556 ])
138715  , -53934.5    , array([ 0.0393875  ,  1.97136    ,  0.358047   ,  5.00842e-16,  0.00583556 ])
138716  , -53947.1    , array([ 0.0393482  ,  1.97334    ,  0.358047   ,  5.00842e-16,  0.00583556 ])
138717  , -53945.7    , array([ 0.0393482  ,  1.97136    ,  0.358406   ,  5.00842e-16,  0.00583556 ])
138718  , -53945.7    , array([ 0.0393482  ,  1.97136    ,  0.358047   ,  5.01343e-16,  0.00583556 ])
138719  , -53953.4    , array([ 0.0393482  ,  1.97136    ,  0.358047   ,  5.00842e-16,  0.00584139 ])
138720  , -53904.3    , array([ 0.0389285  ,  1.79607    ,  0.360094   ,  5.00842e-16,  0.00581636 ])
138721  , -53904.3    , array([ 0.0389285  ,  1.79607    ,  0.360094   ,  5.00842e-16,  0.00581636 ])
138722  , -53892.9    , array([ 0.0389675  ,  1.79607    ,  0.360094   ,  5.00842e-16,  0.00581636 ])
138723  , -53905.9    , array([ 0.0389285  ,  1.79787    ,  0.360094   ,  5.00842e-16,  0.00581636 ])
138724  , -53904.3    , array([ 0.0389285  ,  1.79607    ,  0.360454   ,  5.00842e-16,  0.00581636 ])
138725  , -53904.3    , array([ 0.0389285  ,  1.79607    ,  0.360094   ,  5.01343e-16,  0.00581636 ])
138726  , -53912.2    , array([ 0.0389285  ,  1.79607    ,  0.360094   ,  5.00842e-16,  0.00582218 ])
138727  , -53632.8    , array([ 0.0372942  ,  1.2375     ,  0.368398   ,  5.00842e-16,  0.0057402  ])
138728  , -53632.8    , array([ 0.0372942  ,  1.2375     ,  0.368398   ,  5.00842e-16,  0.0057402  ])
138729  , -53620.2    , array([ 0.0373316  ,  1.2375     ,  0.368398   ,  5.00842e-16,  0.0057402  ])
138730  , -53635      , array([ 0.0372942  ,  1.23874    ,  0.368398   ,  5.00842e-16,  0.0057402  ])
138731  , -53632.8    , array([ 0.0372942  ,  1.2375     ,  0.368767   ,  5.00842e-16,  0.0057402  ])
138732  , -53632.8    , array([ 0.0372942  ,  1.2375     ,  0.368398   ,  5.01343e-16,  0.0057402  ])
138733  , -53641.2    , array([ 0.0372942  ,  1.2375     ,  0.368398   ,  5.00842e-16,  0.00574594 ])
138734  , -49333.5    , array([ 0.031415   ,  0.278896   ,  0.403576   ,  5.00842e-16,  0.00544539 ])
138735  , -49333.5    , array([ 0.031415   ,  0.278896   ,  0.403576   ,  5.00842e-16,  0.00544539 ])
138736  , -49315.8    , array([ 0.0314465  ,  0.278896   ,  0.403576   ,  5.00842e-16,  0.00544539 ])
138737  , -49340.9    , array([ 0.031415   ,  0.279175   ,  0.403576   ,  5.00842e-16,  0.00544539 ])
138738  , -49333.5    , array([ 0.031415   ,  0.278896   ,  0.40398    ,  5.00842e-16,  0.00544539 ])
138739  , -49333.5    , array([ 0.031415   ,  0.278896   ,  0.403576   ,  5.01343e-16,  0.00544539 ])
138740  , -49342      , array([ 0.031415   ,  0.278896   ,  0.403576   ,  5.00842e-16,  0.00545084 ])
138748  , -49331.7    , array([ 0.0314138  ,  0.278803   ,  0.403584   ,  5.00842e-16,  0.00544533 ])
138749  , -49331.7    , array([ 0.0314138  ,  0.278803   ,  0.403584   ,  5.00842e-16,  0.00544533 ])
138750  , -49313.9    , array([ 0.0314453  ,  0.278803   ,  0.403584   ,  5.00842e-16,  0.00544533 ])
138751  , -49339      , array([ 0.0314138  ,  0.279082   ,  0.403584   ,  5.00842e-16,  0.00544533 ])
138752  , -49331.6    , array([ 0.0314138  ,  0.278803   ,  0.403988   ,  5.00842e-16,  0.00544533 ])
138753  , -49331.7    , array([ 0.0314138  ,  0.278803   ,  0.403584   ,  5.01343e-16,  0.00544533 ])
138754  , -49340.1    , array([ 0.0314138  ,  0.278803   ,  0.403584   ,  5.00842e-16,  0.00545078 ])
138755  , -49329.8    , array([ 0.0314126  ,  0.278711   ,  0.403592   ,  5.00842e-16,  0.00544526 ])
138756  , -49329.8    , array([ 0.0314126  ,  0.278711   ,  0.403592   ,  5.00842e-16,  0.00544526 ])
138757  , -49312.1    , array([ 0.0314441  ,  0.278711   ,  0.403592   ,  5.00842e-16,  0.00544526 ])
138758  , -49337.2    , array([ 0.0314126  ,  0.27899    ,  0.403592   ,  5.00842e-16,  0.00544526 ])
138759  , -49329.8    , array([ 0.0314126  ,  0.278711   ,  0.403996   ,  5.00842e-16,  0.00544526 ])
138760  , -49329.8    , array([ 0.0314126  ,  0.278711   ,  0.403592   ,  5.01343e-16,  0.00544526 ])
138761  , -49338.3    , array([ 0.0314126  ,  0.278711   ,  0.403592   ,  5.00842e-16,  0.00545071 ])
138762  , -19180.4    , array([ 0.0222901  ,  0.0141608  ,  0.484339   ,  5.00842e-16,  0.00490037 ])
138763  , -19180.4    , array([ 0.0222901  ,  0.0141608  ,  0.484339   ,  5.00842e-16,  0.00490037 ])
138764  , -19157      , array([ 0.0223124  ,  0.0141608  ,  0.484339   ,  5.00842e-16,  0.00490037 ])
138765  , -19184.3    , array([ 0.0222901  ,  0.014175   ,  0.484339   ,  5.00842e-16,  0.00490037 ])
138766  , -19180.3    , array([ 0.0222901  ,  0.0141608  ,  0.484823   ,  5.00842e-16,  0.00490037 ])
138767  , -19180.4    , array([ 0.0222901  ,  0.0141608  ,  0.484339   ,  5.01343e-16,  0.00490037 ])
138768  , -19199      , array([ 0.0222901  ,  0.0141608  ,  0.484339   ,  5.00842e-16,  0.00490527 ])
138769  , -19119      , array([ 0.0219654  ,  0.0124663  ,  0.488132   ,  5.00842e-16,  0.00487832 ])
138770  , -19119      , array([ 0.0219654  ,  0.0124663  ,  0.488132   ,  5.00842e-16,  0.00487832 ])
138771  , -19096.1    , array([ 0.0219874  ,  0.0124663  ,  0.488132   ,  5.00842e-16,  0.00487832 ])
138772  , -19119.9    , array([ 0.0219654  ,  0.0124787  ,  0.488132   ,  5.00842e-16,  0.00487832 ])
138773  , -19118.9    , array([ 0.0219654  ,  0.0124663  ,  0.48862    ,  5.00842e-16,  0.00487832 ])
138774  , -19119      , array([ 0.0219654  ,  0.0124663  ,  0.488132   ,  5.01343e-16,  0.00487832 ])
138775  , -19140      , array([ 0.0219654  ,  0.0124663  ,  0.488132   ,  5.00842e-16,  0.0048832  ])
138776  , -19099.7    , array([ 0.0220724  ,  0.0130036  ,  0.486873   ,  5.00842e-16,  0.00488561 ])
138777  , -19099.7    , array([ 0.0220724  ,  0.0130036  ,  0.486873   ,  5.00842e-16,  0.00488561 ])
138778  , -19076.6    , array([ 0.0220945  ,  0.0130036  ,  0.486873   ,  5.00842e-16,  0.00488561 ])
138779  , -19101.6    , array([ 0.0220724  ,  0.0130166  ,  0.486873   ,  5.00842e-16,  0.00488561 ])
138780  , -19099.6    , array([ 0.0220724  ,  0.0130036  ,  0.48736    ,  5.00842e-16,  0.00488561 ])
138781  , -19099.7    , array([ 0.0220724  ,  0.0130036  ,  0.486873   ,  5.01343e-16,  0.00488561 ])
138782  , -19119.8    , array([ 0.0220724  ,  0.0130036  ,  0.486873   ,  5.00842e-16,  0.0048905  ])
138790  , -19099.9    , array([ 0.0219336  ,  0.0126155  ,  0.487492   ,  5.00842e-16,  0.00486289 ])
138791  , -19099.9    , array([ 0.0219336  ,  0.0126155  ,  0.487492   ,  5.00842e-16,  0.00486289 ])
138792  , -19076.9    , array([ 0.0219556  ,  0.0126155  ,  0.487492   ,  5.00842e-16,  0.00486289 ])
138793  , -19101.3    , array([ 0.0219336  ,  0.0126281  ,  0.487492   ,  5.00842e-16,  0.00486289 ])
138794  , -19099.8    , array([ 0.0219336  ,  0.0126155  ,  0.48798    ,  5.00842e-16,  0.00486289 ])
138795  , -19099.9    , array([ 0.0219336  ,  0.0126155  ,  0.487492   ,  5.01343e-16,  0.00486289 ])
138796  , -19120.6    , array([ 0.0219336  ,  0.0126155  ,  0.487492   ,  5.00842e-16,  0.00486776 ])
138797  , -19097.8    , array([ 0.0220074  ,  0.0128205  ,  0.487162   ,  5.00842e-16,  0.00487497 ])
138798  , -19097.8    , array([ 0.0220074  ,  0.0128205  ,  0.487162   ,  5.00842e-16,  0.00487497 ])
138799  , -19074.7    , array([ 0.0220294  ,  0.0128205  ,  0.487162   ,  5.00842e-16,  0.00487497 ])
138800  , -19099.5    , array([ 0.0220074  ,  0.0128333  ,  0.487162   ,  5.00842e-16,  0.00487497 ])
138801  , -19097.7    , array([ 0.0220074  ,  0.0128205  ,  0.48765    ,  5.00842e-16,  0.00487497 ])
138802  , -19097.8    , array([ 0.0220074  ,  0.0128205  ,  0.487162   ,  5.01343e-16,  0.00487497 ])
138803  , -19118.2    , array([ 0.0220074  ,  0.0128205  ,  0.487162   ,  5.00842e-16,  0.00487984 ])
138804  , -19094      , array([ 0.022023   ,  0.0128284  ,  0.490364   ,  5.00842e-16,  0.00487787 ])
138805  , -19094      , array([ 0.022023   ,  0.0128284  ,  0.490364   ,  5.00842e-16,  0.00487787 ])
138806  , -19070.9    , array([ 0.0220451  ,  0.0128284  ,  0.490364   ,  5.00842e-16,  0.00487787 ])
138807  , -19095.7    , array([ 0.022023   ,  0.0128412  ,  0.490364   ,  5.00842e-16,  0.00487787 ])
138808  , -19093.9    , array([ 0.022023   ,  0.0128284  ,  0.490855   ,  5.00842e-16,  0.00487787 ])
138809  , -19094      , array([ 0.022023   ,  0.0128284  ,  0.490364   ,  5.01343e-16,  0.00487787 ])
138810  , -19114.4    , array([ 0.022023   ,  0.0128284  ,  0.490364   ,  5.00842e-16,  0.00488275 ])
138811  , -19078.7    , array([ 0.0220858  ,  0.0128601  ,  0.503384   ,  5.00842e-16,  0.00488949 ])
138812  , -19078.7    , array([ 0.0220858  ,  0.0128601  ,  0.503384   ,  5.00842e-16,  0.00488949 ])
138813  , -19055.7    , array([ 0.0221079  ,  0.0128601  ,  0.503384   ,  5.00842e-16,  0.00488949 ])
138814  , -19080.4    , array([ 0.0220858  ,  0.0128729  ,  0.503384   ,  5.00842e-16,  0.00488949 ])
138815  , -19078.6    , array([ 0.0220858  ,  0.0128601  ,  0.503887   ,  5.00842e-16,  0.00488949 ])
138816  , -19078.7    , array([ 0.0220858  ,  0.0128601  ,  0.503384   ,  5.01343e-16,  0.00488949 ])
138817  , -19099.1    , array([ 0.0220858  ,  0.0128601  ,  0.503384   ,  5.00842e-16,  0.00489439 ])
138818  , -19016.9    , array([ 0.0223387  ,  0.0129874  ,  0.559011   ,  5.00842e-16,  0.00493628 ])
138819  , -19016.9    , array([ 0.0223387  ,  0.0129874  ,  0.559011   ,  5.00842e-16,  0.00493628 ])
138820  , -18993.9    , array([ 0.0223611  ,  0.0129874  ,  0.559011   ,  5.00842e-16,  0.00493628 ])
138821  , -19018.6    , array([ 0.0223387  ,  0.0130004  ,  0.559011   ,  5.00842e-16,  0.00493628 ])
138822  , -19016.8    , array([ 0.0223387  ,  0.0129874  ,  0.55957    ,  5.00842e-16,  0.00493628 ])
138823  , -19016.9    , array([ 0.0223387  ,  0.0129874  ,  0.559011   ,  5.01343e-16,  0.00493628 ])
138824  , -19037.2    , array([ 0.0223387  ,  0.0129874  ,  0.559011   ,  5.00842e-16,  0.00494122 ])
138825  , -18755.9    , array([ 0.0233797  ,  0.0135097  ,  0.850166   ,  5.00842e-16,  0.00512794 ])
138826  , -18755.9    , array([ 0.0233797  ,  0.0135097  ,  0.850166   ,  5.00842e-16,  0.00512794 ])
138827  , -18733.2    , array([ 0.0234031  ,  0.0135097  ,  0.850166   ,  5.00842e-16,  0.00512794 ])
138828  , -18757.6    , array([ 0.0233797  ,  0.0135232  ,  0.850166   ,  5.00842e-16,  0.00512794 ])
138829  , -18755.8    , array([ 0.0233797  ,  0.0135097  ,  0.851017   ,  5.00842e-16,  0.00512794 ])
138830  , -18755.9    , array([ 0.0233797  ,  0.0135097  ,  0.850166   ,  5.01343e-16,  0.00512794 ])
138831  , -18775.9    , array([ 0.0233797  ,  0.0135097  ,  0.850166   ,  5.00842e-16,  0.00513307 ])
138832  , -17198.7    , array([ 0.0280518  ,  0.0158175  ,  4.5482     ,  5.00842e-16,  0.00597193 ])
138833  , -17198.7    , array([ 0.0280518  ,  0.0158175  ,  4.5482     ,  5.00842e-16,  0.00597193 ])
138834  , -17177.5    , array([ 0.0280799  ,  0.0158175  ,  4.5482     ,  5.00842e-16,  0.00597193 ])
138835  , -17200.5    , array([ 0.0280518  ,  0.0158333  ,  4.5482     ,  5.00842e-16,  0.00597193 ])
138836  , -17197.8    , array([ 0.0280518  ,  0.0158175  ,  4.55275    ,  5.00842e-16,  0.00597193 ])
138837  , -17198.7    , array([ 0.0280518  ,  0.0158175  ,  4.5482     ,  5.01343e-16,  0.00597193 ])
138838  , -17216.1    , array([ 0.0280518  ,  0.0158175  ,  4.5482     ,  5.00842e-16,  0.00597791 ])
138846  , -17198.5    , array([ 0.0280521  ,  0.0158176  ,  4.54868    ,  5.00842e-16,  0.00597199 ])
138847  , -17198.5    , array([ 0.0280521  ,  0.0158176  ,  4.54868    ,  5.00842e-16,  0.00597199 ])
138848  , -17177.3    , array([ 0.0280802  ,  0.0158176  ,  4.54868    ,  5.00842e-16,  0.00597199 ])
138849  , -17200.4    , array([ 0.0280521  ,  0.0158334  ,  4.54868    ,  5.00842e-16,  0.00597199 ])
138850  , -17197.7    , array([ 0.0280521  ,  0.0158176  ,  4.55323    ,  5.00842e-16,  0.00597199 ])
138851  , -17198.5    , array([ 0.0280521  ,  0.0158176  ,  4.54868    ,  5.01343e-16,  0.00597199 ])
138852  , -17216      , array([ 0.0280521  ,  0.0158176  ,  4.54868    ,  5.00842e-16,  0.00597797 ])
138853  , -17198.4    , array([ 0.0280525  ,  0.0158178  ,  4.54915    ,  5.00842e-16,  0.00597205 ])
138854  , -17198.4    , array([ 0.0280525  ,  0.0158178  ,  4.54915    ,  5.00842e-16,  0.00597205 ])
138855  , -17177.2    , array([ 0.0280805  ,  0.0158178  ,  4.54915    ,  5.00842e-16,  0.00597205 ])
138856  , -17200.2    , array([ 0.0280525  ,  0.0158336  ,  4.54915    ,  5.00842e-16,  0.00597205 ])
138857  , -17197.5    , array([ 0.0280525  ,  0.0158178  ,  4.5537     ,  5.00842e-16,  0.00597205 ])
138858  , -17198.4    , array([ 0.0280525  ,  0.0158178  ,  4.54915    ,  5.01343e-16,  0.00597205 ])
138859  , -17215.8    , array([ 0.0280525  ,  0.0158178  ,  4.54915    ,  5.00842e-16,  0.00597802 ])
138867  , -17198.3    , array([ 0.0280525  ,  0.0158178  ,  4.54927    ,  5.00842e-16,  0.00597206 ])
138868  , -17198.3    , array([ 0.0280525  ,  0.0158178  ,  4.54927    ,  5.00842e-16,  0.00597206 ])
138869  , -17177.1    , array([ 0.0280806  ,  0.0158178  ,  4.54927    ,  5.00842e-16,  0.00597206 ])
138870  , -17200.2    , array([ 0.0280525  ,  0.0158336  ,  4.54927    ,  5.00842e-16,  0.00597206 ])
138871  , -17197.5    , array([ 0.0280525  ,  0.0158178  ,  4.55382    ,  5.00842e-16,  0.00597206 ])
138872  , -17198.3    , array([ 0.0280525  ,  0.0158178  ,  4.54927    ,  5.01343e-16,  0.00597206 ])
138873  , -17215.8    , array([ 0.0280525  ,  0.0158178  ,  4.54927    ,  5.00842e-16,  0.00597804 ])
138874  , -17198.3    , array([ 0.0280526  ,  0.0158178  ,  4.54939    ,  5.00842e-16,  0.00597208 ])
138875  , -17198.3    , array([ 0.0280526  ,  0.0158178  ,  4.54939    ,  5.00842e-16,  0.00597208 ])
138876  , -17177.1    , array([ 0.0280807  ,  0.0158178  ,  4.54939    ,  5.00842e-16,  0.00597208 ])
138877  , -17200.2    , array([ 0.0280526  ,  0.0158337  ,  4.54939    ,  5.00842e-16,  0.00597208 ])
138878  , -17197.4    , array([ 0.0280526  ,  0.0158178  ,  4.55394    ,  5.00842e-16,  0.00597208 ])
138879  , -17198.3    , array([ 0.0280526  ,  0.0158178  ,  4.54939    ,  5.01343e-16,  0.00597208 ])
138880  , -17215.7    , array([ 0.0280526  ,  0.0158178  ,  4.54939    ,  5.00842e-16,  0.00597805 ])
138888  , -17198.3    , array([ 0.0280526  ,  0.0158179  ,  4.54942    ,  5.00842e-16,  0.00597208 ])
138889  , -17198.3    , array([ 0.0280526  ,  0.0158179  ,  4.54942    ,  5.00842e-16,  0.00597208 ])
138890  , -17177.1    , array([ 0.0280807  ,  0.0158179  ,  4.54942    ,  5.00842e-16,  0.00597208 ])
138891  , -17200.2    , array([ 0.0280526  ,  0.0158337  ,  4.54942    ,  5.00842e-16,  0.00597208 ])
138892  , -17197.4    , array([ 0.0280526  ,  0.0158179  ,  4.55397    ,  5.00842e-16,  0.00597208 ])
138893  , -17198.3    , array([ 0.0280526  ,  0.0158179  ,  4.54942    ,  5.01343e-16,  0.00597208 ])
138894  , -17215.7    , array([ 0.0280526  ,  0.0158179  ,  4.54942    ,  5.00842e-16,  0.00597805 ])
138895  , -17198.3    , array([ 0.0280527  ,  0.0158179  ,  4.54945    ,  5.00842e-16,  0.00597208 ])
138896  , -17198.3    , array([ 0.0280527  ,  0.0158179  ,  4.54945    ,  5.00842e-16,  0.00597208 ])
138897  , -17177.1    , array([ 0.0280807  ,  0.0158179  ,  4.54945    ,  5.00842e-16,  0.00597208 ])
138898  , -17200.2    , array([ 0.0280527  ,  0.0158337  ,  4.54945    ,  5.00842e-16,  0.00597208 ])
138899  , -17197.4    , array([ 0.0280527  ,  0.0158179  ,  4.554      ,  5.00842e-16,  0.00597208 ])
138900  , -17198.3    , array([ 0.0280527  ,  0.0158179  ,  4.54945    ,  5.01343e-16,  0.00597208 ])
138901  , -17215.7    , array([ 0.0280527  ,  0.0158179  ,  4.54945    ,  5.00842e-16,  0.00597806 ])
138909  , -17198.3    , array([ 0.0280527  ,  0.0158179  ,  4.54945    ,  5.00842e-16,  0.00597208 ])
138910  , -17198.3    , array([ 0.0280527  ,  0.0158179  ,  4.54945    ,  5.00842e-16,  0.00597208 ])
