79642   , -79089.4    , array([ 2.3883     ,  0.22699    ,  1.91841e-79,  2.0182e-56 ,  2.42342e-11])
79643   , -79089.4    , array([ 2.39069    ,  0.22699    ,  1.91841e-79,  2.0182e-56 ,  2.42342e-11])
79644   , -79089.4    , array([ 2.3883     ,  0.227217   ,  1.91841e-79,  2.0182e-56 ,  2.42342e-11])
79645   , -79089.4    , array([ 2.3883     ,  0.22699    ,  1.92033e-79,  2.0182e-56 ,  2.42342e-11])
79646   , -79089.4    , array([ 2.3883     ,  0.22699    ,  1.91841e-79,  2.02022e-56,  2.42342e-11])
79647   , -79089.4    , array([ 2.3883     ,  0.22699    ,  1.91841e-79,  2.0182e-56 ,  2.42584e-11])
79648   , -79089.4    , array([ 2.3883     ,  0.22699    ,  1.91841e-79,  2.0182e-56 ,  2.42342e-11])
79649   , -79089.4    , array([ 2.38828    ,  0.226961   ,  1.91841e-79,  2.0182e-56 ,  2.42374e-11])
79650   , -79089.4    , array([ 2.38828    ,  0.226961   ,  1.91841e-79,  2.0182e-56 ,  2.42374e-11])
79651   , -79089.4    , array([ 2.39067    ,  0.226961   ,  1.91841e-79,  2.0182e-56 ,  2.42374e-11])
79652   , -79089.4    , array([ 2.38828    ,  0.227188   ,  1.91841e-79,  2.0182e-56 ,  2.42374e-11])
79653   , -79089.4    , array([ 2.38828    ,  0.226961   ,  1.92033e-79,  2.0182e-56 ,  2.42374e-11])
79654   , -79089.4    , array([ 2.38828    ,  0.226961   ,  1.91841e-79,  2.02022e-56,  2.42374e-11])
79655   , -79089.4    , array([ 2.38828    ,  0.226961   ,  1.91841e-79,  2.0182e-56 ,  2.42617e-11])
79656   , -79089.4    , array([ 2.3882     ,  0.226847   ,  1.91841e-79,  2.0182e-56 ,  2.42504e-11])
79657   , -79089.4    , array([ 2.3882     ,  0.226847   ,  1.91841e-79,  2.0182e-56 ,  2.42504e-11])
79658   , -79089.4    , array([ 2.39059    ,  0.226847   ,  1.91841e-79,  2.0182e-56 ,  2.42504e-11])
79659   , -79089.4    , array([ 2.3882     ,  0.227074   ,  1.91841e-79,  2.0182e-56 ,  2.42504e-11])
79660   , -79089.4    , array([ 2.3882     ,  0.226847   ,  1.92033e-79,  2.0182e-56 ,  2.42504e-11])
79661   , -79089.4    , array([ 2.3882     ,  0.226847   ,  1.91841e-79,  2.02022e-56,  2.42504e-11])
79662   , -79089.4    , array([ 2.3882     ,  0.226847   ,  1.91841e-79,  2.0182e-56 ,  2.42746e-11])
79663   , -79089.4    , array([ 2.38789    ,  0.226392   ,  1.91841e-79,  2.0182e-56 ,  2.43023e-11])
79664   , -79089.4    , array([ 2.38789    ,  0.226392   ,  1.91841e-79,  2.0182e-56 ,  2.43023e-11])
79665   , -79089.4    , array([ 2.39028    ,  0.226392   ,  1.91841e-79,  2.0182e-56 ,  2.43023e-11])
79666   , -79089.4    , array([ 2.38789    ,  0.226619   ,  1.91841e-79,  2.0182e-56 ,  2.43023e-11])
79667   , -79089.4    , array([ 2.38789    ,  0.226392   ,  1.92033e-79,  2.0182e-56 ,  2.43023e-11])
79668   , -79089.4    , array([ 2.38789    ,  0.226392   ,  1.91841e-79,  2.02022e-56,  2.43023e-11])
79669   , -79089.4    , array([ 2.38789    ,  0.226392   ,  1.91841e-79,  2.0182e-56 ,  2.43266e-11])
79670   , -79089.4    , array([ 2.38666    ,  0.22458    ,  1.91841e-79,  2.0182e-56 ,  2.45111e-11])
79671   , -79089.4    , array([ 2.38666    ,  0.22458    ,  1.91841e-79,  2.0182e-56 ,  2.45111e-11])
79672   , -79089.4    , array([ 2.38904    ,  0.22458    ,  1.91841e-79,  2.0182e-56 ,  2.45111e-11])
79673   , -79089.4    , array([ 2.38666    ,  0.224805   ,  1.91841e-79,  2.0182e-56 ,  2.45111e-11])
79674   , -79089.4    , array([ 2.38666    ,  0.22458    ,  1.92033e-79,  2.0182e-56 ,  2.45111e-11])
79675   , -79089.4    , array([ 2.38666    ,  0.22458    ,  1.91841e-79,  2.02022e-56,  2.45111e-11])
79676   , -79089.4    , array([ 2.38666    ,  0.22458    ,  1.91841e-79,  2.0182e-56 ,  2.45356e-11])
79677   , -79089.4    , array([ 2.38171    ,  0.217478   ,  1.91841e-79,  2.0182e-56 ,  2.53645e-11])
