99594   , -13747.3    , array([ 1.34337    ,  0.851791   ,  6.11296e-20,  1.2874e-12 ,  0.161438   ])
99595   , -13742.7    , array([ 1.34472    ,  0.851791   ,  6.11296e-20,  1.2874e-12 ,  0.161438   ])
99596   , -13759.3    , array([ 1.34337    ,  0.852643   ,  6.11296e-20,  1.2874e-12 ,  0.161438   ])
99597   , -13747.3    , array([ 1.34337    ,  0.851791   ,  6.11907e-20,  1.2874e-12 ,  0.161438   ])
99598   , -13747.3    , array([ 1.34337    ,  0.851791   ,  6.11296e-20,  1.28869e-12,  0.161438   ])
99599   , -13747      , array([ 1.34337    ,  0.851791   ,  6.11296e-20,  1.2874e-12 ,  0.161599   ])
99600   , -13747.3    , array([ 1.34337    ,  0.851791   ,  6.11296e-20,  1.2874e-12 ,  0.161438   ])
99601   , -9066.34    , array([ 1.92237    ,  0.331398   ,  6.11296e-20,  1.2874e-12 ,  0.165054   ])
99602   , -9066.34    , array([ 1.92237    ,  0.331398   ,  6.11296e-20,  1.2874e-12 ,  0.165054   ])
99603   , -9064.54    , array([ 1.9243     ,  0.331398   ,  6.11296e-20,  1.2874e-12 ,  0.165054   ])
99604   , -9058.74    , array([ 1.92237    ,  0.33173    ,  6.11296e-20,  1.2874e-12 ,  0.165054   ])
99605   , -9066.34    , array([ 1.92237    ,  0.331398   ,  6.11907e-20,  1.2874e-12 ,  0.165054   ])
99606   , -9066.34    , array([ 1.92237    ,  0.331398   ,  6.11296e-20,  1.28869e-12,  0.165054   ])
99607   , -9083.52    , array([ 1.92237    ,  0.331398   ,  6.11296e-20,  1.2874e-12 ,  0.16522    ])
99608   , -3491.33    , array([ 3.0385     ,  0.1766     ,  6.11296e-20,  1.2874e-12 ,  0.0756177  ])
99609   , -3491.33    , array([ 3.0385     ,  0.1766     ,  6.11296e-20,  1.2874e-12 ,  0.0756177  ])
99610   , -3491.78    , array([ 3.04154    ,  0.1766     ,  6.11296e-20,  1.2874e-12 ,  0.0756177  ])
99611   , -3487.16    , array([ 3.0385     ,  0.176776   ,  6.11296e-20,  1.2874e-12 ,  0.0756177  ])
99612   , -3491.33    , array([ 3.0385     ,  0.1766     ,  6.11907e-20,  1.2874e-12 ,  0.0756177  ])
99613   , -3491.33    , array([ 3.0385     ,  0.1766     ,  6.11296e-20,  1.28869e-12,  0.0756177  ])
99614   , -3498.78    , array([ 3.0385     ,  0.1766     ,  6.11296e-20,  1.2874e-12 ,  0.0756933  ])
99622   , -3491.12    , array([ 3.03804    ,  0.176586   ,  6.11296e-20,  1.2874e-12 ,  0.0756129  ])
99623   , -3491.12    , array([ 3.03804    ,  0.176586   ,  6.11296e-20,  1.2874e-12 ,  0.0756129  ])
99624   , -3491.57    , array([ 3.04108    ,  0.176586   ,  6.11296e-20,  1.2874e-12 ,  0.0756129  ])
99625   , -3486.95    , array([ 3.03804    ,  0.176763   ,  6.11296e-20,  1.2874e-12 ,  0.0756129  ])
99626   , -3491.12    , array([ 3.03804    ,  0.176586   ,  6.11907e-20,  1.2874e-12 ,  0.0756129  ])
99627   , -3491.12    , array([ 3.03804    ,  0.176586   ,  6.11296e-20,  1.28869e-12,  0.0756129  ])
99628   , -3498.57    , array([ 3.03804    ,  0.176586   ,  6.11296e-20,  1.2874e-12 ,  0.0756886  ])
99629   , -3103.97    , array([ 1.70708    ,  0.132074   ,  6.11296e-20,  1.2874e-12 ,  0.059774   ])
99630   , -3103.97    , array([ 1.70708    ,  0.132074   ,  6.11296e-20,  1.2874e-12 ,  0.059774   ])
99631   , -3103.68    , array([ 1.70879    ,  0.132074   ,  6.11296e-20,  1.2874e-12 ,  0.059774   ])
99632   , -3097.67    , array([ 1.70708    ,  0.132206   ,  6.11296e-20,  1.2874e-12 ,  0.059774   ])
99633   , -3103.97    , array([ 1.70708    ,  0.132074   ,  6.11907e-20,  1.2874e-12 ,  0.059774   ])
99634   , -3103.97    , array([ 1.70708    ,  0.132074   ,  6.11296e-20,  1.28869e-12,  0.059774   ])
