7322    , -75154.2    , array([ 0.622773   ,  3.64416    ,  2.32469e-28,  5.87986e-08,  0.00256471 ])
7323    , -75157.1    , array([ 0.623396   ,  3.64416    ,  2.32469e-28,  5.87986e-08,  0.00256471 ])
7324    , -75155      , array([ 0.622773   ,  3.6478     ,  2.32469e-28,  5.87986e-08,  0.00256471 ])
7325    , -75154.2    , array([ 0.622773   ,  3.64416    ,  2.32702e-28,  5.87986e-08,  0.00256471 ])
7326    , -75154.2    , array([ 0.622773   ,  3.64416    ,  2.32469e-28,  5.88575e-08,  0.00256471 ])
7327    , -75150.5    , array([ 0.622773   ,  3.64416    ,  2.32469e-28,  5.87986e-08,  0.00256727 ])
7328    , -75154.2    , array([ 0.622773   ,  3.64416    ,  2.32469e-28,  5.87986e-08,  0.00256471 ])
7329    , -66526.7    , array([ 0.337325   ,  3.09957    ,  2.32469e-28,  5.87986e-08,  0.00562911 ])
7330    , -66526.7    , array([ 0.337325   ,  3.09957    ,  2.32469e-28,  5.87986e-08,  0.00562911 ])
7331    , -66534.9    , array([ 0.337663   ,  3.09957    ,  2.32469e-28,  5.87986e-08,  0.00562911 ])
7332    , -66528.4    , array([ 0.337325   ,  3.10267    ,  2.32469e-28,  5.87986e-08,  0.00562911 ])
7333    , -66526.7    , array([ 0.337325   ,  3.09957    ,  2.32702e-28,  5.87986e-08,  0.00562911 ])
7334    , -66526.7    , array([ 0.337325   ,  3.09957    ,  2.32469e-28,  5.88575e-08,  0.00562911 ])
7335    , -66516.6    , array([ 0.337325   ,  3.09957    ,  2.32469e-28,  5.87986e-08,  0.00563475 ])
7336    , -273074     , array([ 0.0290352  ,  1.62226    ,  2.32469e-28,  5.87986e-08,  0.130632   ])
7337    , -273074     , array([ 0.0290352  ,  1.62226    ,  2.32469e-28,  5.87986e-08,  0.130632   ])
7338    , -272869     , array([ 0.0290642  ,  1.62226    ,  2.32469e-28,  5.87986e-08,  0.130632   ])
7339    , -273086     , array([ 0.0290352  ,  1.62388    ,  2.32469e-28,  5.87986e-08,  0.130632   ])
7340    , -273074     , array([ 0.0290352  ,  1.62226    ,  2.32702e-28,  5.87986e-08,  0.130632   ])
7341    , -273074     , array([ 0.0290352  ,  1.62226    ,  2.32469e-28,  5.88575e-08,  0.130632   ])
7342    , -273253     , array([ 0.0290352  ,  1.62226    ,  2.32469e-28,  5.87986e-08,  0.130763   ])
7343    , -49836.6    , array([ 0.173007   ,  2.59865    ,  2.32469e-28,  5.87986e-08,  0.0132505  ])
7344    , -49836.6    , array([ 0.173007   ,  2.59865    ,  2.32469e-28,  5.87986e-08,  0.0132505  ])
7345    , -49841.7    , array([ 0.17318    ,  2.59865    ,  2.32469e-28,  5.87986e-08,  0.0132505  ])
7346    , -49839.4    , array([ 0.173007   ,  2.60125    ,  2.32469e-28,  5.87986e-08,  0.0132505  ])
7347    , -49836.6    , array([ 0.173007   ,  2.59865    ,  2.32702e-28,  5.87986e-08,  0.0132505  ])
7348    , -49836.6    , array([ 0.173007   ,  2.59865    ,  2.32469e-28,  5.88575e-08,  0.0132505  ])
7349    , -49826.8    , array([ 0.173007   ,  2.59865    ,  2.32469e-28,  5.87986e-08,  0.0132638  ])
7350    , -48012.2    , array([ 0.132145   ,  2.42024    ,  2.32469e-28,  5.87986e-08,  0.018718   ])
7351    , -48012.2    , array([ 0.132145   ,  2.42024    ,  2.32469e-28,  5.87986e-08,  0.018718   ])
7352    , -48004.6    , array([ 0.132277   ,  2.42024    ,  2.32469e-28,  5.87986e-08,  0.018718   ])
7353    , -48015.5    , array([ 0.132145   ,  2.42266    ,  2.32469e-28,  5.87986e-08,  0.018718   ])
7354    , -48012.2    , array([ 0.132145   ,  2.42024    ,  2.32702e-28,  5.87986e-08,  0.018718   ])
7355    , -48012.2    , array([ 0.132145   ,  2.42024    ,  2.32469e-28,  5.88575e-08,  0.018718   ])
7356    , -48012.9    , array([ 0.132145   ,  2.42024    ,  2.32469e-28,  5.87986e-08,  0.0187367  ])
7357    , -47785.7    , array([ 0.143023   ,  2.47131    ,  2.32469e-28,  5.87986e-08,  0.0169127  ])
7358    , -47785.7    , array([ 0.143023   ,  2.47131    ,  2.32469e-28,  5.87986e-08,  0.0169127  ])
7359    , -47782.7    , array([ 0.143166   ,  2.47131    ,  2.32469e-28,  5.87986e-08,  0.0169127  ])
7360    , -47788.9    , array([ 0.143023   ,  2.47378    ,  2.32469e-28,  5.87986e-08,  0.0169127  ])
7361    , -47785.7    , array([ 0.143023   ,  2.47131    ,  2.32702e-28,  5.87986e-08,  0.0169127  ])
7362    , -47785.7    , array([ 0.143023   ,  2.47131    ,  2.32469e-28,  5.88575e-08,  0.0169127  ])
7363    , -47782.7    , array([ 0.143023   ,  2.47131    ,  2.32469e-28,  5.87986e-08,  0.0169296  ])
7371    , -47780.6    , array([ 0.143006   ,  2.46983    ,  2.32469e-28,  5.87986e-08,  0.0169322  ])
7372    , -47780.6    , array([ 0.143006   ,  2.46983    ,  2.32469e-28,  5.87986e-08,  0.0169322  ])
7373    , -47777.6    , array([ 0.14315    ,  2.46983    ,  2.32469e-28,  5.87986e-08,  0.0169322  ])
7374    , -47783.8    , array([ 0.143006   ,  2.4723     ,  2.32469e-28,  5.87986e-08,  0.0169322  ])
7375    , -47780.6    , array([ 0.143006   ,  2.46983    ,  2.32702e-28,  5.87986e-08,  0.0169322  ])
7376    , -47780.6    , array([ 0.143006   ,  2.46983    ,  2.32469e-28,  5.88575e-08,  0.0169322  ])
7377    , -47777.6    , array([ 0.143006   ,  2.46983    ,  2.32469e-28,  5.87986e-08,  0.0169492  ])
7378    , -47737.3    , array([ 0.142865   ,  2.4569     ,  2.32469e-28,  5.87986e-08,  0.0171042  ])
7379    , -47737.3    , array([ 0.142865   ,  2.4569     ,  2.32469e-28,  5.87986e-08,  0.0171042  ])
7380    , -47733.9    , array([ 0.143008   ,  2.4569     ,  2.32469e-28,  5.87986e-08,  0.0171042  ])
7381    , -47740.4    , array([ 0.142865   ,  2.45936    ,  2.32469e-28,  5.87986e-08,  0.0171042  ])
7382    , -47737.3    , array([ 0.142865   ,  2.4569     ,  2.32702e-28,  5.87986e-08,  0.0171042  ])
7383    , -47737.3    , array([ 0.142865   ,  2.4569     ,  2.32469e-28,  5.88575e-08,  0.0171042  ])
7384    , -47734.4    , array([ 0.142865   ,  2.4569     ,  2.32469e-28,  5.87986e-08,  0.0171213  ])
7392    , -47736.1    , array([ 0.142861   ,  2.45655    ,  2.32469e-28,  5.87986e-08,  0.0171089  ])
7393    , -47736.1    , array([ 0.142861   ,  2.45655    ,  2.32469e-28,  5.87986e-08,  0.0171089  ])
7394    , -47732.7    , array([ 0.143004   ,  2.45655    ,  2.32469e-28,  5.87986e-08,  0.0171089  ])
7395    , -47739.3    , array([ 0.142861   ,  2.45901    ,  2.32469e-28,  5.87986e-08,  0.0171089  ])
7396    , -47736.1    , array([ 0.142861   ,  2.45655    ,  2.32702e-28,  5.87986e-08,  0.0171089  ])
7397    , -47736.1    , array([ 0.142861   ,  2.45655    ,  2.32469e-28,  5.88575e-08,  0.0171089  ])
7398    , -47733.2    , array([ 0.142861   ,  2.45655    ,  2.32469e-28,  5.87986e-08,  0.017126   ])
7399    , -47726.2    , array([ 0.142828   ,  2.45353    ,  2.32469e-28,  5.87986e-08,  0.0171495  ])
7400    , -47726.2    , array([ 0.142828   ,  2.45353    ,  2.32469e-28,  5.87986e-08,  0.0171495  ])
7401    , -47722.8    , array([ 0.142971   ,  2.45353    ,  2.32469e-28,  5.87986e-08,  0.0171495  ])
7402    , -47729.4    , array([ 0.142828   ,  2.45599    ,  2.32469e-28,  5.87986e-08,  0.0171495  ])
7403    , -47726.2    , array([ 0.142828   ,  2.45353    ,  2.32702e-28,  5.87986e-08,  0.0171495  ])
7404    , -47726.2    , array([ 0.142828   ,  2.45353    ,  2.32469e-28,  5.88575e-08,  0.0171495  ])
7405    , -47723.4    , array([ 0.142828   ,  2.45353    ,  2.32469e-28,  5.87986e-08,  0.0171666  ])
7406    , -202147     , array([ 0.105115   ,  0.482601   ,  2.32469e-28,  5.87986e-08,  0.393109   ])
