4479    , -362634     , array([ 3.69167    ,  0.0190316  ,  2.2505e-55 ,  5.79437e-30,  0.202185   ])
4480    , -362636     , array([ 3.69536    ,  0.0190316  ,  2.2505e-55 ,  5.79437e-30,  0.202185   ])
4481    , -362263     , array([ 3.69167    ,  0.0190506  ,  2.2505e-55 ,  5.79437e-30,  0.202185   ])
4482    , -362634     , array([ 3.69167    ,  0.0190316  ,  2.25275e-55,  5.79437e-30,  0.202185   ])
4483    , -362634     , array([ 3.69167    ,  0.0190316  ,  2.2505e-55 ,  5.80017e-30,  0.202185   ])
4484    , -363010     , array([ 3.69167    ,  0.0190316  ,  2.2505e-55 ,  5.79437e-30,  0.202387   ])
4485    , -362634     , array([ 3.69167    ,  0.0190316  ,  2.2505e-55 ,  5.79437e-30,  0.202185   ])
4486    , -74753.3    , array([ 3.67529    ,  0.03869    ,  2.2505e-55 ,  5.79437e-30,  0.098529   ])
4487    , -74753.3    , array([ 3.67529    ,  0.03869    ,  2.2505e-55 ,  5.79437e-30,  0.098529   ])
4488    , -74754.4    , array([ 3.67897    ,  0.03869    ,  2.2505e-55 ,  5.79437e-30,  0.098529   ])
4489    , -74662.6    , array([ 3.67529    ,  0.0387287  ,  2.2505e-55 ,  5.79437e-30,  0.098529   ])
4490    , -74753.3    , array([ 3.67529    ,  0.03869    ,  2.25275e-55,  5.79437e-30,  0.098529   ])
4491    , -74753.3    , array([ 3.67529    ,  0.03869    ,  2.2505e-55 ,  5.80017e-30,  0.098529   ])
4492    , -74845.5    , array([ 3.67529    ,  0.03869    ,  2.2505e-55 ,  5.79437e-30,  0.0986275  ])
4500    , -74521.4    , array([ 2.05342    ,  0.0326192  ,  2.2505e-55 ,  5.79437e-30,  0.0834213  ])
4501    , -74521.4    , array([ 2.05342    ,  0.0326192  ,  2.2505e-55 ,  5.79437e-30,  0.0834213  ])
4502    , -74522      , array([ 2.05548    ,  0.0326192  ,  2.2505e-55 ,  5.79437e-30,  0.0834213  ])
4503    , -74430      , array([ 2.05342    ,  0.0326519  ,  2.2505e-55 ,  5.79437e-30,  0.0834213  ])
4504    , -74521.4    , array([ 2.05342    ,  0.0326192  ,  2.25275e-55,  5.79437e-30,  0.0834213  ])
4505    , -74521.4    , array([ 2.05342    ,  0.0326192  ,  2.2505e-55 ,  5.80017e-30,  0.0834213  ])
4506    , -74612.8    , array([ 2.05342    ,  0.0326192  ,  2.2505e-55 ,  5.79437e-30,  0.0835048  ])
4507    , -74976.3    , array([ 0.969435   ,  0.0418554  ,  2.2505e-55 ,  5.79437e-30,  0.106994   ])
4508    , -74976.3    , array([ 0.969435   ,  0.0418554  ,  2.2505e-55 ,  5.79437e-30,  0.106994   ])
4509    , -74974.2    , array([ 0.970405   ,  0.0418554  ,  2.2505e-55 ,  5.79437e-30,  0.106994   ])
4510    , -74885.8    , array([ 0.969435   ,  0.0418973  ,  2.2505e-55 ,  5.79437e-30,  0.106994   ])
4511    , -74976.3    , array([ 0.969435   ,  0.0418554  ,  2.25275e-55,  5.79437e-30,  0.106994   ])
4512    , -74976.3    , array([ 0.969435   ,  0.0418554  ,  2.2505e-55 ,  5.80017e-30,  0.106994   ])
4513    , -75069.3    , array([ 0.969435   ,  0.0418554  ,  2.2505e-55 ,  5.79437e-30,  0.107101   ])
4514    , -74417.9    , array([ 1.61077    ,  0.035359   ,  2.2505e-55 ,  5.79437e-30,  0.090415   ])
4515    , -74417.9    , array([ 1.61077    ,  0.035359   ,  2.2505e-55 ,  5.79437e-30,  0.090415   ])
4516    , -74418.1    , array([ 1.61238    ,  0.035359   ,  2.2505e-55 ,  5.79437e-30,  0.090415   ])
4517    , -74326.8    , array([ 1.61077    ,  0.0353944  ,  2.2505e-55 ,  5.79437e-30,  0.090415   ])
4518    , -74417.9    , array([ 1.61077    ,  0.035359   ,  2.25275e-55,  5.79437e-30,  0.090415   ])
4519    , -74417.9    , array([ 1.61077    ,  0.035359   ,  2.2505e-55 ,  5.80017e-30,  0.090415   ])
4520    , -74509.5    , array([ 1.61077    ,  0.035359   ,  2.2505e-55 ,  5.79437e-30,  0.0905055  ])
4521    , -74209      , array([ 1.61147    ,  0.0354184  ,  2.2505e-55 ,  5.79437e-30,  0.0903594  ])
4522    , -74209      , array([ 1.61147    ,  0.0354184  ,  2.2505e-55 ,  5.79437e-30,  0.0903594  ])
4523    , -74209.2    , array([ 1.61308    ,  0.0354184  ,  2.2505e-55 ,  5.79437e-30,  0.0903594  ])
4524    , -74118.1    , array([ 1.61147    ,  0.0354538  ,  2.2505e-55 ,  5.79437e-30,  0.0903594  ])
4525    , -74209      , array([ 1.61147    ,  0.0354184  ,  2.25275e-55,  5.79437e-30,  0.0903594  ])
4526    , -74209      , array([ 1.61147    ,  0.0354184  ,  2.2505e-55 ,  5.80017e-30,  0.0903594  ])
