204886  , -256173     , array([ 0.0946839  ,  1.40446    ,  1.56931e-36,  6.50238e-12,  0.448027   ])
204887  , -255963     , array([ 0.0947786  ,  1.40446    ,  1.56931e-36,  6.50238e-12,  0.448027   ])
204888  , -256189     , array([ 0.0946839  ,  1.40587    ,  1.56931e-36,  6.50238e-12,  0.448027   ])
204889  , -256173     , array([ 0.0946839  ,  1.40446    ,  1.57088e-36,  6.50238e-12,  0.448027   ])
204890  , -256173     , array([ 0.0946839  ,  1.40446    ,  1.56931e-36,  6.50889e-12,  0.448027   ])
204891  , -256372     , array([ 0.0946839  ,  1.40446    ,  1.56931e-36,  6.50238e-12,  0.448476   ])
204892  , -256173     , array([ 0.0946839  ,  1.40446    ,  1.56931e-36,  6.50238e-12,  0.448027   ])
204893  , -87776      , array([ 0.197096   ,  1.32856    ,  1.56931e-36,  6.50238e-12,  0.224167   ])
204894  , -87776      , array([ 0.197096   ,  1.32856    ,  1.56931e-36,  6.50238e-12,  0.224167   ])
204895  , -87705.3    , array([ 0.197294   ,  1.32856    ,  1.56931e-36,  6.50238e-12,  0.224167   ])
204896  , -87790.6    , array([ 0.197096   ,  1.32989    ,  1.56931e-36,  6.50238e-12,  0.224167   ])
204897  , -87776      , array([ 0.197096   ,  1.32856    ,  1.57088e-36,  6.50238e-12,  0.224167   ])
204898  , -87776      , array([ 0.197096   ,  1.32856    ,  1.56931e-36,  6.50889e-12,  0.224167   ])
204899  , -87831.7    , array([ 0.197096   ,  1.32856    ,  1.56931e-36,  6.50238e-12,  0.224391   ])
204907  , -87583.2    , array([ 0.198041   ,  1.31783    ,  1.56931e-36,  6.50238e-12,  0.225232   ])
204908  , -87583.2    , array([ 0.198041   ,  1.31783    ,  1.56931e-36,  6.50238e-12,  0.225232   ])
204909  , -87512.5    , array([ 0.198239   ,  1.31783    ,  1.56931e-36,  6.50238e-12,  0.225232   ])
204910  , -87597.9    , array([ 0.198041   ,  1.31915    ,  1.56931e-36,  6.50238e-12,  0.225232   ])
204911  , -87583.2    , array([ 0.198041   ,  1.31783    ,  1.57088e-36,  6.50238e-12,  0.225232   ])
204912  , -87583.2    , array([ 0.198041   ,  1.31783    ,  1.56931e-36,  6.50889e-12,  0.225232   ])
204913  , -87638.9    , array([ 0.198041   ,  1.31783    ,  1.56931e-36,  6.50238e-12,  0.225458   ])
204914  , -85439.2    , array([ 0.208995   ,  1.20288    ,  1.56931e-36,  6.50238e-12,  0.237589   ])
204915  , -85439.2    , array([ 0.208995   ,  1.20288    ,  1.56931e-36,  6.50238e-12,  0.237589   ])
204916  , -85369.2    , array([ 0.209204   ,  1.20288    ,  1.56931e-36,  6.50238e-12,  0.237589   ])
204917  , -85453.7    , array([ 0.208995   ,  1.20409    ,  1.56931e-36,  6.50238e-12,  0.237589   ])
204918  , -85439.2    , array([ 0.208995   ,  1.20288    ,  1.57088e-36,  6.50238e-12,  0.237589   ])
204919  , -85439.2    , array([ 0.208995   ,  1.20288    ,  1.56931e-36,  6.50889e-12,  0.237589   ])
204920  , -85495.1    , array([ 0.208995   ,  1.20288    ,  1.56931e-36,  6.50238e-12,  0.237827   ])
204928  , -85394.2    , array([ 0.209235   ,  1.20055    ,  1.56931e-36,  6.50238e-12,  0.23786    ])
204929  , -85394.2    , array([ 0.209235   ,  1.20055    ,  1.56931e-36,  6.50238e-12,  0.23786    ])
204930  , -85324.3    , array([ 0.209444   ,  1.20055    ,  1.56931e-36,  6.50238e-12,  0.23786    ])
204931  , -85408.8    , array([ 0.209235   ,  1.20175    ,  1.56931e-36,  6.50238e-12,  0.23786    ])
204932  , -85394.2    , array([ 0.209235   ,  1.20055    ,  1.57088e-36,  6.50238e-12,  0.23786    ])
204933  , -85394.2    , array([ 0.209235   ,  1.20055    ,  1.56931e-36,  6.50889e-12,  0.23786    ])
204934  , -85450.1    , array([ 0.209235   ,  1.20055    ,  1.56931e-36,  6.50238e-12,  0.238098   ])
204935  , -84888.5    , array([ 0.211965   ,  1.17445    ,  1.56931e-36,  6.50238e-12,  0.240938   ])
204936  , -84888.5    , array([ 0.211965   ,  1.17445    ,  1.56931e-36,  6.50238e-12,  0.240938   ])
204937  , -84818.7    , array([ 0.212177   ,  1.17445    ,  1.56931e-36,  6.50238e-12,  0.240938   ])
204938  , -84903      , array([ 0.211965   ,  1.17563    ,  1.56931e-36,  6.50238e-12,  0.240938   ])
204939  , -84888.5    , array([ 0.211965   ,  1.17445    ,  1.57088e-36,  6.50238e-12,  0.240938   ])
204940  , -84888.5    , array([ 0.211965   ,  1.17445    ,  1.56931e-36,  6.50889e-12,  0.240938   ])
204941  , -84944.5    , array([ 0.211965   ,  1.17445    ,  1.56931e-36,  6.50238e-12,  0.241179   ])
204942  , -981217     , array([ 1.70987    ,  0.0341013  ,  1.56931e-36,  6.50238e-12,  1.91164    ])
204943  , -981217     , array([ 1.70987    ,  0.0341013  ,  1.56931e-36,  6.50238e-12,  1.91164    ])
204944  , -981201     , array([ 1.71159    ,  0.0341013  ,  1.56931e-36,  6.50238e-12,  1.91164    ])
204945  , -981178     , array([ 1.70987    ,  0.0341354  ,  1.56931e-36,  6.50238e-12,  1.91164    ])
204946  , -981217     , array([ 1.70987    ,  0.0341013  ,  1.57088e-36,  6.50238e-12,  1.91164    ])
204947  , -981182     , array([ 1.70987    ,  0.0341013  ,  1.56931e-36,  6.50889e-12,  1.91164    ])
204948  , -981238     , array([ 1.70987    ,  0.0341013  ,  1.56931e-36,  6.50238e-12,  1.91355    ])
204949  , -83673.3    , array([ 0.218799   ,  1.11294    ,  1.56931e-36,  6.50238e-12,  0.248644   ])
204950  , -83673.3    , array([ 0.218799   ,  1.11294    ,  1.56931e-36,  6.50238e-12,  0.248644   ])
204951  , -83603.9    , array([ 0.219018   ,  1.11294    ,  1.56931e-36,  6.50238e-12,  0.248644   ])
204952  , -83687.5    , array([ 0.218799   ,  1.11406    ,  1.56931e-36,  6.50238e-12,  0.248644   ])
204953  , -83673.3    , array([ 0.218799   ,  1.11294    ,  1.57088e-36,  6.50238e-12,  0.248644   ])
204954  , -83673.3    , array([ 0.218799   ,  1.11294    ,  1.56931e-36,  6.50889e-12,  0.248644   ])
204955  , -83729.5    , array([ 0.218799   ,  1.11294    ,  1.56931e-36,  6.50238e-12,  0.248893   ])
204956  , -76378      , array([ 0.280567   ,  0.730135   ,  1.56931e-36,  6.50238e-12,  0.318208   ])
204957  , -76378      , array([ 0.280567   ,  0.730135   ,  1.56931e-36,  6.50238e-12,  0.318208   ])
204958  , -76313.2    , array([ 0.280848   ,  0.730135   ,  1.56931e-36,  6.50238e-12,  0.318208   ])
204959  , -76385.8    , array([ 0.280567   ,  0.730866   ,  1.56931e-36,  6.50238e-12,  0.318208   ])
204960  , -76378      , array([ 0.280567   ,  0.730135   ,  1.57088e-36,  6.50238e-12,  0.318208   ])
204961  , -76378      , array([ 0.280567   ,  0.730135   ,  1.56931e-36,  6.50889e-12,  0.318208   ])
204962  , -76439.4    , array([ 0.280567   ,  0.730135   ,  1.56931e-36,  6.50238e-12,  0.318527   ])
204963  , -195435     , array([ 0.0128422  ,  0.00408101 ,  1.56931e-36,  6.50238e-12,  0.016394   ])
204964  , -195435     , array([ 0.0128422  ,  0.00408101 ,  1.56931e-36,  6.50238e-12,  0.016394   ])
204965  , -195367     , array([ 0.0128551  ,  0.00408101 ,  1.56931e-36,  6.50238e-12,  0.016394   ])
204966  , -195288     , array([ 0.0128422  ,  0.00408509 ,  1.56931e-36,  6.50238e-12,  0.016394   ])
204967  , -195435     , array([ 0.0128422  ,  0.00408101 ,  1.57088e-36,  6.50238e-12,  0.016394   ])
