8269    , -2336.58    , array([ 0.189928   ,  0.448585   ,  1.9556e-14 ,  9.4928e-06 ])
8270    , -2336.58    , array([ 0.190118   ,  0.448585   ,  1.9556e-14 ,  9.4928e-06 ])
8271    , -2336.58    , array([ 0.189928   ,  0.449034   ,  1.9556e-14 ,  9.4928e-06 ])
8272    , -2336.58    , array([ 0.189928   ,  0.448585   ,  1.95756e-14,  9.4928e-06 ])
8273    , -2336.58    , array([ 0.189928   ,  0.448585   ,  1.9556e-14 ,  9.5023e-06 ])
8274    , -2336.58    , array([ 0.189928   ,  0.448585   ,  1.9556e-14 ,  9.4928e-06 ])
8275    , -2336.27    , array([ 0.189928   ,  0.298826   ,  1.9556e-14 ,  1.18789e-05])
8276    , -2336.27    , array([ 0.189928   ,  0.298826   ,  1.9556e-14 ,  1.18789e-05])
8277    , -2336.27    , array([ 0.190118   ,  0.298826   ,  1.9556e-14 ,  1.18789e-05])
8278    , -2336.27    , array([ 0.189928   ,  0.299125   ,  1.9556e-14 ,  1.18789e-05])
8279    , -2336.27    , array([ 0.189928   ,  0.298826   ,  1.95756e-14,  1.18789e-05])
8280    , -2336.27    , array([ 0.189928   ,  0.298826   ,  1.9556e-14 ,  1.18908e-05])
8281    , -2327.92    , array([ 0.189928   ,  0.0588456  ,  1.9556e-14 ,  2.91276e-05])
8282    , -2327.92    , array([ 0.189928   ,  0.0588456  ,  1.9556e-14 ,  2.91276e-05])
8283    , -2327.92    , array([ 0.190118   ,  0.0588456  ,  1.9556e-14 ,  2.91276e-05])
8284    , -2327.93    , array([ 0.189928   ,  0.0589045  ,  1.9556e-14 ,  2.91276e-05])
8285    , -2327.92    , array([ 0.189928   ,  0.0588456  ,  1.95756e-14,  2.91276e-05])
8286    , -2327.91    , array([ 0.189928   ,  0.0588456  ,  1.9556e-14 ,  2.91567e-05])
8293    , -2327.92    , array([ 0.189928   ,  0.0588456  ,  1.9556e-14 ,  2.91276e-05])
8294    , -2327.92    , array([ 0.189928   ,  0.0588456  ,  1.9556e-14 ,  2.91276e-05])
8295    , -2327.92    , array([ 0.190118   ,  0.0588456  ,  1.9556e-14 ,  2.91276e-05])
8296    , -2327.93    , array([ 0.189928   ,  0.0589045  ,  1.9556e-14 ,  2.91276e-05])
8297    , -2327.92    , array([ 0.189928   ,  0.0588456  ,  1.95756e-14,  2.91276e-05])
8298    , -2327.91    , array([ 0.189928   ,  0.0588456  ,  1.9556e-14 ,  2.91567e-05])
8299    , -2327.92    , array([ 0.189928   ,  0.0588455  ,  1.9556e-14 ,  2.91276e-05])
8300    , -2327.92    , array([ 0.189928   ,  0.0588455  ,  1.9556e-14 ,  2.91276e-05])
8301    , -2327.92    , array([ 0.190118   ,  0.0588455  ,  1.9556e-14 ,  2.91276e-05])
8302    , -2327.93    , array([ 0.189928   ,  0.0589044  ,  1.9556e-14 ,  2.91276e-05])
8303    , -2327.92    , array([ 0.189928   ,  0.0588455  ,  1.95756e-14,  2.91276e-05])
8304    , -2327.91    , array([ 0.189928   ,  0.0588455  ,  1.9556e-14 ,  2.91567e-05])
8305    , -1796.96    , array([ 0.189928   ,  0.00228194 ,  1.9556e-14 ,  0.00017513 ])
8306    , -1796.96    , array([ 0.189928   ,  0.00228194 ,  1.9556e-14 ,  0.00017513 ])
8307    , -1796.96    , array([ 0.190118   ,  0.00228194 ,  1.9556e-14 ,  0.00017513 ])
8308    , -1796.98    , array([ 0.189928   ,  0.00228423 ,  1.9556e-14 ,  0.00017513 ])
8309    , -1796.96    , array([ 0.189928   ,  0.00228194 ,  1.95756e-14,  0.00017513 ])
8310    , -1796.94    , array([ 0.189928   ,  0.00228194 ,  1.9556e-14 ,  0.000175305])
8311    , -1796.96    , array([ 0.189928   ,  0.00228194 ,  1.9556e-14 ,  0.00017513 ])
8312    , -1796.96    , array([ 0.189928   ,  0.00228194 ,  1.9556e-14 ,  0.00017513 ])
8313    , -1796.96    , array([ 0.190118   ,  0.00228194 ,  1.9556e-14 ,  0.00017513 ])
8314    , -1796.98    , array([ 0.189928   ,  0.00228423 ,  1.9556e-14 ,  0.00017513 ])
8315    , -1796.96    , array([ 0.189928   ,  0.00228194 ,  1.95756e-14,  0.00017513 ])
8316    , -1796.94    , array([ 0.189928   ,  0.00228194 ,  1.9556e-14 ,  0.000175305])
8317    , -1796.65    , array([ 0.189928   ,  0.00223382 ,  1.9556e-14 ,  0.000177202])
8318    , -1796.65    , array([ 0.189928   ,  0.00223382 ,  1.9556e-14 ,  0.000177202])
8319    , -1796.65    , array([ 0.190118   ,  0.00223382 ,  1.9556e-14 ,  0.000177202])
8320    , -1796.65    , array([ 0.189928   ,  0.00223606 ,  1.9556e-14 ,  0.000177202])
8321    , -1796.65    , array([ 0.189928   ,  0.00223382 ,  1.95756e-14,  0.000177202])
8322    , -1796.65    , array([ 0.189928   ,  0.00223382 ,  1.9556e-14 ,  0.00017738 ])
8323    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8324    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8325    , -1796.65    , array([ 0.190118   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8326    , -1796.65    , array([ 0.189928   ,  0.00223746 ,  1.9556e-14 ,  0.000177141])
8327    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.95756e-14,  0.000177141])
8328    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177318])
8335    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8336    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8337    , -1796.65    , array([ 0.190118   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8338    , -1796.65    , array([ 0.189928   ,  0.00223746 ,  1.9556e-14 ,  0.000177141])
8339    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.95756e-14,  0.000177141])
8340    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177318])
8341    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8342    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8343    , -1796.65    , array([ 0.190118   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8344    , -1796.65    , array([ 0.189928   ,  0.00223746 ,  1.9556e-14 ,  0.000177141])
8345    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.95756e-14,  0.000177141])
8346    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177318])
8353    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8354    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8355    , -1796.65    , array([ 0.190118   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8356    , -1796.65    , array([ 0.189928   ,  0.00223746 ,  1.9556e-14 ,  0.000177141])
8357    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.95756e-14,  0.000177141])
8358    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177318])
8359    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8360    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8361    , -1796.65    , array([ 0.190118   ,  0.00223522 ,  1.9556e-14 ,  0.000177141])
8362    , -1796.65    , array([ 0.189928   ,  0.00223746 ,  1.9556e-14 ,  0.000177141])
8363    , -1796.65    , array([ 0.189928   ,  0.00223522 ,  1.95756e-14,  0.000177141])
