4560    , -54999.7    , array([ 0.0780308  ,  27.3216    ,  4.70013    ,  0.231647   ])
4561    , -54975.7    , array([ 0.0781089  ,  27.3216    ,  4.70013    ,  0.231647   ])
4562    , -55003.2    , array([ 0.0780308  ,  27.3489    ,  4.70013    ,  0.231647   ])
4563    , -54999.7    , array([ 0.0780308  ,  27.3216    ,  4.70483    ,  0.231647   ])
4564    , -55020.2    , array([ 0.0780308  ,  27.3216    ,  4.70013    ,  0.231879   ])
4565    , -54999.7    , array([ 0.0780308  ,  27.3216    ,  4.70013    ,  0.231647   ])
4566    , -25792.8    , array([ 0.167331   ,  24.4716    ,  4.70013    ,  0.120607   ])
4567    , -25792.8    , array([ 0.167331   ,  24.4716    ,  4.70013    ,  0.120607   ])
4568    , -25775.1    , array([ 0.167499   ,  24.4716    ,  4.70013    ,  0.120607   ])
4569    , -25794      , array([ 0.167331   ,  24.4961    ,  4.70013    ,  0.120607   ])
4570    , -25792.8    , array([ 0.167331   ,  24.4716    ,  4.70483    ,  0.120607   ])
4571    , -25809.4    , array([ 0.167331   ,  24.4716    ,  4.70013    ,  0.120727   ])
4578    , -25787      , array([ 0.167314   ,  24.4863    ,  4.70013    ,  0.120546   ])
4579    , -25787      , array([ 0.167314   ,  24.4863    ,  4.70013    ,  0.120546   ])
4580    , -25769.3    , array([ 0.167482   ,  24.4863    ,  4.70013    ,  0.120546   ])
4581    , -25788.2    , array([ 0.167314   ,  24.5108    ,  4.70013    ,  0.120546   ])
4582    , -25787      , array([ 0.167314   ,  24.4863    ,  4.70483    ,  0.120546   ])
4583    , -25803.6    , array([ 0.167314   ,  24.4863    ,  4.70013    ,  0.120667   ])
4584    , -25781.2    , array([ 0.167297   ,  24.501     ,  4.70013    ,  0.120485   ])
4585    , -25781.2    , array([ 0.167297   ,  24.501     ,  4.70013    ,  0.120485   ])
4586    , -25763.5    , array([ 0.167465   ,  24.501     ,  4.70013    ,  0.120485   ])
4587    , -25782.4    , array([ 0.167297   ,  24.5255    ,  4.70013    ,  0.120485   ])
4588    , -25781.2    , array([ 0.167297   ,  24.501     ,  4.70483    ,  0.120485   ])
4589    , -25797.8    , array([ 0.167297   ,  24.501     ,  4.70013    ,  0.120606   ])
4596    , -25779.8    , array([ 0.167293   ,  24.5047    ,  4.70013    ,  0.12047    ])
4597    , -25779.8    , array([ 0.167293   ,  24.5047    ,  4.70013    ,  0.12047    ])
4598    , -25762      , array([ 0.16746    ,  24.5047    ,  4.70013    ,  0.12047    ])
4599    , -25781      , array([ 0.167293   ,  24.5292    ,  4.70013    ,  0.12047    ])
4600    , -25779.8    , array([ 0.167293   ,  24.5047    ,  4.70483    ,  0.12047    ])
4601    , -25796.3    , array([ 0.167293   ,  24.5047    ,  4.70013    ,  0.120591   ])
4602    , -25778.3    , array([ 0.167289   ,  24.5084    ,  4.70013    ,  0.120455   ])
4603    , -25778.3    , array([ 0.167289   ,  24.5084    ,  4.70013    ,  0.120455   ])
4604    , -25760.6    , array([ 0.167456   ,  24.5084    ,  4.70013    ,  0.120455   ])
4605    , -25779.5    , array([ 0.167289   ,  24.5329    ,  4.70013    ,  0.120455   ])
4606    , -25778.3    , array([ 0.167289   ,  24.5084    ,  4.70483    ,  0.120455   ])
4607    , -25794.9    , array([ 0.167289   ,  24.5084    ,  4.70013    ,  0.120576   ])
4614    , -25778      , array([ 0.167288   ,  24.5093    ,  4.70013    ,  0.120451   ])
4615    , -25778      , array([ 0.167288   ,  24.5093    ,  4.70013    ,  0.120451   ])
4616    , -25760.2    , array([ 0.167455   ,  24.5093    ,  4.70013    ,  0.120451   ])
4617    , -25779.1    , array([ 0.167288   ,  24.5338    ,  4.70013    ,  0.120451   ])
4618    , -25778      , array([ 0.167288   ,  24.5093    ,  4.70483    ,  0.120451   ])
4619    , -25794.5    , array([ 0.167288   ,  24.5093    ,  4.70013    ,  0.120572   ])
4620    , -25777.6    , array([ 0.167287   ,  24.5102    ,  4.70013    ,  0.120448   ])
4621    , -25777.6    , array([ 0.167287   ,  24.5102    ,  4.70013    ,  0.120448   ])
4622    , -25759.9    , array([ 0.167454   ,  24.5102    ,  4.70013    ,  0.120448   ])
4623    , -25778.8    , array([ 0.167287   ,  24.5348    ,  4.70013    ,  0.120448   ])
4624    , -25777.6    , array([ 0.167287   ,  24.5102    ,  4.70483    ,  0.120448   ])
4625    , -25794.1    , array([ 0.167287   ,  24.5102    ,  4.70013    ,  0.120568   ])
4626    , -18417.6    , array([ 0.14704    ,  52.6441    ,  4.70013    ,  0.0635853  ])
4627    , -18417.6    , array([ 0.14704    ,  52.6441    ,  4.70013    ,  0.0635853  ])
4628    , -18403.4    , array([ 0.147188   ,  52.6441    ,  4.70013    ,  0.0635853  ])
4629    , -18417.9    , array([ 0.14704    ,  52.6968    ,  4.70013    ,  0.0635853  ])
4630    , -18417.6    , array([ 0.14704    ,  52.6441    ,  4.70483    ,  0.0635853  ])
4631    , -18431.7    , array([ 0.14704    ,  52.6441    ,  4.70013    ,  0.063649   ])
4632    , -14203.2    , array([ 0.13504    ,  87.1909    ,  4.70013    ,  0.0417105  ])
4633    , -14203.2    , array([ 0.13504    ,  87.1909    ,  4.70013    ,  0.0417105  ])
4634    , -14191.6    , array([ 0.135175   ,  87.1909    ,  4.70013    ,  0.0417105  ])
4635    , -14203.3    , array([ 0.13504    ,  87.2781    ,  4.70013    ,  0.0417105  ])
4636    , -14203.2    , array([ 0.13504    ,  87.1909    ,  4.70483    ,  0.0417105  ])
4637    , -14214.7    , array([ 0.13504    ,  87.1909    ,  4.70013    ,  0.0417523  ])
4644    , -14202.3    , array([ 0.135028   ,  87.204     ,  4.70013    ,  0.0417037  ])
4645    , -14202.3    , array([ 0.135028   ,  87.204     ,  4.70013    ,  0.0417037  ])
4646    , -14190.7    , array([ 0.135164   ,  87.204     ,  4.70013    ,  0.0417037  ])
4647    , -14202.4    , array([ 0.135028   ,  87.2913    ,  4.70013    ,  0.0417037  ])
4648    , -14202.3    , array([ 0.135028   ,  87.204     ,  4.70483    ,  0.0417037  ])
4649    , -14213.8    , array([ 0.135028   ,  87.204     ,  4.70013    ,  0.0417454  ])
4656    , -14201.9    , array([ 0.135024   ,  87.2097    ,  4.70013    ,  0.0417007  ])
4657    , -14201.9    , array([ 0.135024   ,  87.2097    ,  4.70013    ,  0.0417007  ])
4658    , -14190.3    , array([ 0.135159   ,  87.2097    ,  4.70013    ,  0.0417007  ])
4659    , -14202      , array([ 0.135024   ,  87.297     ,  4.70013    ,  0.0417007  ])
4660    , -14201.9    , array([ 0.135024   ,  87.2097    ,  4.70483    ,  0.0417007  ])
4661    , -14213.4    , array([ 0.135024   ,  87.2097    ,  4.70013    ,  0.0417425  ])
4668    , -14201.7    , array([ 0.135021   ,  87.2122    ,  4.70013    ,  0.0416995  ])
4669    , -14201.7    , array([ 0.135021   ,  87.2122    ,  4.70013    ,  0.0416995  ])
4670    , -14190.2    , array([ 0.135157   ,  87.2122    ,  4.70013    ,  0.0416995  ])
4671    , -14201.8    , array([ 0.135021   ,  87.2995    ,  4.70013    ,  0.0416995  ])
4672    , -14201.7    , array([ 0.135021   ,  87.2122    ,  4.70483    ,  0.0416995  ])
4673    , -14213.2    , array([ 0.135021   ,  87.2122    ,  4.70013    ,  0.0417412  ])
4680    , -14201.6    , array([ 0.135021   ,  87.2133    ,  4.70013    ,  0.0416989  ])
4681    , -14201.6    , array([ 0.135021   ,  87.2133    ,  4.70013    ,  0.0416989  ])
4682    , -14190.1    , array([ 0.135156   ,  87.2133    ,  4.70013    ,  0.0416989  ])
4683    , -14201.7    , array([ 0.135021   ,  87.3006    ,  4.70013    ,  0.0416989  ])
4684    , -14201.6    , array([ 0.135021   ,  87.2133    ,  4.70483    ,  0.0416989  ])
4685    , -14213.1    , array([ 0.135021   ,  87.2133    ,  4.70013    ,  0.0417406  ])
4692    , -14201.6    , array([ 0.13502    ,  87.2138    ,  4.70013    ,  0.0416986  ])
4693    , -14201.6    , array([ 0.13502    ,  87.2138    ,  4.70013    ,  0.0416986  ])
4694    , -14190.1    , array([ 0.135155   ,  87.2138    ,  4.70013    ,  0.0416986  ])
4695    , -14201.7    , array([ 0.13502    ,  87.3011    ,  4.70013    ,  0.0416986  ])
4696    , -14201.6    , array([ 0.13502    ,  87.2138    ,  4.70483    ,  0.0416986  ])
