9319    , -2336.77    , array([ 0.341123   ,  0.00178267 ,  3.08126e-07,  1.69385e-09])
9320    , -2336.77    , array([ 0.341465   ,  0.00178267 ,  3.08126e-07,  1.69385e-09])
9321    , -2336.77    , array([ 0.341123   ,  0.00178446 ,  3.08126e-07,  1.69385e-09])
9322    , -2336.77    , array([ 0.341123   ,  0.00178267 ,  3.08434e-07,  1.69385e-09])
9323    , -2336.77    , array([ 0.341123   ,  0.00178267 ,  3.08126e-07,  1.69554e-09])
9324    , -2336.77    , array([ 0.341123   ,  0.00178267 ,  3.08126e-07,  1.69385e-09])
9325    , -2336.77    , array([ 0.335258   ,  0.00175044 ,  3.11671e-07,  1.72501e-09])
9326    , -2336.77    , array([ 0.335258   ,  0.00175044 ,  3.11671e-07,  1.72501e-09])
9327    , -2336.77    , array([ 0.335593   ,  0.00175044 ,  3.11671e-07,  1.72501e-09])
9328    , -2336.77    , array([ 0.335258   ,  0.00175219 ,  3.11671e-07,  1.72501e-09])
9329    , -2336.77    , array([ 0.335258   ,  0.00175044 ,  3.11983e-07,  1.72501e-09])
9330    , -2336.77    , array([ 0.335258   ,  0.00175044 ,  3.11671e-07,  1.72674e-09])
9331    , -2336.77    , array([ 0.312786   ,  0.00162724 ,  3.26264e-07,  1.85551e-09])
9332    , -2336.77    , array([ 0.312786   ,  0.00162724 ,  3.26264e-07,  1.85551e-09])
9333    , -2336.77    , array([ 0.313099   ,  0.00162724 ,  3.26264e-07,  1.85551e-09])
9334    , -2336.77    , array([ 0.312786   ,  0.00162887 ,  3.26264e-07,  1.85551e-09])
9335    , -2336.77    , array([ 0.312786   ,  0.00162724 ,  3.26591e-07,  1.85551e-09])
9336    , -2336.77    , array([ 0.312786   ,  0.00162724 ,  3.26264e-07,  1.85737e-09])
9337    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9338    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9339    , -2336.74    , array([ 0.237222   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9340    , -2336.74    , array([ 0.236985   ,  0.00121647 ,  3.91797e-07,  2.48399e-09])
9341    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.92189e-07,  2.48399e-09])
9342    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48647e-09])
9349    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9350    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9351    , -2336.74    , array([ 0.237222   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9352    , -2336.74    , array([ 0.236985   ,  0.00121647 ,  3.91797e-07,  2.48399e-09])
9353    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.92189e-07,  2.48399e-09])
9354    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48647e-09])
9355    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9356    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9357    , -2336.74    , array([ 0.237222   ,  0.00121525 ,  3.91797e-07,  2.48399e-09])
9358    , -2336.74    , array([ 0.236985   ,  0.00121647 ,  3.91797e-07,  2.48399e-09])
9359    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.92189e-07,  2.48399e-09])
9360    , -2336.74    , array([ 0.236985   ,  0.00121525 ,  3.91797e-07,  2.48647e-09])
