202626  , -79089.4    , array([ 9.96246    ,  0.112691   ,  1.2594e-35 ,  7.78757    ,  2.33206e-09])
202627  , -79089.4    , array([ 9.97243    ,  0.112691   ,  1.2594e-35 ,  7.78757    ,  2.33206e-09])
202628  , -79089.4    , array([ 9.96246    ,  0.112803   ,  1.2594e-35 ,  7.78757    ,  2.33206e-09])
202629  , -79089.4    , array([ 9.96246    ,  0.112691   ,  1.26066e-35,  7.78757    ,  2.33206e-09])
202630  , -79089.4    , array([ 9.96246    ,  0.112691   ,  1.2594e-35 ,  7.79536    ,  2.33206e-09])
202631  , -79089.4    , array([ 9.96246    ,  0.112691   ,  1.2594e-35 ,  7.78757    ,  2.33439e-09])
202632  , -79089.4    , array([ 9.96246    ,  0.112691   ,  1.2594e-35 ,  7.78757    ,  2.33206e-09])
202633  , -79089.4    , array([ 9.9606     ,  0.109985   ,  1.2594e-35 ,  7.78734    ,  2.38995e-09])
202634  , -79089.4    , array([ 9.9606     ,  0.109985   ,  1.2594e-35 ,  7.78734    ,  2.38995e-09])
202635  , -79089.4    , array([ 9.97056    ,  0.109985   ,  1.2594e-35 ,  7.78734    ,  2.38995e-09])
202636  , -79089.4    , array([ 9.9606     ,  0.110095   ,  1.2594e-35 ,  7.78734    ,  2.38995e-09])
202637  , -79089.4    , array([ 9.9606     ,  0.109985   ,  1.26066e-35,  7.78734    ,  2.38995e-09])
202638  , -79089.4    , array([ 9.9606     ,  0.109985   ,  1.2594e-35 ,  7.79513    ,  2.38995e-09])
202639  , -79089.4    , array([ 9.9606     ,  0.109985   ,  1.2594e-35 ,  7.78734    ,  2.39234e-09])
202640  , -79089.4    , array([ 9.95316    ,  0.0997964  ,  1.2594e-35 ,  7.78642    ,  2.63628e-09])
202641  , -79089.4    , array([ 9.95316    ,  0.0997964  ,  1.2594e-35 ,  7.78642    ,  2.63628e-09])
202642  , -79089.4    , array([ 9.96311    ,  0.0997964  ,  1.2594e-35 ,  7.78642    ,  2.63628e-09])
202643  , -79089.4    , array([ 9.95316    ,  0.0998962  ,  1.2594e-35 ,  7.78642    ,  2.63628e-09])
202644  , -79089.4    , array([ 9.95316    ,  0.0997964  ,  1.26066e-35,  7.78642    ,  2.63628e-09])
202645  , -79089.4    , array([ 9.95316    ,  0.0997964  ,  1.2594e-35 ,  7.79421    ,  2.63628e-09])
202646  , -79089.4    , array([ 9.95316    ,  0.0997964  ,  1.2594e-35 ,  7.78642    ,  2.63891e-09])
202647  , -79089.4    , array([ 9.92345    ,  0.0676457  ,  1.2594e-35 ,  7.78275    ,  3.90299e-09])
202648  , -79089.4    , array([ 9.92345    ,  0.0676457  ,  1.2594e-35 ,  7.78275    ,  3.90299e-09])
202649  , -79089.4    , array([ 9.93338    ,  0.0676457  ,  1.2594e-35 ,  7.78275    ,  3.90299e-09])
202650  , -79089.4    , array([ 9.92345    ,  0.0677134  ,  1.2594e-35 ,  7.78275    ,  3.90299e-09])
202651  , -79089.4    , array([ 9.92345    ,  0.0676457  ,  1.26066e-35,  7.78275    ,  3.90299e-09])
202652  , -79089.4    , array([ 9.92345    ,  0.0676457  ,  1.2594e-35 ,  7.79054    ,  3.90299e-09])
202653  , -79089.4    , array([ 9.92345    ,  0.0676457  ,  1.2594e-35 ,  7.78275    ,  3.90689e-09])
202654  , -79087.9    , array([ 9.80551    ,  0.0142805  ,  1.2594e-35 ,  7.76811    ,  1.8751e-08 ])
202655  , -79087.9    , array([ 9.80551    ,  0.0142805  ,  1.2594e-35 ,  7.76811    ,  1.8751e-08 ])
202656  , -79087.9    , array([ 9.81532    ,  0.0142805  ,  1.2594e-35 ,  7.76811    ,  1.8751e-08 ])
202657  , -79087.9    , array([ 9.80551    ,  0.0142948  ,  1.2594e-35 ,  7.76811    ,  1.8751e-08 ])
202658  , -79087.9    , array([ 9.80551    ,  0.0142805  ,  1.26066e-35,  7.76811    ,  1.8751e-08 ])
202659  , -79087.9    , array([ 9.80551    ,  0.0142805  ,  1.2594e-35 ,  7.77588    ,  1.8751e-08 ])
