33501   , -2302.54    , array([ 0.200282   ,  0.00613287 ,  2.36633e-39,  0.0653401  ])
33502   , -2302.54    , array([ 0.200482   ,  0.00613287 ,  2.36633e-39,  0.0653401  ])
33503   , -2302.21    , array([ 0.200282   ,  0.006139   ,  2.36633e-39,  0.0653401  ])
33504   , -2302.54    , array([ 0.200282   ,  0.00613287 ,  2.3687e-39 ,  0.0653401  ])
33505   , -2302.9     , array([ 0.200282   ,  0.00613287 ,  2.36633e-39,  0.0654055  ])
33506   , -2302.54    , array([ 0.200282   ,  0.00613287 ,  2.36633e-39,  0.0653401  ])
33507   , -4471.87    , array([ 0.200282   ,  0.0121198  ,  2.36633e-39,  0.030997   ])
33508   , -4471.87    , array([ 0.200282   ,  0.0121198  ,  2.36633e-39,  0.030997   ])
33509   , -4471.87    , array([ 0.200482   ,  0.0121198  ,  2.36633e-39,  0.030997   ])
33510   , -4475.97    , array([ 0.200282   ,  0.012132   ,  2.36633e-39,  0.030997   ])
33511   , -4471.87    , array([ 0.200282   ,  0.0121198  ,  2.3687e-39 ,  0.030997   ])
33512   , -4464.9     , array([ 0.200282   ,  0.0121198  ,  2.36633e-39,  0.031028   ])
33513   , -1985.39    , array([ 0.200282   ,  0.00697731 ,  2.36633e-39,  0.0567346  ])
33514   , -1985.39    , array([ 0.200282   ,  0.00697731 ,  2.36633e-39,  0.0567346  ])
33515   , -1985.39    , array([ 0.200482   ,  0.00697731 ,  2.36633e-39,  0.0567346  ])
33516   , -1983.08    , array([ 0.200282   ,  0.00698429 ,  2.36633e-39,  0.0567346  ])
33517   , -1985.39    , array([ 0.200282   ,  0.00697731 ,  2.3687e-39 ,  0.0567346  ])
33518   , -1988       , array([ 0.200282   ,  0.00697731 ,  2.36633e-39,  0.0567914  ])
33519   , -940.013    , array([ 0.200282   ,  0.00791812 ,  2.36633e-39,  0.049398   ])
33520   , -940.013    , array([ 0.200282   ,  0.00791812 ,  2.36633e-39,  0.049398   ])
33521   , -940.013    , array([ 0.200482   ,  0.00791812 ,  2.36633e-39,  0.049398   ])
33522   , -935.885    , array([ 0.200282   ,  0.00792605 ,  2.36633e-39,  0.049398   ])
33523   , -940.013    , array([ 0.200282   ,  0.00791812 ,  2.3687e-39 ,  0.049398   ])
33524   , -944.94     , array([ 0.200282   ,  0.00791812 ,  2.36633e-39,  0.0494474  ])
33525   , -436.938    , array([ 0.200282   ,  0.00849921 ,  2.36633e-39,  0.0457129  ])
33526   , -436.938    , array([ 0.200282   ,  0.00849921 ,  2.36633e-39,  0.0457129  ])
33527   , -436.938    , array([ 0.200482   ,  0.00849921 ,  2.36633e-39,  0.0457129  ])
33528   , -435.469    , array([ 0.200282   ,  0.00850772 ,  2.36633e-39,  0.0457129  ])
