92032   , -19105.8    , array([ 0.441828   ,  0.116555   ,  4.91448e-55,  0.000252899,  0.0116892  ])
92132   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92133   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92134   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92135   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92136   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92137   , -1632.52    , array([ 1.43652    ,  0.0676461  ,  4.91448e-55,  0.00030479 ,  0.0242258  ])
92138   , -1632.52    , array([ 1.43652    ,  0.0676461  ,  4.91448e-55,  0.00030479 ,  0.0242258  ])
92139   , -1632.52    , array([ 1.43796    ,  0.0676461  ,  4.91448e-55,  0.00030479 ,  0.0242258  ])
92140   , -1632.52    , array([ 1.43652    ,  0.0677138  ,  4.91448e-55,  0.00030479 ,  0.0242258  ])
92141   , -1632.52    , array([ 1.43652    ,  0.0676461  ,  4.9194e-55 ,  0.00030479 ,  0.0242258  ])
92142   , -1632.52    , array([ 1.43652    ,  0.0676461  ,  4.91448e-55,  0.000305094,  0.0242258  ])
92143   , -1632.53    , array([ 1.43652    ,  0.0676461  ,  4.91448e-55,  0.00030479 ,  0.0242501  ])
92144   , -1632.51    , array([ 1.43597    ,  0.0676665  ,  4.91448e-55,  0.000300518,  0.0242348  ])
92145   , -1632.51    , array([ 1.43597    ,  0.0676665  ,  4.91448e-55,  0.000300518,  0.0242348  ])
92146   , -1632.51    , array([ 1.4374     ,  0.0676665  ,  4.91448e-55,  0.000300518,  0.0242348  ])
92147   , -1632.51    , array([ 1.43597    ,  0.0677342  ,  4.91448e-55,  0.000300518,  0.0242348  ])
92148   , -1632.51    , array([ 1.43597    ,  0.0676665  ,  4.9194e-55 ,  0.000300518,  0.0242348  ])
92149   , -1632.51    , array([ 1.43597    ,  0.0676665  ,  4.91448e-55,  0.000300819,  0.0242348  ])
92150   , -1632.52    , array([ 1.43597    ,  0.0676665  ,  4.91448e-55,  0.000300518,  0.0242591  ])
92151   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92152   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92153   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92154   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92155   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92156   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.00030077 ,  0.0242349  ])
92157   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92158   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92159   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92160   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92161   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92162   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92163   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92164   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92165   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92166   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92167   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92168   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92169   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92170   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92171   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92172   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92173   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92174   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92175   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92176   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92177   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92178   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92179   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92180   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92181   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92182   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92183   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92184   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92185   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92186   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92187   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92188   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92189   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92190   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92191   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92192   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92193   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92194   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92195   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92196   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92197   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92198   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92199   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92200   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92201   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92202   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92203   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92204   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92205   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92206   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92207   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92208   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92209   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92210   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92211   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92212   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92213   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92214   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92215   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92216   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92217   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92218   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92219   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92220   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92221   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92222   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92223   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92224   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92225   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92226   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92227   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92228   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92229   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92230   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92231   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92232   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92233   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92234   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92235   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92236   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92237   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92238   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92239   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92240   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92241   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92242   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92243   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92244   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92245   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92246   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92247   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92248   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92249   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92250   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92251   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92252   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92253   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92254   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92255   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92256   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92257   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92258   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92259   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92260   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92261   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92262   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92263   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92264   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92265   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92266   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92267   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92268   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92269   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92270   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92271   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92272   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92273   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92274   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
92275   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300769,  0.0242349  ])
92276   , -1632.52    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242592  ])
92277   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92278   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92279   , -1632.51    , array([ 1.4374     ,  0.0676668  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92280   , -1632.51    , array([ 1.43596    ,  0.0677345  ,  4.91448e-55,  0.000300469,  0.0242349  ])
92281   , -1632.51    , array([ 1.43596    ,  0.0676668  ,  4.9194e-55 ,  0.000300469,  0.0242349  ])
