Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.08	796.16	598.94	69434.83	1.3271,0.107,0.0121,0.267
our_model	Round_1_Replicate_2	-398.56	805.12	607.31	11948.18	30.0,0.6182,3.9967,1.3725
our_model	Round_1_Replicate_3	-395.5	799.0	600.81	37353.68	1.362,0.1992,29.9866,0.426
our_model	Round_1_Replicate_4	-393.8	795.6	598.46	8689.18	29.8453,0.8554,14.772,2.5325
our_model	Round_1_Replicate_5	-397.06	802.12	604.56	2614.41	30.0,2.8299,30.0,6.0022
our_model	Round_1_Replicate_6	-393.47	794.94	597.85	8379.29	29.9903,0.8875,19.7836,2.7853
our_model	Round_1_Replicate_7	-393.26	794.52	597.45	7588.71	29.9485,0.9803,29.9048,3.2348
our_model	Round_1_Replicate_8	-395.54	799.08	600.84	45463.18	1.5258,0.1637,0.7329,0.3635
our_model	Round_1_Replicate_9	-395.74	799.48	602.11	6926.3	30.0,1.0699,10.8451,2.6334
our_model	Round_1_Replicate_10	-394.78	797.56	599.62	9215.02	16.1976,0.8077,10.2033,2.0804
our_model	Round_2_Replicate_1	-398.94	805.88	607.99	2299.96	30.0,3.2105,30.0,6.3118
our_model	Round_2_Replicate_2	-399.31	806.62	608.67	2255.41	30.0,3.2729,30.0,6.3557
our_model	Round_2_Replicate_3	-396.29	800.58	603.13	4449.58	11.2007,1.6643,30.0,3.3785
our_model	Round_2_Replicate_4	-396.07	800.14	602.72	4554.15	11.2291,1.6265,30.0,3.3514
our_model	Round_2_Replicate_5	-394.46	796.92	599.7	12695.56	4.8659,0.5848,30.0,1.3781
our_model	Round_2_Replicate_6	-395.42	798.84	601.5	5645.6	9.5217,1.3132,30.0,2.8248
our_model	Round_2_Replicate_7	-393.0	794.0	596.94	17168.26	30.0,0.4335,29.2514,1.792
our_model	Round_2_Replicate_8	-393.0	794.0	596.94	27572.41	10.9937,0.2699,29.7465,1.0773
our_model	Round_2_Replicate_9	-396.5	801.0	603.52	3012.84	22.1985,2.4573,30.0,5.2038
our_model	Round_2_Replicate_10	-397.46	802.92	605.29	2531.76	30.0,2.921,30.0,6.083
our_model	Round_3_Replicate_1	-393.33	794.66	597.58	22138.72	5.0217,0.336,30.0,1.0099
our_model	Round_3_Replicate_2	-393.54	795.08	597.97	8338.01	29.9356,0.8918,18.7297,2.7589
our_model	Round_3_Replicate_3	-393.65	795.3	598.17	7545.48	30.0,0.9853,19.3416,2.9659
our_model	Round_3_Replicate_4	-393.21	794.42	597.34	10445.43	30.0,0.7123,22.1752,2.4567
our_model	Round_3_Replicate_5	-393.64	795.28	598.16	13585.04	6.7163,0.5472,20.1908,1.5032
our_model	Round_3_Replicate_6	-397.98	803.96	606.24	2763.74	30.0,2.6743,25.4153,5.542
our_model	Round_3_Replicate_7	-393.5	795.0	597.89	13754.14	7.5254,0.5407,20.2417,1.5491
our_model	Round_3_Replicate_8	-393.64	795.28	598.17	6747.82	30.0,1.1017,22.1779,3.2895
our_model	Round_3_Replicate_9	-393.51	795.02	597.92	8015.01	29.9998,0.9278,20.0768,2.8774
our_model	Round_3_Replicate_10	-398.63	805.26	607.43	3995.99	30.0,1.8484,15.3597,3.9106
our_model	Round_3_Replicate_11	-393.79	795.58	598.45	15479.48	5.0905,0.4801,30.0,1.2629
our_model	Round_3_Replicate_12	-393.0	794.0	596.94	16929.19	30.0,0.4396,29.816,1.8158
our_model	Round_3_Replicate_13	-393.03	794.06	596.99	14194.98	30.0,0.5243,29.8555,2.0712
our_model	Round_3_Replicate_14	-393.01	794.02	596.96	17749.88	29.9152,0.4193,26.0727,1.7186
our_model	Round_3_Replicate_15	-393.78	795.56	598.43	8403.58	30.0,0.8845,15.4919,2.6201
our_model	Round_3_Replicate_16	-393.16	794.32	597.25	13951.11	11.4947,0.5333,29.8692,1.772
our_model	Round_3_Replicate_17	-395.7	799.4	602.02	15872.94	3.0674,0.4669,30.0,0.9712
our_model	Round_3_Replicate_18	-393.06	794.12	597.06	13429.2	20.9948,0.5542,29.7193,2.056
our_model	Round_3_Replicate_19	-393.11	794.22	597.15	16267.6	30.0,0.4574,17.0224,1.7052
our_model	Round_3_Replicate_20	-393.53	795.06	597.96	7120.99	30.0,1.0442,22.8231,3.1984
