85136   , -70271.2    , array([ 0.0247607  ,  1.16698    ,  4.5504e-24 ,  1.00716e-91,  0.000318035])
85137   , -70278.2    , array([ 0.0247854  ,  1.16698    ,  4.5504e-24 ,  1.00716e-91,  0.000318035])
85138   , -70271.5    , array([ 0.0247607  ,  1.16814    ,  4.5504e-24 ,  1.00716e-91,  0.000318035])
85139   , -70271.2    , array([ 0.0247607  ,  1.16698    ,  4.55495e-24,  1.00716e-91,  0.000318035])
85140   , -70271.2    , array([ 0.0247607  ,  1.16698    ,  4.5504e-24 ,  1.00817e-91,  0.000318035])
85141   , -70264      , array([ 0.0247607  ,  1.16698    ,  4.5504e-24 ,  1.00716e-91,  0.000318354])
85142   , -70271.2    , array([ 0.0247607  ,  1.16698    ,  4.5504e-24 ,  1.00716e-91,  0.000318035])
85143   , -57140.5    , array([ 0.0123069  ,  1.13615    ,  4.5504e-24 ,  1.00716e-91,  0.000658931])
85144   , -57140.5    , array([ 0.0123069  ,  1.13615    ,  4.5504e-24 ,  1.00716e-91,  0.000658931])
85145   , -57148.7    , array([ 0.0123192  ,  1.13615    ,  4.5504e-24 ,  1.00716e-91,  0.000658931])
85146   , -57140.9    , array([ 0.0123069  ,  1.13729    ,  4.5504e-24 ,  1.00716e-91,  0.000658931])
85147   , -57140.5    , array([ 0.0123069  ,  1.13615    ,  4.55495e-24,  1.00716e-91,  0.000658931])
85148   , -57140.5    , array([ 0.0123069  ,  1.13615    ,  4.5504e-24 ,  1.00817e-91,  0.000658931])
85149   , -57131.8    , array([ 0.0123069  ,  1.13615    ,  4.5504e-24 ,  1.00716e-91,  0.000659591])
85157   , -57136.6    , array([ 0.0123041  ,  1.13614    ,  4.5504e-24 ,  1.00716e-91,  0.000659086])
85158   , -57136.6    , array([ 0.0123041  ,  1.13614    ,  4.5504e-24 ,  1.00716e-91,  0.000659086])
85159   , -57144.8    , array([ 0.0123165  ,  1.13614    ,  4.5504e-24 ,  1.00716e-91,  0.000659086])
85160   , -57137      , array([ 0.0123041  ,  1.13728    ,  4.5504e-24 ,  1.00716e-91,  0.000659086])
85161   , -57136.6    , array([ 0.0123041  ,  1.13614    ,  4.55495e-24,  1.00716e-91,  0.000659086])
85162   , -57136.6    , array([ 0.0123041  ,  1.13614    ,  4.5504e-24 ,  1.00817e-91,  0.000659086])
85163   , -57127.9    , array([ 0.0123041  ,  1.13614    ,  4.5504e-24 ,  1.00716e-91,  0.000659745])
85164   , -57563.4    , array([ 0.00726207 ,  1.11343    ,  4.5504e-24 ,  1.00716e-91,  0.00114169 ])
85165   , -57563.4    , array([ 0.00726207 ,  1.11343    ,  4.5504e-24 ,  1.00716e-91,  0.00114169 ])
85166   , -57548.9    , array([ 0.00726934 ,  1.11343    ,  4.5504e-24 ,  1.00716e-91,  0.00114169 ])
85167   , -57563.9    , array([ 0.00726207 ,  1.11454    ,  4.5504e-24 ,  1.00716e-91,  0.00114169 ])
85168   , -57563.4    , array([ 0.00726207 ,  1.11343    ,  4.55495e-24,  1.00716e-91,  0.00114169 ])
85169   , -57563.4    , array([ 0.00726207 ,  1.11343    ,  4.5504e-24 ,  1.00817e-91,  0.00114169 ])
85170   , -57577      , array([ 0.00726207 ,  1.11343    ,  4.5504e-24 ,  1.00716e-91,  0.00114284 ])
85171   , -54315.6    , array([ 0.00942161 ,  1.12459    ,  4.5504e-24 ,  1.00716e-91,  0.000870436])
85172   , -54315.6    , array([ 0.00942161 ,  1.12459    ,  4.5504e-24 ,  1.00716e-91,  0.000870436])
85173   , -54315.9    , array([ 0.00943103 ,  1.12459    ,  4.5504e-24 ,  1.00716e-91,  0.000870436])
85174   , -54316.1    , array([ 0.00942161 ,  1.12571    ,  4.5504e-24 ,  1.00716e-91,  0.000870436])
85175   , -54315.6    , array([ 0.00942161 ,  1.12459    ,  4.55495e-24,  1.00716e-91,  0.000870436])
85176   , -54315.6    , array([ 0.00942161 ,  1.12459    ,  4.5504e-24 ,  1.00817e-91,  0.000870436])
85177   , -54314.6    , array([ 0.00942161 ,  1.12459    ,  4.5504e-24 ,  1.00716e-91,  0.000871307])
85185   , -54313.8    , array([ 0.00943337 ,  1.12271    ,  4.5504e-24 ,  1.00716e-91,  0.000871633])
85186   , -54313.8    , array([ 0.00943337 ,  1.12271    ,  4.5504e-24 ,  1.00716e-91,  0.000871633])
85187   , -54314.2    , array([ 0.00944281 ,  1.12271    ,  4.5504e-24 ,  1.00716e-91,  0.000871633])
85188   , -54314.3    , array([ 0.00943337 ,  1.12383    ,  4.5504e-24 ,  1.00716e-91,  0.000871633])
85189   , -54313.8    , array([ 0.00943337 ,  1.12271    ,  4.55495e-24,  1.00716e-91,  0.000871633])
