83829   , -118606     , array([ 0.195726   ,  0.0335738  ,  0.174967   ,  1.90241e-21,  0.112967   ])
83923   , -5084.98    , array([ 0.0180158  ,  0.0013803  ,  1.67628e-07,  1.90241e-21,  0.000664669])
83924   , -5095.94    , array([ 0.0180158  ,  0.00137892 ,  1.67796e-07,  1.90241e-21,  0.000664669])
83925   , -5095.94    , array([ 0.0180158  ,  0.00137892 ,  1.67628e-07,  1.90432e-21,  0.000664669])
83926   , -5108.35    , array([ 0.0180158  ,  0.00137892 ,  1.67628e-07,  1.90241e-21,  0.000665334])
83934   , -5095.93    , array([ 0.0180157  ,  0.00137892 ,  1.67627e-07,  1.90241e-21,  0.000664665])
83935   , -5095.93    , array([ 0.0180157  ,  0.00137892 ,  1.67627e-07,  1.90241e-21,  0.000664665])
83936   , -5094.43    , array([ 0.0180338  ,  0.00137892 ,  1.67627e-07,  1.90241e-21,  0.000664665])
83937   , -5084.97    , array([ 0.0180157  ,  0.0013803  ,  1.67627e-07,  1.90241e-21,  0.000664665])
83938   , -5095.93    , array([ 0.0180157  ,  0.00137892 ,  1.67795e-07,  1.90241e-21,  0.000664665])
83939   , -5095.93    , array([ 0.0180157  ,  0.00137892 ,  1.67627e-07,  1.90432e-21,  0.000664665])
83940   , -5108.34    , array([ 0.0180157  ,  0.00137892 ,  1.67627e-07,  1.90241e-21,  0.00066533 ])
83948   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664663])
83949   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664663])
83950   , -5094.43    , array([ 0.0180337  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664663])
83951   , -5084.97    , array([ 0.0180157  ,  0.00138029 ,  1.67627e-07,  1.90241e-21,  0.000664663])
83952   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67795e-07,  1.90241e-21,  0.000664663])
83953   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90432e-21,  0.000664663])
83954   , -5108.34    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000665328])
83962   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83963   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83964   , -5094.43    , array([ 0.0180337  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83965   , -5084.97    , array([ 0.0180157  ,  0.00138029 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83966   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67795e-07,  1.90241e-21,  0.000664662])
83967   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90432e-21,  0.000664662])
83968   , -5108.34    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000665327])
83976   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83977   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83978   , -5094.43    , array([ 0.0180337  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83979   , -5084.97    , array([ 0.0180157  ,  0.00138029 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83980   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67795e-07,  1.90241e-21,  0.000664662])
83981   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90432e-21,  0.000664662])
83982   , -5108.33    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000665327])
83990   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83991   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83992   , -5094.43    , array([ 0.0180337  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83993   , -5084.97    , array([ 0.0180157  ,  0.00138029 ,  1.67627e-07,  1.90241e-21,  0.000664662])
83994   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67795e-07,  1.90241e-21,  0.000664662])
83995   , -5095.93    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90432e-21,  0.000664662])
83996   , -5108.33    , array([ 0.0180157  ,  0.00137891 ,  1.67627e-07,  1.90241e-21,  0.000665327])
83997   , -4861.72    , array([ 0.0146922  ,  0.00109675 ,  1.38388e-07,  1.90241e-21,  0.000519217])
83998   , -4861.72    , array([ 0.0146922  ,  0.00109675 ,  1.38388e-07,  1.90241e-21,  0.000519217])
83999   , -4860.33    , array([ 0.0147069  ,  0.00109675 ,  1.38388e-07,  1.90241e-21,  0.000519217])
84000   , -4851.32    , array([ 0.0146922  ,  0.00109785 ,  1.38388e-07,  1.90241e-21,  0.000519217])
84001   , -4861.72    , array([ 0.0146922  ,  0.00109675 ,  1.38527e-07,  1.90241e-21,  0.000519217])
84002   , -4861.72    , array([ 0.0146922  ,  0.00109675 ,  1.38388e-07,  1.90432e-21,  0.000519217])
84003   , -4873.48    , array([ 0.0146922  ,  0.00109675 ,  1.38388e-07,  1.90241e-21,  0.000519737])
84004   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84005   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84006   , -4782.95    , array([ 0.0137218  ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84007   , -4774.1     , array([ 0.013708   ,  0.00101563 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84008   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29787e-07,  1.90241e-21,  0.000477401])
84009   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90432e-21,  0.000477401])
84010   , -4795.85    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477879])
84018   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84019   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84020   , -4782.95    , array([ 0.0137218  ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84021   , -4774.1     , array([ 0.013708   ,  0.00101563 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84022   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29787e-07,  1.90241e-21,  0.000477401])
84023   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90432e-21,  0.000477401])
84024   , -4795.85    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477879])
84032   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84033   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84034   , -4782.95    , array([ 0.0137218  ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84035   , -4774.1     , array([ 0.013708   ,  0.00101563 ,  1.29657e-07,  1.90241e-21,  0.000477401])
84036   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29787e-07,  1.90241e-21,  0.000477401])
84037   , -4784.31    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90432e-21,  0.000477401])
84038   , -4795.85    , array([ 0.013708   ,  0.00101462 ,  1.29657e-07,  1.90241e-21,  0.000477879])
84039   , -4772.95    , array([ 0.013568   ,  0.00100299 ,  1.28412e-07,  1.90241e-21,  0.000471501])
84040   , -4772.95    , array([ 0.013568   ,  0.00100299 ,  1.28412e-07,  1.90241e-21,  0.000471501])
84041   , -4771.59    , array([ 0.0135816  ,  0.00100299 ,  1.28412e-07,  1.90241e-21,  0.000471501])
84042   , -4762.76    , array([ 0.013568   ,  0.00100399 ,  1.28412e-07,  1.90241e-21,  0.000471501])
84043   , -4772.95    , array([ 0.013568   ,  0.00100299 ,  1.2854e-07 ,  1.90241e-21,  0.000471501])
84044   , -4772.95    , array([ 0.013568   ,  0.00100299 ,  1.28412e-07,  1.90432e-21,  0.000471501])
84045   , -4784.45    , array([ 0.013568   ,  0.00100299 ,  1.28412e-07,  1.90241e-21,  0.000471973])
84049   , -4758.91    , array([ 0.0135207  ,  0.00100006 ,  1.27991e-07,  1.90241e-21,  0.000469512])
84053   , -4772.33    , array([ 0.0135604  ,  0.00100236 ,  1.28344e-07,  1.90241e-21,  0.000471183])
84054   , -4772.33    , array([ 0.0135604  ,  0.00100236 ,  1.28344e-07,  1.90241e-21,  0.000471183])
84055   , -4770.98    , array([ 0.013574   ,  0.00100236 ,  1.28344e-07,  1.90241e-21,  0.000471183])
84056   , -4762.15    , array([ 0.0135604  ,  0.00100336 ,  1.28344e-07,  1.90241e-21,  0.000471183])
84057   , -4772.33    , array([ 0.0135604  ,  0.00100236 ,  1.28473e-07,  1.90241e-21,  0.000471183])
84058   , -4772.33    , array([ 0.0135604  ,  0.00100236 ,  1.28344e-07,  1.90432e-21,  0.000471183])
84059   , -4783.83    , array([ 0.0135604  ,  0.00100236 ,  1.28344e-07,  1.90241e-21,  0.000471654])
84060   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84061   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84062   , -4768.84    , array([ 0.0135478  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84063   , -4760.01    , array([ 0.0135342  ,  0.00100118 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84064   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28239e-07,  1.90241e-21,  0.000470079])
84065   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90432e-21,  0.000470079])
84066   , -4781.69    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.00047055 ])
84070   , -4759.29    , array([ 0.0135253  ,  0.00100044 ,  1.28032e-07,  1.90241e-21,  0.000469705])
84074   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84075   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84076   , -4768.84    , array([ 0.0135478  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84077   , -4760.01    , array([ 0.0135342  ,  0.00100118 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84078   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28239e-07,  1.90241e-21,  0.000470079])
84079   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90432e-21,  0.000470079])
84080   , -4781.69    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.00047055 ])
84084   , -4759.53    , array([ 0.0135283  ,  0.0010007  ,  1.28059e-07,  1.90241e-21,  0.000469832])
84088   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84089   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84090   , -4768.84    , array([ 0.0135478  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84091   , -4760.01    , array([ 0.0135342  ,  0.00100118 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84092   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28239e-07,  1.90241e-21,  0.000470079])
84093   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90432e-21,  0.000470079])
84094   , -4781.69    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.00047055 ])
84098   , -4759.69    , array([ 0.0135303  ,  0.00100086 ,  1.28076e-07,  1.90241e-21,  0.000469916])
84102   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84103   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84104   , -4768.84    , array([ 0.0135478  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84105   , -4760.01    , array([ 0.0135342  ,  0.00100118 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84106   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28239e-07,  1.90241e-21,  0.000470079])
84107   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90432e-21,  0.000470079])
84108   , -4781.69    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.00047055 ])
84109   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84110   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84111   , -4768.84    , array([ 0.0135478  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84112   , -4760.01    , array([ 0.0135342  ,  0.00100118 ,  1.28111e-07,  1.90241e-21,  0.000470079])
84113   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28239e-07,  1.90241e-21,  0.000470079])
84114   , -4770.19    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90432e-21,  0.000470079])
84115   , -4781.69    , array([ 0.0135342  ,  0.00100018 ,  1.28111e-07,  1.90241e-21,  0.00047055 ])
84116   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84117   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84118   , -4768.68    , array([ 0.0135458  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84119   , -4759.85    , array([ 0.0135323  ,  0.00100102 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84120   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28222e-07,  1.90241e-21,  0.000469998])
84121   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90432e-21,  0.000469998])
84122   , -4781.53    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000470468])
84126   , -4759.75    , array([ 0.013531   ,  0.00100092 ,  1.28082e-07,  1.90241e-21,  0.000469944])
84130   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84131   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84132   , -4768.68    , array([ 0.0135458  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84133   , -4759.85    , array([ 0.0135323  ,  0.00100102 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84134   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28222e-07,  1.90241e-21,  0.000469998])
84135   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90432e-21,  0.000469998])
84136   , -4781.53    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000470468])
84137   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84138   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84139   , -4768.68    , array([ 0.0135458  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84140   , -4759.85    , array([ 0.0135323  ,  0.00100102 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84141   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28222e-07,  1.90241e-21,  0.000469998])
84142   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90432e-21,  0.000469998])
84143   , -4781.53    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000470468])
84144   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84145   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84146   , -4768.68    , array([ 0.0135458  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84147   , -4759.85    , array([ 0.0135323  ,  0.00100102 ,  1.28094e-07,  1.90241e-21,  0.000469998])
84148   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28222e-07,  1.90241e-21,  0.000469998])
84149   , -4770.03    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90432e-21,  0.000469998])
84150   , -4781.53    , array([ 0.0135323  ,  0.00100002 ,  1.28094e-07,  1.90241e-21,  0.000470468])
84158   , -4919.91    , array([ 0.0154679  ,  0.00116196 ,  1.45245e-07,  1.90241e-21,  0.000552596])
84159   , -4919.91    , array([ 0.0154679  ,  0.00116196 ,  1.45245e-07,  1.90241e-21,  0.000552596])
84160   , -4918.49    , array([ 0.0154834  ,  0.00116196 ,  1.45245e-07,  1.90241e-21,  0.000552596])
84161   , -4909.36    , array([ 0.0154679  ,  0.00116313 ,  1.45245e-07,  1.90241e-21,  0.000552596])
84162   , -4919.91    , array([ 0.0154679  ,  0.00116196 ,  1.4539e-07 ,  1.90241e-21,  0.000552596])
84163   , -4919.91    , array([ 0.0154679  ,  0.00116196 ,  1.45245e-07,  1.90432e-21,  0.000552596])
84164   , -4931.83    , array([ 0.0154679  ,  0.00116196 ,  1.45245e-07,  1.90241e-21,  0.000553149])
84165   , -4833.41    , array([ 0.0143261  ,  0.00106611 ,  1.35144e-07,  1.90241e-21,  0.000503589])
84166   , -4833.41    , array([ 0.0143261  ,  0.00106611 ,  1.35144e-07,  1.90241e-21,  0.000503589])
84167   , -4832.03    , array([ 0.0143404  ,  0.00106611 ,  1.35144e-07,  1.90241e-21,  0.000503589])
84168   , -4823.07    , array([ 0.0143261  ,  0.00106718 ,  1.35144e-07,  1.90241e-21,  0.000503589])
84169   , -4833.41    , array([ 0.0143261  ,  0.00106611 ,  1.35279e-07,  1.90241e-21,  0.000503589])
84170   , -4833.41    , array([ 0.0143261  ,  0.00106611 ,  1.35144e-07,  1.90432e-21,  0.000503589])
84171   , -4845.09    , array([ 0.0143261  ,  0.00106611 ,  1.35144e-07,  1.90241e-21,  0.000504092])
84172   , -4790.69    , array([ 0.0137872  ,  0.00102119 ,  1.3036e-07 ,  1.90241e-21,  0.00048074 ])
84173   , -4790.69    , array([ 0.0137872  ,  0.00102119 ,  1.3036e-07 ,  1.90241e-21,  0.00048074 ])
84174   , -4789.33    , array([ 0.0138009  ,  0.00102119 ,  1.3036e-07 ,  1.90241e-21,  0.00048074 ])
84175   , -4780.46    , array([ 0.0137872  ,  0.00102221 ,  1.3036e-07 ,  1.90241e-21,  0.00048074 ])
84176   , -4790.69    , array([ 0.0137872  ,  0.00102119 ,  1.30491e-07,  1.90241e-21,  0.00048074 ])
84177   , -4790.69    , array([ 0.0137872  ,  0.00102119 ,  1.3036e-07 ,  1.90432e-21,  0.00048074 ])
84178   , -4802.25    , array([ 0.0137872  ,  0.00102119 ,  1.3036e-07 ,  1.90241e-21,  0.000481221])
84180   , -4780.07    , array([ 0.0136556  ,  0.00101026 ,  1.29191e-07,  1.90241e-21,  0.000475191])
84181   , -4780.07    , array([ 0.0136556  ,  0.00101026 ,  1.29191e-07,  1.90241e-21,  0.000475191])
84182   , -4778.71    , array([ 0.0136693  ,  0.00101026 ,  1.29191e-07,  1.90241e-21,  0.000475191])
84183   , -4769.86    , array([ 0.0136556  ,  0.00101127 ,  1.29191e-07,  1.90241e-21,  0.000475191])
84184   , -4780.07    , array([ 0.0136556  ,  0.00101026 ,  1.2932e-07 ,  1.90241e-21,  0.000475191])
84185   , -4780.07    , array([ 0.0136556  ,  0.00101026 ,  1.29191e-07,  1.90432e-21,  0.000475191])
84186   , -4791.59    , array([ 0.0136556  ,  0.00101026 ,  1.29191e-07,  1.90241e-21,  0.000475667])
