56176   , -19036.2    , array([ 0.883619   ,  0.653994   ,  1.16734e-11,  3.10365e-10,  0.0634531  ])
56177   , -19036.5    , array([ 0.884504   ,  0.653994   ,  1.16734e-11,  3.10365e-10,  0.0634531  ])
56178   , -19053.8    , array([ 0.883619   ,  0.654648   ,  1.16734e-11,  3.10365e-10,  0.0634531  ])
56179   , -19036.2    , array([ 0.883619   ,  0.653994   ,  1.16851e-11,  3.10365e-10,  0.0634531  ])
56180   , -19036.2    , array([ 0.883619   ,  0.653994   ,  1.16734e-11,  3.10675e-10,  0.0634531  ])
56181   , -19020.1    , array([ 0.883619   ,  0.653994   ,  1.16734e-11,  3.10365e-10,  0.0635166  ])
56182   , -19036.2    , array([ 0.883619   ,  0.653994   ,  1.16734e-11,  3.10365e-10,  0.0634531  ])
56183   , -8997.22    , array([ 0.874643   ,  0.311166   ,  1.16734e-11,  3.10365e-10,  0.12579    ])
56184   , -8997.22    , array([ 0.874643   ,  0.311166   ,  1.16734e-11,  3.10365e-10,  0.12579    ])
56185   , -8988.92    , array([ 0.875518   ,  0.311166   ,  1.16734e-11,  3.10365e-10,  0.12579    ])
56186   , -8995.64    , array([ 0.874643   ,  0.311477   ,  1.16734e-11,  3.10365e-10,  0.12579    ])
56187   , -8997.22    , array([ 0.874643   ,  0.311166   ,  1.16851e-11,  3.10365e-10,  0.12579    ])
56188   , -8997.22    , array([ 0.874643   ,  0.311166   ,  1.16734e-11,  3.10675e-10,  0.12579    ])
56189   , -9010.81    , array([ 0.874643   ,  0.311166   ,  1.16734e-11,  3.10365e-10,  0.125916   ])
56190   , -27789.1    , array([ 4.41255    ,  0.0494565  ,  1.16734e-11,  3.10365e-10,  0.0613931  ])
56191   , -27789.1    , array([ 4.41255    ,  0.0494565  ,  1.16734e-11,  3.10365e-10,  0.0613931  ])
56192   , -27789.6    , array([ 4.41697    ,  0.0494565  ,  1.16734e-11,  3.10365e-10,  0.0613931  ])
56193   , -27744.6    , array([ 4.41255    ,  0.049506   ,  1.16734e-11,  3.10365e-10,  0.0613931  ])
56194   , -27789.1    , array([ 4.41255    ,  0.0494565  ,  1.16851e-11,  3.10365e-10,  0.0613931  ])
56195   , -27789.1    , array([ 4.41255    ,  0.0494565  ,  1.16734e-11,  3.10675e-10,  0.0613931  ])
56196   , -27834.2    , array([ 4.41255    ,  0.0494565  ,  1.16734e-11,  3.10365e-10,  0.0614545  ])
56197   , -6986.25    , array([ 1.26931    ,  0.203792   ,  1.16734e-11,  3.10365e-10,  0.10665    ])
56198   , -6986.25    , array([ 1.26931    ,  0.203792   ,  1.16734e-11,  3.10365e-10,  0.10665    ])
56199   , -6983.41    , array([ 1.27058    ,  0.203792   ,  1.16734e-11,  3.10365e-10,  0.10665    ])
56200   , -6976.53    , array([ 1.26931    ,  0.203996   ,  1.16734e-11,  3.10365e-10,  0.10665    ])
56201   , -6986.25    , array([ 1.26931    ,  0.203792   ,  1.16851e-11,  3.10365e-10,  0.10665    ])
56202   , -6986.25    , array([ 1.26931    ,  0.203792   ,  1.16734e-11,  3.10675e-10,  0.10665    ])
56203   , -7002.55    , array([ 1.26931    ,  0.203792   ,  1.16734e-11,  3.10365e-10,  0.106757   ])
56204   , -8462.54    , array([ 0.26455    ,  0.0441873  ,  1.16734e-11,  3.10365e-10,  0.0254432  ])
56205   , -8462.54    , array([ 0.26455    ,  0.0441873  ,  1.16734e-11,  3.10365e-10,  0.0254432  ])
56206   , -8456.34    , array([ 0.264815   ,  0.0441873  ,  1.16734e-11,  3.10365e-10,  0.0254432  ])
56207   , -8448.55    , array([ 0.26455    ,  0.0442315  ,  1.16734e-11,  3.10365e-10,  0.0254432  ])
56208   , -8462.54    , array([ 0.26455    ,  0.0441873  ,  1.16851e-11,  3.10365e-10,  0.0254432  ])
56209   , -8462.54    , array([ 0.26455    ,  0.0441873  ,  1.16734e-11,  3.10675e-10,  0.0254432  ])
56210   , -8481.35    , array([ 0.26455    ,  0.0441873  ,  1.16734e-11,  3.10365e-10,  0.0254686  ])
56211   , -6475.97    , array([ 0.814162   ,  0.132188   ,  1.16734e-11,  3.10365e-10,  0.0710754  ])
56212   , -6475.97    , array([ 0.814162   ,  0.132188   ,  1.16734e-11,  3.10365e-10,  0.0710754  ])
56213   , -6471.95    , array([ 0.814977   ,  0.132188   ,  1.16734e-11,  3.10365e-10,  0.0710754  ])
56214   , -6464.97    , array([ 0.814162   ,  0.132321   ,  1.16734e-11,  3.10365e-10,  0.0710754  ])
56215   , -6475.97    , array([ 0.814162   ,  0.132188   ,  1.16851e-11,  3.10365e-10,  0.0710754  ])
56216   , -6475.97    , array([ 0.814162   ,  0.132188   ,  1.16734e-11,  3.10675e-10,  0.0710754  ])
56217   , -6492.07    , array([ 0.814162   ,  0.132188   ,  1.16734e-11,  3.10365e-10,  0.0711465  ])
56218   , -5513.26    , array([ 0.827403   ,  0.131716   ,  1.16734e-11,  3.10365e-10,  0.0667735  ])
56219   , -5513.26    , array([ 0.827403   ,  0.131716   ,  1.16734e-11,  3.10365e-10,  0.0667735  ])
56220   , -5509.63    , array([ 0.82823    ,  0.131716   ,  1.16734e-11,  3.10365e-10,  0.0667735  ])
56221   , -5503.92    , array([ 0.827403   ,  0.131848   ,  1.16734e-11,  3.10365e-10,  0.0667735  ])
56222   , -5513.26    , array([ 0.827403   ,  0.131716   ,  1.16851e-11,  3.10365e-10,  0.0667735  ])
56223   , -5513.26    , array([ 0.827403   ,  0.131716   ,  1.16734e-11,  3.10675e-10,  0.0667735  ])
56224   , -5527.23    , array([ 0.827403   ,  0.131716   ,  1.16734e-11,  3.10365e-10,  0.0668403  ])
56225   , -3858.9     , array([ 0.860204   ,  0.124579   ,  1.16734e-11,  3.10365e-10,  0.0565388  ])
56226   , -3858.9     , array([ 0.860204   ,  0.124579   ,  1.16734e-11,  3.10365e-10,  0.0565388  ])
56227   , -3856.22    , array([ 0.861064   ,  0.124579   ,  1.16734e-11,  3.10365e-10,  0.0565388  ])
56228   , -3852.56    , array([ 0.860204   ,  0.124703   ,  1.16734e-11,  3.10365e-10,  0.0565388  ])
56229   , -3858.9     , array([ 0.860204   ,  0.124579   ,  1.16851e-11,  3.10365e-10,  0.0565388  ])
56230   , -3858.9     , array([ 0.860204   ,  0.124579   ,  1.16734e-11,  3.10675e-10,  0.0565388  ])
56231   , -3868.68    , array([ 0.860204   ,  0.124579   ,  1.16734e-11,  3.10365e-10,  0.0565953  ])
56232   , -1966.62    , array([ 0.948945   ,  0.102057   ,  1.16734e-11,  3.10364e-10,  0.0362661  ])
56233   , -1966.62    , array([ 0.948945   ,  0.102057   ,  1.16734e-11,  3.10364e-10,  0.0362661  ])
56234   , -1965.66    , array([ 0.949894   ,  0.102057   ,  1.16734e-11,  3.10364e-10,  0.0362661  ])
56235   , -1966.92    , array([ 0.948945   ,  0.102159   ,  1.16734e-11,  3.10364e-10,  0.0362661  ])
56236   , -1966.62    , array([ 0.948945   ,  0.102057   ,  1.16851e-11,  3.10364e-10,  0.0362661  ])
56237   , -1966.62    , array([ 0.948945   ,  0.102057   ,  1.16734e-11,  3.10675e-10,  0.0362661  ])
56238   , -1967.57    , array([ 0.948945   ,  0.102057   ,  1.16734e-11,  3.10364e-10,  0.0363024  ])
56239   , -1792.86    , array([ 0.998207   ,  0.0890868  ,  1.16734e-11,  3.10364e-10,  0.0309877  ])
56240   , -1792.86    , array([ 0.998207   ,  0.0890868  ,  1.16734e-11,  3.10364e-10,  0.0309877  ])
56241   , -1792.28    , array([ 0.999206   ,  0.0890868  ,  1.16734e-11,  3.10364e-10,  0.0309877  ])
56242   , -1793.71    , array([ 0.998207   ,  0.0891759  ,  1.16734e-11,  3.10364e-10,  0.0309877  ])
56243   , -1792.86    , array([ 0.998207   ,  0.0890868  ,  1.16851e-11,  3.10364e-10,  0.0309877  ])
56244   , -1792.86    , array([ 0.998207   ,  0.0890868  ,  1.16734e-11,  3.10675e-10,  0.0309877  ])
56245   , -1792.73    , array([ 0.998207   ,  0.0890868  ,  1.16734e-11,  3.10364e-10,  0.0310187  ])
56246   , -1674.09    , array([ 1.0853     ,  0.0735724  ,  1.16734e-11,  3.10364e-10,  0.0258526  ])
56247   , -1674.09    , array([ 1.0853     ,  0.0735724  ,  1.16734e-11,  3.10364e-10,  0.0258526  ])
56248   , -1673.82    , array([ 1.08639    ,  0.0735724  ,  1.16734e-11,  3.10364e-10,  0.0258526  ])
