320340  , -79089.4    , array([ 0.00293046 ,  0.144172   ,  0.347822   ,  1.02166e-30,  8.83399e-13])
320341  , -79089.4    , array([ 0.00293339 ,  0.144172   ,  0.347822   ,  1.02166e-30,  8.83399e-13])
320342  , -79089.4    , array([ 0.00293046 ,  0.144316   ,  0.347822   ,  1.02166e-30,  8.83399e-13])
320343  , -79089.4    , array([ 0.00293046 ,  0.144172   ,  0.34817    ,  1.02166e-30,  8.83399e-13])
320344  , -79089.4    , array([ 0.00293046 ,  0.144172   ,  0.347822   ,  1.02268e-30,  8.83399e-13])
320345  , -79089.4    , array([ 0.00293046 ,  0.144172   ,  0.347822   ,  1.02166e-30,  8.84283e-13])
320346  , -79089.4    , array([ 0.00293046 ,  0.144172   ,  0.347822   ,  1.02166e-30,  8.83399e-13])
320347  , -79089.4    , array([ 0.00292976 ,  0.144171   ,  0.347822   ,  1.02166e-30,  8.83618e-13])
320348  , -79089.4    , array([ 0.00292976 ,  0.144171   ,  0.347822   ,  1.02166e-30,  8.83618e-13])
320349  , -79089.4    , array([ 0.00293269 ,  0.144171   ,  0.347822   ,  1.02166e-30,  8.83618e-13])
320350  , -79089.4    , array([ 0.00292976 ,  0.144315   ,  0.347822   ,  1.02166e-30,  8.83618e-13])
320351  , -79089.4    , array([ 0.00292976 ,  0.144171   ,  0.34817    ,  1.02166e-30,  8.83618e-13])
320352  , -79089.4    , array([ 0.00292976 ,  0.144171   ,  0.347822   ,  1.02268e-30,  8.83618e-13])
320353  , -79089.4    , array([ 0.00292976 ,  0.144171   ,  0.347822   ,  1.02166e-30,  8.84502e-13])
320354  , -79089.4    , array([ 0.00292694 ,  0.144167   ,  0.347822   ,  1.02166e-30,  8.84495e-13])
320355  , -79089.4    , array([ 0.00292694 ,  0.144167   ,  0.347822   ,  1.02166e-30,  8.84495e-13])
320356  , -79089.4    , array([ 0.00292987 ,  0.144167   ,  0.347822   ,  1.02166e-30,  8.84495e-13])
320357  , -79089.4    , array([ 0.00292694 ,  0.144311   ,  0.347822   ,  1.02166e-30,  8.84495e-13])
320358  , -79089.4    , array([ 0.00292694 ,  0.144167   ,  0.34817    ,  1.02166e-30,  8.84495e-13])
320359  , -79089.4    , array([ 0.00292694 ,  0.144167   ,  0.347822   ,  1.02268e-30,  8.84495e-13])
320360  , -79089.4    , array([ 0.00292694 ,  0.144167   ,  0.347822   ,  1.02166e-30,  8.8538e-13 ])
320361  , -79089.4    , array([ 0.0029157  ,  0.14415    ,  0.347822   ,  1.02166e-30,  8.88013e-13])
320362  , -79089.4    , array([ 0.0029157  ,  0.14415    ,  0.347822   ,  1.02166e-30,  8.88013e-13])
320363  , -79089.4    , array([ 0.00291861 ,  0.14415    ,  0.347822   ,  1.02166e-30,  8.88013e-13])
320364  , -79089.4    , array([ 0.0029157  ,  0.144294   ,  0.347822   ,  1.02166e-30,  8.88013e-13])
320365  , -79089.4    , array([ 0.0029157  ,  0.14415    ,  0.34817    ,  1.02166e-30,  8.88013e-13])
320366  , -79089.4    , array([ 0.0029157  ,  0.14415    ,  0.347822   ,  1.02268e-30,  8.88013e-13])
320367  , -79089.4    , array([ 0.0029157  ,  0.14415    ,  0.347822   ,  1.02166e-30,  8.88902e-13])
320368  , -79089.4    , array([ 0.00287115 ,  0.144084   ,  0.347823   ,  1.02166e-30,  9.02225e-13])
320369  , -79089.4    , array([ 0.00287115 ,  0.144084   ,  0.347823   ,  1.02166e-30,  9.02225e-13])
