64113   , -67149.6    , array([ 1.09785    ,  0.00923702 ,  1.0571e-44 ,  1.10509e-08,  0.0210841  ])
64114   , -67149.8    , array([ 1.09895    ,  0.00923702 ,  1.0571e-44 ,  1.10509e-08,  0.0210841  ])
64115   , -67065.5    , array([ 1.09785    ,  0.00924626 ,  1.0571e-44 ,  1.10509e-08,  0.0210841  ])
64116   , -67149.6    , array([ 1.09785    ,  0.00923702 ,  1.05816e-44,  1.10509e-08,  0.0210841  ])
64117   , -67149.6    , array([ 1.09785    ,  0.00923702 ,  1.0571e-44 ,  1.1062e-08 ,  0.0210841  ])
64118   , -67230.8    , array([ 1.09785    ,  0.00923702 ,  1.0571e-44 ,  1.10509e-08,  0.0211052  ])
64119   , -67149.6    , array([ 1.09785    ,  0.00923702 ,  1.0571e-44 ,  1.10509e-08,  0.0210841  ])
64120   , -5093.47    , array([ 1.09641    ,  0.0191066  ,  1.0571e-44 ,  1.10509e-08,  0.0104564  ])
64121   , -5093.47    , array([ 1.09641    ,  0.0191066  ,  1.0571e-44 ,  1.10509e-08,  0.0104564  ])
64122   , -5093.49    , array([ 1.09751    ,  0.0191066  ,  1.0571e-44 ,  1.10509e-08,  0.0104564  ])
64123   , -5078.74    , array([ 1.09641    ,  0.0191258  ,  1.0571e-44 ,  1.10509e-08,  0.0104564  ])
64124   , -5093.47    , array([ 1.09641    ,  0.0191066  ,  1.05816e-44,  1.10509e-08,  0.0104564  ])
64125   , -5093.47    , array([ 1.09641    ,  0.0191066  ,  1.0571e-44 ,  1.1062e-08 ,  0.0104564  ])
64126   , -5107.43    , array([ 1.09641    ,  0.0191066  ,  1.0571e-44 ,  1.10509e-08,  0.0104668  ])
64134   , -5088.29    , array([ 1.09656    ,  0.0193684  ,  1.0571e-44 ,  1.10509e-08,  0.010604   ])
64135   , -5088.29    , array([ 1.09656    ,  0.0193684  ,  1.0571e-44 ,  1.10509e-08,  0.010604   ])
64136   , -5088.32    , array([ 1.09766    ,  0.0193684  ,  1.0571e-44 ,  1.10509e-08,  0.010604   ])
64137   , -5073.56    , array([ 1.09656    ,  0.0193877  ,  1.0571e-44 ,  1.10509e-08,  0.010604   ])
64138   , -5088.29    , array([ 1.09656    ,  0.0193684  ,  1.05816e-44,  1.10509e-08,  0.010604   ])
64139   , -5088.29    , array([ 1.09656    ,  0.0193684  ,  1.0571e-44 ,  1.1062e-08 ,  0.010604   ])
64140   , -5102.25    , array([ 1.09656    ,  0.0193684  ,  1.0571e-44 ,  1.10509e-08,  0.0106146  ])
64141   , -5083.09    , array([ 1.0967     ,  0.0196344  ,  1.0571e-44 ,  1.10509e-08,  0.0107541  ])
64142   , -5083.09    , array([ 1.0967     ,  0.0196344  ,  1.0571e-44 ,  1.10509e-08,  0.0107541  ])
64143   , -5083.11    , array([ 1.0978     ,  0.0196344  ,  1.0571e-44 ,  1.10509e-08,  0.0107541  ])
64144   , -5068.36    , array([ 1.0967     ,  0.019654   ,  1.0571e-44 ,  1.10509e-08,  0.0107541  ])
64145   , -5083.09    , array([ 1.0967     ,  0.0196344  ,  1.05816e-44,  1.10509e-08,  0.0107541  ])
64146   , -5083.09    , array([ 1.0967     ,  0.0196344  ,  1.0571e-44 ,  1.1062e-08 ,  0.0107541  ])
64147   , -5097.05    , array([ 1.0967     ,  0.0196344  ,  1.0571e-44 ,  1.10509e-08,  0.0107649  ])
64155   , -5081.79    , array([ 1.09674    ,  0.0197016  ,  1.0571e-44 ,  1.10509e-08,  0.010792   ])
64156   , -5081.79    , array([ 1.09674    ,  0.0197016  ,  1.0571e-44 ,  1.10509e-08,  0.010792   ])
64157   , -5081.81    , array([ 1.09784    ,  0.0197016  ,  1.0571e-44 ,  1.10509e-08,  0.010792   ])
64158   , -5067.05    , array([ 1.09674    ,  0.0197213  ,  1.0571e-44 ,  1.10509e-08,  0.010792   ])
64159   , -5081.79    , array([ 1.09674    ,  0.0197016  ,  1.05816e-44,  1.10509e-08,  0.010792   ])
64160   , -5081.79    , array([ 1.09674    ,  0.0197016  ,  1.0571e-44 ,  1.1062e-08 ,  0.010792   ])
64161   , -5095.75    , array([ 1.09674    ,  0.0197016  ,  1.0571e-44 ,  1.10509e-08,  0.0108028  ])
64162   , -5080.48    , array([ 1.09677    ,  0.0197691  ,  1.0571e-44 ,  1.10509e-08,  0.0108301  ])
64163   , -5080.48    , array([ 1.09677    ,  0.0197691  ,  1.0571e-44 ,  1.10509e-08,  0.0108301  ])
64164   , -5080.5     , array([ 1.09787    ,  0.0197691  ,  1.0571e-44 ,  1.10509e-08,  0.0108301  ])
64165   , -5065.75    , array([ 1.09677    ,  0.0197888  ,  1.0571e-44 ,  1.10509e-08,  0.0108301  ])
64166   , -5080.48    , array([ 1.09677    ,  0.0197691  ,  1.05816e-44,  1.10509e-08,  0.0108301  ])
64167   , -5080.48    , array([ 1.09677    ,  0.0197691  ,  1.0571e-44 ,  1.1062e-08 ,  0.0108301  ])
64168   , -5094.44    , array([ 1.09677    ,  0.0197691  ,  1.0571e-44 ,  1.10509e-08,  0.010841   ])
64176   , -5080.16    , array([ 1.09678    ,  0.019786   ,  1.0571e-44 ,  1.10509e-08,  0.0108397  ])
64177   , -5080.16    , array([ 1.09678    ,  0.019786   ,  1.0571e-44 ,  1.10509e-08,  0.0108397  ])
64178   , -5080.18    , array([ 1.09788    ,  0.019786   ,  1.0571e-44 ,  1.10509e-08,  0.0108397  ])
64179   , -5065.42    , array([ 1.09678    ,  0.0198058  ,  1.0571e-44 ,  1.10509e-08,  0.0108397  ])
64180   , -5080.16    , array([ 1.09678    ,  0.019786   ,  1.05816e-44,  1.10509e-08,  0.0108397  ])
64181   , -5080.16    , array([ 1.09678    ,  0.019786   ,  1.0571e-44 ,  1.1062e-08 ,  0.0108397  ])
64182   , -5094.12    , array([ 1.09678    ,  0.019786   ,  1.0571e-44 ,  1.10509e-08,  0.0108505  ])
64183   , -5079.83    , array([ 1.09679    ,  0.0198029  ,  1.0571e-44 ,  1.10509e-08,  0.0108492  ])
64184   , -5079.83    , array([ 1.09679    ,  0.0198029  ,  1.0571e-44 ,  1.10509e-08,  0.0108492  ])
64185   , -5079.85    , array([ 1.09789    ,  0.0198029  ,  1.0571e-44 ,  1.10509e-08,  0.0108492  ])
64186   , -5065.1     , array([ 1.09679    ,  0.0198227  ,  1.0571e-44 ,  1.10509e-08,  0.0108492  ])
64187   , -5079.83    , array([ 1.09679    ,  0.0198029  ,  1.05816e-44,  1.10509e-08,  0.0108492  ])
64188   , -5079.83    , array([ 1.09679    ,  0.0198029  ,  1.0571e-44 ,  1.1062e-08 ,  0.0108492  ])
64189   , -5093.79    , array([ 1.09679    ,  0.0198029  ,  1.0571e-44 ,  1.10509e-08,  0.0108601  ])
64197   , -5079.75    , array([ 1.09679    ,  0.0198071  ,  1.0571e-44 ,  1.10509e-08,  0.0108516  ])
64198   , -5079.75    , array([ 1.09679    ,  0.0198071  ,  1.0571e-44 ,  1.10509e-08,  0.0108516  ])
64199   , -5079.77    , array([ 1.09789    ,  0.0198071  ,  1.0571e-44 ,  1.10509e-08,  0.0108516  ])
64200   , -5065.01    , array([ 1.09679    ,  0.0198269  ,  1.0571e-44 ,  1.10509e-08,  0.0108516  ])
64201   , -5079.75    , array([ 1.09679    ,  0.0198071  ,  1.05816e-44,  1.10509e-08,  0.0108516  ])
64202   , -5079.75    , array([ 1.09679    ,  0.0198071  ,  1.0571e-44 ,  1.1062e-08 ,  0.0108516  ])
64203   , -5093.71    , array([ 1.09679    ,  0.0198071  ,  1.0571e-44 ,  1.10509e-08,  0.0108625  ])
64204   , -5079.67    , array([ 1.0968     ,  0.0198114  ,  1.0571e-44 ,  1.10509e-08,  0.010854   ])
64205   , -5079.67    , array([ 1.0968     ,  0.0198114  ,  1.0571e-44 ,  1.10509e-08,  0.010854   ])
64206   , -5079.69    , array([ 1.09789    ,  0.0198114  ,  1.0571e-44 ,  1.10509e-08,  0.010854   ])
64207   , -5064.93    , array([ 1.0968     ,  0.0198312  ,  1.0571e-44 ,  1.10509e-08,  0.010854   ])
64208   , -5079.67    , array([ 1.0968     ,  0.0198114  ,  1.05816e-44,  1.10509e-08,  0.010854   ])
