Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.3	794.6	597.51	7231.59	29.9998,1.0287,29.9722,3.3441
our_model	Round_1_Replicate_2	-396.37	800.74	602.72	45139.98	1.309,0.1644,0.0253,0.3289
our_model	Round_1_Replicate_3	-397.69	803.38	605.72	6286.75	30.0,1.176,9.654,2.6438
our_model	Round_1_Replicate_4	-397.48	802.96	605.33	5380.25	30.0,1.3744,11.8339,3.0845
our_model	Round_1_Replicate_5	-397.62	803.24	605.58	8367.82	30.0,0.8836,6.8722,2.0149
our_model	Round_1_Replicate_6	-394.48	796.96	599.74	8097.41	29.8494,0.9169,11.9804,2.4921
our_model	Round_1_Replicate_7	-394.56	797.12	598.98	30918.84	2.0645,0.2411,6.4654,0.5729
our_model	Round_1_Replicate_8	-394.66	797.32	599.22	32648.3	2.0501,0.2282,4.0247,0.5411
our_model	Round_1_Replicate_9	-397.04	802.08	604.51	4059.81	30.0,1.8224,17.2727,4.0672
our_model	Round_1_Replicate_10	-394.66	797.32	599.13	22608.69	3.5101,0.3297,5.0124,0.803
our_model	Round_2_Replicate_1	-394.2	796.4	599.22	7332.84	10.1743,1.0129,25.308,2.5162
our_model	Round_2_Replicate_2	-396.39	800.78	603.32	7687.85	5.87,0.9631,30.0,1.9093
our_model	Round_2_Replicate_3	-397.54	803.08	605.44	2640.36	30.0,2.8006,28.1082,5.8497
our_model	Round_2_Replicate_4	-394.33	796.66	599.47	3979.53	29.9996,1.866,30.0,4.8602
our_model	Round_2_Replicate_5	-396.44	800.88	603.41	5408.65	8.5758,1.3689,30.0,2.7224
our_model	Round_2_Replicate_6	-395.11	798.22	600.93	4418.89	30.0,1.6785,20.8616,4.1552
our_model	Round_2_Replicate_7	-396.58	801.16	603.66	5332.54	8.5815,1.3882,30.0,2.7379
our_model	Round_2_Replicate_8	-394.5	797.0	599.78	6655.26	9.7585,1.1155,30.0,2.6405
our_model	Round_2_Replicate_9	-394.33	796.66	599.47	4742.01	24.6749,1.566,25.1724,4.0697
our_model	Round_2_Replicate_10	-396.45	800.9	603.41	8621.21	5.1857,0.8588,30.0,1.6954
our_model	Round_2_Replicate_11	-393.16	794.32	597.24	10706.27	18.5566,0.695,29.7816,2.3628
our_model	Round_2_Replicate_12	-393.31	794.62	597.54	7136.95	29.982,1.0423,29.8015,3.37
our_model	Round_2_Replicate_13	-394.15	796.3	599.13	9913.31	6.9295,0.7493,30.0,1.848
our_model	Round_2_Replicate_14	-398.88	805.76	607.89	2307.04	30.0,3.2008,30.0,6.3049
our_model	Round_2_Replicate_15	-393.88	795.76	598.62	5733.4	16.9739,1.2961,29.9991,3.4632
our_model	Round_2_Replicate_16	-393.37	794.74	597.65	7586.69	19.6969,0.9804,29.8595,3.0137
our_model	Round_2_Replicate_17	-396.14	800.28	602.85	4306.38	12.0174,1.72,30.0,3.5404
our_model	Round_2_Replicate_18	-397.51	803.02	605.37	2522.46	30.0,2.9316,30.0,6.0921
our_model	Round_2_Replicate_19	-394.7	797.4	600.15	8116.38	7.305,0.9144,30.0,2.0983
our_model	Round_2_Replicate_20	-396.51	801.02	603.53	5175.88	8.9644,1.4304,30.0,2.837
