273695  , -47371.1    , array([ 0.171811   ,  1.56883    ,  2.91934e-34,  7.4627e-07 ,  0.047894   ])
273696  , -47344.5    , array([ 0.171983   ,  1.56883    ,  2.91934e-34,  7.4627e-07 ,  0.047894   ])
273697  , -47379.1    , array([ 0.171811   ,  1.5704     ,  2.91934e-34,  7.4627e-07 ,  0.047894   ])
273698  , -47371.1    , array([ 0.171811   ,  1.56883    ,  2.92226e-34,  7.4627e-07 ,  0.047894   ])
273699  , -47371.1    , array([ 0.171811   ,  1.56883    ,  2.91934e-34,  7.47017e-07,  0.047894   ])
273700  , -47383.8    , array([ 0.171811   ,  1.56883    ,  2.91934e-34,  7.4627e-07 ,  0.0479419  ])
273701  , -47371.1    , array([ 0.171811   ,  1.56883    ,  2.91934e-34,  7.4627e-07 ,  0.047894   ])
273702  , -38433.3    , array([ 0.414088   ,  1.20553    ,  2.91934e-34,  7.4627e-07 ,  0.031451   ])
273703  , -38433.3    , array([ 0.414088   ,  1.20553    ,  2.91934e-34,  7.4627e-07 ,  0.031451   ])
273704  , -38437.1    , array([ 0.414503   ,  1.20553    ,  2.91934e-34,  7.4627e-07 ,  0.031451   ])
273705  , -38443.9    , array([ 0.414088   ,  1.20674    ,  2.91934e-34,  7.4627e-07 ,  0.031451   ])
273706  , -38433.3    , array([ 0.414088   ,  1.20553    ,  2.92226e-34,  7.4627e-07 ,  0.031451   ])
273707  , -38433.3    , array([ 0.414088   ,  1.20553    ,  2.91934e-34,  7.47017e-07,  0.031451   ])
273708  , -38417.7    , array([ 0.414088   ,  1.20553    ,  2.91934e-34,  7.4627e-07 ,  0.0314825  ])
273709  , -13273.3    , array([ 0.816032   ,  0.438588   ,  2.91934e-34,  7.4627e-07 ,  0.0592341  ])
273710  , -13273.3    , array([ 0.816032   ,  0.438588   ,  2.91934e-34,  7.4627e-07 ,  0.0592341  ])
273711  , -13271.8    , array([ 0.816848   ,  0.438588   ,  2.91934e-34,  7.4627e-07 ,  0.0592341  ])
273712  , -13289.7    , array([ 0.816032   ,  0.439027   ,  2.91934e-34,  7.4627e-07 ,  0.0592341  ])
273713  , -13273.3    , array([ 0.816032   ,  0.438588   ,  2.92226e-34,  7.4627e-07 ,  0.0592341  ])
273714  , -13273.3    , array([ 0.816032   ,  0.438588   ,  2.91934e-34,  7.47017e-07,  0.0592341  ])
273715  , -13259.6    , array([ 0.816032   ,  0.438588   ,  2.91934e-34,  7.4627e-07 ,  0.0592934  ])
273716  , -644055     , array([ 12.3073    ,  0.0076836  ,  2.91934e-34,  7.4627e-07 ,  0.745283   ])
273717  , -644055     , array([ 12.3073    ,  0.0076836  ,  2.91934e-34,  7.4627e-07 ,  0.745283   ])
273718  , -644066     , array([ 12.3197    ,  0.0076836  ,  2.91934e-34,  7.4627e-07 ,  0.745283   ])
273719  , -644014     , array([ 12.3073    ,  0.00769129 ,  2.91934e-34,  7.4627e-07 ,  0.745283   ])
273720  , -644055     , array([ 12.3073    ,  0.0076836  ,  2.92226e-34,  7.4627e-07 ,  0.745283   ])
273721  , -644020     , array([ 12.3073    ,  0.0076836  ,  2.91934e-34,  7.47017e-07,  0.745283   ])
273722  , -644068     , array([ 12.3073    ,  0.0076836  ,  2.91934e-34,  7.4627e-07 ,  0.746028   ])
273723  , -10397.3    , array([ 0.882346   ,  0.390374   ,  2.91934e-34,  7.4627e-07 ,  0.0637144  ])
273724  , -10397.3    , array([ 0.882346   ,  0.390374   ,  2.91934e-34,  7.4627e-07 ,  0.0637144  ])
273725  , -10395.4    , array([ 0.883229   ,  0.390374   ,  2.91934e-34,  7.4627e-07 ,  0.0637144  ])
273726  , -10412.2    , array([ 0.882346   ,  0.390765   ,  2.91934e-34,  7.4627e-07 ,  0.0637144  ])
273727  , -10397.3    , array([ 0.882346   ,  0.390374   ,  2.92226e-34,  7.4627e-07 ,  0.0637144  ])
273728  , -10397.3    , array([ 0.882346   ,  0.390374   ,  2.91934e-34,  7.47017e-07,  0.0637144  ])
273729  , -10386      , array([ 0.882346   ,  0.390374   ,  2.91934e-34,  7.4627e-07 ,  0.0637782  ])
273730  , -4153.54    , array([ 1.20419    ,  0.245573   ,  2.91934e-34,  7.4627e-07 ,  0.0851673  ])
273731  , -4153.54    , array([ 1.20419    ,  0.245573   ,  2.91934e-34,  7.4627e-07 ,  0.0851673  ])
273732  , -4151.17    , array([ 1.20539    ,  0.245573   ,  2.91934e-34,  7.4627e-07 ,  0.0851673  ])
273733  , -4155.06    , array([ 1.20419    ,  0.245819   ,  2.91934e-34,  7.4627e-07 ,  0.0851673  ])
273734  , -4153.54    , array([ 1.20419    ,  0.245573   ,  2.92226e-34,  7.4627e-07 ,  0.0851673  ])
273735  , -4153.54    , array([ 1.20419    ,  0.245573   ,  2.91934e-34,  7.47017e-07,  0.0851673  ])
273736  , -4157.42    , array([ 1.20419    ,  0.245573   ,  2.91934e-34,  7.4627e-07 ,  0.0852526  ])
273744  , -4145.65    , array([ 1.20247    ,  0.24486    ,  2.91934e-34,  7.4627e-07 ,  0.0850144  ])
273745  , -4145.65    , array([ 1.20247    ,  0.24486    ,  2.91934e-34,  7.4627e-07 ,  0.0850144  ])
273746  , -4143.28    , array([ 1.20367    ,  0.24486    ,  2.91934e-34,  7.4627e-07 ,  0.0850144  ])
273747  , -4147.14    , array([ 1.20247    ,  0.245105   ,  2.91934e-34,  7.4627e-07 ,  0.0850144  ])
273748  , -4145.65    , array([ 1.20247    ,  0.24486    ,  2.92226e-34,  7.4627e-07 ,  0.0850144  ])
273749  , -4145.65    , array([ 1.20247    ,  0.24486    ,  2.91934e-34,  7.47017e-07,  0.0850144  ])
273750  , -4149.55    , array([ 1.20247    ,  0.24486    ,  2.91934e-34,  7.4627e-07 ,  0.0850995  ])
273751  , -3567.76    , array([ 0.973448   ,  0.159292   ,  2.91934e-34,  7.4627e-07 ,  0.0651844  ])
273752  , -3567.76    , array([ 0.973448   ,  0.159292   ,  2.91934e-34,  7.4627e-07 ,  0.0651844  ])
273753  , -3565.17    , array([ 0.974422   ,  0.159292   ,  2.91934e-34,  7.4627e-07 ,  0.0651844  ])
273754  , -3564.6     , array([ 0.973448   ,  0.159452   ,  2.91934e-34,  7.4627e-07 ,  0.0651844  ])
