5151    , -33907.8    , array([ 0.771023   ,  0.0748027  ,  6.90497e-35,  4.24424e-32,  0.00451632 ])
5152    , -33909.2    , array([ 0.771794   ,  0.0748027  ,  6.90497e-35,  4.24424e-32,  0.00451632 ])
5153    , -33932.8    , array([ 0.771023   ,  0.0748775  ,  6.90497e-35,  4.24424e-32,  0.00451632 ])
5154    , -33907.8    , array([ 0.771023   ,  0.0748027  ,  6.91188e-35,  4.24424e-32,  0.00451632 ])
5155    , -33907.8    , array([ 0.771023   ,  0.0748027  ,  6.90497e-35,  4.24848e-32,  0.00451632 ])
5156    , -33881.4    , array([ 0.771023   ,  0.0748027  ,  6.90497e-35,  4.24424e-32,  0.00452083 ])
5157    , -33907.8    , array([ 0.771023   ,  0.0748027  ,  6.90497e-35,  4.24424e-32,  0.00451632 ])
5158    , -3534.86    , array([ 0.742326   ,  0.0373654  ,  6.90497e-35,  4.24424e-32,  0.00939721 ])
5159    , -3534.86    , array([ 0.742326   ,  0.0373654  ,  6.90497e-35,  4.24424e-32,  0.00939721 ])
5160    , -3534.97    , array([ 0.743068   ,  0.0373654  ,  6.90497e-35,  4.24424e-32,  0.00939721 ])
5161    , -3544.23    , array([ 0.742326   ,  0.0374028  ,  6.90497e-35,  4.24424e-32,  0.00939721 ])
5162    , -3534.86    , array([ 0.742326   ,  0.0373654  ,  6.91188e-35,  4.24424e-32,  0.00939721 ])
5163    , -3534.86    , array([ 0.742326   ,  0.0373654  ,  6.90497e-35,  4.24848e-32,  0.00939721 ])
5164    , -3525.15    , array([ 0.742326   ,  0.0373654  ,  6.90497e-35,  4.24424e-32,  0.00940662 ])
5172    , -3528.66    , array([ 0.748862   ,  0.0372786  ,  6.90497e-35,  4.24424e-32,  0.00938308 ])
5173    , -3528.66    , array([ 0.748862   ,  0.0372786  ,  6.90497e-35,  4.24424e-32,  0.00938308 ])
5174    , -3528.76    , array([ 0.749612   ,  0.0372786  ,  6.90497e-35,  4.24424e-32,  0.00938308 ])
5175    , -3538.01    , array([ 0.748862   ,  0.0373159  ,  6.90497e-35,  4.24424e-32,  0.00938308 ])
5176    , -3528.66    , array([ 0.748862   ,  0.0372786  ,  6.91188e-35,  4.24424e-32,  0.00938308 ])
5177    , -3528.66    , array([ 0.748862   ,  0.0372786  ,  6.90497e-35,  4.24848e-32,  0.00938308 ])
5178    , -3518.96    , array([ 0.748862   ,  0.0372786  ,  6.90497e-35,  4.24424e-32,  0.00939247 ])
5179    , -2666.51    , array([ 3.66842    ,  0.0244537  ,  6.90497e-35,  4.24424e-32,  0.00714302 ])
5180    , -2666.51    , array([ 3.66842    ,  0.0244537  ,  6.90497e-35,  4.24424e-32,  0.00714302 ])
5181    , -2666.56    , array([ 3.67209    ,  0.0244537  ,  6.90497e-35,  4.24424e-32,  0.00714302 ])
5182    , -2672.13    , array([ 3.66842    ,  0.0244782  ,  6.90497e-35,  4.24424e-32,  0.00714302 ])
5183    , -2666.51    , array([ 3.66842    ,  0.0244537  ,  6.91188e-35,  4.24424e-32,  0.00714302 ])
5184    , -2666.51    , array([ 3.66842    ,  0.0244537  ,  6.90497e-35,  4.24848e-32,  0.00714302 ])
5185    , -2660.59    , array([ 3.66842    ,  0.0244537  ,  6.90497e-35,  4.24424e-32,  0.00715017 ])
5193    , -2666.5     , array([ 3.66849    ,  0.0244542  ,  6.90497e-35,  4.24424e-32,  0.00714318 ])
5194    , -2666.5     , array([ 3.66849    ,  0.0244542  ,  6.90497e-35,  4.24424e-32,  0.00714318 ])
5195    , -2666.56    , array([ 3.67216    ,  0.0244542  ,  6.90497e-35,  4.24424e-32,  0.00714318 ])
5196    , -2672.13    , array([ 3.66849    ,  0.0244787  ,  6.90497e-35,  4.24424e-32,  0.00714318 ])
5197    , -2666.5     , array([ 3.66849    ,  0.0244542  ,  6.91188e-35,  4.24424e-32,  0.00714318 ])
5198    , -2666.5     , array([ 3.66849    ,  0.0244542  ,  6.90497e-35,  4.24848e-32,  0.00714318 ])
5199    , -2660.59    , array([ 3.66849    ,  0.0244542  ,  6.90497e-35,  4.24424e-32,  0.00715032 ])
5200    , -2666.49    , array([ 3.66855    ,  0.0244548  ,  6.90497e-35,  4.24424e-32,  0.00714333 ])
5201    , -2666.49    , array([ 3.66855    ,  0.0244548  ,  6.90497e-35,  4.24424e-32,  0.00714333 ])
5202    , -2666.55    , array([ 3.67222    ,  0.0244548  ,  6.90497e-35,  4.24424e-32,  0.00714333 ])
5203    , -2672.12    , array([ 3.66855    ,  0.0244792  ,  6.90497e-35,  4.24424e-32,  0.00714333 ])
5204    , -2666.49    , array([ 3.66855    ,  0.0244548  ,  6.91188e-35,  4.24424e-32,  0.00714333 ])
5205    , -2666.49    , array([ 3.66855    ,  0.0244548  ,  6.90497e-35,  4.24848e-32,  0.00714333 ])
5206    , -2660.58    , array([ 3.66855    ,  0.0244548  ,  6.90497e-35,  4.24424e-32,  0.00715048 ])
5207    , -22505.2    , array([ 72.7913    ,  0.985327   ,  6.90497e-35,  4.24424e-32,  0.286666   ])
5208    , -22505.2    , array([ 72.7913    ,  0.985327   ,  6.90497e-35,  4.24424e-32,  0.286666   ])
5209    , -22506.4    , array([ 72.8642    ,  0.985327   ,  6.90497e-35,  4.24424e-32,  0.286666   ])
5210    , -22515.8    , array([ 72.7913    ,  0.986313   ,  6.90497e-35,  4.24424e-32,  0.286666   ])
5211    , -22505.2    , array([ 72.7913    ,  0.985327   ,  6.91188e-35,  4.24424e-32,  0.286666   ])
5212    , -22505.2    , array([ 72.7913    ,  0.985327   ,  6.90497e-35,  4.24848e-32,  0.286666   ])
5213    , -22515.5    , array([ 72.7913    ,  0.985327   ,  6.90497e-35,  4.24424e-32,  0.286953   ])
