13058   , -300328     , array([ 0.266366   ,  5.84787    ,  1.56999e-45,  8.63436e-46,  1.40044    ])
13059   , -300098     , array([ 0.266632   ,  5.84787    ,  1.56999e-45,  8.63436e-46,  1.40044    ])
13060   , -300347     , array([ 0.266366   ,  5.85372    ,  1.56999e-45,  8.63436e-46,  1.40044    ])
13061   , -300328     , array([ 0.266366   ,  5.84787    ,  1.57156e-45,  8.63436e-46,  1.40044    ])
13062   , -300328     , array([ 0.266366   ,  5.84787    ,  1.56999e-45,  8.643e-46  ,  1.40044    ])
13063   , -300561     , array([ 0.266366   ,  5.84787    ,  1.56999e-45,  8.63436e-46,  1.40184    ])
13064   , -300328     , array([ 0.266366   ,  5.84787    ,  1.56999e-45,  8.63436e-46,  1.40044    ])
13065   , -108826     , array([ 0.540646   ,  5.50367    ,  1.56999e-45,  8.63436e-46,  0.683137   ])
13066   , -108826     , array([ 0.540646   ,  5.50367    ,  1.56999e-45,  8.63436e-46,  0.683137   ])
13067   , -108754     , array([ 0.541187   ,  5.50367    ,  1.56999e-45,  8.63436e-46,  0.683137   ])
13068   , -108842     , array([ 0.540646   ,  5.50918    ,  1.56999e-45,  8.63436e-46,  0.683137   ])
13069   , -108826     , array([ 0.540646   ,  5.50367    ,  1.57156e-45,  8.63436e-46,  0.683137   ])
13070   , -108826     , array([ 0.540646   ,  5.50367    ,  1.56999e-45,  8.643e-46  ,  0.683137   ])
13071   , -108900     , array([ 0.540646   ,  5.50367    ,  1.56999e-45,  8.63436e-46,  0.683821   ])
13079   , -108577     , array([ 0.540287   ,  5.4023     ,  1.56999e-45,  8.63436e-46,  0.683031   ])
13080   , -108577     , array([ 0.540287   ,  5.4023     ,  1.56999e-45,  8.63436e-46,  0.683031   ])
13081   , -108504     , array([ 0.540827   ,  5.4023     ,  1.56999e-45,  8.63436e-46,  0.683031   ])
13082   , -108592     , array([ 0.540287   ,  5.4077     ,  1.56999e-45,  8.63436e-46,  0.683031   ])
13083   , -108577     , array([ 0.540287   ,  5.4023     ,  1.57156e-45,  8.63436e-46,  0.683031   ])
13084   , -108577     , array([ 0.540287   ,  5.4023     ,  1.56999e-45,  8.643e-46  ,  0.683031   ])
13085   , -108650     , array([ 0.540287   ,  5.4023     ,  1.56999e-45,  8.63436e-46,  0.683714   ])
13086   , -108325     , array([ 0.539927   ,  5.30252    ,  1.56999e-45,  8.63436e-46,  0.682924   ])
13087   , -108325     , array([ 0.539927   ,  5.30252    ,  1.56999e-45,  8.63436e-46,  0.682924   ])
13088   , -108253     , array([ 0.540467   ,  5.30252    ,  1.56999e-45,  8.63436e-46,  0.682924   ])
