5488    , -2336.5     , array([ 0.159781   ,  2.469      ,  1.91087    ,  2.89864e-21])
5489    , -2336.5     , array([ 0.159941   ,  2.469      ,  1.91087    ,  2.89864e-21])
5490    , -2336.5     , array([ 0.159781   ,  2.47148    ,  1.91087    ,  2.89864e-21])
5491    , -2336.51    , array([ 0.159781   ,  2.469      ,  1.91278    ,  2.89864e-21])
5492    , -2336.5     , array([ 0.159781   ,  2.469      ,  1.91087    ,  2.90154e-21])
5493    , -2336.5     , array([ 0.159781   ,  2.469      ,  1.91087    ,  2.89864e-21])
5494    , -1452.1     , array([ 0.315263   ,  2.469      ,  0.905203   ,  2.89864e-21])
5495    , -1452.1     , array([ 0.315263   ,  2.469      ,  0.905203   ,  2.89864e-21])
5496    , -1451.17    , array([ 0.315578   ,  2.469      ,  0.905203   ,  2.89864e-21])
5497    , -1452.1     , array([ 0.315263   ,  2.47148    ,  0.905203   ,  2.89864e-21])
5498    , -1454.01    , array([ 0.315263   ,  2.469      ,  0.906109   ,  2.89864e-21])
5499    , -1452.1     , array([ 0.315263   ,  2.469      ,  0.905203   ,  2.90154e-21])
5500    , -3277.95    , array([ 4.77819    ,  2.469      ,  0.0455832  ,  2.89864e-21])
5501    , -3277.95    , array([ 4.77819    ,  2.469      ,  0.0455832  ,  2.89864e-21])
5502    , -3278.3     , array([ 4.78297    ,  2.469      ,  0.0455832  ,  2.89864e-21])
5503    , -3277.95    , array([ 4.77819    ,  2.47148    ,  0.0455832  ,  2.89864e-21])
5504    , -3279.03    , array([ 4.77819    ,  2.469      ,  0.0456288  ,  2.89864e-21])
5505    , -3277.95    , array([ 4.77819    ,  2.469      ,  0.0455832  ,  2.90154e-21])
5506    , -869.089    , array([ 0.55479    ,  2.469      ,  0.486286   ,  2.89864e-21])
5507    , -869.089    , array([ 0.55479    ,  2.469      ,  0.486286   ,  2.89864e-21])
5508    , -870.434    , array([ 0.555345   ,  2.469      ,  0.486286   ,  2.89864e-21])
5509    , -869.089    , array([ 0.55479    ,  2.47148    ,  0.486286   ,  2.89864e-21])
5510    , -869.376    , array([ 0.55479    ,  2.469      ,  0.486772   ,  2.89864e-21])
5511    , -869.089    , array([ 0.55479    ,  2.469      ,  0.486286   ,  2.90154e-21])
5512    , -790.909    , array([ 0.480745   ,  2.469      ,  0.569232   ,  2.89864e-21])
5513    , -790.909    , array([ 0.480745   ,  2.469      ,  0.569232   ,  2.89864e-21])
5514    , -791.675    , array([ 0.481226   ,  2.469      ,  0.569232   ,  2.89864e-21])
5515    , -790.909    , array([ 0.480745   ,  2.47148    ,  0.569232   ,  2.89864e-21])
5516    , -791.552    , array([ 0.480745   ,  2.469      ,  0.569801   ,  2.89864e-21])
5517    , -790.909    , array([ 0.480745   ,  2.469      ,  0.569232   ,  2.90154e-21])
5518    , -790.667    , array([ 0.476658   ,  2.469      ,  0.5746     ,  2.89864e-21])
5519    , -790.667    , array([ 0.476658   ,  2.469      ,  0.5746     ,  2.89864e-21])
5520    , -791.4      , array([ 0.477135   ,  2.469      ,  0.5746     ,  2.89864e-21])
5521    , -790.667    , array([ 0.476658   ,  2.47148    ,  0.5746     ,  2.89864e-21])
5522    , -791.334    , array([ 0.476658   ,  2.469      ,  0.575175   ,  2.89864e-21])
5523    , -790.667    , array([ 0.476658   ,  2.469      ,  0.5746     ,  2.90154e-21])
5530    , -790.667    , array([ 0.477718   ,  2.469      ,  0.573186   ,  2.89864e-21])
5531    , -790.667    , array([ 0.477718   ,  2.469      ,  0.573186   ,  2.89864e-21])
5532    , -791.409    , array([ 0.478196   ,  2.469      ,  0.573186   ,  2.89864e-21])
5533    , -790.667    , array([ 0.477718   ,  2.47148    ,  0.573186   ,  2.89864e-21])
5534    , -791.328    , array([ 0.477718   ,  2.469      ,  0.57376    ,  2.89864e-21])
5535    , -790.667    , array([ 0.477718   ,  2.469      ,  0.573186   ,  2.90154e-21])
5536    , -790.662    , array([ 0.477191   ,  2.469      ,  0.573889   ,  2.89864e-21])
5537    , -790.662    , array([ 0.477191   ,  2.469      ,  0.573889   ,  2.89864e-21])
5538    , -791.4      , array([ 0.477668   ,  2.469      ,  0.573889   ,  2.89864e-21])
5539    , -790.662    , array([ 0.477191   ,  2.47148    ,  0.573889   ,  2.89864e-21])
5540    , -791.327    , array([ 0.477191   ,  2.469      ,  0.574463   ,  2.89864e-21])
5541    , -790.662    , array([ 0.477191   ,  2.469      ,  0.573889   ,  2.90154e-21])
5542    , -790.654    , array([ 0.477188   ,  2.469      ,  0.573885   ,  2.89864e-21])
5543    , -790.654    , array([ 0.477188   ,  2.469      ,  0.573885   ,  2.89864e-21])
5544    , -791.391    , array([ 0.477666   ,  2.469      ,  0.573885   ,  2.89864e-21])
5545    , -790.654    , array([ 0.477188   ,  2.47148    ,  0.573885   ,  2.89864e-21])
5546    , -791.318    , array([ 0.477188   ,  2.469      ,  0.574459   ,  2.89864e-21])
5547    , -790.654    , array([ 0.477188   ,  2.469      ,  0.573885   ,  2.90154e-21])
5548    , -790.619    , array([ 0.477178   ,  2.469      ,  0.573869   ,  2.89864e-21])
5549    , -790.619    , array([ 0.477178   ,  2.469      ,  0.573869   ,  2.89864e-21])
5550    , -791.357    , array([ 0.477656   ,  2.469      ,  0.573869   ,  2.89864e-21])
5551    , -790.619    , array([ 0.477178   ,  2.47148    ,  0.573869   ,  2.89864e-21])
5552    , -791.284    , array([ 0.477178   ,  2.469      ,  0.574443   ,  2.89864e-21])
5553    , -790.619    , array([ 0.477178   ,  2.469      ,  0.573869   ,  2.90154e-21])
5554    , -790.482    , array([ 0.477137   ,  2.469      ,  0.573805   ,  2.89864e-21])
5555    , -790.482    , array([ 0.477137   ,  2.469      ,  0.573805   ,  2.89864e-21])
5556    , -791.219    , array([ 0.477614   ,  2.469      ,  0.573805   ,  2.89864e-21])
5557    , -790.482    , array([ 0.477137   ,  2.47148    ,  0.573805   ,  2.89864e-21])
5558    , -791.146    , array([ 0.477137   ,  2.469      ,  0.574379   ,  2.89864e-21])
5559    , -790.482    , array([ 0.477137   ,  2.469      ,  0.573805   ,  2.90154e-21])
5560    , -789.931    , array([ 0.476972   ,  2.469      ,  0.573548   ,  2.89864e-21])
5561    , -789.931    , array([ 0.476972   ,  2.469      ,  0.573548   ,  2.89864e-21])
5562    , -790.668    , array([ 0.47745    ,  2.469      ,  0.573548   ,  2.89864e-21])
5563    , -789.931    , array([ 0.476972   ,  2.47148    ,  0.573548   ,  2.89864e-21])
5564    , -790.595    , array([ 0.476972   ,  2.469      ,  0.574122   ,  2.89864e-21])
5565    , -789.931    , array([ 0.476972   ,  2.469      ,  0.573548   ,  2.90154e-21])
5566    , -787.734    , array([ 0.476315   ,  2.469      ,  0.572524   ,  2.89864e-21])
5567    , -787.734    , array([ 0.476315   ,  2.469      ,  0.572524   ,  2.89864e-21])
5568    , -788.469    , array([ 0.476791   ,  2.469      ,  0.572524   ,  2.89864e-21])
5569    , -787.734    , array([ 0.476315   ,  2.47148    ,  0.572524   ,  2.89864e-21])
5570    , -788.396    , array([ 0.476315   ,  2.469      ,  0.573097   ,  2.89864e-21])
5571    , -787.734    , array([ 0.476315   ,  2.469      ,  0.572524   ,  2.90154e-21])
5572    , -779        , array([ 0.473693   ,  2.469      ,  0.568447   ,  2.89864e-21])
5573    , -779        , array([ 0.473693   ,  2.469      ,  0.568447   ,  2.89864e-21])
5574    , -779.727    , array([ 0.474167   ,  2.469      ,  0.568447   ,  2.89864e-21])
5575    , -779        , array([ 0.473693   ,  2.47148    ,  0.568447   ,  2.89864e-21])
5576    , -779.656    , array([ 0.473693   ,  2.469      ,  0.569015   ,  2.89864e-21])
5577    , -779        , array([ 0.473693   ,  2.469      ,  0.568447   ,  2.90154e-21])
5578    , -744.979    , array([ 0.463348   ,  2.469      ,  0.552424   ,  2.89864e-21])
5579    , -744.979    , array([ 0.463348   ,  2.469      ,  0.552424   ,  2.89864e-21])
5580    , -745.675    , array([ 0.463812   ,  2.469      ,  0.552424   ,  2.89864e-21])
5581    , -744.979    , array([ 0.463348   ,  2.47148    ,  0.552424   ,  2.89864e-21])
5582    , -745.607    , array([ 0.463348   ,  2.469      ,  0.552976   ,  2.89864e-21])
5583    , -744.979    , array([ 0.463348   ,  2.469      ,  0.552424   ,  2.90154e-21])
5584    , -624.467    , array([ 0.424181   ,  2.469      ,  0.492723   ,  2.89864e-21])
5585    , -624.467    , array([ 0.424181   ,  2.469      ,  0.492723   ,  2.89864e-21])
5586    , -625.041    , array([ 0.424606   ,  2.469      ,  0.492723   ,  2.89864e-21])
5587    , -624.467    , array([ 0.424181   ,  2.47148    ,  0.492723   ,  2.89864e-21])
5588    , -624.965    , array([ 0.424181   ,  2.469      ,  0.493216   ,  2.89864e-21])
5589    , -624.467    , array([ 0.424181   ,  2.469      ,  0.492723   ,  2.90154e-21])
5590    , -431.203    , array([ 0.319166   ,  2.469      ,  0.348349   ,  2.89864e-21])
5591    , -431.203    , array([ 0.319166   ,  2.469      ,  0.348349   ,  2.89864e-21])
5592    , -431.385    , array([ 0.319486   ,  2.469      ,  0.348349   ,  2.89864e-21])
5593    , -431.203    , array([ 0.319166   ,  2.47148    ,  0.348349   ,  2.89864e-21])
5594    , -431.182    , array([ 0.319166   ,  2.469      ,  0.348697   ,  2.89864e-21])
5595    , -431.203    , array([ 0.319166   ,  2.469      ,  0.348349   ,  2.90154e-21])
5596    , -420.754    , array([ 0.293713   ,  2.469      ,  0.340146   ,  2.89864e-21])
5597    , -420.754    , array([ 0.293713   ,  2.469      ,  0.340146   ,  2.89864e-21])
5598    , -420.857    , array([ 0.294007   ,  2.469      ,  0.340146   ,  2.89864e-21])
5599    , -420.754    , array([ 0.293713   ,  2.47148    ,  0.340146   ,  2.89864e-21])
5600    , -420.673    , array([ 0.293713   ,  2.469      ,  0.340486   ,  2.89864e-21])
5601    , -420.754    , array([ 0.293713   ,  2.469      ,  0.340146   ,  2.90154e-21])
5602    , -410.103    , array([ 0.264152   ,  2.469      ,  0.350173   ,  2.89864e-21])
5603    , -410.103    , array([ 0.264152   ,  2.469      ,  0.350173   ,  2.89864e-21])
5604    , -410.167    , array([ 0.264416   ,  2.469      ,  0.350173   ,  2.89864e-21])
5605    , -410.103    , array([ 0.264152   ,  2.47148    ,  0.350173   ,  2.89864e-21])
5606    , -410.044    , array([ 0.264152   ,  2.469      ,  0.350523   ,  2.89864e-21])
5607    , -410.103    , array([ 0.264152   ,  2.469      ,  0.350173   ,  2.90154e-21])
5608    , -405.027    , array([ 0.220714   ,  2.469      ,  0.371799   ,  2.89864e-21])
5609    , -405.027    , array([ 0.220714   ,  2.469      ,  0.371799   ,  2.89864e-21])
5610    , -405.02     , array([ 0.220935   ,  2.469      ,  0.371799   ,  2.89864e-21])
5611    , -405.027    , array([ 0.220714   ,  2.47148    ,  0.371799   ,  2.89864e-21])
5612    , -405.194    , array([ 0.220714   ,  2.469      ,  0.372171   ,  2.89864e-21])
5613    , -405.027    , array([ 0.220714   ,  2.469      ,  0.371799   ,  2.90154e-21])
5614    , -401.971    , array([ 0.225714   ,  2.469      ,  0.356372   ,  2.89864e-21])
5615    , -401.971    , array([ 0.225714   ,  2.469      ,  0.356372   ,  2.89864e-21])
5616    , -402.002    , array([ 0.225939   ,  2.469      ,  0.356372   ,  2.89864e-21])
5617    , -401.971    , array([ 0.225714   ,  2.47148    ,  0.356372   ,  2.89864e-21])
5618    , -401.973    , array([ 0.225714   ,  2.469      ,  0.356729   ,  2.89864e-21])
5619    , -401.971    , array([ 0.225714   ,  2.469      ,  0.356372   ,  2.90154e-21])
5620    , -400.203    , array([ 0.211619   ,  2.469      ,  0.352449   ,  2.89864e-21])
5621    , -400.203    , array([ 0.211619   ,  2.469      ,  0.352449   ,  2.89864e-21])
5622    , -400.227    , array([ 0.21183    ,  2.469      ,  0.352449   ,  2.89864e-21])
5623    , -400.203    , array([ 0.211619   ,  2.47148    ,  0.352449   ,  2.89864e-21])
5624    , -400.207    , array([ 0.211619   ,  2.469      ,  0.352801   ,  2.89864e-21])
5625    , -400.203    , array([ 0.211619   ,  2.469      ,  0.352449   ,  2.90154e-21])
5626    , -397.909    , array([ 0.182698   ,  2.469      ,  0.343066   ,  2.89864e-21])
5627    , -397.909    , array([ 0.182698   ,  2.469      ,  0.343066   ,  2.89864e-21])
5628    , -397.903    , array([ 0.182881   ,  2.469      ,  0.343066   ,  2.89864e-21])
5629    , -397.909    , array([ 0.182698   ,  2.47148    ,  0.343066   ,  2.89864e-21])
5630    , -397.972    , array([ 0.182698   ,  2.469      ,  0.343409   ,  2.89864e-21])
5631    , -397.909    , array([ 0.182698   ,  2.469      ,  0.343066   ,  2.90154e-21])
5632    , -396.507    , array([ 0.162664   ,  2.469      ,  0.32836    ,  2.89864e-21])
5633    , -396.507    , array([ 0.162664   ,  2.469      ,  0.32836    ,  2.89864e-21])
5634    , -396.495    , array([ 0.162827   ,  2.469      ,  0.32836    ,  2.89864e-21])
5635    , -396.507    , array([ 0.162664   ,  2.47148    ,  0.32836    ,  2.89864e-21])
