29984   , -16756.8    , array([ 0.490286   ,  0.268042   ,  2.29818e-46,  1.25294e-26,  0.028926   ])
29985   , -16756.3    , array([ 0.490777   ,  0.268042   ,  2.29818e-46,  1.25294e-26,  0.028926   ])
29986   , -16775.3    , array([ 0.490286   ,  0.26831    ,  2.29818e-46,  1.25294e-26,  0.028926   ])
29987   , -16756.8    , array([ 0.490286   ,  0.268042   ,  2.30048e-46,  1.25294e-26,  0.028926   ])
29988   , -16756.8    , array([ 0.490286   ,  0.268042   ,  2.29818e-46,  1.25419e-26,  0.028926   ])
29989   , -16738.6    , array([ 0.490286   ,  0.268042   ,  2.29818e-46,  1.25294e-26,  0.028955   ])
29990   , -16756.8    , array([ 0.490286   ,  0.268042   ,  2.29818e-46,  1.25294e-26,  0.028926   ])
29991   , -6646.83    , array([ 0.500906   ,  0.130691   ,  2.29818e-46,  1.25294e-26,  0.0588177  ])
29992   , -6646.83    , array([ 0.500906   ,  0.130691   ,  2.29818e-46,  1.25294e-26,  0.0588177  ])
29993   , -6639.19    , array([ 0.501407   ,  0.130691   ,  2.29818e-46,  1.25294e-26,  0.0588177  ])
29994   , -6641.49    , array([ 0.500906   ,  0.130822   ,  2.29818e-46,  1.25294e-26,  0.0588177  ])
29995   , -6646.83    , array([ 0.500906   ,  0.130691   ,  2.30048e-46,  1.25294e-26,  0.0588177  ])
29996   , -6646.83    , array([ 0.500906   ,  0.130691   ,  2.29818e-46,  1.25419e-26,  0.0588177  ])
29997   , -6659.64    , array([ 0.500906   ,  0.130691   ,  2.29818e-46,  1.25294e-26,  0.0588766  ])
29998   , -28619.4    , array([ 7.07814    ,  0.0222124  ,  2.29818e-46,  1.25294e-26,  0.027721   ])
29999   , -28619.4    , array([ 7.07814    ,  0.0222124  ,  2.29818e-46,  1.25294e-26,  0.027721   ])
30000   , -28619.5    , array([ 7.08522    ,  0.0222124  ,  2.29818e-46,  1.25294e-26,  0.027721   ])
30001   , -28573.2    , array([ 7.07814    ,  0.0222346  ,  2.29818e-46,  1.25294e-26,  0.027721   ])
30002   , -28619.4    , array([ 7.07814    ,  0.0222124  ,  2.30048e-46,  1.25294e-26,  0.027721   ])
30003   , -28619.4    , array([ 7.07814    ,  0.0222124  ,  2.29818e-46,  1.25419e-26,  0.027721   ])
30004   , -28664.2    , array([ 7.07814    ,  0.0222124  ,  2.29818e-46,  1.25294e-26,  0.0277487  ])
30005   , -5366.6     , array([ 0.828293   ,  0.0933429  ,  2.29818e-46,  1.25294e-26,  0.0509876  ])
