152483  , -79081.6    , array([ 2.37287    ,  0.213888   ,  3.33698e-34,  0.0220574  ,  1.34481e-06])
152484  , -79081.6    , array([ 2.37524    ,  0.213888   ,  3.33698e-34,  0.0220574  ,  1.34481e-06])
152485  , -79081.6    , array([ 2.37287    ,  0.214102   ,  3.33698e-34,  0.0220574  ,  1.34481e-06])
152486  , -79081.6    , array([ 2.37287    ,  0.213888   ,  3.34031e-34,  0.0220574  ,  1.34481e-06])
152487  , -79081.6    , array([ 2.37287    ,  0.213888   ,  3.33698e-34,  0.0220794  ,  1.34481e-06])
152488  , -79081.6    , array([ 2.37287    ,  0.213888   ,  3.33698e-34,  0.0220574  ,  1.34615e-06])
152489  , -79081.6    , array([ 2.37287    ,  0.213888   ,  3.33698e-34,  0.0220574  ,  1.34481e-06])
152490  , -79057.7    , array([ 2.27456    ,  0.107214   ,  3.33698e-34,  0.0220573  ,  2.8067e-06 ])
152491  , -79057.7    , array([ 2.27456    ,  0.107214   ,  3.33698e-34,  0.0220573  ,  2.8067e-06 ])
152492  , -79057.7    , array([ 2.27684    ,  0.107214   ,  3.33698e-34,  0.0220573  ,  2.8067e-06 ])
152493  , -79057.7    , array([ 2.27456    ,  0.107321   ,  3.33698e-34,  0.0220573  ,  2.8067e-06 ])
152494  , -79057.7    , array([ 2.27456    ,  0.107214   ,  3.34031e-34,  0.0220573  ,  2.8067e-06 ])
152495  , -79057.7    , array([ 2.27456    ,  0.107214   ,  3.33698e-34,  0.0220793  ,  2.8067e-06 ])
152496  , -79057.6    , array([ 2.27456    ,  0.107214   ,  3.33698e-34,  0.0220573  ,  2.80951e-06])
152497  , -70506.8    , array([ 1.92041    ,  0.00676868 ,  3.33698e-34,  0.0220569  ,  5.32524e-05])
152498  , -70506.8    , array([ 1.92041    ,  0.00676868 ,  3.33698e-34,  0.0220569  ,  5.32524e-05])
152499  , -70506.8    , array([ 1.92233    ,  0.00676868 ,  3.33698e-34,  0.0220569  ,  5.32524e-05])
152500  , -70514.7    , array([ 1.92041    ,  0.00677545 ,  3.33698e-34,  0.0220569  ,  5.32524e-05])
152501  , -70506.8    , array([ 1.92041    ,  0.00676868 ,  3.34031e-34,  0.0220569  ,  5.32524e-05])
152502  , -70506.8    , array([ 1.92041    ,  0.00676868 ,  3.33698e-34,  0.0220789  ,  5.32524e-05])
152503  , -70498.9    , array([ 1.92041    ,  0.00676868 ,  3.33698e-34,  0.0220569  ,  5.33057e-05])
152511  , -70451.9    , array([ 1.92001    ,  0.00674613 ,  3.33698e-34,  0.0220569  ,  5.3442e-05 ])
152512  , -70451.9    , array([ 1.92001    ,  0.00674613 ,  3.33698e-34,  0.0220569  ,  5.3442e-05 ])
152513  , -70452      , array([ 1.92194    ,  0.00674613 ,  3.33698e-34,  0.0220569  ,  5.3442e-05 ])
152514  , -70459.9    , array([ 1.92001    ,  0.00675288 ,  3.33698e-34,  0.0220569  ,  5.3442e-05 ])
152515  , -70451.9    , array([ 1.92001    ,  0.00674613 ,  3.34031e-34,  0.0220569  ,  5.3442e-05 ])
152516  , -70451.9    , array([ 1.92001    ,  0.00674613 ,  3.33698e-34,  0.0220789  ,  5.3442e-05 ])
152517  , -70443.9    , array([ 1.92001    ,  0.00674613 ,  3.33698e-34,  0.0220569  ,  5.34955e-05])
152518  , -70396.5    , array([ 1.91962    ,  0.00672355 ,  3.33698e-34,  0.0220569  ,  5.36333e-05])
152519  , -70396.5    , array([ 1.91962    ,  0.00672355 ,  3.33698e-34,  0.0220569  ,  5.36333e-05])
152520  , -70396.5    , array([ 1.92154    ,  0.00672355 ,  3.33698e-34,  0.0220569  ,  5.36333e-05])
152521  , -70404.5    , array([ 1.91962    ,  0.00673027 ,  3.33698e-34,  0.0220569  ,  5.36333e-05])
152522  , -70396.5    , array([ 1.91962    ,  0.00672355 ,  3.34031e-34,  0.0220569  ,  5.36333e-05])
152523  , -70396.5    , array([ 1.91962    ,  0.00672355 ,  3.33698e-34,  0.0220789  ,  5.36333e-05])
152524  , -70388.4    , array([ 1.91962    ,  0.00672355 ,  3.33698e-34,  0.0220569  ,  5.36869e-05])
152532  , -70382.5    , array([ 1.91952    ,  0.00671788 ,  3.33698e-34,  0.0220569  ,  5.36815e-05])
152533  , -70382.5    , array([ 1.91952    ,  0.00671788 ,  3.33698e-34,  0.0220569  ,  5.36815e-05])
152534  , -70382.5    , array([ 1.92144    ,  0.00671788 ,  3.33698e-34,  0.0220569  ,  5.36815e-05])
152535  , -70390.5    , array([ 1.91952    ,  0.0067246  ,  3.33698e-34,  0.0220569  ,  5.36815e-05])
152536  , -70382.5    , array([ 1.91952    ,  0.00671788 ,  3.34031e-34,  0.0220569  ,  5.36815e-05])
152537  , -70382.5    , array([ 1.91952    ,  0.00671788 ,  3.33698e-34,  0.0220789  ,  5.36815e-05])
152538  , -70374.4    , array([ 1.91952    ,  0.00671788 ,  3.33698e-34,  0.0220569  ,  5.37352e-05])
152539  , -70368.4    , array([ 1.91942    ,  0.00671221 ,  3.33698e-34,  0.0220569  ,  5.37298e-05])
152540  , -70368.4    , array([ 1.91942    ,  0.00671221 ,  3.33698e-34,  0.0220569  ,  5.37298e-05])
152541  , -70368.4    , array([ 1.92134    ,  0.00671221 ,  3.33698e-34,  0.0220569  ,  5.37298e-05])
152542  , -70376.5    , array([ 1.91942    ,  0.00671892 ,  3.33698e-34,  0.0220569  ,  5.37298e-05])
152543  , -70368.4    , array([ 1.91942    ,  0.00671221 ,  3.34031e-34,  0.0220569  ,  5.37298e-05])
152544  , -70368.4    , array([ 1.91942    ,  0.00671221 ,  3.33698e-34,  0.0220789  ,  5.37298e-05])
152545  , -70360.4    , array([ 1.91942    ,  0.00671221 ,  3.33698e-34,  0.0220569  ,  5.37835e-05])
152553  , -70364.9    , array([ 1.9194     ,  0.00671079 ,  3.33698e-34,  0.0220569  ,  5.37419e-05])
152554  , -70364.9    , array([ 1.9194     ,  0.00671079 ,  3.33698e-34,  0.0220569  ,  5.37419e-05])
152555  , -70364.9    , array([ 1.92132    ,  0.00671079 ,  3.33698e-34,  0.0220569  ,  5.37419e-05])
152556  , -70373      , array([ 1.9194     ,  0.0067175  ,  3.33698e-34,  0.0220569  ,  5.37419e-05])
152557  , -70364.9    , array([ 1.9194     ,  0.00671079 ,  3.34031e-34,  0.0220569  ,  5.37419e-05])
152558  , -70364.9    , array([ 1.9194     ,  0.00671079 ,  3.33698e-34,  0.0220789  ,  5.37419e-05])
