6351    , -2381.05    , array([ 0.00435037 ,  35.3273    ,  3.64576e-25,  0.00228904 ])
6352    , -2381.05    , array([ 0.00435472 ,  35.3273    ,  3.64576e-25,  0.00228904 ])
6353    , -2381.05    , array([ 0.00435037 ,  35.3627    ,  3.64576e-25,  0.00228904 ])
6354    , -2381.05    , array([ 0.00435037 ,  35.3273    ,  3.64941e-25,  0.00228904 ])
6355    , -2381.1     , array([ 0.00435037 ,  35.3273    ,  3.64576e-25,  0.00229133 ])
6356    , -2381.05    , array([ 0.00435037 ,  35.3273    ,  3.64576e-25,  0.00228904 ])
6357    , -2352.57    , array([ 0.00435037 ,  34.3043    ,  3.64576e-25,  0.000834069])
6358    , -2352.57    , array([ 0.00435037 ,  34.3043    ,  3.64576e-25,  0.000834069])
6359    , -2352.57    , array([ 0.00435472 ,  34.3043    ,  3.64576e-25,  0.000834069])
6360    , -2352.57    , array([ 0.00435037 ,  34.3386    ,  3.64576e-25,  0.000834069])
6361    , -2352.57    , array([ 0.00435037 ,  34.3043    ,  3.64941e-25,  0.000834069])
6362    , -2352.58    , array([ 0.00435037 ,  34.3043    ,  3.64576e-25,  0.000834904])
6363    , -2345.92    , array([ 0.00435037 ,  33.0487    ,  3.64576e-25,  0.000485633])
6364    , -2345.92    , array([ 0.00435037 ,  33.0487    ,  3.64576e-25,  0.000485633])
6365    , -2345.92    , array([ 0.00435472 ,  33.0487    ,  3.64576e-25,  0.000485633])
6366    , -2345.92    , array([ 0.00435037 ,  33.0817    ,  3.64576e-25,  0.000485633])
6367    , -2345.92    , array([ 0.00435037 ,  33.0487    ,  3.64941e-25,  0.000485633])
6368    , -2345.93    , array([ 0.00435037 ,  33.0487    ,  3.64576e-25,  0.000486119])
6369    , -2341.16    , array([ 0.00435037 ,  30.6291    ,  3.64576e-25,  0.000233438])
6370    , -2341.16    , array([ 0.00435037 ,  30.6291    ,  3.64576e-25,  0.000233438])
6371    , -2341.16    , array([ 0.00435472 ,  30.6291    ,  3.64576e-25,  0.000233438])
6372    , -2341.16    , array([ 0.00435037 ,  30.6598    ,  3.64576e-25,  0.000233438])
6373    , -2341.16    , array([ 0.00435037 ,  30.6291    ,  3.64941e-25,  0.000233438])
6374    , -2341.16    , array([ 0.00435037 ,  30.6291    ,  3.64576e-25,  0.000233671])
6375    , -2339.03    , array([ 0.00435037 ,  27.985     ,  3.64576e-25,  0.000120103])
6376    , -2339.03    , array([ 0.00435037 ,  27.985     ,  3.64576e-25,  0.000120103])
6377    , -2339.03    , array([ 0.00435472 ,  27.985     ,  3.64576e-25,  0.000120103])
6378    , -2339.03    , array([ 0.00435037 ,  28.013     ,  3.64576e-25,  0.000120103])
6379    , -2339.03    , array([ 0.00435037 ,  27.985     ,  3.64941e-25,  0.000120103])
6380    , -2339.04    , array([ 0.00435037 ,  27.985     ,  3.64576e-25,  0.000120223])
6381    , -2337.91    , array([ 0.00435037 ,  25.0813    ,  3.64576e-25,  5.99542e-05])
6382    , -2337.91    , array([ 0.00435037 ,  25.0813    ,  3.64576e-25,  5.99542e-05])
6383    , -2337.91    , array([ 0.00435472 ,  25.0813    ,  3.64576e-25,  5.99542e-05])
6384    , -2337.91    , array([ 0.00435037 ,  25.1064    ,  3.64576e-25,  5.99542e-05])
6385    , -2337.91    , array([ 0.00435037 ,  25.0813    ,  3.64941e-25,  5.99542e-05])
6386    , -2337.91    , array([ 0.00435037 ,  25.0813    ,  3.64576e-25,  6.00142e-05])
6387    , -2337.36    , array([ 0.00435037 ,  22.2939    ,  3.64576e-25,  3.0232e-05 ])
6388    , -2337.36    , array([ 0.00435037 ,  22.2939    ,  3.64576e-25,  3.0232e-05 ])
6389    , -2337.36    , array([ 0.00435472 ,  22.2939    ,  3.64576e-25,  3.0232e-05 ])
6390    , -2337.36    , array([ 0.00435037 ,  22.3162    ,  3.64576e-25,  3.0232e-05 ])
6391    , -2337.36    , array([ 0.00435037 ,  22.2939    ,  3.64941e-25,  3.0232e-05 ])
6392    , -2337.36    , array([ 0.00435037 ,  22.2939    ,  3.64576e-25,  3.02622e-05])
6393    , -2337.08    , array([ 0.00435037 ,  19.6818    ,  3.64576e-25,  1.51796e-05])
6394    , -2337.08    , array([ 0.00435037 ,  19.6818    ,  3.64576e-25,  1.51796e-05])
6395    , -2337.08    , array([ 0.00435472 ,  19.6818    ,  3.64576e-25,  1.51796e-05])
6396    , -2337.08    , array([ 0.00435037 ,  19.7015    ,  3.64576e-25,  1.51796e-05])
6397    , -2337.08    , array([ 0.00435037 ,  19.6818    ,  3.64941e-25,  1.51796e-05])
6398    , -2337.08    , array([ 0.00435037 ,  19.6818    ,  3.64576e-25,  1.51948e-05])
6399    , -2336.94    , array([ 0.00435037 ,  17.319     ,  3.64576e-25,  7.63699e-06])
6400    , -2336.94    , array([ 0.00435037 ,  17.319     ,  3.64576e-25,  7.63699e-06])
6401    , -2336.94    , array([ 0.00435472 ,  17.319     ,  3.64576e-25,  7.63699e-06])
6402    , -2336.94    , array([ 0.00435037 ,  17.3363    ,  3.64576e-25,  7.63699e-06])
6403    , -2336.94    , array([ 0.00435037 ,  17.319     ,  3.64941e-25,  7.63699e-06])
6404    , -2336.94    , array([ 0.00435037 ,  17.319     ,  3.64576e-25,  7.64463e-06])
6405    , -2336.87    , array([ 0.00435037 ,  15.2071    ,  3.64576e-25,  3.84229e-06])
6406    , -2336.87    , array([ 0.00435037 ,  15.2071    ,  3.64576e-25,  3.84229e-06])
6407    , -2336.87    , array([ 0.00435472 ,  15.2071    ,  3.64576e-25,  3.84229e-06])
6408    , -2336.87    , array([ 0.00435037 ,  15.2224    ,  3.64576e-25,  3.84229e-06])
6409    , -2336.87    , array([ 0.00435037 ,  15.2071    ,  3.64941e-25,  3.84229e-06])
6410    , -2336.87    , array([ 0.00435037 ,  15.2071    ,  3.64576e-25,  3.84614e-06])
6411    , -2336.84    , array([ 0.00435037 ,  13.3389    ,  3.64576e-25,  1.93523e-06])
6412    , -2336.84    , array([ 0.00435037 ,  13.3389    ,  3.64576e-25,  1.93523e-06])
6413    , -2336.84    , array([ 0.00435472 ,  13.3389    ,  3.64576e-25,  1.93523e-06])
6414    , -2336.84    , array([ 0.00435037 ,  13.3522    ,  3.64576e-25,  1.93523e-06])
6415    , -2336.84    , array([ 0.00435037 ,  13.3389    ,  3.64941e-25,  1.93523e-06])
6416    , -2336.84    , array([ 0.00435037 ,  13.3389    ,  3.64576e-25,  1.93717e-06])
6417    , -2336.82    , array([ 0.00435037 ,  11.6937    ,  3.64576e-25,  9.75628e-07])
6418    , -2336.82    , array([ 0.00435037 ,  11.6937    ,  3.64576e-25,  9.75628e-07])
6419    , -2336.82    , array([ 0.00435472 ,  11.6937    ,  3.64576e-25,  9.75628e-07])
6420    , -2336.82    , array([ 0.00435037 ,  11.7054    ,  3.64576e-25,  9.75628e-07])
6421    , -2336.82    , array([ 0.00435037 ,  11.6937    ,  3.64941e-25,  9.75628e-07])
6422    , -2336.82    , array([ 0.00435037 ,  11.6937    ,  3.64576e-25,  9.76604e-07])
6423    , -2336.81    , array([ 0.00435037 ,  10.2495    ,  3.64576e-25,  4.92471e-07])
6424    , -2336.81    , array([ 0.00435037 ,  10.2495    ,  3.64576e-25,  4.92471e-07])
6425    , -2336.81    , array([ 0.00435472 ,  10.2495    ,  3.64576e-25,  4.92471e-07])
6426    , -2336.81    , array([ 0.00435037 ,  10.2597    ,  3.64576e-25,  4.92471e-07])
6427    , -2336.81    , array([ 0.00435037 ,  10.2495    ,  3.64941e-25,  4.92471e-07])
6428    , -2336.81    , array([ 0.00435037 ,  10.2495    ,  3.64576e-25,  4.92963e-07])
6429    , -2336.81    , array([ 0.00435037 ,  8.98389    ,  3.64576e-25,  2.48937e-07])
6430    , -2336.81    , array([ 0.00435037 ,  8.98389    ,  3.64576e-25,  2.48937e-07])
6431    , -2336.81    , array([ 0.00435472 ,  8.98389    ,  3.64576e-25,  2.48937e-07])
6432    , -2336.81    , array([ 0.00435037 ,  8.99288    ,  3.64576e-25,  2.48937e-07])
6433    , -2336.81    , array([ 0.00435037 ,  8.98389    ,  3.64941e-25,  2.48937e-07])
6434    , -2336.81    , array([ 0.00435037 ,  8.98389    ,  3.64576e-25,  2.49186e-07])
6435    , -2336.81    , array([ 0.00435037 ,  7.87596    ,  3.64576e-25,  1.26044e-07])
6436    , -2336.81    , array([ 0.00435037 ,  7.87596    ,  3.64576e-25,  1.26044e-07])
6437    , -2336.81    , array([ 0.00435472 ,  7.87596    ,  3.64576e-25,  1.26044e-07])
6438    , -2336.81    , array([ 0.00435037 ,  7.88384    ,  3.64576e-25,  1.26044e-07])
6439    , -2336.81    , array([ 0.00435037 ,  7.87596    ,  3.64941e-25,  1.26044e-07])
6440    , -2336.81    , array([ 0.00435037 ,  7.87596    ,  3.64576e-25,  1.2617e-07 ])
6441    , -2336.81    , array([ 0.00435037 ,  6.90665    ,  3.64576e-25,  6.3942e-08 ])
