9963    , -2336.8     , array([ 0.999067   ,  3.28155    ,  9.62061e-16,  9.4565e-09 ])
9964    , -2336.8     , array([ 1.00007    ,  3.28155    ,  9.62061e-16,  9.4565e-09 ])
9965    , -2336.8     , array([ 0.999067   ,  3.28483    ,  9.62061e-16,  9.4565e-09 ])
9966    , -2336.8     , array([ 0.999067   ,  3.28155    ,  9.63023e-16,  9.4565e-09 ])
9967    , -2336.8     , array([ 0.999067   ,  3.28155    ,  9.62061e-16,  9.46596e-09])
9968    , -2336.8     , array([ 0.999067   ,  3.28155    ,  9.62061e-16,  9.4565e-09 ])
9969    , -2336.8     , array([ 0.999067   ,  3.28136    ,  9.62061e-16,  9.4553e-09 ])
9970    , -2336.8     , array([ 0.999067   ,  3.28136    ,  9.62061e-16,  9.4553e-09 ])
9971    , -2336.8     , array([ 1.00007    ,  3.28136    ,  9.62061e-16,  9.4553e-09 ])
9972    , -2336.8     , array([ 0.999067   ,  3.28465    ,  9.62061e-16,  9.4553e-09 ])
9973    , -2336.8     , array([ 0.999067   ,  3.28136    ,  9.63023e-16,  9.4553e-09 ])
9974    , -2336.8     , array([ 0.999067   ,  3.28136    ,  9.62061e-16,  9.46476e-09])
9975    , -2336.8     , array([ 0.999067   ,  3.28064    ,  9.62061e-16,  9.45052e-09])
9976    , -2336.8     , array([ 0.999067   ,  3.28064    ,  9.62061e-16,  9.45052e-09])
9977    , -2336.8     , array([ 1.00007    ,  3.28064    ,  9.62061e-16,  9.45052e-09])
9978    , -2336.8     , array([ 0.999067   ,  3.28392    ,  9.62061e-16,  9.45052e-09])
9979    , -2336.8     , array([ 0.999067   ,  3.28064    ,  9.63023e-16,  9.45052e-09])
9980    , -2336.8     , array([ 0.999067   ,  3.28064    ,  9.62061e-16,  9.45998e-09])
9981    , -2336.8     , array([ 0.999067   ,  3.27773    ,  9.62061e-16,  9.43143e-09])
9982    , -2336.8     , array([ 0.999067   ,  3.27773    ,  9.62061e-16,  9.43143e-09])
9983    , -2336.8     , array([ 1.00007    ,  3.27773    ,  9.62061e-16,  9.43143e-09])
9984    , -2336.8     , array([ 0.999067   ,  3.28101    ,  9.62061e-16,  9.43143e-09])
9985    , -2336.8     , array([ 0.999067   ,  3.27773    ,  9.63023e-16,  9.43143e-09])
9986    , -2336.8     , array([ 0.999067   ,  3.27773    ,  9.62061e-16,  9.44087e-09])
9987    , -2336.8     , array([ 0.999068   ,  3.26614    ,  9.62061e-16,  9.35544e-09])
9988    , -2336.8     , array([ 0.999068   ,  3.26614    ,  9.62061e-16,  9.35544e-09])
9989    , -2336.8     , array([ 1.00007    ,  3.26614    ,  9.62061e-16,  9.35544e-09])
9990    , -2336.8     , array([ 0.999068   ,  3.26941    ,  9.62061e-16,  9.35544e-09])
9991    , -2336.8     , array([ 0.999068   ,  3.26614    ,  9.63023e-16,  9.35544e-09])
9992    , -2336.8     , array([ 0.999068   ,  3.26614    ,  9.62061e-16,  9.3648e-09 ])
9993    , -2336.8     , array([ 0.999072   ,  3.22017    ,  9.62061e-16,  9.05756e-09])
9994    , -2336.8     , array([ 0.999072   ,  3.22017    ,  9.62061e-16,  9.05756e-09])
9995    , -2336.8     , array([ 1.00007    ,  3.22017    ,  9.62061e-16,  9.05756e-09])
9996    , -2336.8     , array([ 0.999072   ,  3.2234     ,  9.62061e-16,  9.05756e-09])
9997    , -2336.8     , array([ 0.999072   ,  3.22017    ,  9.63023e-16,  9.05756e-09])
9998    , -2336.8     , array([ 0.999072   ,  3.22017    ,  9.62061e-16,  9.06662e-09])
9999    , -2336.8     , array([ 0.999086   ,  3.04269    ,  9.62061e-16,  7.95791e-09])
10000   , -2336.8     , array([ 0.999086   ,  3.04269    ,  9.62061e-16,  7.95791e-09])
10001   , -2336.8     , array([ 1.00009    ,  3.04269    ,  9.62061e-16,  7.95791e-09])
10002   , -2336.8     , array([ 0.999086   ,  3.04573    ,  9.62061e-16,  7.95791e-09])
10003   , -2336.8     , array([ 0.999086   ,  3.04269    ,  9.63023e-16,  7.95791e-09])
10004   , -2336.8     , array([ 0.999086   ,  3.04269    ,  9.62061e-16,  7.96587e-09])
10005   , -2336.8     , array([ 0.999131   ,  2.57231    ,  9.62061e-16,  5.42374e-09])
10006   , -2336.8     , array([ 0.999131   ,  2.57231    ,  9.62061e-16,  5.42374e-09])
10007   , -2336.8     , array([ 1.00013    ,  2.57231    ,  9.62061e-16,  5.42374e-09])
10008   , -2336.8     , array([ 0.999131   ,  2.57488    ,  9.62061e-16,  5.42374e-09])
10009   , -2336.8     , array([ 0.999131   ,  2.57231    ,  9.63023e-16,  5.42374e-09])
10010   , -2336.8     , array([ 0.999131   ,  2.57231    ,  9.62061e-16,  5.42917e-09])
10011   , -2336.8     , array([ 0.999214   ,  1.87439    ,  9.62061e-16,  2.63341e-09])
10012   , -2336.8     , array([ 0.999214   ,  1.87439    ,  9.62061e-16,  2.63341e-09])
10013   , -2336.8     , array([ 1.00021    ,  1.87439    ,  9.62061e-16,  2.63341e-09])
10014   , -2336.8     , array([ 0.999214   ,  1.87626    ,  9.62061e-16,  2.63341e-09])
10015   , -2336.8     , array([ 0.999214   ,  1.87439    ,  9.63023e-16,  2.63341e-09])
10016   , -2336.8     , array([ 0.999214   ,  1.87439    ,  9.62061e-16,  2.63604e-09])
10017   , -2336.8     , array([ 0.999277   ,  1.4696     ,  9.62061e-16,  1.5113e-09 ])
10018   , -2336.8     , array([ 0.999277   ,  1.4696     ,  9.62061e-16,  1.5113e-09 ])
10019   , -2336.8     , array([ 1.00028    ,  1.4696     ,  9.62061e-16,  1.5113e-09 ])
10020   , -2336.8     , array([ 0.999277   ,  1.47107    ,  9.62061e-16,  1.5113e-09 ])
10021   , -2336.8     , array([ 0.999277   ,  1.4696     ,  9.63023e-16,  1.5113e-09 ])
10022   , -2336.8     , array([ 0.999277   ,  1.4696     ,  9.62061e-16,  1.51281e-09])
10023   , -2336.8     , array([ 0.999343   ,  1.14483    ,  9.62061e-16,  8.54689e-10])
10024   , -2336.8     , array([ 0.999343   ,  1.14483    ,  9.62061e-16,  8.54689e-10])
10025   , -2336.8     , array([ 1.00034    ,  1.14483    ,  9.62061e-16,  8.54689e-10])
10026   , -2336.8     , array([ 0.999343   ,  1.14597    ,  9.62061e-16,  8.54689e-10])
10027   , -2336.8     , array([ 0.999343   ,  1.14483    ,  9.63023e-16,  8.54689e-10])
10028   , -2336.8     , array([ 0.999343   ,  1.14483    ,  9.62061e-16,  8.55544e-10])
10029   , -2336.8     , array([ 0.9994     ,  0.92153    ,  9.62061e-16,  5.20901e-10])
10030   , -2336.8     , array([ 0.9994     ,  0.92153    ,  9.62061e-16,  5.20901e-10])
10031   , -2336.8     , array([ 1.0004     ,  0.92153    ,  9.62061e-16,  5.20901e-10])
10032   , -2336.8     , array([ 0.9994     ,  0.922452   ,  9.62061e-16,  5.20901e-10])
10033   , -2336.8     , array([ 0.9994     ,  0.92153    ,  9.63023e-16,  5.20901e-10])
10034   , -2336.8     , array([ 0.9994     ,  0.92153    ,  9.62061e-16,  5.21422e-10])
10035   , -2336.8     , array([ 0.999449   ,  0.762476   ,  9.62061e-16,  3.38045e-10])
10036   , -2336.8     , array([ 0.999449   ,  0.762476   ,  9.62061e-16,  3.38045e-10])
10037   , -2336.8     , array([ 1.00045    ,  0.762476   ,  9.62061e-16,  3.38045e-10])
10038   , -2336.8     , array([ 0.999449   ,  0.763239   ,  9.62061e-16,  3.38045e-10])
10039   , -2336.8     , array([ 0.999449   ,  0.762476   ,  9.63023e-16,  3.38045e-10])
10040   , -2336.8     , array([ 0.999449   ,  0.762476   ,  9.62061e-16,  3.38383e-10])
