47609   , -79089.4    , array([ 0.0232283  ,  11.2762    ,  1.9987e-20 ,  0.659093   ,  2.3609e-26 ])
47666   , -65824.9    , array([ 2.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.118067   ])
47667   , -67552.7    , array([ 2.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.0577301  ])
47668   , -65891.9    , array([ 2.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.128404   ])
47669   , -65835.5    , array([ 2.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.106325   ])
47670   , -65816.9    , array([ 2.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47671   , -65817.2    , array([ 2.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.112402   ])
47672   , -65817.6    , array([ 2.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.114673   ])
47673   , -83966.6    , array([ 5.19909    ,  16.452     ,  5.17586    ,  5.83495    ,  0.227075   ])
47674   , -65816.9    , array([ 2.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47675   , -69443.9    , array([ 3.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47676   , -54646.4    , array([ 0.993123   ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47678   , -54646.4    , array([ 0.993123   ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47680   , -59942.1    , array([ 1.61116    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47681   , -57434.4    , array([ 1.30207    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47682   , -51923      , array([ 0.611157   ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47683   , -54025.1    , array([ 0.375089   ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47684   , -52109.3    , array([ 0.66473    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47685   , -51888.8    , array([ 0.591157   ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47686   , -51879.8    , array([ 0.565533   ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47687   , -52133.3    , array([ 0.49279    ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47688   , -51905      , array([ 0.545076   ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47689   , -51879.8    , array([ 0.565533   ,  13.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47690   , -52048.8    , array([ 0.565533   ,  14.8641    ,  2.58793    ,  3.24702    ,  0.113538   ])
47691   , -51550.2    , array([ 0.565533   ,  12.2461    ,  2.58793    ,  3.24702    ,  0.113538   ])
47692   , -50794.1    , array([ 0.565533   ,  9.62805    ,  2.58793    ,  3.24702    ,  0.113538   ])
47693   , -48147.7    , array([ 0.565533   ,  5.39198    ,  2.58793    ,  3.24702    ,  0.113538   ])
47695   , -48147.7    , array([ 0.565533   ,  5.39198    ,  2.58793    ,  3.24702    ,  0.113538   ])
47696   , -43072.9    , array([ 0.565533   ,  2.77395    ,  2.58793    ,  3.24702    ,  0.113538   ])
47697   , -31824.7    , array([ 0.565533   ,  1.15591    ,  2.58793    ,  3.24702    ,  0.113538   ])
47698   , -3981.52    , array([ 0.565533   ,  0.155914   ,  2.58793    ,  3.24702    ,  0.113538   ])
47700   , -18460.5    , array([ 0.565533   ,  0.53788    ,  2.58793    ,  3.24702    ,  0.113538   ])
47702   , -9108.23    , array([ 0.565533   ,  0.301812   ,  2.58793    ,  3.24702    ,  0.113538   ])
47703   , -3981.52    , array([ 0.565533   ,  0.155914   ,  2.58793    ,  3.24702    ,  0.113538   ])
47704   , -3193.14    , array([ 0.565533   ,  0.155914   ,  3.58793    ,  3.24702    ,  0.113538   ])
47705   , -2532.7     , array([ 0.565533   ,  0.155914   ,  5.20596    ,  3.24702    ,  0.113538   ])
47706   , -2433.56    , array([ 0.565533   ,  0.155914   ,  5.80226    ,  3.24702    ,  0.113538   ])
47707   , -2400.49    , array([ 0.565533   ,  0.155914   ,  6.76709    ,  3.24702    ,  0.113538   ])
47708   , -2395.39    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  3.24702    ,  0.113538   ])
47709   , -2395.39    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  3.24702    ,  0.113538   ])
47710   , -2401.14    , array([ 0.565533   ,  0.155914   ,  6.22567    ,  3.24702    ,  0.113538   ])
47711   , -2396.01    , array([ 0.565533   ,  0.155914   ,  6.59421    ,  3.24702    ,  0.113538   ])
47712   , -2395.42    , array([ 0.565533   ,  0.155914   ,  6.52635    ,  3.24702    ,  0.113538   ])
47713   , -2395.59    , array([ 0.565533   ,  0.155914   ,  6.44836    ,  3.24702    ,  0.113538   ])
47714   , -2395.39    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  3.24702    ,  0.113538   ])
47715   , -2915       , array([ 0.565533   ,  0.155914   ,  6.48736    ,  4.24702    ,  0.113538   ])
47716   , -2228.04    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  1.62899    ,  0.113538   ])
47717   , -2159.09    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.11268    ,  0.113538   ])
47718   , -2159.09    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.11268    ,  0.113538   ])
47719   , -2193.03    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.54596    ,  0.113538   ])
47720   , -2170.67    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  1.92793    ,  0.113538   ])
47721   , -2158.78    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1577     ,  0.113538   ])
47722   , -2158.77    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.113538   ])
47723   , -2158.81    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1358     ,  0.113538   ])
47724   , -2158.77    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.113538   ])
47725   , -6237.45    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  1.11354    ])
47727   , -2158.77    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.113538   ])
47729   , -4927.54    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.495504   ])
47730   , -4097       , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.304498   ])
47732   , -13615.2    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.0233676  ])
47733   , -2956.73    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.186478   ])
47734   , -2343.76    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.0790957  ])
47735   , -2161.44    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.113997   ])
47736   , -2124.21    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.104697   ])
47737   , -2136       , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.0949179  ])
47738   , -2121.3     , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.102002   ])
47739   , -2121.24    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101676   ])
47740   , -2121.23    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47741   , -2121.24    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101372   ])
47743   , -2121.23    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47744   , -2344.51    , array([ 1.56553    ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47746   , -2121.23    , array([ 0.565533   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47748   , -1678.18    , array([ 0.947499   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47749   , -1666.41    , array([ 0.756519   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47750   , -1640.55    , array([ 0.84719    ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47751   , -1640.25    , array([ 0.843095   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47752   , -1640.02    , array([ 0.83636    ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47753   , -1640.02    , array([ 0.833651   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47754   , -1640.07    , array([ 0.83097    ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47755   , -1640.02    , array([ 0.833651   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47756   , -32855      , array([ 0.833651   ,  1.15591    ,  6.48736    ,  2.1468     ,  0.101493   ])
47758   , -1640.02    , array([ 0.833651   ,  0.155914   ,  6.48736    ,  2.1468     ,  0.101493   ])
47760   , -18121.6    , array([ 0.833651   ,  0.53788    ,  6.48736    ,  2.1468     ,  0.101493   ])
47761   , -9820.05    , array([ 0.833651   ,  0.346764   ,  6.48736    ,  2.1468     ,  0.101493   ])
47763   , -11784.7    , array([ 0.833651   ,  0.065744   ,  6.48736    ,  2.1468     ,  0.101493   ])
47764   , -3248.47    , array([ 0.833651   ,  0.212577   ,  6.48736    ,  2.1468     ,  0.101493   ])
47765   , -2210.39    , array([ 0.833651   ,  0.121472   ,  6.48736    ,  2.1468     ,  0.101493   ])
47766   , -1636.66    , array([ 0.833651   ,  0.155477   ,  6.48736    ,  2.1468     ,  0.101493   ])
47767   , -1613.17    , array([ 0.833651   ,  0.150312   ,  6.48736    ,  2.1468     ,  0.101493   ])
47768   , -1676.48    , array([ 0.833651   ,  0.139296   ,  6.48736    ,  2.1468     ,  0.101493   ])
47769   , -1612.24    , array([ 0.833651   ,  0.148817   ,  6.48736    ,  2.1468     ,  0.101493   ])
47770   , -1612.2     , array([ 0.833651   ,  0.149035   ,  6.48736    ,  2.1468     ,  0.101493   ])
47771   , -1612.21    , array([ 0.833651   ,  0.149104   ,  6.48736    ,  2.1468     ,  0.101493   ])
47772   , -1612.21    , array([ 0.833651   ,  0.148966   ,  6.48736    ,  2.1468     ,  0.101493   ])
47773   , -1612.2     , array([ 0.833651   ,  0.149035   ,  6.48736    ,  2.1468     ,  0.101493   ])
47774   , -1767.63    , array([ 0.833651   ,  0.149035   ,  7.48736    ,  2.1468     ,  0.101493   ])
47775   , -1649.95    , array([ 0.833651   ,  0.149035   ,  4.86932    ,  2.1468     ,  0.101493   ])
47776   , -1612.2     , array([ 0.833651   ,  0.149035   ,  6.48736    ,  2.1468     ,  0.101493   ])
47777   , -1579.43    , array([ 0.833651   ,  0.149035   ,  5.86932    ,  2.1468     ,  0.101493   ])
47778   , -1587       , array([ 0.833651   ,  0.149035   ,  5.48736    ,  2.1468     ,  0.101493   ])
47779   , -1579.14    , array([ 0.833651   ,  0.149035   ,  5.81437    ,  2.1468     ,  0.101493   ])
47780   , -1579.14    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.1468     ,  0.101493   ])
47781   , -1579.14    , array([ 0.833651   ,  0.149035   ,  5.80084    ,  2.1468     ,  0.101493   ])
47782   , -1579.14    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.1468     ,  0.101493   ])
47783   , -1688.57    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  3.1468     ,  0.101493   ])
47784   , -2447.01    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  0.528768   ,  0.101493   ])
47785   , -1579.14    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.1468     ,  0.101493   ])
47786   , -1714.61    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  1.52877    ,  0.101493   ])
47787   , -1580       , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.52877    ,  0.101493   ])
47788   , -1572.47    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.33272    ,  0.101493   ])
47789   , -1572.46    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.33086    ,  0.101493   ])
47790   , -1572.46    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.101493   ])
47791   , -1573.43    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.25942    ,  0.101493   ])
47792   , -1572.47    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32719    ,  0.101493   ])
47793   , -1572.46    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.101493   ])
47794   , -7499.84    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  1.10149    ])
47796   , -1572.46    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.101493   ])
47798   , -5753.15    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.483459   ])
47799   , -4319.94    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.292442   ])
47801   , -28848.7    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0113226  ])
47802   , -2685.97    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.174429   ])
47803   , -2017       , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0670507  ])
47804   , -1636.76    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.108867   ])
47805   , -1548       , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0967507  ])
47806   , -1567.69    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0854063  ])
47807   , -1540.69    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0931029  ])
47808   , -1540.61    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0928637  ])
47809   , -1540.58    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0925933  ])
47810   , -1540.58    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0926823  ])
47811   , -1540.59    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0925043  ])
47812   , -1491.83    , array([ 1.10177    ,  0.142156   ,  5.12792    ,  2.51123    ,  0.0836941  ])
47813   , -1540.58    , array([ 0.833651   ,  0.149035   ,  5.80764    ,  2.32902    ,  0.0925933  ])
47814   , -1491.83    , array([ 1.10177    ,  0.142156   ,  5.12792    ,  2.51123    ,  0.0836941  ])
47815   , -1596.22    , array([ 1.5356     ,  0.131025   ,  4.0281     ,  2.80606    ,  0.0692948  ])
47816   , -1491.83    , array([ 1.10177    ,  0.142156   ,  5.12792    ,  2.51123    ,  0.0836941  ])
47817   , -1522.35    , array([ 1.26748    ,  0.137904   ,  4.70782    ,  2.62384    ,  0.078194   ])
47818   , -1488.07    , array([ 0.999358   ,  0.144783   ,  5.38755    ,  2.44163    ,  0.0870933  ])
47819   , -1487.41    , array([ 1.01713    ,  0.144327   ,  5.34248    ,  2.45371    ,  0.0865033  ])
47820   , -1487.32    , array([ 1.02951    ,  0.14401    ,  5.31111    ,  2.46212    ,  0.0860925  ])
47821   , -1487.31    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0861829  ])
47822   , -1487.32    , array([ 1.02485    ,  0.144129   ,  5.32291    ,  2.45896    ,  0.086247   ])
47823   , -1487.31    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0861829  ])
47824   , -8338.18    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  1.08618    ])
47826   , -1487.31    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0861829  ])
47828   , -6368.21    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.468149   ])
47829   , -4628.77    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.277126   ])
47832   , -2685.07    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.159117   ])
47833   , -2906.28    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0517411  ])
47834   , -1672.73    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.107348   ])
47835   , -1622.82    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0730273  ])
47836   , -1490.47    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0888785  ])
47837   , -1487.29    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0867225  ])
47838   , -1487.26    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0864981  ])
47839   , -1487.26    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0864949  ])
47840   , -1487.26    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0864918  ])
47841   , -1487.26    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0864949  ])
47842   , -34634.6    , array([ 1.02679    ,  1.14408    ,  5.31801    ,  2.46027    ,  0.0864949  ])
47844   , -1487.26    , array([ 1.02679    ,  0.14408    ,  5.31801    ,  2.46027    ,  0.0864949  ])
47846   , -19246.6    , array([ 1.02679    ,  0.526046   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47847   , -10397.5    , array([ 1.02679    ,  0.334919   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47849   , -14696.8    , array([ 1.02679    ,  0.0539097  ,  5.31801    ,  2.46027    ,  0.0864949  ])
47850   , -3471.89    , array([ 1.02679    ,  0.205542   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47851   , -2224.79    , array([ 1.02679    ,  0.109638   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47852   , -1504.05    , array([ 1.02679    ,  0.145979   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47853   , -1465.97    , array([ 1.02679    ,  0.139718   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47854   , -1543.73    , array([ 1.02679    ,  0.128229   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47855   , -1464.63    , array([ 1.02679    ,  0.138044   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47856   , -1464.57    , array([ 1.02679    ,  0.138287   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47857   , -1464.57    , array([ 1.02679    ,  0.138345   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47858   , -1464.58    , array([ 1.02679    ,  0.138229   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47859   , -1464.57    , array([ 1.02679    ,  0.138287   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47860   , -1564.4     , array([ 1.02679    ,  0.138287   ,  6.31801    ,  2.46027    ,  0.0864949  ])
47861   , -1584.08    , array([ 1.02679    ,  0.138287   ,  3.69998    ,  2.46027    ,  0.0864949  ])
47862   , -1464.57    , array([ 1.02679    ,  0.138287   ,  5.31801    ,  2.46027    ,  0.0864949  ])
47863   , -1464.44    , array([ 1.02679    ,  0.138287   ,  4.69998    ,  2.46027    ,  0.0864949  ])
47864   , -1491.36    , array([ 1.02679    ,  0.138287   ,  4.31801    ,  2.46027    ,  0.0864949  ])
47865   , -1458.09    , array([ 1.02679    ,  0.138287   ,  5.00747    ,  2.46027    ,  0.0864949  ])
47866   , -1458.08    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.46027    ,  0.0864949  ])
47867   , -1458.08    , array([ 1.02679    ,  0.138287   ,  5.00122    ,  2.46027    ,  0.0864949  ])
47868   , -1458.08    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.46027    ,  0.0864949  ])
47869   , -1577.21    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  3.46027    ,  0.0864949  ])
47870   , -2028.07    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  0.842236   ,  0.0864949  ])
47871   , -1458.08    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.46027    ,  0.0864949  ])
47872   , -1537.76    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  1.84224    ,  0.0864949  ])
47873   , -1471.97    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.84224    ,  0.0864949  ])
47874   , -1457.37    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.54127    ,  0.0864949  ])
47875   , -1457.35    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.53008    ,  0.0864949  ])
47876   , -1457.35    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.52893    ,  0.0864949  ])
47877   , -1457.35    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.52824    ,  0.0864949  ])
47878   , -1457.35    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.52893    ,  0.0864949  ])
47879   , -1477.3     , array([ 1.21992    ,  0.133331   ,  4.51474    ,  2.66018    ,  0.0800845  ])
47880   , -1660.2     , array([ 0.714288   ,  0.146304   ,  5.79659    ,  2.31655    ,  0.0968671  ])
47881   , -1457.35    , array([ 1.02679    ,  0.138287   ,  5.00436    ,  2.52893    ,  0.0864949  ])
47882   , -1477.95    , array([ 0.907422   ,  0.141349   ,  5.30696    ,  2.44781    ,  0.0904567  ])
