125342  , -79089.4    , array([ 0.257863   ,  18.0872    ,  0.000219832,  4.7271e-34 ,  5.3113e-25 ])
125411  , -56548.9    , array([ 1.22776    ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125412  , -62229.2    , array([ 0.227758   ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125413  , -61674.1    , array([ 1.84579    ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125414  , -54895.1    , array([ 1.05664    ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125415  , -52009.5    , array([ 0.740033   ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125416  , -51263.1    , array([ 0.544361   ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125417  , -51774      , array([ 0.457831   ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125418  , -51262.9    , array([ 0.586815   ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125419  , -51310.1    , array([ 0.609404   ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125420  , -51262.9    , array([ 0.586815   ,  20.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125421  , -51344.7    , array([ 0.586815   ,  21.6752    ,  2.58815    ,  2.58793    ,  0.112666   ])
125422  , -51112.9    , array([ 0.586815   ,  19.0571    ,  2.58815    ,  2.58793    ,  0.112666   ])
125423  , -50809.6    , array([ 0.586815   ,  16.4391    ,  2.58815    ,  2.58793    ,  0.112666   ])
125424  , -50055.2    , array([ 0.586815   ,  12.203     ,  2.58815    ,  2.58793    ,  0.112666   ])
125425  , -46530.4    , array([ 0.586815   ,  5.34892    ,  2.58815    ,  2.58793    ,  0.112666   ])
125427  , -46530.4    , array([ 0.586815   ,  5.34892    ,  2.58815    ,  2.58793    ,  0.112666   ])
125428  , -29443.6    , array([ 0.586815   ,  1.11285    ,  2.58815    ,  2.58793    ,  0.112666   ])
125430  , -42828      , array([ 0.586815   ,  3.23052    ,  2.58815    ,  2.58793    ,  0.112666   ])
125431  , -5624.54    , array([ 0.586815   ,  0.11285    ,  2.58815    ,  2.58793    ,  0.112666   ])
125433  , -15419.1    , array([ 0.586815   ,  0.494816   ,  2.58815    ,  2.58793    ,  0.112666   ])
125435  , -5624.54    , array([ 0.586815   ,  0.11285    ,  2.58815    ,  2.58793    ,  0.112666   ])
125436  , -4533.87    , array([ 0.586815   ,  0.11285    ,  3.58815    ,  2.58793    ,  0.112666   ])
125437  , -3425.44    , array([ 0.586815   ,  0.11285    ,  5.20618    ,  2.58793    ,  0.112666   ])
125438  , -2926.92    , array([ 0.586815   ,  0.11285    ,  6.60795    ,  2.58793    ,  0.112666   ])
125439  , -2727.94    , array([ 0.586815   ,  0.11285    ,  8.87606    ,  2.58793    ,  0.112666   ])
125440  , -2721.09    , array([ 0.586815   ,  0.11285    ,  8.3429     ,  2.58793    ,  0.112666   ])
125441  , -2721.09    , array([ 0.586815   ,  0.11285    ,  8.3429     ,  2.58793    ,  0.112666   ])
125442  , -2755.08    , array([ 0.586815   ,  0.11285    ,  7.68021    ,  2.58793    ,  0.112666   ])
125443  , -2728.21    , array([ 0.586815   ,  0.11285    ,  8.08978    ,  2.58793    ,  0.112666   ])
125444  , -2720.1     , array([ 0.586815   ,  0.11285    ,  8.4653     ,  2.58793    ,  0.112666   ])
125445  , -2720.19    , array([ 0.586815   ,  0.11285    ,  8.52408    ,  2.58793    ,  0.112666   ])
125446  , -2720.38    , array([ 0.586815   ,  0.11285    ,  8.40653    ,  2.58793    ,  0.112666   ])
125447  , -2720.1     , array([ 0.586815   ,  0.11285    ,  8.4653     ,  2.58793    ,  0.112666   ])
125448  , -2306.66    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  3.58793    ,  0.112666   ])
125449  , -2322.19    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  5.20596    ,  0.112666   ])
125450  , -2306.66    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  3.58793    ,  0.112666   ])
125451  , -2231.7     , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.20596    ,  0.112666   ])
125452  , -2238.87    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.58793    ,  0.112666   ])
125453  , -2229.94    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.112666   ])
125454  , -2229.94    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.31252    ,  0.112666   ])
125455  , -2230.01    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.34736    ,  0.112666   ])
125456  , -2229.94    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.112666   ])
125457  , -5405.78    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  1.11267    ])
125459  , -2229.94    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.112666   ])
125461  , -4208.44    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.494632   ])
125462  , -3825.57    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.303633   ])
125464  , -9870.32    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0224957  ])
125465  , -3040.71    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.185609   ])
125466  , -1999.84    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0782238  ])
125467  , -2417.03    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0569376  ])
125468  , -2013.53    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0883612  ])
125469  , -1996.17    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0802111  ])
125470  , -1995.69    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0815688  ])
125471  , -1995.66    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125472  , -1995.72    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0809437  ])
125474  , -1995.66    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125475  , -2692.21    , array([ 1.58681    ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125477  , -1995.66    , array([ 0.586815   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125479  , -2024.75    , array([ 0.968781   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125480  , -1887.44    , array([ 0.777797   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125481  , -1884.08    , array([ 0.766485   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125482  , -1879.63    , array([ 0.741267   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125483  , -1889.42    , array([ 0.682272   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125484  , -1879.17    , array([ 0.727032   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125485  , -1879.14    , array([ 0.729829   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125486  , -1879.14    , array([ 0.731259   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125487  , -1879.14    , array([ 0.729829   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125488  , -39159      , array([ 0.729829   ,  1.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125490  , -1879.14    , array([ 0.729829   ,  0.11285    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125492  , -23993.6    , array([ 0.729829   ,  0.494816   ,  8.4653     ,  4.32994    ,  0.0812578  ])
125493  , -13990.9    , array([ 0.729829   ,  0.303654   ,  8.4653     ,  4.32994    ,  0.0812578  ])
125495  , -34226.8    , array([ 0.729829   ,  0.0226802  ,  8.4653     ,  4.32994    ,  0.0812578  ])
125496  , -5774.41    , array([ 0.729829   ,  0.185731   ,  8.4653     ,  4.32994    ,  0.0812578  ])
125497  , -3005.13    , array([ 0.729829   ,  0.0784083  ,  8.4653     ,  4.32994    ,  0.0812578  ])
125498  , -1940.61    , array([ 0.729829   ,  0.115995   ,  8.4653     ,  4.32994    ,  0.0812578  ])
125499  , -1818.33    , array([ 0.729829   ,  0.107391   ,  8.4653     ,  4.32994    ,  0.0812578  ])
125500  , -1916.41    , array([ 0.729829   ,  0.0963203  ,  8.4653     ,  4.32994    ,  0.0812578  ])
125501  , -1812.45    , array([ 0.729829   ,  0.105517   ,  8.4653     ,  4.32994    ,  0.0812578  ])
125502  , -1812.29    , array([ 0.729829   ,  0.105016   ,  8.4653     ,  4.32994    ,  0.0812578  ])
125503  , -1812.28    , array([ 0.729829   ,  0.10513    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125504  , -1812.28    , array([ 0.729829   ,  0.105207   ,  8.4653     ,  4.32994    ,  0.0812578  ])
125505  , -1812.28    , array([ 0.729829   ,  0.10513    ,  8.4653     ,  4.32994    ,  0.0812578  ])
125506  , -2012.5     , array([ 0.729829   ,  0.10513    ,  9.4653     ,  4.32994    ,  0.0812578  ])
125507  , -1629.64    , array([ 0.729829   ,  0.10513    ,  6.84727    ,  4.32994    ,  0.0812578  ])
125508  , -1620.92    , array([ 0.729829   ,  0.10513    ,  5.96483    ,  4.32994    ,  0.0812578  ])
125509  , -1781.09    , array([ 0.729829   ,  0.10513    ,  4.537      ,  4.32994    ,  0.0812578  ])
125510  , -1620.92    , array([ 0.729829   ,  0.10513    ,  5.96483    ,  4.32994    ,  0.0812578  ])
125511  , -1654.23    , array([ 0.729829   ,  0.10513    ,  5.41945    ,  4.32994    ,  0.0812578  ])
125512  , -1615.63    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.32994    ,  0.0812578  ])
125513  , -1615.63    , array([ 0.729829   ,  0.10513    ,  6.28026    ,  4.32994    ,  0.0812578  ])
125514  , -1615.66    , array([ 0.729829   ,  0.10513    ,  6.32352    ,  4.32994    ,  0.0812578  ])
125515  , -1615.63    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.32994    ,  0.0812578  ])
125516  , -1665.98    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  5.32994    ,  0.0812578  ])
125517  , -2004.85    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  2.71191    ,  0.0812578  ])
125518  , -1615.63    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.32994    ,  0.0812578  ])
125519  , -1683.83    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  3.71191    ,  0.0812578  ])
125520  , -1613.66    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.71191    ,  0.0812578  ])
125521  , -1611.05    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0812578  ])
125522  , -1611.05    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.5476     ,  0.0812578  ])
125523  , -1611.05    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54329    ,  0.0812578  ])
125524  , -1611.05    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0812578  ])
125525  , -5022.88    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  1.08126    ])
125527  , -1611.05    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0812578  ])
125529  , -4195.47    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.463224   ])
125530  , -3566.84    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.27222    ])
125533  , -2622.89    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.154199   ])
125534  , -2189.11    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.046816   ])
125535  , -1760.63    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0934324  ])
125536  , -1578.79    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0774939  ])
125537  , -1562.63    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.065776   ])
125538  , -1549.5     , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0701503  ])
125539  , -1549.59    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0704787  ])
125540  , -1549.5     , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0700392  ])
125541  , -1549.51    , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0702614  ])
125542  , -1445.34    , array([ 0.872844   ,  0.0974093  ,  4.13848    ,  4.76095    ,  0.0590428  ])
125543  , -1549.5     , array([ 0.729829   ,  0.10513    ,  6.30189    ,  4.54544    ,  0.0701503  ])
125544  , -1445.34    , array([ 0.872844   ,  0.0974093  ,  4.13848    ,  4.76095    ,  0.0590428  ])
125545  , -1688.97    , array([ 1.10425    ,  0.0849173  ,  0.638      ,  5.10964    ,  0.0410704  ])
125546  , -1445.34    , array([ 0.872844   ,  0.0974093  ,  4.13848    ,  4.76095    ,  0.0590428  ])
125547  , -1501.52    , array([ 0.961232   ,  0.0926378  ,  2.80141    ,  4.89414    ,  0.052178   ])
125548  , -1451.41    , array([ 0.818217   ,  0.100358   ,  4.96483    ,  4.67863    ,  0.0632855  ])
125549  , -1443.34    , array([ 0.85617    ,  0.0983094  ,  4.39071    ,  4.73582    ,  0.0603378  ])
125550  , -1443.32    , array([ 0.854651   ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125551  , -1443.32    , array([ 0.853403   ,  0.0984588  ,  4.43256    ,  4.73165    ,  0.0605527  ])
125552  , -1443.32    , array([ 0.854651   ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125553  , -1690.46    , array([ 1.85465    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125555  , -1443.32    , array([ 0.854651   ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125556  , -8263.78    , array([ 0.236617   ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125557  , -1429.63    , array([ 1.23662    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125558  , -1392.37    , array([ 1.04726    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125559  , -1393.06    , array([ 1.06047    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125560  , -1392.16    , array([ 1.02228    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125561  , -1399.31    , array([ 0.95825    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125562  , -1392.06    , array([ 1.03108    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125563  , -1392.07    , array([ 1.03284    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125564  , -1392.07    , array([ 1.02931    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125565  , -1392.06    , array([ 1.03108    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125566  , -40673.9    , array([ 1.03108    ,  1.09839    ,  4.41368    ,  4.73353    ,  0.0604557  ])
125568  , -1392.06    , array([ 1.03108    ,  0.0983914  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125570  , -24633.6    , array([ 1.03108    ,  0.480357   ,  4.41368    ,  4.73353    ,  0.0604557  ])
125571  , -13961.8    , array([ 1.03108    ,  0.289186   ,  4.41368    ,  4.73353    ,  0.0604557  ])
125574  , -5176.13    , array([ 1.03108    ,  0.171269   ,  4.41368    ,  4.73353    ,  0.0604557  ])
125575  , -3812.68    , array([ 1.03108    ,  0.0639495  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125576  , -1632.4     , array([ 1.03108    ,  0.112031   ,  4.41368    ,  4.73353    ,  0.0604557  ])
125577  , -1401.16    , array([ 1.03108    ,  0.100392   ,  4.41368    ,  4.73353    ,  0.0604557  ])
125578  , -1391.49    , array([ 1.03108    ,  0.0973686  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125579  , -1391.36    , array([ 1.03108    ,  0.0976666  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125580  , -1391.36    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125581  , -1391.36    , array([ 1.03108    ,  0.097681   ,  4.41368    ,  4.73353    ,  0.0604557  ])
125582  , -1391.36    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125583  , -5472.35    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  1.06046    ])
125585  , -1391.36    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0604557  ])
125587  , -4720.54    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.442422   ])
125588  , -4035.65    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.251412   ])
125591  , -2880.93    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.133394   ])
125592  , -5227.16    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0260139  ])
125593  , -1908.52    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0883159  ])
125594  , -1595.6     , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0473001  ])
125595  , -1410.09    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.063218   ])
125596  , -1388.15    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0594175  ])
125597  , -1387.33    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0583384  ])
125598  , -1387.28    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0585369  ])
125599  , -1387.28    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0585561  ])
125600  , -1387.28    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0585751  ])
125601  , -1387.28    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0585561  ])
125602  , -1513.29    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  5.73353    ,  0.0585561  ])
125603  , -1463       , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  3.1155     ,  0.0585561  ])
125604  , -1387.28    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.73353    ,  0.0585561  ])
125605  , -1369.81    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.1155     ,  0.0585561  ])
125606  , -1386.12    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  3.73353    ,  0.0585561  ])
125607  , -1369.12    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.22537    ,  0.0585561  ])
125608  , -1369.11    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.21304    ,  0.0585561  ])
125609  , -1369.11    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.21825    ,  0.0585561  ])
125610  , -1369.11    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.20784    ,  0.0585561  ])
125611  , -1369.11    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.21304    ,  0.0585561  ])
125612  , -1448.78    , array([ 1.1559     ,  0.0909355  ,  2.52547    ,  4.40113    ,  0.0488615  ])
125613  , -1585.31    , array([ 0.829109   ,  0.108577   ,  7.46887    ,  3.90871    ,  0.0742422  ])
125614  , -1369.11    , array([ 1.03108    ,  0.0976738  ,  4.41368    ,  4.21304    ,  0.0585561  ])
125615  , -1390.61    , array([ 0.953931   ,  0.101838   ,  5.58066    ,  4.0968     ,  0.0645476  ])
125616  , -1386.06    , array([ 1.07875    ,  0.0951     ,  3.69245    ,  4.28489    ,  0.0548531  ])
