3091    , -1760.32    , array([ 0.566914   ,  1.07438    ,  0.109462   ,  0.102359   ])
3092    , -1761.59    , array([ 0.567481   ,  1.07438    ,  0.109462   ,  0.102359   ])
3093    , -1761.61    , array([ 0.566914   ,  1.07546    ,  0.109462   ,  0.102359   ])
3094    , -1759.95    , array([ 0.566914   ,  1.07438    ,  0.109572   ,  0.102359   ])
3095    , -1760.8     , array([ 0.566914   ,  1.07438    ,  0.109462   ,  0.102462   ])
3096    , -1760.32    , array([ 0.566914   ,  1.07438    ,  0.109462   ,  0.102359   ])
3097    , -460.699    , array([ 0.289828   ,  0.542024   ,  0.132707   ,  0.0793601  ])
3098    , -460.699    , array([ 0.289828   ,  0.542024   ,  0.132707   ,  0.0793601  ])
3099    , -461.266    , array([ 0.290118   ,  0.542024   ,  0.132707   ,  0.0793601  ])
3100    , -460.901    , array([ 0.289828   ,  0.542566   ,  0.132707   ,  0.0793601  ])
3101    , -460.5      , array([ 0.289828   ,  0.542024   ,  0.13284    ,  0.0793601  ])
3102    , -460.868    , array([ 0.289828   ,  0.542024   ,  0.132707   ,  0.0794395  ])
3103    , -105476     , array([ 0.0021041  ,  22.4757    ,  1.24558    ,  0.0353209  ])
3104    , -105476     , array([ 0.0021041  ,  22.4757    ,  1.24558    ,  0.0353209  ])
3105    , -105449     , array([ 0.0021062  ,  22.4757    ,  1.24558    ,  0.0353209  ])
3106    , -105479     , array([ 0.0021041  ,  22.4982    ,  1.24558    ,  0.0353209  ])
3107    , -105476     , array([ 0.0021041  ,  22.4757    ,  1.24683    ,  0.0353209  ])
3108    , -105501     , array([ 0.0021041  ,  22.4757    ,  1.24558    ,  0.0353562  ])
3109    , -443.965    , array([ 0.280318   ,  0.555873   ,  0.134735   ,  0.0789261  ])
3110    , -443.965    , array([ 0.280318   ,  0.555873   ,  0.134735   ,  0.0789261  ])
3111    , -444.492    , array([ 0.280598   ,  0.555873   ,  0.134735   ,  0.0789261  ])
3112    , -444.185    , array([ 0.280318   ,  0.556429   ,  0.134735   ,  0.0789261  ])
3113    , -443.805    , array([ 0.280318   ,  0.555873   ,  0.13487    ,  0.0789261  ])
3114    , -444.177    , array([ 0.280318   ,  0.555873   ,  0.134735   ,  0.0790051  ])
3115    , -408.459    , array([ 0.264685   ,  0.58967    ,  0.134552   ,  0.0729236  ])
3116    , -408.459    , array([ 0.264685   ,  0.58967    ,  0.134552   ,  0.0729236  ])
3117    , -408.96     , array([ 0.26495    ,  0.58967    ,  0.134552   ,  0.0729236  ])
3118    , -408.664    , array([ 0.264685   ,  0.59026    ,  0.134552   ,  0.0729236  ])
3119    , -408.329    , array([ 0.264685   ,  0.58967    ,  0.134687   ,  0.0729236  ])
3120    , -408.718    , array([ 0.264685   ,  0.58967    ,  0.134552   ,  0.0729965  ])
3121    , -259.534    , array([ 0.2104     ,  0.746693   ,  0.133824   ,  0.0531444  ])
3122    , -259.534    , array([ 0.2104     ,  0.746693   ,  0.133824   ,  0.0531444  ])
3123    , -259.774    , array([ 0.210611   ,  0.746693   ,  0.133824   ,  0.0531444  ])
3124    , -259.686    , array([ 0.2104     ,  0.74744    ,  0.133824   ,  0.0531444  ])
3125    , -259.616    , array([ 0.2104     ,  0.746693   ,  0.133958   ,  0.0531444  ])
3126    , -259.894    , array([ 0.2104     ,  0.746693   ,  0.133824   ,  0.0531976  ])
3127    , -294.133    , array([ 0.0840063  ,  1.91989    ,  0.130951   ,  0.0149905  ])
3128    , -294.133    , array([ 0.0840063  ,  1.91989    ,  0.130951   ,  0.0149905  ])
3129    , -293.325    , array([ 0.0840903  ,  1.91989    ,  0.130951   ,  0.0149905  ])
3130    , -294.212    , array([ 0.0840063  ,  1.92181    ,  0.130951   ,  0.0149905  ])
3131    , -294.686    , array([ 0.0840063  ,  1.91989    ,  0.131082   ,  0.0149905  ])
3132    , -294.568    , array([ 0.0840063  ,  1.91989    ,  0.130951   ,  0.0150055  ])
3139    , -294.133    , array([ 0.0840064  ,  1.91988    ,  0.130952   ,  0.0149905  ])
3140    , -294.133    , array([ 0.0840064  ,  1.91988    ,  0.130952   ,  0.0149905  ])
3141    , -293.325    , array([ 0.0840905  ,  1.91988    ,  0.130952   ,  0.0149905  ])
3142    , -294.212    , array([ 0.0840064  ,  1.92181    ,  0.130952   ,  0.0149905  ])
3143    , -294.686    , array([ 0.0840064  ,  1.91988    ,  0.131083   ,  0.0149905  ])
3144    , -294.568    , array([ 0.0840064  ,  1.91988    ,  0.130952   ,  0.0150055  ])
3145    , -294.133    , array([ 0.0840065  ,  1.91988    ,  0.130952   ,  0.0149904  ])
3146    , -294.133    , array([ 0.0840065  ,  1.91988    ,  0.130952   ,  0.0149904  ])
3147    , -293.325    , array([ 0.0840906  ,  1.91988    ,  0.130952   ,  0.0149904  ])
3148    , -294.212    , array([ 0.0840065  ,  1.92181    ,  0.130952   ,  0.0149904  ])
3149    , -294.686    , array([ 0.0840065  ,  1.91988    ,  0.131083   ,  0.0149904  ])
3150    , -294.568    , array([ 0.0840065  ,  1.91988    ,  0.130952   ,  0.0150054  ])
3151    , -2432.22    , array([ 0.468782   ,  1.73694    ,  4.38711    ,  0.00300555 ])
3152    , -2432.22    , array([ 0.468782   ,  1.73694    ,  4.38711    ,  0.00300555 ])
3153    , -2432.07    , array([ 0.469251   ,  1.73694    ,  4.38711    ,  0.00300555 ])
3154    , -2432.25    , array([ 0.468782   ,  1.73867    ,  4.38711    ,  0.00300555 ])
3155    , -2432.22    , array([ 0.468782   ,  1.73694    ,  4.39149    ,  0.00300555 ])
3156    , -2432.32    , array([ 0.468782   ,  1.73694    ,  4.38711    ,  0.00300856 ])
3157    , -292.923    , array([ 0.0855754  ,  1.91782    ,  0.135996   ,  0.0147334  ])
3158    , -292.923    , array([ 0.0855754  ,  1.91782    ,  0.135996   ,  0.0147334  ])
3159    , -292.064    , array([ 0.085661   ,  1.91782    ,  0.135996   ,  0.0147334  ])
3160    , -293.004    , array([ 0.0855754  ,  1.91974    ,  0.135996   ,  0.0147334  ])
3161    , -293.55     , array([ 0.0855754  ,  1.91782    ,  0.136132   ,  0.0147334  ])
3162    , -293.395    , array([ 0.0855754  ,  1.91782    ,  0.135996   ,  0.0147481  ])
3163    , -290.468    , array([ 0.0859343  ,  1.91722    ,  0.136703   ,  0.0146689  ])
3164    , -290.468    , array([ 0.0859343  ,  1.91722    ,  0.136703   ,  0.0146689  ])
3165    , -289.618    , array([ 0.0860203  ,  1.91722    ,  0.136703   ,  0.0146689  ])
3166    , -290.547    , array([ 0.0859343  ,  1.91914    ,  0.136703   ,  0.0146689  ])
3167    , -291.088    , array([ 0.0859343  ,  1.91722    ,  0.136839   ,  0.0146689  ])
3168    , -290.935    , array([ 0.0859343  ,  1.91722    ,  0.136703   ,  0.0146836  ])
3169    , -280.892    , array([ 0.087385   ,  1.91485    ,  0.139566   ,  0.0144136  ])
3170    , -280.892    , array([ 0.087385   ,  1.91485    ,  0.139566   ,  0.0144136  ])
3171    , -280.075    , array([ 0.0874725  ,  1.91485    ,  0.139566   ,  0.0144136  ])
3172    , -280.967    , array([ 0.087385   ,  1.91677    ,  0.139566   ,  0.0144136  ])
3173    , -281.489    , array([ 0.087385   ,  1.91485    ,  0.139706   ,  0.0144136  ])
3174    , -281.342    , array([ 0.087385   ,  1.91485    ,  0.139566   ,  0.014428   ])
3175    , -246.602    , array([ 0.093437   ,  1.90541    ,  0.151633   ,  0.0134361  ])
3176    , -246.602    , array([ 0.093437   ,  1.90541    ,  0.151633   ,  0.0134361  ])
3177    , -245.904    , array([ 0.0935305  ,  1.90541    ,  0.151633   ,  0.0134361  ])
3178    , -246.662    , array([ 0.093437   ,  1.90731    ,  0.151633   ,  0.0134361  ])
3179    , -247.127    , array([ 0.093437   ,  1.90541    ,  0.151784   ,  0.0134361  ])
3180    , -246.988    , array([ 0.093437   ,  1.90541    ,  0.151633   ,  0.0134495  ])
3181    , -179.795    , array([ 0.111933   ,  1.90218    ,  0.186235   ,  0.0110568  ])
3182    , -179.795    , array([ 0.111933   ,  1.90218    ,  0.186235   ,  0.0110568  ])
3183    , -179.396    , array([ 0.112045   ,  1.90218    ,  0.186235   ,  0.0110568  ])
3184    , -179.821    , array([ 0.111933   ,  1.90408    ,  0.186235   ,  0.0110568  ])
3185    , -180.154    , array([ 0.111933   ,  1.90218    ,  0.186421   ,  0.0110568  ])
3186    , -180.004    , array([ 0.111933   ,  1.90218    ,  0.186235   ,  0.0110679  ])
3187    , -143.718    , array([ 0.139075   ,  1.52325    ,  0.180357   ,  0.0137742  ])
3188    , -143.718    , array([ 0.139075   ,  1.52325    ,  0.180357   ,  0.0137742  ])
3189    , -143.616    , array([ 0.139215   ,  1.52325    ,  0.180357   ,  0.0137742  ])
3190    , -143.717    , array([ 0.139075   ,  1.52477    ,  0.180357   ,  0.0137742  ])
3191    , -143.724    , array([ 0.139075   ,  1.52325    ,  0.180537   ,  0.0137742  ])
3192    , -143.706    , array([ 0.139075   ,  1.52325    ,  0.180357   ,  0.013788   ])
3193    , -167.95     , array([ 0.2288     ,  0.853219   ,  0.172871   ,  0.0275936  ])
3194    , -167.95     , array([ 0.2288     ,  0.853219   ,  0.172871   ,  0.0275936  ])
3195    , -168.251    , array([ 0.229029   ,  0.853219   ,  0.172871   ,  0.0275936  ])
3196    , -167.908    , array([ 0.2288     ,  0.854073   ,  0.172871   ,  0.0275936  ])
3197    , -167.933    , array([ 0.2288     ,  0.853219   ,  0.173044   ,  0.0275936  ])
3198    , -168        , array([ 0.2288     ,  0.853219   ,  0.172871   ,  0.0276212  ])
3199    , -122.34     , array([ 0.172223   ,  1.18764    ,  0.177104   ,  0.0185625  ])
3200    , -122.34     , array([ 0.172223   ,  1.18764    ,  0.177104   ,  0.0185625  ])
3201    , -122.305    , array([ 0.172395   ,  1.18764    ,  0.177104   ,  0.0185625  ])
3202    , -122.322    , array([ 0.172223   ,  1.18883    ,  0.177104   ,  0.0185625  ])
3203    , -122.4      , array([ 0.172223   ,  1.18764    ,  0.177281   ,  0.0185625  ])
