727     , -1585.32    , array([ 0.565412   ,  12.2075    ,  1.14686    ,  2.71609e-66])
728     , -1585.53    , array([ 0.565978   ,  12.2075    ,  1.14686    ,  2.71609e-66])
729     , -1585.32    , array([ 0.565412   ,  12.2197    ,  1.14686    ,  2.71609e-66])
730     , -1586.5     , array([ 0.565412   ,  12.2075    ,  1.14801    ,  2.71609e-66])
731     , -1585.32    , array([ 0.565412   ,  12.2075    ,  1.14686    ,  2.71881e-66])
732     , -1585.32    , array([ 0.565412   ,  12.2075    ,  1.14686    ,  2.71609e-66])
733     , -656.498    , array([ 0.474016   ,  12.2075    ,  0.424238   ,  2.71609e-66])
734     , -656.498    , array([ 0.474016   ,  12.2075    ,  0.424238   ,  2.71609e-66])
735     , -657.435    , array([ 0.474491   ,  12.2075    ,  0.424238   ,  2.71609e-66])
736     , -656.498    , array([ 0.474016   ,  12.2197    ,  0.424238   ,  2.71609e-66])
737     , -656.7      , array([ 0.474016   ,  12.2075    ,  0.424663   ,  2.71609e-66])
738     , -656.498    , array([ 0.474016   ,  12.2075    ,  0.424238   ,  2.71881e-66])
739     , -1917.35    , array([ 0.0847253  ,  12.2075    ,  0.11624    ,  2.71609e-66])
740     , -1917.35    , array([ 0.0847253  ,  12.2075    ,  0.11624    ,  2.71609e-66])
741     , -1917.3     , array([ 0.0848101  ,  12.2075    ,  0.11624    ,  2.71609e-66])
742     , -1917.35    , array([ 0.0847253  ,  12.2197    ,  0.11624    ,  2.71609e-66])
743     , -1914.97    , array([ 0.0847253  ,  12.2075    ,  0.116357   ,  2.71609e-66])
744     , -1917.35    , array([ 0.0847253  ,  12.2075    ,  0.11624    ,  2.71881e-66])
745     , -439.626    , array([ 0.314051   ,  12.2075    ,  0.311298   ,  2.71609e-66])
746     , -439.626    , array([ 0.314051   ,  12.2075    ,  0.311298   ,  2.71609e-66])
747     , -439.753    , array([ 0.314365   ,  12.2075    ,  0.311298   ,  2.71609e-66])
748     , -439.626    , array([ 0.314051   ,  12.2197    ,  0.311298   ,  2.71609e-66])
749     , -439.459    , array([ 0.314051   ,  12.2075    ,  0.311609   ,  2.71609e-66])
750     , -439.626    , array([ 0.314051   ,  12.2075    ,  0.311298   ,  2.71881e-66])
751     , -421.183    , array([ 0.298343   ,  12.2075    ,  0.347438   ,  2.71609e-66])
752     , -421.183    , array([ 0.298343   ,  12.2075    ,  0.347438   ,  2.71609e-66])
753     , -421.304    , array([ 0.298641   ,  12.2075    ,  0.347438   ,  2.71609e-66])
754     , -421.183    , array([ 0.298343   ,  12.2197    ,  0.347438   ,  2.71609e-66])
755     , -421.14     , array([ 0.298343   ,  12.2075    ,  0.347785   ,  2.71609e-66])
756     , -421.183    , array([ 0.298343   ,  12.2075    ,  0.347438   ,  2.71881e-66])
757     , -411.992    , array([ 0.264888   ,  12.2075    ,  0.377222   ,  2.71609e-66])
758     , -411.992    , array([ 0.264888   ,  12.2075    ,  0.377222   ,  2.71609e-66])
759     , -412.056    , array([ 0.265153   ,  12.2075    ,  0.377222   ,  2.71609e-66])
760     , -411.992    , array([ 0.264888   ,  12.2197    ,  0.377222   ,  2.71609e-66])
761     , -412.105    , array([ 0.264888   ,  12.2075    ,  0.377599   ,  2.71609e-66])
762     , -411.992    , array([ 0.264888   ,  12.2075    ,  0.377222   ,  2.71881e-66])
763     , -406.142    , array([ 0.249192   ,  12.2075    ,  0.364749   ,  2.71609e-66])
764     , -406.142    , array([ 0.249192   ,  12.2075    ,  0.364749   ,  2.71609e-66])
765     , -406.19     , array([ 0.249441   ,  12.2075    ,  0.364749   ,  2.71609e-66])
766     , -406.142    , array([ 0.249192   ,  12.2197    ,  0.364749   ,  2.71609e-66])
767     , -406.18     , array([ 0.249192   ,  12.2075    ,  0.365114   ,  2.71609e-66])
768     , -406.142    , array([ 0.249192   ,  12.2075    ,  0.364749   ,  2.71881e-66])
769     , -400.713    , array([ 0.214925   ,  12.2075    ,  0.356374   ,  2.71609e-66])
770     , -400.713    , array([ 0.214925   ,  12.2075    ,  0.356374   ,  2.71609e-66])
771     , -400.733    , array([ 0.21514    ,  12.2075    ,  0.356374   ,  2.71609e-66])
772     , -400.713    , array([ 0.214925   ,  12.2197    ,  0.356374   ,  2.71609e-66])
773     , -400.746    , array([ 0.214925   ,  12.2075    ,  0.35673    ,  2.71609e-66])
774     , -400.713    , array([ 0.214925   ,  12.2075    ,  0.356374   ,  2.71881e-66])
775     , -398.227    , array([ 0.189989   ,  12.2075    ,  0.345383   ,  2.71609e-66])
776     , -398.227    , array([ 0.189989   ,  12.2075    ,  0.345383   ,  2.71609e-66])
777     , -398.233    , array([ 0.19018    ,  12.2075    ,  0.345383   ,  2.71609e-66])
778     , -398.227    , array([ 0.189989   ,  12.2197    ,  0.345383   ,  2.71609e-66])
