1714    , -25059.3    , array([ 0.00512488 ,  1.8354     ,  0.00720474 ,  0.0577666  ])
1715    , -25062.6    , array([ 0.00513001 ,  1.8354     ,  0.00720474 ,  0.0577666  ])
1716    , -25058.2    , array([ 0.00512488 ,  1.83724    ,  0.00720474 ,  0.0577666  ])
1717    , -25056.2    , array([ 0.00512488 ,  1.8354     ,  0.00721195 ,  0.0577666  ])
1718    , -25058.8    , array([ 0.00512488 ,  1.8354     ,  0.00720474 ,  0.0578244  ])
1719    , -25059.3    , array([ 0.00512488 ,  1.8354     ,  0.00720474 ,  0.0577666  ])
1720    , -60835.6    , array([ 0.00255235 ,  2.3405     ,  0.0142202  ,  0.0646761  ])
1721    , -60835.6    , array([ 0.00255235 ,  2.3405     ,  0.0142202  ,  0.0646761  ])
1722    , -60774      , array([ 0.00255491 ,  2.3405     ,  0.0142202  ,  0.0646761  ])
1723    , -60838.1    , array([ 0.00255235 ,  2.34284    ,  0.0142202  ,  0.0646761  ])
1724    , -60893.1    , array([ 0.00255235 ,  2.3405     ,  0.0142345  ,  0.0646761  ])
1725    , -60847.6    , array([ 0.00255235 ,  2.3405     ,  0.0142202  ,  0.0647408  ])
1726    , -24818.4    , array([ 0.0049008  ,  1.86424    ,  0.00752588 ,  0.0581867  ])
1727    , -24818.4    , array([ 0.0049008  ,  1.86424    ,  0.00752588 ,  0.0581867  ])
1728    , -24820.3    , array([ 0.0049057  ,  1.86424    ,  0.00752588 ,  0.0581867  ])
1729    , -24817.4    , array([ 0.0049008  ,  1.86611    ,  0.00752588 ,  0.0581867  ])
1730    , -24816.6    , array([ 0.0049008  ,  1.86424    ,  0.00753341 ,  0.0581867  ])
1731    , -24818.7    , array([ 0.0049008  ,  1.86424    ,  0.00752588 ,  0.0582449  ])
1732    , -24424.2    , array([ 0.00454477 ,  2.23389    ,  0.00795786 ,  0.0450076  ])
1733    , -24424.2    , array([ 0.00454477 ,  2.23389    ,  0.00795786 ,  0.0450076  ])
1734    , -24425.9    , array([ 0.00454932 ,  2.23389    ,  0.00795786 ,  0.0450076  ])
1735    , -24423.6    , array([ 0.00454477 ,  2.23613    ,  0.00795786 ,  0.0450076  ])
1736    , -24422.6    , array([ 0.00454477 ,  2.23389    ,  0.00796582 ,  0.0450076  ])
1737    , -24424.2    , array([ 0.00454477 ,  2.23389    ,  0.00795786 ,  0.0450526  ])
1738    , -45043.7    , array([ 0.00106653 ,  0.22235    ,  0.00728082 ,  0.00669406 ])
1739    , -45043.7    , array([ 0.00106653 ,  0.22235    ,  0.00728082 ,  0.00669406 ])
1740    , -44982.6    , array([ 0.00106759 ,  0.22235    ,  0.00728082 ,  0.00669406 ])
1741    , -45045.3    , array([ 0.00106653 ,  0.222573   ,  0.00728082 ,  0.00669406 ])
1742    , -45100.3    , array([ 0.00106653 ,  0.22235    ,  0.00728811 ,  0.00669406 ])
1743    , -45054.9    , array([ 0.00106653 ,  0.22235    ,  0.00728082 ,  0.00670076 ])
1744    , -24395      , array([ 0.00428579 ,  2.03472    ,  0.00792927 ,  0.0416666  ])
