45334   , -219600     , array([ 0.0079557  ,  0.361326   ,  3.03558e-06,  1.4103e-10 ,  0.0206541  ])
45335   , -219455     , array([ 0.00796366 ,  0.361326   ,  3.03558e-06,  1.4103e-10 ,  0.0206541  ])
45336   , -219612     , array([ 0.0079557  ,  0.361687   ,  3.03558e-06,  1.4103e-10 ,  0.0206541  ])
45337   , -219600     , array([ 0.0079557  ,  0.361326   ,  3.03862e-06,  1.4103e-10 ,  0.0206541  ])
45338   , -219600     , array([ 0.0079557  ,  0.361326   ,  3.03558e-06,  1.41172e-10,  0.0206541  ])
45339   , -219714     , array([ 0.0079557  ,  0.361326   ,  3.03558e-06,  1.4103e-10 ,  0.0206747  ])
45340   , -219600     , array([ 0.0079557  ,  0.361326   ,  3.03558e-06,  1.4103e-10 ,  0.0206541  ])
45341   , -95256.2    , array([ 0.0175948  ,  0.339841   ,  3.03558e-06,  1.4103e-10 ,  0.0110932  ])
45342   , -95256.2    , array([ 0.0175948  ,  0.339841   ,  3.03558e-06,  1.4103e-10 ,  0.0110932  ])
45343   , -95190.8    , array([ 0.0176124  ,  0.339841   ,  3.03558e-06,  1.4103e-10 ,  0.0110932  ])
45344   , -95265.7    , array([ 0.0175948  ,  0.340181   ,  3.03558e-06,  1.4103e-10 ,  0.0110932  ])
45345   , -95256.2    , array([ 0.0175948  ,  0.339841   ,  3.03862e-06,  1.4103e-10 ,  0.0110932  ])
45346   , -95256.2    , array([ 0.0175948  ,  0.339841   ,  3.03558e-06,  1.41172e-10,  0.0110932  ])
45347   , -95304.3    , array([ 0.0175948  ,  0.339841   ,  3.03558e-06,  1.4103e-10 ,  0.0111043  ])
45355   , -95150.3    , array([ 0.0176527  ,  0.336465   ,  3.03558e-06,  1.4103e-10 ,  0.0111405  ])
45356   , -95150.3    , array([ 0.0176527  ,  0.336465   ,  3.03558e-06,  1.4103e-10 ,  0.0111405  ])
45357   , -95084.8    , array([ 0.0176703  ,  0.336465   ,  3.03558e-06,  1.4103e-10 ,  0.0111405  ])
45358   , -95159.9    , array([ 0.0176527  ,  0.336802   ,  3.03558e-06,  1.4103e-10 ,  0.0111405  ])
45359   , -95150.3    , array([ 0.0176527  ,  0.336465   ,  3.03862e-06,  1.4103e-10 ,  0.0111405  ])
45360   , -95150.3    , array([ 0.0176527  ,  0.336465   ,  3.03558e-06,  1.41172e-10,  0.0111405  ])
45361   , -95198.3    , array([ 0.0176527  ,  0.336465   ,  3.03558e-06,  1.4103e-10 ,  0.0111516  ])
45362   , -95041.8    , array([ 0.0177114  ,  0.333084   ,  3.03558e-06,  1.4103e-10 ,  0.0111885  ])
45363   , -95041.8    , array([ 0.0177114  ,  0.333084   ,  3.03558e-06,  1.4103e-10 ,  0.0111885  ])
45364   , -94976.4    , array([ 0.0177291  ,  0.333084   ,  3.03558e-06,  1.4103e-10 ,  0.0111885  ])
45365   , -95051.5    , array([ 0.0177114  ,  0.333418   ,  3.03558e-06,  1.4103e-10 ,  0.0111885  ])
45366   , -95041.8    , array([ 0.0177114  ,  0.333084   ,  3.03862e-06,  1.4103e-10 ,  0.0111885  ])
45367   , -95041.8    , array([ 0.0177114  ,  0.333084   ,  3.03558e-06,  1.41172e-10,  0.0111885  ])
45368   , -95089.8    , array([ 0.0177114  ,  0.333084   ,  3.03558e-06,  1.4103e-10 ,  0.0111997  ])
45376   , -95014.2    , array([ 0.0177263  ,  0.332234   ,  3.03558e-06,  1.4103e-10 ,  0.0112007  ])
45377   , -95014.2    , array([ 0.0177263  ,  0.332234   ,  3.03558e-06,  1.4103e-10 ,  0.0112007  ])
45378   , -94948.7    , array([ 0.017744   ,  0.332234   ,  3.03558e-06,  1.4103e-10 ,  0.0112007  ])
45379   , -95023.9    , array([ 0.0177263  ,  0.332567   ,  3.03558e-06,  1.4103e-10 ,  0.0112007  ])
45380   , -95014.2    , array([ 0.0177263  ,  0.332234   ,  3.03862e-06,  1.4103e-10 ,  0.0112007  ])
45381   , -95014.2    , array([ 0.0177263  ,  0.332234   ,  3.03558e-06,  1.41172e-10,  0.0112007  ])
45382   , -95062.1    , array([ 0.0177263  ,  0.332234   ,  3.03558e-06,  1.4103e-10 ,  0.0112119  ])
45383   , -94986.3    , array([ 0.0177412  ,  0.331384   ,  3.03558e-06,  1.4103e-10 ,  0.0112129  ])
45384   , -94986.3    , array([ 0.0177412  ,  0.331384   ,  3.03558e-06,  1.4103e-10 ,  0.0112129  ])
45385   , -94920.9    , array([ 0.017759   ,  0.331384   ,  3.03558e-06,  1.4103e-10 ,  0.0112129  ])
45386   , -94996.1    , array([ 0.0177412  ,  0.331716   ,  3.03558e-06,  1.4103e-10 ,  0.0112129  ])
45387   , -94986.3    , array([ 0.0177412  ,  0.331384   ,  3.03862e-06,  1.4103e-10 ,  0.0112129  ])
45388   , -94986.3    , array([ 0.0177412  ,  0.331384   ,  3.03558e-06,  1.41172e-10,  0.0112129  ])
45389   , -95034.2    , array([ 0.0177412  ,  0.331384   ,  3.03558e-06,  1.4103e-10 ,  0.0112241  ])
45397   , -94979.3    , array([ 0.017745   ,  0.331171   ,  3.03558e-06,  1.4103e-10 ,  0.011216   ])
45398   , -94979.3    , array([ 0.017745   ,  0.331171   ,  3.03558e-06,  1.4103e-10 ,  0.011216   ])
45399   , -94913.9    , array([ 0.0177627  ,  0.331171   ,  3.03558e-06,  1.4103e-10 ,  0.011216   ])
45400   , -94989.1    , array([ 0.017745   ,  0.331503   ,  3.03558e-06,  1.4103e-10 ,  0.011216   ])
45401   , -94979.3    , array([ 0.017745   ,  0.331171   ,  3.03862e-06,  1.4103e-10 ,  0.011216   ])
45402   , -94979.3    , array([ 0.017745   ,  0.331171   ,  3.03558e-06,  1.41172e-10,  0.011216   ])
45403   , -95027.2    , array([ 0.017745   ,  0.331171   ,  3.03558e-06,  1.4103e-10 ,  0.0112272  ])
45404   , -94972.3    , array([ 0.0177487  ,  0.330958   ,  3.03558e-06,  1.4103e-10 ,  0.011219   ])
45405   , -94972.3    , array([ 0.0177487  ,  0.330958   ,  3.03558e-06,  1.4103e-10 ,  0.011219   ])
45406   , -94906.9    , array([ 0.0177665  ,  0.330958   ,  3.03558e-06,  1.4103e-10 ,  0.011219   ])
45407   , -94982.1    , array([ 0.0177487  ,  0.331289   ,  3.03558e-06,  1.4103e-10 ,  0.011219   ])
45408   , -94972.3    , array([ 0.0177487  ,  0.330958   ,  3.03862e-06,  1.4103e-10 ,  0.011219   ])
45409   , -94972.3    , array([ 0.0177487  ,  0.330958   ,  3.03558e-06,  1.41172e-10,  0.011219   ])
45410   , -95020.2    , array([ 0.0177487  ,  0.330958   ,  3.03558e-06,  1.4103e-10 ,  0.0112303  ])
45411   , -107785     , array([ 0.0472482  ,  0.0168511  ,  3.03556e-06,  1.4103e-10 ,  0.0398632  ])
45412   , -107785     , array([ 0.0472482  ,  0.0168511  ,  3.03556e-06,  1.4103e-10 ,  0.0398632  ])
45413   , -107741     , array([ 0.0472954  ,  0.0168511  ,  3.03556e-06,  1.4103e-10 ,  0.0398632  ])
45414   , -107707     , array([ 0.0472482  ,  0.016868   ,  3.03556e-06,  1.4103e-10 ,  0.0398632  ])
45415   , -107785     , array([ 0.0472482  ,  0.0168511  ,  3.0386e-06 ,  1.4103e-10 ,  0.0398632  ])
45416   , -107785     , array([ 0.0472482  ,  0.0168511  ,  3.03556e-06,  1.41172e-10,  0.0398632  ])
45417   , -107902     , array([ 0.0472482  ,  0.0168511  ,  3.03556e-06,  1.4103e-10 ,  0.0399031  ])
45418   , -68204      , array([ 0.0286682  ,  0.077003   ,  3.03557e-06,  1.4103e-10 ,  0.0208736  ])
45419   , -68204      , array([ 0.0286682  ,  0.077003   ,  3.03557e-06,  1.4103e-10 ,  0.0208736  ])
45420   , -68140.4    , array([ 0.0286969  ,  0.077003   ,  3.03557e-06,  1.4103e-10 ,  0.0208736  ])
45421   , -68219.2    , array([ 0.0286682  ,  0.07708    ,  3.03557e-06,  1.4103e-10 ,  0.0208736  ])
45422   , -68204      , array([ 0.0286682  ,  0.077003   ,  3.03861e-06,  1.4103e-10 ,  0.0208736  ])
45423   , -68204      , array([ 0.0286682  ,  0.077003   ,  3.03557e-06,  1.41172e-10,  0.0208736  ])
45424   , -68245.9    , array([ 0.0286682  ,  0.077003   ,  3.03557e-06,  1.4103e-10 ,  0.0208945  ])
45425   , -62858      , array([ 0.0344388  ,  0.0440847  ,  3.03557e-06,  1.4103e-10 ,  0.0264688  ])
45426   , -62858      , array([ 0.0344388  ,  0.0440847  ,  3.03557e-06,  1.4103e-10 ,  0.0264688  ])
45427   , -62800.4    , array([ 0.0344733  ,  0.0440847  ,  3.03557e-06,  1.4103e-10 ,  0.0264688  ])
45428   , -62858.4    , array([ 0.0344388  ,  0.0441288  ,  3.03557e-06,  1.4103e-10 ,  0.0264688  ])
45429   , -62858      , array([ 0.0344388  ,  0.0440847  ,  3.03861e-06,  1.4103e-10 ,  0.0264688  ])
45430   , -62858      , array([ 0.0344388  ,  0.0440847  ,  3.03557e-06,  1.41172e-10,  0.0264688  ])
45431   , -62909.5    , array([ 0.0344388  ,  0.0440847  ,  3.03557e-06,  1.4103e-10 ,  0.0264953  ])
45439   , -62851      , array([ 0.0343727  ,  0.0439764  ,  3.03557e-06,  1.4103e-10 ,  0.0264086  ])
45440   , -62851      , array([ 0.0343727  ,  0.0439764  ,  3.03557e-06,  1.4103e-10 ,  0.0264086  ])
45441   , -62793.4    , array([ 0.0344071  ,  0.0439764  ,  3.03557e-06,  1.4103e-10 ,  0.0264086  ])
45442   , -62851.3    , array([ 0.0343727  ,  0.0440204  ,  3.03557e-06,  1.4103e-10 ,  0.0264086  ])
45443   , -62851      , array([ 0.0343727  ,  0.0439764  ,  3.03861e-06,  1.4103e-10 ,  0.0264086  ])
45444   , -62851      , array([ 0.0343727  ,  0.0439764  ,  3.03557e-06,  1.41172e-10,  0.0264086  ])
45445   , -62902.5    , array([ 0.0343727  ,  0.0439764  ,  3.03557e-06,  1.4103e-10 ,  0.0264351  ])
45446   , -62844      , array([ 0.0343066  ,  0.0438683  ,  3.03557e-06,  1.4103e-10 ,  0.0263485  ])
45447   , -62844      , array([ 0.0343066  ,  0.0438683  ,  3.03557e-06,  1.4103e-10 ,  0.0263485  ])
45448   , -62786.3    , array([ 0.034341   ,  0.0438683  ,  3.03557e-06,  1.4103e-10 ,  0.0263485  ])
45449   , -62844.3    , array([ 0.0343066  ,  0.0439122  ,  3.03557e-06,  1.4103e-10 ,  0.0263485  ])
45450   , -62844      , array([ 0.0343066  ,  0.0438683  ,  3.03861e-06,  1.4103e-10 ,  0.0263485  ])
45451   , -62844      , array([ 0.0343066  ,  0.0438683  ,  3.03557e-06,  1.41172e-10,  0.0263485  ])
45452   , -62895.5    , array([ 0.0343066  ,  0.0438683  ,  3.03557e-06,  1.4103e-10 ,  0.0263749  ])
45460   , -62842.2    , array([ 0.0342901  ,  0.0438413  ,  3.03557e-06,  1.4103e-10 ,  0.0263335  ])
