19574   , -79089.4    , array([ 0.145384   ,  0.425842   ,  5.74656e-06,  0.360196   ,  7.9424e-33 ])
19623   , -79089.4    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  7.9424e-33 ])
19624   , -57080.8    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  1          ])
19625   , -54915.3    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  2.61803    ])
19626   , -56470.6    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  1.89377    ])
19628   , -54915.3    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  2.61803    ])
19629   , -52492.8    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  3.61803    ])
19630   , -51062.4    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.23607    ])
19631   , -50248.8    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.61803    ])
19632   , -49779.1    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.8541     ])
19634   , -49955.4    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.76393    ])
19635   , -49672.1    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19637   , -49672.1    , array([ 2.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19638   , -52736      , array([ 3.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19639   , -45748.9    , array([ 1.11528    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19641   , -45748.9    , array([ 1.11528    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19643   , -46509      , array([ 1.73331    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19644   , -45842.5    , array([ 1.42427    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19645   , -45681.5    , array([ 1.21924    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19646   , -45681.9    , array([ 1.23711    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19647   , -45683.7    , array([ 1.2041     ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19648   , -45681.5    , array([ 1.21924    ,  3.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19649   , -50563.8    , array([ 1.21924    ,  4.01377    ,  2.58793    ,  2.94813    ,  4.90983    ])
19650   , -29605.2    , array([ 1.21924    ,  1.39574    ,  2.58793    ,  2.94813    ,  4.90983    ])
19652   , -29605.2    , array([ 1.21924    ,  1.39574    ,  2.58793    ,  2.94813    ,  4.90983    ])
19653   , -5748.55    , array([ 1.21924    ,  0.395737   ,  2.58793    ,  2.94813    ,  4.90983    ])
19655   , -19702.5    , array([ 1.21924    ,  0.895617   ,  2.58793    ,  2.94813    ,  4.90983    ])
19656   , -4721.42    , array([ 1.21924    ,  0.159669   ,  2.58793    ,  2.94813    ,  4.90983    ])
19657   , -3114.91    , array([ 1.21924    ,  0.209757   ,  2.58793    ,  2.94813    ,  4.90983    ])
19658   , -3076.98    , array([ 1.21924    ,  0.266595   ,  2.58793    ,  2.94813    ,  4.90983    ])
19659   , -3821.54    , array([ 1.21924    ,  0.315923   ,  2.58793    ,  2.94813    ,  4.90983    ])
19660   , -2934.37    , array([ 1.21924    ,  0.239123   ,  2.58793    ,  2.94813    ,  4.90983    ])
19661   , -2934.37    , array([ 1.21924    ,  0.239123   ,  2.58793    ,  2.94813    ,  4.90983    ])
19662   , -3935.65    , array([ 1.21924    ,  0.239123   ,  3.58793    ,  2.94813    ,  4.90983    ])
19663   , -4298.5     , array([ 1.21924    ,  0.239123   ,  0.969901   ,  2.94813    ,  4.90983    ])
19664   , -2934.37    , array([ 1.21924    ,  0.239123   ,  2.58793    ,  2.94813    ,  4.90983    ])
19665   , -2817.85    , array([ 1.21924    ,  0.239123   ,  1.9699     ,  2.94813    ,  4.90983    ])
19666   , -3071       , array([ 1.21924    ,  0.239123   ,  1.58793    ,  2.94813    ,  4.90983    ])
19667   , -2794.62    , array([ 1.21924    ,  0.239123   ,  2.16819    ,  2.94813    ,  4.90983    ])
19668   , -2794.08    , array([ 1.21924    ,  0.239123   ,  2.14947    ,  2.94813    ,  4.90983    ])
19669   , -2794.02    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  2.94813    ,  4.90983    ])
19670   , -2794.03    , array([ 1.21924    ,  0.239123   ,  2.1366     ,  2.94813    ,  4.90983    ])
19671   , -2794.02    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  2.94813    ,  4.90983    ])
19672   , -3018.74    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.94813    ,  4.90983    ])
19673   , -7933.77    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  1.33009    ,  4.90983    ])
19674   , -2794.02    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  2.94813    ,  4.90983    ])
19675   , -3506.54    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  2.33009    ,  4.90983    ])
19676   , -2735.08    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.33009    ,  4.90983    ])
19677   , -2729.77    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.21636    ,  4.90983    ])
19678   , -2729.42    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.24206    ,  4.90983    ])
19679   , -2729.42    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.90983    ])
19680   , -2729.42    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23621    ,  4.90983    ])
19681   , -2729.42    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.90983    ])
19683   , -2778.33    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  3.2918     ])
19684   , -2729.42    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.90983    ])
19685   , -2740.67    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.2918     ])
19687   , -2734.32    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.60081    ])
19689   , -2731.14    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.7918     ])
19690   , -2728.66    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.96556    ])
19692   , -2728.95    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.94427    ])
19693   , -2728.49    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.97871    ])
19694   , -2728.38    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.98684    ])
19695   , -2728.31    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99187    ])
19696   , -2728.27    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99498    ])
19697   , -2728.25    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99689    ])
19698   , -2728.23    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99808    ])
19699   , -2728.22    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19701   , -2728.22    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19702   , -3078.49    , array([ 2.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19704   , -2728.22    , array([ 1.21924    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19705   , -6503.73    , array([ 0.60121    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19706   , -2580.89    , array([ 1.60121    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19707   , -2569.89    , array([ 1.44393    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19708   , -2565.01    , array([ 1.50533    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19709   , -2564.93    , array([ 1.50014    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19710   , -2564.92    , array([ 1.49733    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19711   , -2564.94    , array([ 1.49455    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19712   , -2564.92    , array([ 1.49733    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19713   , -27329.3    , array([ 1.49733    ,  1.23912    ,  2.14107    ,  3.23912    ,  4.99896    ])
19715   , -2564.92    , array([ 1.49733    ,  0.239123   ,  2.14107    ,  3.23912    ,  4.99896    ])
19717   , -12487.5    , array([ 1.49733    ,  0.621089   ,  2.14107    ,  3.23912    ,  4.99896    ])
19718   , -6671.75    , array([ 1.49733    ,  0.430026   ,  2.14107    ,  3.23912    ,  4.99896    ])
19720   , -4653.14    , array([ 1.49733    ,  0.148953   ,  2.14107    ,  3.23912    ,  4.99896    ])
19721   , -2783.31    , array([ 1.49733    ,  0.266895   ,  2.14107    ,  3.23912    ,  4.99896    ])
19722   , -2561.65    , array([ 1.49733    ,  0.238061   ,  2.14107    ,  3.23912    ,  4.99896    ])
19723   , -2551.46    , array([ 1.49733    ,  0.22934    ,  2.14107    ,  3.23912    ,  4.99896    ])
19724   , -2799.35    , array([ 1.49733    ,  0.198635   ,  2.14107    ,  3.23912    ,  4.99896    ])
19725   , -2551.02    , array([ 1.49733    ,  0.230698   ,  2.14107    ,  3.23912    ,  4.99896    ])
19726   , -2551.02    , array([ 1.49733    ,  0.230806   ,  2.14107    ,  3.23912    ,  4.99896    ])
19727   , -2551.03    , array([ 1.49733    ,  0.230889   ,  2.14107    ,  3.23912    ,  4.99896    ])
19728   , -2551.02    , array([ 1.49733    ,  0.230806   ,  2.14107    ,  3.23912    ,  4.99896    ])
19729   , -3642.76    , array([ 1.49733    ,  0.230806   ,  3.14107    ,  3.23912    ,  4.99896    ])
19730   , -4641.34    , array([ 1.49733    ,  0.230806   ,  0.523033   ,  3.23912    ,  4.99896    ])
19731   , -2551.02    , array([ 1.49733    ,  0.230806   ,  2.14107    ,  3.23912    ,  4.99896    ])
19732   , -2521.07    , array([ 1.49733    ,  0.230806   ,  1.52303    ,  3.23912    ,  4.99896    ])
19733   , -2903.16    , array([ 1.49733    ,  0.230806   ,  1.14107    ,  3.23912    ,  4.99896    ])
19734   , -2450.6     , array([ 1.49733    ,  0.230806   ,  1.80894    ,  3.23912    ,  4.99896    ])
19735   , -2450.5     , array([ 1.49733    ,  0.230806   ,  1.80476    ,  3.23912    ,  4.99896    ])
19736   , -2450.39    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.23912    ,  4.99896    ])
19737   , -2450.4     , array([ 1.49733    ,  0.230806   ,  1.79115    ,  3.23912    ,  4.99896    ])
19738   , -2450.41    , array([ 1.49733    ,  0.230806   ,  1.79808    ,  3.23912    ,  4.99896    ])
19739   , -2450.39    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.23912    ,  4.99896    ])
19740   , -2726.83    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  4.23912    ,  4.99896    ])
19741   , -6613.66    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  1.62109    ,  4.99896    ])
19742   , -2450.39    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.23912    ,  4.99896    ])
19743   , -3010.85    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  2.62109    ,  4.99896    ])
19744   , -2429.45    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.62109    ,  4.99896    ])
19745   , -2414.88    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46228    ,  4.99896    ])
19746   , -2414.88    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.47184    ,  4.99896    ])
19747   , -2414.87    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99896    ])
19748   , -2414.87    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46923    ,  4.99896    ])
19749   , -2414.87    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46467    ,  4.99896    ])
19750   , -2414.87    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99896    ])
19752   , -2514.65    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  3.38093    ])
19753   , -2414.87    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99896    ])
19754   , -2438.07    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.38093    ])
19756   , -2425.02    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.68995    ])
19758   , -2418.45    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.88093    ])
19760   , -2416.2     , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.95388    ])
19762   , -2415.37    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.98174    ])
19764   , -2415.06    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99239    ])
19766   , -2414.94    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99645    ])
19768   , -2414.89    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.998      ])
19769   , -2414.85    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99942    ])
19770   , -2414.85    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.9997     ])
19771   , -2414.84    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99987    ])
19772   , -2414.84    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99998    ])
19774   , -2414.84    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99994    ])
19776   , -2414.84    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99996    ])
19777   , -2414.84    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19779   , -2414.84    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19780   , -2721.2     , array([ 2.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19782   , -2414.84    , array([ 1.49733    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19783   , -4112.93    , array([ 0.879298   ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19784   , -2358.85    , array([ 1.8793     ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19785   , -2341.32    , array([ 1.71649    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19786   , -2340.81    , array([ 1.75148    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19787   , -2340.69    , array([ 1.74156    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19788   , -2340.69    , array([ 1.73912    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19789   , -2340.7     , array([ 1.74401    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19790   , -2340.69    , array([ 1.74156    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19791   , -27678.8    , array([ 1.74156    ,  1.23081    ,  1.79461    ,  3.46695    ,  4.99999    ])
19793   , -2340.69    , array([ 1.74156    ,  0.230806   ,  1.79461    ,  3.46695    ,  4.99999    ])
19795   , -12485.8    , array([ 1.74156    ,  0.612772   ,  1.79461    ,  3.46695    ,  4.99999    ])
19796   , -6527.37    , array([ 1.74156    ,  0.421707   ,  1.79461    ,  3.46695    ,  4.99999    ])
19798   , -4661.73    , array([ 1.74156    ,  0.140636   ,  1.79461    ,  3.46695    ,  4.99999    ])
19799   , -2590.37    , array([ 1.74156    ,  0.261604   ,  1.79461    ,  3.46695    ,  4.99999    ])
19800   , -2343.39    , array([ 1.74156    ,  0.231718   ,  1.79461    ,  3.46695    ,  4.99999    ])
19801   , -2331.58    , array([ 1.74156    ,  0.222657   ,  1.79461    ,  3.46695    ,  4.99999    ])
19802   , -2601.27    , array([ 1.74156    ,  0.191328   ,  1.79461    ,  3.46695    ,  4.99999    ])
19803   , -2331.16    , array([ 1.74156    ,  0.223987   ,  1.79461    ,  3.46695    ,  4.99999    ])
19804   , -2331.16    , array([ 1.74156    ,  0.22408    ,  1.79461    ,  3.46695    ,  4.99999    ])
19805   , -2331.16    , array([ 1.74156    ,  0.224147   ,  1.79461    ,  3.46695    ,  4.99999    ])
19806   , -2331.16    , array([ 1.74156    ,  0.22408    ,  1.79461    ,  3.46695    ,  4.99999    ])
19807   , -3380.97    , array([ 1.74156    ,  0.22408    ,  2.79461    ,  3.46695    ,  4.99999    ])
19808   , -5703.23    , array([ 1.74156    ,  0.22408    ,  0.176578   ,  3.46695    ,  4.99999    ])
19809   , -2331.16    , array([ 1.74156    ,  0.22408    ,  1.79461    ,  3.46695    ,  4.99999    ])
19810   , -2464.32    , array([ 1.74156    ,  0.22408    ,  1.17658    ,  3.46695    ,  4.99999    ])
19811   , -2590.87    , array([ 1.74156    ,  0.22408    ,  2.17658    ,  3.46695    ,  4.99999    ])
19812   , -2290.04    , array([ 1.74156    ,  0.22408    ,  1.60591    ,  3.46695    ,  4.99999    ])
19813   , -2289.6     , array([ 1.74156    ,  0.22408    ,  1.59232    ,  3.46695    ,  4.99999    ])
19814   , -2289.51    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.46695    ,  4.99999    ])
19815   , -2289.52    , array([ 1.74156    ,  0.22408    ,  1.584      ,  3.46695    ,  4.99999    ])
19816   , -2289.52    , array([ 1.74156    ,  0.22408    ,  1.57974    ,  3.46695    ,  4.99999    ])
19817   , -2289.51    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.46695    ,  4.99999    ])
19818   , -2594.47    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  4.46695    ,  4.99999    ])
19819   , -5798.9     , array([ 1.74156    ,  0.22408    ,  1.58187    ,  1.84891    ,  4.99999    ])
19820   , -2289.51    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.46695    ,  4.99999    ])
19821   , -2750.15    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  2.84891    ,  4.99999    ])
19822   , -2291.95    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.84891    ,  4.99999    ])
19823   , -2269.1     , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.6537     ,  4.99999    ])
19824   , -2269.09    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.65183    ,  4.99999    ])
19825   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99999    ])
19826   , -2271.96    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.57877    ,  4.99999    ])
19827   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64607    ,  4.99999    ])
19828   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64969    ,  4.99999    ])
19829   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99999    ])
19831   , -2434.58    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  3.38195    ])
19832   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99999    ])
19833   , -2307.41    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.38195    ])
19835   , -2285.82    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.69097    ])
19837   , -2274.99    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.88195    ])
19839   , -2271.27    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.9549     ])
19841   , -2269.91    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.98277    ])
19843   , -2269.39    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99341    ])
19845   , -2269.2     , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99747    ])
19847   , -2269.12    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99903    ])
19849   , -2269.1     , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99962    ])
19851   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99985    ])
19853   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99993    ])
19855   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99997    ])
19856   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19858   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  4.99999    ])
19859   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19860   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19862   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19864   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19865   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19867   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19868   , -2588.55    , array([ 2.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19869   , -50660.7    , array([ 0.12353    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19870   , -2269.08    , array([ 1.74156    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
19871   , -3179.17    , array([ 1.12353    ,  0.22408    ,  1.58187    ,  3.64788    ,  5          ])
