221543  , -77836.4    , array([ 17.02      ,  0.322123   ,  1.52733e-48,  6.04537e-66,  0.000341421])
221544  , -77836.5    , array([ 17.0371    ,  0.322123   ,  1.52733e-48,  6.04537e-66,  0.000341421])
221545  , -77837.7    , array([ 17.02      ,  0.322445   ,  1.52733e-48,  6.04537e-66,  0.000341421])
221546  , -77836.4    , array([ 17.02      ,  0.322123   ,  1.52885e-48,  6.04537e-66,  0.000341421])
221547  , -77836.4    , array([ 17.02      ,  0.322123   ,  1.52733e-48,  6.05142e-66,  0.000341421])
221548  , -77835.2    , array([ 17.02      ,  0.322123   ,  1.52733e-48,  6.04537e-66,  0.000341763])
221549  , -77836.4    , array([ 17.02      ,  0.322123   ,  1.52733e-48,  6.04537e-66,  0.000341421])
221550  , -74077.5    , array([ 16.8658    ,  0.158717   ,  1.52733e-48,  6.04537e-66,  0.00070173 ])
221551  , -74077.5    , array([ 16.8658    ,  0.158717   ,  1.52733e-48,  6.04537e-66,  0.00070173 ])
221552  , -74077.5    , array([ 16.8827    ,  0.158717   ,  1.52733e-48,  6.04537e-66,  0.00070173 ])
221553  , -74082.3    , array([ 16.8658    ,  0.158876   ,  1.52733e-48,  6.04537e-66,  0.00070173 ])
221554  , -74077.5    , array([ 16.8658    ,  0.158717   ,  1.52885e-48,  6.04537e-66,  0.00070173 ])
221555  , -74077.5    , array([ 16.8658    ,  0.158717   ,  1.52733e-48,  6.05142e-66,  0.00070173 ])
221556  , -74072.7    , array([ 16.8658    ,  0.158717   ,  1.52733e-48,  6.04537e-66,  0.000702432])
221557  , -33480.7    , array([ 16.2628    ,  0.00935475 ,  1.52733e-48,  6.04537e-66,  0.0125224  ])
221558  , -33480.7    , array([ 16.2628    ,  0.00935475 ,  1.52733e-48,  6.04537e-66,  0.0125224  ])
221559  , -33480.7    , array([ 16.2791    ,  0.00935475 ,  1.52733e-48,  6.04537e-66,  0.0125224  ])
221560  , -33429.8    , array([ 16.2628    ,  0.00936411 ,  1.52733e-48,  6.04537e-66,  0.0125224  ])
221561  , -33480.7    , array([ 16.2628    ,  0.00935475 ,  1.52885e-48,  6.04537e-66,  0.0125224  ])
221562  , -33480.7    , array([ 16.2628    ,  0.00935475 ,  1.52733e-48,  6.05142e-66,  0.0125224  ])
221563  , -33529.7    , array([ 16.2628    ,  0.00935475 ,  1.52733e-48,  6.04537e-66,  0.012535   ])
221564  , -71073.6    , array([ 16.8123    ,  0.123951   ,  1.52733e-48,  6.04537e-66,  0.000902524])
221565  , -71073.6    , array([ 16.8123    ,  0.123951   ,  1.52733e-48,  6.04537e-66,  0.000902524])
221566  , -71073.7    , array([ 16.8291    ,  0.123951   ,  1.52733e-48,  6.04537e-66,  0.000902524])
221567  , -71081.1    , array([ 16.8123    ,  0.124075   ,  1.52733e-48,  6.04537e-66,  0.000902524])
221568  , -71073.6    , array([ 16.8123    ,  0.123951   ,  1.52885e-48,  6.04537e-66,  0.000902524])
221569  , -71073.6    , array([ 16.8123    ,  0.123951   ,  1.52733e-48,  6.05142e-66,  0.000902524])
221570  , -71066.2    , array([ 16.8123    ,  0.123951   ,  1.52733e-48,  6.04537e-66,  0.000903427])
221571  , -2391.32    , array([ 16.4125    ,  0.0190796  ,  1.52733e-48,  6.04537e-66,  0.00606223 ])
221572  , -2391.32    , array([ 16.4125    ,  0.0190796  ,  1.52733e-48,  6.04537e-66,  0.00606223 ])
221573  , -2391.33    , array([ 16.429     ,  0.0190796  ,  1.52733e-48,  6.04537e-66,  0.00606223 ])
221574  , -2394.39    , array([ 16.4125    ,  0.0190986  ,  1.52733e-48,  6.04537e-66,  0.00606223 ])
221575  , -2391.32    , array([ 16.4125    ,  0.0190796  ,  1.52885e-48,  6.04537e-66,  0.00606223 ])
221576  , -2391.32    , array([ 16.4125    ,  0.0190796  ,  1.52733e-48,  6.05142e-66,  0.00606223 ])
221577  , -2387.98    , array([ 16.4125    ,  0.0190796  ,  1.52733e-48,  6.04537e-66,  0.0060683  ])
221578  , -2224.05    , array([ 16.4014    ,  0.0181023  ,  1.52733e-48,  6.04537e-66,  0.00639551 ])
221579  , -2224.05    , array([ 16.4014    ,  0.0181023  ,  1.52733e-48,  6.04537e-66,  0.00639551 ])
221580  , -2224.06    , array([ 16.4179    ,  0.0181023  ,  1.52733e-48,  6.04537e-66,  0.00639551 ])
221581  , -2223.81    , array([ 16.4014    ,  0.0181204  ,  1.52733e-48,  6.04537e-66,  0.00639551 ])
221582  , -2224.05    , array([ 16.4014    ,  0.0181023  ,  1.52885e-48,  6.04537e-66,  0.00639551 ])
221583  , -2224.05    , array([ 16.4014    ,  0.0181023  ,  1.52733e-48,  6.05142e-66,  0.00639551 ])
221584  , -2223.96    , array([ 16.4014    ,  0.0181023  ,  1.52733e-48,  6.04537e-66,  0.00640191 ])
221592  , -2219.79    , array([ 16.3874    ,  0.0183064  ,  1.52733e-48,  6.04537e-66,  0.00648682 ])
221593  , -2219.79    , array([ 16.3874    ,  0.0183064  ,  1.52733e-48,  6.04537e-66,  0.00648682 ])
221594  , -2219.8     , array([ 16.4038    ,  0.0183064  ,  1.52733e-48,  6.04537e-66,  0.00648682 ])
221595  , -2219.46    , array([ 16.3874    ,  0.0183247  ,  1.52733e-48,  6.04537e-66,  0.00648682 ])
221596  , -2219.79    , array([ 16.3874    ,  0.0183064  ,  1.52885e-48,  6.04537e-66,  0.00648682 ])
221597  , -2219.79    , array([ 16.3874    ,  0.0183064  ,  1.52733e-48,  6.05142e-66,  0.00648682 ])
221598  , -2219.79    , array([ 16.3874    ,  0.0183064  ,  1.52733e-48,  6.04537e-66,  0.00649331 ])
221599  , -2216.45    , array([ 16.3759    ,  0.0184756  ,  1.52733e-48,  6.04537e-66,  0.00656273 ])
221600  , -2216.45    , array([ 16.3759    ,  0.0184756  ,  1.52733e-48,  6.04537e-66,  0.00656273 ])
221601  , -2216.46    , array([ 16.3923    ,  0.0184756  ,  1.52733e-48,  6.04537e-66,  0.00656273 ])
221602  , -2216.05    , array([ 16.3759    ,  0.0184941  ,  1.52733e-48,  6.04537e-66,  0.00656273 ])
221603  , -2216.45    , array([ 16.3759    ,  0.0184756  ,  1.52885e-48,  6.04537e-66,  0.00656273 ])
221604  , -2216.45    , array([ 16.3759    ,  0.0184756  ,  1.52733e-48,  6.05142e-66,  0.00656273 ])
221605  , -2216.52    , array([ 16.3759    ,  0.0184756  ,  1.52733e-48,  6.04537e-66,  0.0065693  ])
221613  , -2215.56    , array([ 16.3727    ,  0.0185224  ,  1.52733e-48,  6.04537e-66,  0.00658375 ])
221614  , -2215.56    , array([ 16.3727    ,  0.0185224  ,  1.52733e-48,  6.04537e-66,  0.00658375 ])
221615  , -2215.57    , array([ 16.3891    ,  0.0185224  ,  1.52733e-48,  6.04537e-66,  0.00658375 ])
221616  , -2215.14    , array([ 16.3727    ,  0.0185409  ,  1.52733e-48,  6.04537e-66,  0.00658375 ])
221617  , -2215.56    , array([ 16.3727    ,  0.0185224  ,  1.52885e-48,  6.04537e-66,  0.00658375 ])
221618  , -2215.56    , array([ 16.3727    ,  0.0185224  ,  1.52733e-48,  6.05142e-66,  0.00658375 ])
221619  , -2215.65    , array([ 16.3727    ,  0.0185224  ,  1.52733e-48,  6.04537e-66,  0.00659033 ])
221620  , -2196.64    , array([ 15.8869    ,  0.0194831  ,  1.52733e-48,  6.04537e-66,  0.00693929 ])
221621  , -2196.64    , array([ 15.8869    ,  0.0194831  ,  1.52733e-48,  6.04537e-66,  0.00693929 ])
