31718   , -77174      , array([ 27.2284    ,  0.182502   ,  4.84889e-63,  6.46832e-22,  0.000300403])
31719   , -77174      , array([ 27.2556    ,  0.182502   ,  4.84889e-63,  6.46832e-22,  0.000300403])
31720   , -77175.9    , array([ 27.2284    ,  0.182685   ,  4.84889e-63,  6.46832e-22,  0.000300403])
31721   , -77174      , array([ 27.2284    ,  0.182502   ,  4.85374e-63,  6.46832e-22,  0.000300403])
31722   , -77174      , array([ 27.2284    ,  0.182502   ,  4.84889e-63,  6.47479e-22,  0.000300403])
31723   , -77172.2    , array([ 27.2284    ,  0.182502   ,  4.84889e-63,  6.46832e-22,  0.000300703])
31724   , -77174      , array([ 27.2284    ,  0.182502   ,  4.84889e-63,  6.46832e-22,  0.000300403])
31725   , -71521.6    , array([ 27.1404    ,  0.0896008  ,  4.84889e-63,  6.46832e-22,  0.000615272])
31726   , -71521.6    , array([ 27.1404    ,  0.0896008  ,  4.84889e-63,  6.46832e-22,  0.000615272])
31727   , -71521.6    , array([ 27.1676    ,  0.0896008  ,  4.84889e-63,  6.46832e-22,  0.000615272])
31728   , -71528.6    , array([ 27.1404    ,  0.0896904  ,  4.84889e-63,  6.46832e-22,  0.000615272])
31729   , -71521.6    , array([ 27.1404    ,  0.0896008  ,  4.85374e-63,  6.46832e-22,  0.000615272])
31730   , -71521.6    , array([ 27.1404    ,  0.0896008  ,  4.84889e-63,  6.47479e-22,  0.000615272])
31731   , -71514.5    , array([ 27.1404    ,  0.0896008  ,  4.84889e-63,  6.46832e-22,  0.000615888])
31732   , -61826.4    , array([ 26.7914    ,  0.00520582 ,  4.84889e-63,  6.46832e-22,  0.0108273  ])
31733   , -61826.4    , array([ 26.7914    ,  0.00520582 ,  4.84889e-63,  6.46832e-22,  0.0108273  ])
31734   , -61826.4    , array([ 26.8182    ,  0.00520582 ,  4.84889e-63,  6.46832e-22,  0.0108273  ])
31735   , -61748.3    , array([ 26.7914    ,  0.00521102 ,  4.84889e-63,  6.46832e-22,  0.0108273  ])
31736   , -61826.4    , array([ 26.7914    ,  0.00520582 ,  4.85374e-63,  6.46832e-22,  0.0108273  ])
31737   , -61826.4    , array([ 26.7914    ,  0.00520582 ,  4.84889e-63,  6.47479e-22,  0.0108273  ])
31738   , -61901.9    , array([ 26.7914    ,  0.00520582 ,  4.84889e-63,  6.46832e-22,  0.0108382  ])
31739   , -67328.5    , array([ 27.1109    ,  0.0705107  ,  4.84889e-63,  6.46832e-22,  0.000783313])
31740   , -67328.5    , array([ 27.1109    ,  0.0705107  ,  4.84889e-63,  6.46832e-22,  0.000783313])
31741   , -67328.5    , array([ 27.138     ,  0.0705107  ,  4.84889e-63,  6.46832e-22,  0.000783313])
31742   , -67339      , array([ 27.1109    ,  0.0705812  ,  4.84889e-63,  6.46832e-22,  0.000783313])
31743   , -67328.5    , array([ 27.1109    ,  0.0705107  ,  4.85374e-63,  6.46832e-22,  0.000783313])
31744   , -67328.5    , array([ 27.1109    ,  0.0705107  ,  4.84889e-63,  6.47479e-22,  0.000783313])
31745   , -67317.9    , array([ 27.1109    ,  0.0705107  ,  4.84889e-63,  6.46832e-22,  0.000784097])
31746   , -2366.86    , array([ 26.9019    ,  0.0128648  ,  4.84889e-63,  6.46832e-22,  0.00435055 ])
31747   , -2366.86    , array([ 26.9019    ,  0.0128648  ,  4.84889e-63,  6.46832e-22,  0.00435055 ])
31748   , -2366.87    , array([ 26.9288    ,  0.0128648  ,  4.84889e-63,  6.46832e-22,  0.00435055 ])
31749   , -2367.83    , array([ 26.9019    ,  0.0128777  ,  4.84889e-63,  6.46832e-22,  0.00435055 ])
31750   , -2366.86    , array([ 26.9019    ,  0.0128648  ,  4.85374e-63,  6.46832e-22,  0.00435055 ])
31751   , -2366.86    , array([ 26.9019    ,  0.0128648  ,  4.84889e-63,  6.47479e-22,  0.00435055 ])
31752   , -2365.64    , array([ 26.9019    ,  0.0128648  ,  4.84889e-63,  6.46832e-22,  0.0043549  ])
31760   , -2332.53    , array([ 26.9112    ,  0.013547   ,  4.84889e-63,  6.46832e-22,  0.00467586 ])
31761   , -2332.53    , array([ 26.9112    ,  0.013547   ,  4.84889e-63,  6.46832e-22,  0.00467586 ])
31762   , -2332.53    , array([ 26.9381    ,  0.013547   ,  4.84889e-63,  6.46832e-22,  0.00467586 ])
31763   , -2332.88    , array([ 26.9112    ,  0.0135606  ,  4.84889e-63,  6.46832e-22,  0.00467586 ])
31764   , -2332.53    , array([ 26.9112    ,  0.013547   ,  4.85374e-63,  6.46832e-22,  0.00467586 ])
31765   , -2332.53    , array([ 26.9112    ,  0.013547   ,  4.84889e-63,  6.47479e-22,  0.00467586 ])
31766   , -2331.9     , array([ 26.9112    ,  0.013547   ,  4.84889e-63,  6.46832e-22,  0.00468054 ])
31767   , -2251.36    , array([ 24.2419    ,  0.0171321  ,  4.84889e-63,  6.46832e-22,  0.00596192 ])
31768   , -2251.36    , array([ 24.2419    ,  0.0171321  ,  4.84889e-63,  6.46832e-22,  0.00596192 ])
31769   , -2251.36    , array([ 24.2662    ,  0.0171321  ,  4.84889e-63,  6.46832e-22,  0.00596192 ])
31770   , -2251.57    , array([ 24.2419    ,  0.0171493  ,  4.84889e-63,  6.46832e-22,  0.00596192 ])
31771   , -2251.36    , array([ 24.2419    ,  0.0171321  ,  4.85374e-63,  6.46832e-22,  0.00596192 ])
31772   , -2251.36    , array([ 24.2419    ,  0.0171321  ,  4.84889e-63,  6.47479e-22,  0.00596192 ])
31773   , -2250.84    , array([ 24.2419    ,  0.0171321  ,  4.84889e-63,  6.46832e-22,  0.00596788 ])
31774   , -1914.16    , array([ 15.9627    ,  0.0438205  ,  4.84889e-63,  6.46832e-22,  0.0157574  ])
31775   , -1914.16    , array([ 15.9627    ,  0.0438205  ,  4.84889e-63,  6.46832e-22,  0.0157574  ])
31776   , -1914.19    , array([ 15.9787    ,  0.0438205  ,  4.84889e-63,  6.46832e-22,  0.0157574  ])
31777   , -1914.02    , array([ 15.9627    ,  0.0438643  ,  4.84889e-63,  6.46832e-22,  0.0157574  ])
31778   , -1914.16    , array([ 15.9627    ,  0.0438205  ,  4.85374e-63,  6.46832e-22,  0.0157574  ])
31779   , -1914.16    , array([ 15.9627    ,  0.0438205  ,  4.84889e-63,  6.47479e-22,  0.0157574  ])
31780   , -1914.11    , array([ 15.9627    ,  0.0438205  ,  4.84889e-63,  6.46832e-22,  0.0157732  ])
31781   , -3.41164e+06, array([ 0.00110567 ,  0.727204   ,  4.84889e-63,  6.46832e-22,  0.288341   ])
31782   , -3.41164e+06, array([ 0.00110567 ,  0.727204   ,  4.84889e-63,  6.46832e-22,  0.288341   ])
31783   , -3.41124e+06, array([ 0.00110677 ,  0.727204   ,  4.84889e-63,  6.46832e-22,  0.288341   ])
31784   , -3.41196e+06, array([ 0.00110567 ,  0.727932   ,  4.84889e-63,  6.46832e-22,  0.288341   ])
31785   , -3.41164e+06, array([ 0.00110567 ,  0.727204   ,  4.85374e-63,  6.46832e-22,  0.288341   ])
31786   , -3.41161e+06, array([ 0.00110567 ,  0.727204   ,  4.84889e-63,  6.47479e-22,  0.288341   ])
31787   , -3.41165e+06, array([ 0.00110567 ,  0.727204   ,  4.84889e-63,  6.46832e-22,  0.288629   ])
31788   , -1914.09    , array([ 15.951     ,  0.0438299  ,  4.84889e-63,  6.46832e-22,  0.0157609  ])
31789   , -1914.09    , array([ 15.951     ,  0.0438299  ,  4.84889e-63,  6.46832e-22,  0.0157609  ])
31790   , -1914.12    , array([ 15.9669    ,  0.0438299  ,  4.84889e-63,  6.46832e-22,  0.0157609  ])
31791   , -1913.94    , array([ 15.951     ,  0.0438738  ,  4.84889e-63,  6.46832e-22,  0.0157609  ])
31792   , -1914.09    , array([ 15.951     ,  0.0438299  ,  4.85374e-63,  6.46832e-22,  0.0157609  ])
31793   , -1914.09    , array([ 15.951     ,  0.0438299  ,  4.84889e-63,  6.47479e-22,  0.0157609  ])
31794   , -1914.03    , array([ 15.951     ,  0.0438299  ,  4.84889e-63,  6.46832e-22,  0.0157767  ])
31795   , -1914.02    , array([ 15.941     ,  0.043838   ,  4.84889e-63,  6.46832e-22,  0.0157639  ])
31796   , -1914.02    , array([ 15.941     ,  0.043838   ,  4.84889e-63,  6.46832e-22,  0.0157639  ])
31797   , -1914.06    , array([ 15.9569    ,  0.043838   ,  4.84889e-63,  6.46832e-22,  0.0157639  ])
31798   , -1913.88    , array([ 15.941     ,  0.0438819  ,  4.84889e-63,  6.46832e-22,  0.0157639  ])
31799   , -1914.02    , array([ 15.941     ,  0.043838   ,  4.85374e-63,  6.46832e-22,  0.0157639  ])
31800   , -1914.02    , array([ 15.941     ,  0.043838   ,  4.84889e-63,  6.47479e-22,  0.0157639  ])
31801   , -1913.97    , array([ 15.941     ,  0.043838   ,  4.84889e-63,  6.46832e-22,  0.0157797  ])
31802   , -38341.5    , array([ 0.132761   ,  0.178547   ,  4.84889e-63,  6.46832e-22,  0.0674195  ])
31803   , -38341.5    , array([ 0.132761   ,  0.178547   ,  4.84889e-63,  6.46832e-22,  0.0674195  ])
31804   , -38299.8    , array([ 0.132894   ,  0.178547   ,  4.84889e-63,  6.46832e-22,  0.0674195  ])
31805   , -38347.3    , array([ 0.132761   ,  0.178726   ,  4.84889e-63,  6.46832e-22,  0.0674195  ])
31806   , -38341.5    , array([ 0.132761   ,  0.178547   ,  4.85374e-63,  6.46832e-22,  0.0674195  ])
31807   , -38341.5    , array([ 0.132761   ,  0.178547   ,  4.84889e-63,  6.47479e-22,  0.0674195  ])
31808   , -38372.5    , array([ 0.132761   ,  0.178547   ,  4.84889e-63,  6.46832e-22,  0.0674869  ])
