27511   , -2277.45    , array([ 0.0544089  ,  0.404555   ,  8.8466e-33 ,  0.00219712 ])
27512   , -2277.45    , array([ 0.0544633  ,  0.404555   ,  8.8466e-33 ,  0.00219712 ])
27513   , -2277.55    , array([ 0.0544089  ,  0.404959   ,  8.8466e-33 ,  0.00219712 ])
27514   , -2277.45    , array([ 0.0544089  ,  0.404555   ,  8.85545e-33,  0.00219712 ])
27515   , -2277.4     , array([ 0.0544089  ,  0.404555   ,  8.8466e-33 ,  0.00219932 ])
27516   , -2277.45    , array([ 0.0544089  ,  0.404555   ,  8.8466e-33 ,  0.00219712 ])
27517   , -2064.82    , array([ 0.0544089  ,  0.170024   ,  8.8466e-33 ,  0.00368949 ])
27518   , -2064.82    , array([ 0.0544089  ,  0.170024   ,  8.8466e-33 ,  0.00368949 ])
27519   , -2064.82    , array([ 0.0544633  ,  0.170024   ,  8.8466e-33 ,  0.00368949 ])
27520   , -2065.07    , array([ 0.0544089  ,  0.170194   ,  8.8466e-33 ,  0.00368949 ])
27521   , -2064.82    , array([ 0.0544089  ,  0.170024   ,  8.85545e-33,  0.00368949 ])
27522   , -2064.6     , array([ 0.0544089  ,  0.170024   ,  8.8466e-33 ,  0.00369318 ])
27523   , -397.188    , array([ 0.0544089  ,  0.00530449 ,  8.8466e-33 ,  0.029337   ])
27524   , -397.188    , array([ 0.0544089  ,  0.00530449 ,  8.8466e-33 ,  0.029337   ])
27525   , -397.188    , array([ 0.0544633  ,  0.00530449 ,  8.8466e-33 ,  0.029337   ])
27526   , -397.737    , array([ 0.0544089  ,  0.0053098  ,  8.8466e-33 ,  0.029337   ])
27527   , -397.188    , array([ 0.0544089  ,  0.00530449 ,  8.85545e-33,  0.029337   ])
27528   , -396.564    , array([ 0.0544089  ,  0.00530449 ,  8.8466e-33 ,  0.0293664  ])
27535   , -396.921    , array([ 0.0544089  ,  0.00530293 ,  8.8466e-33 ,  0.0293422  ])
27536   , -396.921    , array([ 0.0544089  ,  0.00530293 ,  8.8466e-33 ,  0.0293422  ])
27537   , -396.921    , array([ 0.0544633  ,  0.00530293 ,  8.8466e-33 ,  0.0293422  ])
27538   , -397.452    , array([ 0.0544089  ,  0.00530823 ,  8.8466e-33 ,  0.0293422  ])
27539   , -396.921    , array([ 0.0544089  ,  0.00530293 ,  8.85545e-33,  0.0293422  ])
27540   , -396.317    , array([ 0.0544089  ,  0.00530293 ,  8.8466e-33 ,  0.0293716  ])
27541   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27542   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27543   , -392.943    , array([ 0.0544633  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27544   , -392.962    , array([ 0.0544089  ,  0.00526111 ,  8.8466e-33 ,  0.0294991  ])
27545   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.85545e-33,  0.0294991  ])
27546   , -392.965    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0295286  ])
27553   , -392.943    , array([ 0.0544089  ,  0.00525568 ,  8.8466e-33 ,  0.0294982  ])
27554   , -392.943    , array([ 0.0544089  ,  0.00525568 ,  8.8466e-33 ,  0.0294982  ])
27555   , -392.943    , array([ 0.0544633  ,  0.00525568 ,  8.8466e-33 ,  0.0294982  ])
27556   , -392.962    , array([ 0.0544089  ,  0.00526094 ,  8.8466e-33 ,  0.0294982  ])
27557   , -392.943    , array([ 0.0544089  ,  0.00525568 ,  8.85545e-33,  0.0294982  ])
27558   , -392.965    , array([ 0.0544089  ,  0.00525568 ,  8.8466e-33 ,  0.0295277  ])
27559   , -392.943    , array([ 0.0544089  ,  0.00525581 ,  8.8466e-33 ,  0.0294989  ])
27560   , -392.943    , array([ 0.0544089  ,  0.00525581 ,  8.8466e-33 ,  0.0294989  ])
27561   , -392.943    , array([ 0.0544633  ,  0.00525581 ,  8.8466e-33 ,  0.0294989  ])
27562   , -392.962    , array([ 0.0544089  ,  0.00526107 ,  8.8466e-33 ,  0.0294989  ])
27563   , -392.943    , array([ 0.0544089  ,  0.00525581 ,  8.85545e-33,  0.0294989  ])
27564   , -392.965    , array([ 0.0544089  ,  0.00525581 ,  8.8466e-33 ,  0.0295284  ])
27565   , -392.943    , array([ 0.0544089  ,  0.00525584 ,  8.8466e-33 ,  0.029499   ])
27566   , -392.943    , array([ 0.0544089  ,  0.00525584 ,  8.8466e-33 ,  0.029499   ])
27567   , -392.943    , array([ 0.0544633  ,  0.00525584 ,  8.8466e-33 ,  0.029499   ])
27568   , -392.962    , array([ 0.0544089  ,  0.0052611  ,  8.8466e-33 ,  0.029499   ])
27569   , -392.943    , array([ 0.0544089  ,  0.00525584 ,  8.85545e-33,  0.029499   ])
27570   , -392.965    , array([ 0.0544089  ,  0.00525584 ,  8.8466e-33 ,  0.0295285  ])
27571   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27572   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27573   , -392.943    , array([ 0.0544633  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27574   , -392.962    , array([ 0.0544089  ,  0.00526111 ,  8.8466e-33 ,  0.0294991  ])
27575   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.85545e-33,  0.0294991  ])
27576   , -392.965    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0295286  ])
27577   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27578   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27579   , -392.943    , array([ 0.0544633  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27580   , -392.962    , array([ 0.0544089  ,  0.00526111 ,  8.8466e-33 ,  0.0294991  ])
27581   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.85545e-33,  0.0294991  ])
27582   , -392.965    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0295286  ])
27583   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27584   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27585   , -392.943    , array([ 0.0544633  ,  0.00525585 ,  8.8466e-33 ,  0.0294991  ])
27586   , -392.962    , array([ 0.0544089  ,  0.00526111 ,  8.8466e-33 ,  0.0294991  ])
27587   , -392.943    , array([ 0.0544089  ,  0.00525585 ,  8.85545e-33,  0.0294991  ])
