86192   , -79089.4    , array([ 1.77021    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86193   , -79089.4    , array([ 1.77021    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86194   , -79089.4    , array([ 2.77021    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86195   , -79089.4    , array([ 4.38824    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86196   , -79089.4    , array([ 2.77021    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86197   , -79089.4    , array([ 3.38824    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86198   , -79089.4    , array([ 3.77021    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86199   , -79089.4    , array([ 4.00627    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86200   , -79089.4    , array([ 4.15217    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86201   , -79089.4    , array([ 4.24234    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86202   , -79089.4    , array([ 4.29807    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86203   , -79089.4    , array([ 4.33251    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86204   , -79089.4    , array([ 4.35813    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86205   , -79089.4    , array([ 4.35813    ,  0.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86206   , -79089.4    , array([ 4.35813    ,  1.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86207   , -79089.4    , array([ 4.35813    ,  3.47417    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86208   , -79089.4    , array([ 4.35813    ,  1.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86209   , -79089.4    , array([ 4.35813    ,  2.47417    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86210   , -79089.4    , array([ 4.35813    ,  2.85614    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86211   , -79089.4    , array([ 4.35813    ,  3.09221    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86212   , -79089.4    , array([ 4.35813    ,  3.23811    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86213   , -79089.4    , array([ 4.35813    ,  3.32828    ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
86214   , -79089.4    , array([ 4.35813    ,  3.384      ,  3.67104e-53,  0.0125605  ,  2.62721e-20])
