28256   , -79089.4    , array([ 0.827473   ,  1.49493    ,  6.4547e-66 ,  1.25207e-68,  6.9179e-10 ])
28257   , -79089.4    , array([ 0.828301   ,  1.49493    ,  6.4547e-66 ,  1.25207e-68,  6.9179e-10 ])
28258   , -79089.4    , array([ 0.827473   ,  1.49643    ,  6.4547e-66 ,  1.25207e-68,  6.9179e-10 ])
28259   , -79089.4    , array([ 0.827473   ,  1.49493    ,  6.46116e-66,  1.25207e-68,  6.9179e-10 ])
28260   , -79089.4    , array([ 0.827473   ,  1.49493    ,  6.4547e-66 ,  1.25332e-68,  6.9179e-10 ])
28261   , -79089.4    , array([ 0.827473   ,  1.49493    ,  6.4547e-66 ,  1.25207e-68,  6.92482e-10])
28262   , -79089.4    , array([ 0.827473   ,  1.49493    ,  6.4547e-66 ,  1.25207e-68,  6.9179e-10 ])
28263   , -79089.4    , array([ 0.826921   ,  1.49412    ,  6.4547e-66 ,  1.25207e-68,  6.92637e-10])
28264   , -79089.4    , array([ 0.826921   ,  1.49412    ,  6.4547e-66 ,  1.25207e-68,  6.92637e-10])
28265   , -79089.4    , array([ 0.827748   ,  1.49412    ,  6.4547e-66 ,  1.25207e-68,  6.92637e-10])
28266   , -79089.4    , array([ 0.826921   ,  1.49562    ,  6.4547e-66 ,  1.25207e-68,  6.92637e-10])
28267   , -79089.4    , array([ 0.826921   ,  1.49412    ,  6.46116e-66,  1.25207e-68,  6.92637e-10])
28268   , -79089.4    , array([ 0.826921   ,  1.49412    ,  6.4547e-66 ,  1.25332e-68,  6.92637e-10])
28269   , -79089.4    , array([ 0.826921   ,  1.49412    ,  6.4547e-66 ,  1.25207e-68,  6.9333e-10 ])
28270   , -79089.4    , array([ 0.824717   ,  1.49088    ,  6.4547e-66 ,  1.25207e-68,  6.96035e-10])
28271   , -79089.4    , array([ 0.824717   ,  1.49088    ,  6.4547e-66 ,  1.25207e-68,  6.96035e-10])
28272   , -79089.4    , array([ 0.825542   ,  1.49088    ,  6.4547e-66 ,  1.25207e-68,  6.96035e-10])
28273   , -79089.4    , array([ 0.824717   ,  1.49237    ,  6.4547e-66 ,  1.25207e-68,  6.96035e-10])
28274   , -79089.4    , array([ 0.824717   ,  1.49088    ,  6.46116e-66,  1.25207e-68,  6.96035e-10])
28275   , -79089.4    , array([ 0.824717   ,  1.49088    ,  6.4547e-66 ,  1.25332e-68,  6.96035e-10])
28276   , -79089.4    , array([ 0.824717   ,  1.49088    ,  6.4547e-66 ,  1.25207e-68,  6.96731e-10])
28277   , -79089.4    , array([ 0.815958   ,  1.47797    ,  6.4547e-66 ,  1.25207e-68,  7.09793e-10])
28278   , -79089.4    , array([ 0.815958   ,  1.47797    ,  6.4547e-66 ,  1.25207e-68,  7.09793e-10])
28279   , -79089.4    , array([ 0.816775   ,  1.47797    ,  6.4547e-66 ,  1.25207e-68,  7.09793e-10])
28280   , -79089.4    , array([ 0.815958   ,  1.47945    ,  6.4547e-66 ,  1.25207e-68,  7.09793e-10])
28281   , -79089.4    , array([ 0.815958   ,  1.47797    ,  6.46116e-66,  1.25207e-68,  7.09793e-10])
28282   , -79089.4    , array([ 0.815958   ,  1.47797    ,  6.4547e-66 ,  1.25332e-68,  7.09793e-10])
28283   , -79089.4    , array([ 0.815958   ,  1.47797    ,  6.4547e-66 ,  1.25207e-68,  7.10503e-10])
28284   , -79089.4    , array([ 0.781844   ,  1.42745    ,  6.4547e-66 ,  1.25207e-68,  7.67601e-10])
28285   , -79089.4    , array([ 0.781844   ,  1.42745    ,  6.4547e-66 ,  1.25207e-68,  7.67601e-10])
28286   , -79089.4    , array([ 0.782626   ,  1.42745    ,  6.4547e-66 ,  1.25207e-68,  7.67601e-10])
28287   , -79089.4    , array([ 0.781844   ,  1.42887    ,  6.4547e-66 ,  1.25207e-68,  7.67601e-10])
28288   , -79089.4    , array([ 0.781844   ,  1.42745    ,  6.46116e-66,  1.25207e-68,  7.67601e-10])
28289   , -79089.4    , array([ 0.781844   ,  1.42745    ,  6.4547e-66 ,  1.25332e-68,  7.67601e-10])
28290   , -79089.4    , array([ 0.781844   ,  1.42745    ,  6.4547e-66 ,  1.25207e-68,  7.68369e-10])
28291   , -79089.4    , array([ 0.659067   ,  1.24204    ,  6.4547e-66 ,  1.25207e-68,  1.04991e-09])
28292   , -79089.4    , array([ 0.659067   ,  1.24204    ,  6.4547e-66 ,  1.25207e-68,  1.04991e-09])
28293   , -79089.4    , array([ 0.659726   ,  1.24204    ,  6.4547e-66 ,  1.25207e-68,  1.04991e-09])
28294   , -79089.4    , array([ 0.659067   ,  1.24328    ,  6.4547e-66 ,  1.25207e-68,  1.04991e-09])
28295   , -79089.4    , array([ 0.659067   ,  1.24204    ,  6.46116e-66,  1.25207e-68,  1.04991e-09])
28296   , -79089.4    , array([ 0.659067   ,  1.24204    ,  6.4547e-66 ,  1.25332e-68,  1.04991e-09])
28297   , -79089.4    , array([ 0.659067   ,  1.24204    ,  6.4547e-66 ,  1.25207e-68,  1.05096e-09])
28298   , -79089.4    , array([ 0.332787   ,  0.711931   ,  6.4547e-66 ,  1.25207e-68,  3.67459e-09])
28299   , -79089.4    , array([ 0.332787   ,  0.711931   ,  6.4547e-66 ,  1.25207e-68,  3.67459e-09])
28300   , -79089.4    , array([ 0.33312    ,  0.711931   ,  6.4547e-66 ,  1.25207e-68,  3.67459e-09])
28301   , -79089.4    , array([ 0.332787   ,  0.712643   ,  6.4547e-66 ,  1.25207e-68,  3.67459e-09])
28302   , -79089.4    , array([ 0.332787   ,  0.711931   ,  6.46116e-66,  1.25207e-68,  3.67459e-09])
28303   , -79089.4    , array([ 0.332787   ,  0.711931   ,  6.4547e-66 ,  1.25332e-68,  3.67459e-09])
28304   , -79089.4    , array([ 0.332787   ,  0.711931   ,  6.4547e-66 ,  1.25207e-68,  3.67826e-09])
28305   , -79060.7    , array([ 0.0216328  ,  0.0768509  ,  6.4547e-66 ,  1.25207e-68,  5.51368e-07])
28306   , -79060.7    , array([ 0.0216328  ,  0.0768509  ,  6.4547e-66 ,  1.25207e-68,  5.51368e-07])
28307   , -79060.7    , array([ 0.0216545  ,  0.0768509  ,  6.4547e-66 ,  1.25207e-68,  5.51368e-07])
28308   , -79060.7    , array([ 0.0216328  ,  0.0769277  ,  6.4547e-66 ,  1.25207e-68,  5.51368e-07])
28309   , -79060.7    , array([ 0.0216328  ,  0.0768509  ,  6.46116e-66,  1.25207e-68,  5.51368e-07])
28310   , -79060.7    , array([ 0.0216328  ,  0.0768509  ,  6.4547e-66 ,  1.25332e-68,  5.51368e-07])
28311   , -79060.6    , array([ 0.0216328  ,  0.0768509  ,  6.4547e-66 ,  1.25207e-68,  5.5192e-07 ])
28319   , -79060.7    , array([ 0.0216325  ,  0.0768499  ,  6.4547e-66 ,  1.25207e-68,  5.51384e-07])
28320   , -79060.7    , array([ 0.0216325  ,  0.0768499  ,  6.4547e-66 ,  1.25207e-68,  5.51384e-07])
28321   , -79060.7    , array([ 0.0216541  ,  0.0768499  ,  6.4547e-66 ,  1.25207e-68,  5.51384e-07])
28322   , -79060.7    , array([ 0.0216325  ,  0.0769267  ,  6.4547e-66 ,  1.25207e-68,  5.51384e-07])
28323   , -79060.7    , array([ 0.0216325  ,  0.0768499  ,  6.46116e-66,  1.25207e-68,  5.51384e-07])
28324   , -79060.7    , array([ 0.0216325  ,  0.0768499  ,  6.4547e-66 ,  1.25332e-68,  5.51384e-07])
28325   , -79060.6    , array([ 0.0216325  ,  0.0768499  ,  6.4547e-66 ,  1.25207e-68,  5.51936e-07])
28326   , -79060.7    , array([ 0.0216321  ,  0.0768489  ,  6.4547e-66 ,  1.25207e-68,  5.51401e-07])
28327   , -79060.7    , array([ 0.0216321  ,  0.0768489  ,  6.4547e-66 ,  1.25207e-68,  5.51401e-07])
28328   , -79060.7    , array([ 0.0216538  ,  0.0768489  ,  6.4547e-66 ,  1.25207e-68,  5.51401e-07])
28329   , -79060.7    , array([ 0.0216321  ,  0.0769257  ,  6.4547e-66 ,  1.25207e-68,  5.51401e-07])
28330   , -79060.7    , array([ 0.0216321  ,  0.0768489  ,  6.46116e-66,  1.25207e-68,  5.51401e-07])
28331   , -79060.7    , array([ 0.0216321  ,  0.0768489  ,  6.4547e-66 ,  1.25332e-68,  5.51401e-07])
28332   , -79060.6    , array([ 0.0216321  ,  0.0768489  ,  6.4547e-66 ,  1.25207e-68,  5.51952e-07])
28340   , -79060.7    , array([ 0.0216321  ,  0.0768486  ,  6.4547e-66 ,  1.25207e-68,  5.51405e-07])
28341   , -79060.7    , array([ 0.0216321  ,  0.0768486  ,  6.4547e-66 ,  1.25207e-68,  5.51405e-07])
28342   , -79060.7    , array([ 0.0216537  ,  0.0768486  ,  6.4547e-66 ,  1.25207e-68,  5.51405e-07])
28343   , -79060.7    , array([ 0.0216321  ,  0.0769255  ,  6.4547e-66 ,  1.25207e-68,  5.51405e-07])
28344   , -79060.7    , array([ 0.0216321  ,  0.0768486  ,  6.46116e-66,  1.25207e-68,  5.51405e-07])
28345   , -79060.7    , array([ 0.0216321  ,  0.0768486  ,  6.4547e-66 ,  1.25332e-68,  5.51405e-07])
28346   , -79060.6    , array([ 0.0216321  ,  0.0768486  ,  6.4547e-66 ,  1.25207e-68,  5.51956e-07])
28347   , -79060.7    , array([ 0.021632   ,  0.0768484  ,  6.4547e-66 ,  1.25207e-68,  5.51409e-07])
28348   , -79060.7    , array([ 0.021632   ,  0.0768484  ,  6.4547e-66 ,  1.25207e-68,  5.51409e-07])
28349   , -79060.7    , array([ 0.0216536  ,  0.0768484  ,  6.4547e-66 ,  1.25207e-68,  5.51409e-07])
28350   , -79060.7    , array([ 0.021632   ,  0.0769252  ,  6.4547e-66 ,  1.25207e-68,  5.51409e-07])
28351   , -79060.7    , array([ 0.021632   ,  0.0768484  ,  6.46116e-66,  1.25207e-68,  5.51409e-07])
28352   , -79060.7    , array([ 0.021632   ,  0.0768484  ,  6.4547e-66 ,  1.25332e-68,  5.51409e-07])
28353   , -79060.6    , array([ 0.021632   ,  0.0768484  ,  6.4547e-66 ,  1.25207e-68,  5.5196e-07 ])
28354   , -50665.4    , array([ 0.0014062  ,  0.00829564 ,  6.4547e-66 ,  1.25207e-68,  8.27365e-05])
28355   , -50665.4    , array([ 0.0014062  ,  0.00829564 ,  6.4547e-66 ,  1.25207e-68,  8.27365e-05])
28356   , -50670.8    , array([ 0.00140761 ,  0.00829564 ,  6.4547e-66 ,  1.25207e-68,  8.27365e-05])
28357   , -50671.2    , array([ 0.0014062  ,  0.00830394 ,  6.4547e-66 ,  1.25207e-68,  8.27365e-05])
