28743   , -377129     , array([ 0.015599   ,  0.851789   ,  1.93046e-31,  4.87605e-49,  0.10789    ])
28744   , -376831     , array([ 0.0156146  ,  0.851789   ,  1.93046e-31,  4.87605e-49,  0.10789    ])
28745   , -377142     , array([ 0.015599   ,  0.852641   ,  1.93046e-31,  4.87605e-49,  0.10789    ])
28746   , -377129     , array([ 0.015599   ,  0.851789   ,  1.93239e-31,  4.87605e-49,  0.10789    ])
28747   , -377129     , array([ 0.015599   ,  0.851789   ,  1.93046e-31,  4.88093e-49,  0.10789    ])
28748   , -377396     , array([ 0.015599   ,  0.851789   ,  1.93046e-31,  4.87605e-49,  0.107998   ])
28749   , -377129     , array([ 0.015599   ,  0.851789   ,  1.93046e-31,  4.87605e-49,  0.10789    ])
28750   , -145775     , array([ 0.0330947  ,  0.822903   ,  1.93046e-31,  4.87605e-49,  0.0550335  ])
28751   , -145775     , array([ 0.0330947  ,  0.822903   ,  1.93046e-31,  4.87605e-49,  0.0550335  ])
28752   , -145674     , array([ 0.0331278  ,  0.822903   ,  1.93046e-31,  4.87605e-49,  0.0550335  ])
28753   , -145786     , array([ 0.0330947  ,  0.823726   ,  1.93046e-31,  4.87605e-49,  0.0550335  ])
28754   , -145775     , array([ 0.0330947  ,  0.822903   ,  1.93239e-31,  4.87605e-49,  0.0550335  ])
28755   , -145775     , array([ 0.0330947  ,  0.822903   ,  1.93046e-31,  4.88093e-49,  0.0550335  ])
28756   , -145847     , array([ 0.0330947  ,  0.822903   ,  1.93046e-31,  4.87605e-49,  0.0550886  ])
28764   , -145409     , array([ 0.0334353  ,  0.815807   ,  1.93046e-31,  4.87605e-49,  0.0556155  ])
28765   , -145409     , array([ 0.0334353  ,  0.815807   ,  1.93046e-31,  4.87605e-49,  0.0556155  ])
28766   , -145309     , array([ 0.0334687  ,  0.815807   ,  1.93046e-31,  4.87605e-49,  0.0556155  ])
28767   , -145421     , array([ 0.0334353  ,  0.816623   ,  1.93046e-31,  4.87605e-49,  0.0556155  ])
28768   , -145409     , array([ 0.0334353  ,  0.815807   ,  1.93239e-31,  4.87605e-49,  0.0556155  ])
28769   , -145409     , array([ 0.0334353  ,  0.815807   ,  1.93046e-31,  4.88093e-49,  0.0556155  ])
28770   , -145482     , array([ 0.0334353  ,  0.815807   ,  1.93046e-31,  4.87605e-49,  0.0556712  ])
28771   , -145042     , array([ 0.0337803  ,  0.808754   ,  1.93046e-31,  4.87605e-49,  0.0562053  ])
28772   , -145042     , array([ 0.0337803  ,  0.808754   ,  1.93046e-31,  4.87605e-49,  0.0562053  ])
28773   , -144942     , array([ 0.0338141  ,  0.808754   ,  1.93046e-31,  4.87605e-49,  0.0562053  ])
28774   , -145054     , array([ 0.0337803  ,  0.809563   ,  1.93046e-31,  4.87605e-49,  0.0562053  ])
