318919  , -16314.9    , array([ 3.33757    ,  1.16729    ,  1.57372e-09,  1.14007e-14,  0.25434    ])
318920  , -16316.2    , array([ 3.34091    ,  1.16729    ,  1.57372e-09,  1.14007e-14,  0.25434    ])
318921  , -16326.7    , array([ 3.33757    ,  1.16846    ,  1.57372e-09,  1.14007e-14,  0.25434    ])
318922  , -16314.9    , array([ 3.33757    ,  1.16729    ,  1.57529e-09,  1.14007e-14,  0.25434    ])
318923  , -16314.9    , array([ 3.33757    ,  1.16729    ,  1.57372e-09,  1.14121e-14,  0.25434    ])
318924  , -16316      , array([ 3.33757    ,  1.16729    ,  1.57372e-09,  1.14007e-14,  0.254595   ])
318925  , -16314.9    , array([ 3.33757    ,  1.16729    ,  1.57372e-09,  1.14007e-14,  0.25434    ])
318926  , -12909.3    , array([ 2.98353    ,  0.429787   ,  1.57372e-09,  1.14007e-14,  0.231049   ])
318927  , -12909.3    , array([ 2.98353    ,  0.429787   ,  1.57372e-09,  1.14007e-14,  0.231049   ])
318928  , -12909.3    , array([ 2.98652    ,  0.429787   ,  1.57372e-09,  1.14007e-14,  0.231049   ])
318929  , -12899.9    , array([ 2.98353    ,  0.430217   ,  1.57372e-09,  1.14007e-14,  0.231049   ])
318930  , -12909.3    , array([ 2.98353    ,  0.429787   ,  1.57529e-09,  1.14007e-14,  0.231049   ])
318931  , -12909.3    , array([ 2.98353    ,  0.429787   ,  1.57372e-09,  1.14121e-14,  0.231049   ])
318932  , -12930.7    , array([ 2.98353    ,  0.429787   ,  1.57372e-09,  1.14007e-14,  0.23128    ])
318933  , -7528.66    , array([ 2.74892    ,  0.255592   ,  1.57372e-09,  1.14007e-14,  0.13306    ])
318934  , -7528.66    , array([ 2.74892    ,  0.255592   ,  1.57372e-09,  1.14007e-14,  0.13306    ])
318935  , -7528.97    , array([ 2.75167    ,  0.255592   ,  1.57372e-09,  1.14007e-14,  0.13306    ])
318936  , -7519.15    , array([ 2.74892    ,  0.255848   ,  1.57372e-09,  1.14007e-14,  0.13306    ])
318937  , -7528.66    , array([ 2.74892    ,  0.255592   ,  1.57529e-09,  1.14007e-14,  0.13306    ])
318938  , -7528.66    , array([ 2.74892    ,  0.255592   ,  1.57372e-09,  1.14121e-14,  0.13306    ])
318939  , -7544.92    , array([ 2.74892    ,  0.255592   ,  1.57372e-09,  1.14007e-14,  0.133193   ])
318947  , -7528.47    , array([ 2.74852    ,  0.255592   ,  1.57372e-09,  1.14007e-14,  0.133059   ])
318948  , -7528.47    , array([ 2.74852    ,  0.255592   ,  1.57372e-09,  1.14007e-14,  0.133059   ])
318949  , -7528.77    , array([ 2.75127    ,  0.255592   ,  1.57372e-09,  1.14007e-14,  0.133059   ])
318950  , -7518.96    , array([ 2.74852    ,  0.255848   ,  1.57372e-09,  1.14007e-14,  0.133059   ])
