31120   , -2270.08    , array([ 4.32224    ,  0.271692   ,  2.40517e-16,  0.00136656 ])
31121   , -2270.08    , array([ 4.32656    ,  0.271692   ,  2.40517e-16,  0.00136656 ])
31122   , -2270.16    , array([ 4.32224    ,  0.271964   ,  2.40517e-16,  0.00136656 ])
31123   , -2270.08    , array([ 4.32224    ,  0.271692   ,  2.40757e-16,  0.00136656 ])
31124   , -2270.01    , array([ 4.32224    ,  0.271692   ,  2.40517e-16,  0.00136793 ])
31125   , -2270.08    , array([ 4.32224    ,  0.271692   ,  2.40517e-16,  0.00136656 ])
31126   , -2064.81    , array([ 4.32224    ,  0.120203   ,  2.40517e-16,  0.0024798  ])
31127   , -2064.81    , array([ 4.32224    ,  0.120203   ,  2.40517e-16,  0.0024798  ])
31128   , -2064.81    , array([ 4.32656    ,  0.120203   ,  2.40517e-16,  0.0024798  ])
31129   , -2065.04    , array([ 4.32224    ,  0.120323   ,  2.40517e-16,  0.0024798  ])
31130   , -2064.81    , array([ 4.32224    ,  0.120203   ,  2.40757e-16,  0.0024798  ])
31131   , -2064.6     , array([ 4.32224    ,  0.120203   ,  2.40517e-16,  0.00248228 ])
31132   , -399.52     , array([ 4.32224    ,  0.00460533 ,  2.40517e-16,  0.0268886  ])
31133   , -399.52     , array([ 4.32224    ,  0.00460533 ,  2.40517e-16,  0.0268886  ])
31134   , -399.52     , array([ 4.32656    ,  0.00460533 ,  2.40517e-16,  0.0268886  ])
31135   , -398.866    , array([ 4.32224    ,  0.00460994 ,  2.40517e-16,  0.0268886  ])
31136   , -399.52     , array([ 4.32224    ,  0.00460533 ,  2.40757e-16,  0.0268886  ])
31137   , -400.355    , array([ 4.32224    ,  0.00460533 ,  2.40517e-16,  0.0269155  ])
31138   , -1755.45    , array([ 4.32224    ,  0.0556894  ,  2.40517e-16,  0.00435085 ])
31139   , -1755.45    , array([ 4.32224    ,  0.0556894  ,  2.40517e-16,  0.00435085 ])
31140   , -1755.45    , array([ 4.32656    ,  0.0556894  ,  2.40517e-16,  0.00435085 ])
31141   , -1755.55    , array([ 4.32224    ,  0.0557451  ,  2.40517e-16,  0.00435085 ])
31142   , -1755.45    , array([ 4.32224    ,  0.0556894  ,  2.40757e-16,  0.00435085 ])
31143   , -1755.32    , array([ 4.32224    ,  0.0556894  ,  2.40517e-16,  0.00435521 ])
31144   , -5733.3     , array([ 4.32224    ,  0.00736411 ,  2.40517e-16,  0.0190813  ])
31145   , -5733.3     , array([ 4.32224    ,  0.00736411 ,  2.40517e-16,  0.0190813  ])
31146   , -5733.3     , array([ 4.32656    ,  0.00736411 ,  2.40517e-16,  0.0190813  ])
31147   , -5736.93    , array([ 4.32224    ,  0.00737148 ,  2.40517e-16,  0.0190813  ])
31148   , -5733.3     , array([ 4.32224    ,  0.00736411 ,  2.40757e-16,  0.0190813  ])
31149   , -5727.15    , array([ 4.32224    ,  0.00736411 ,  2.40517e-16,  0.0191004  ])
31150   , -392.947    , array([ 4.32224    ,  0.00465447 ,  2.40517e-16,  0.0266809  ])
31151   , -392.947    , array([ 4.32224    ,  0.00465447 ,  2.40517e-16,  0.0266809  ])
31152   , -392.947    , array([ 4.32656    ,  0.00465447 ,  2.40517e-16,  0.0266809  ])
31153   , -392.981    , array([ 4.32224    ,  0.00465913 ,  2.40517e-16,  0.0266809  ])
31154   , -392.947    , array([ 4.32224    ,  0.00465447 ,  2.40757e-16,  0.0266809  ])
31155   , -392.952    , array([ 4.32224    ,  0.00465447 ,  2.40517e-16,  0.0267076  ])
31162   , -392.947    , array([ 4.32224    ,  0.00465425 ,  2.40517e-16,  0.02668    ])
31163   , -392.947    , array([ 4.32224    ,  0.00465425 ,  2.40517e-16,  0.02668    ])
31164   , -392.947    , array([ 4.32656    ,  0.00465425 ,  2.40517e-16,  0.02668    ])
31165   , -392.981    , array([ 4.32224    ,  0.0046589  ,  2.40517e-16,  0.02668    ])
31166   , -392.947    , array([ 4.32224    ,  0.00465425 ,  2.40757e-16,  0.02668    ])
31167   , -392.952    , array([ 4.32224    ,  0.00465425 ,  2.40517e-16,  0.0267067  ])
31168   , -393.722    , array([ 4.32224    ,  0.00444573 ,  2.40517e-16,  0.0258403  ])
31169   , -393.722    , array([ 4.32224    ,  0.00444573 ,  2.40517e-16,  0.0258403  ])
31170   , -393.722    , array([ 4.32656    ,  0.00444573 ,  2.40517e-16,  0.0258403  ])
31171   , -393.505    , array([ 4.32224    ,  0.00445018 ,  2.40517e-16,  0.0258403  ])
31172   , -393.722    , array([ 4.32224    ,  0.00444573 ,  2.40757e-16,  0.0258403  ])
31173   , -394.031    , array([ 4.32224    ,  0.00444573 ,  2.40517e-16,  0.0258661  ])
31174   , -392.954    , array([ 4.32224    ,  0.0046164  ,  2.40517e-16,  0.0265285  ])
31175   , -392.954    , array([ 4.32224    ,  0.0046164  ,  2.40517e-16,  0.0265285  ])
31176   , -392.954    , array([ 4.32656    ,  0.0046164  ,  2.40517e-16,  0.0265285  ])
31177   , -392.944    , array([ 4.32224    ,  0.00462102 ,  2.40517e-16,  0.0265285  ])
31178   , -392.954    , array([ 4.32224    ,  0.0046164  ,  2.40757e-16,  0.0265285  ])
31179   , -393.012    , array([ 4.32224    ,  0.0046164  ,  2.40517e-16,  0.026555   ])
31180   , -392.944    , array([ 4.32224    ,  0.00464588 ,  2.40517e-16,  0.0266465  ])
31181   , -392.944    , array([ 4.32224    ,  0.00464588 ,  2.40517e-16,  0.0266465  ])
31182   , -392.944    , array([ 4.32656    ,  0.00464588 ,  2.40517e-16,  0.0266465  ])
31183   , -392.968    , array([ 4.32224    ,  0.00465053 ,  2.40517e-16,  0.0266465  ])
31184   , -392.944    , array([ 4.32224    ,  0.00464588 ,  2.40757e-16,  0.0266465  ])
31185   , -392.961    , array([ 4.32224    ,  0.00464588 ,  2.40517e-16,  0.0266732  ])
31186   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31187   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31188   , -392.946    , array([ 4.32656    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31189   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31190   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40757e-16,  0.0265685  ])
31191   , -392.991    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265951  ])
31192   , -392.946    , array([ 4.32224    ,  0.00462625 ,  2.40517e-16,  0.0265678  ])
31193   , -392.946    , array([ 4.32224    ,  0.00462625 ,  2.40517e-16,  0.0265678  ])
31194   , -392.946    , array([ 4.32656    ,  0.00462625 ,  2.40517e-16,  0.0265678  ])
31195   , -392.948    , array([ 4.32224    ,  0.00463087 ,  2.40517e-16,  0.0265678  ])
31196   , -392.946    , array([ 4.32224    ,  0.00462625 ,  2.40757e-16,  0.0265678  ])
31197   , -392.991    , array([ 4.32224    ,  0.00462625 ,  2.40517e-16,  0.0265944  ])
31198   , -392.946    , array([ 4.32224    ,  0.00462637 ,  2.40517e-16,  0.0265684  ])
31199   , -392.946    , array([ 4.32224    ,  0.00462637 ,  2.40517e-16,  0.0265684  ])
31200   , -392.946    , array([ 4.32656    ,  0.00462637 ,  2.40517e-16,  0.0265684  ])
31201   , -392.948    , array([ 4.32224    ,  0.004631   ,  2.40517e-16,  0.0265684  ])
31202   , -392.946    , array([ 4.32224    ,  0.00462637 ,  2.40757e-16,  0.0265684  ])
31203   , -392.991    , array([ 4.32224    ,  0.00462637 ,  2.40517e-16,  0.026595   ])
31204   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31205   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31206   , -392.946    , array([ 4.32656    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31207   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31208   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40757e-16,  0.0265685  ])
31209   , -392.991    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265951  ])
31210   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31211   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31212   , -392.946    , array([ 4.32656    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31213   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31214   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40757e-16,  0.0265685  ])
31215   , -392.991    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265951  ])
31216   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31217   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31218   , -392.946    , array([ 4.32656    ,  0.0046264  ,  2.40517e-16,  0.0265685  ])
31219   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31220   , -392.946    , array([ 4.32224    ,  0.0046264  ,  2.40757e-16,  0.0265685  ])
31221   , -392.991    , array([ 4.32224    ,  0.0046264  ,  2.40517e-16,  0.0265951  ])
31222   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31223   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31224   , -392.946    , array([ 4.32656    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31225   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31226   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40757e-16,  0.0265685  ])
31227   , -392.991    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265951  ])
31228   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31229   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31230   , -392.946    , array([ 4.32656    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31231   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31232   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40757e-16,  0.0265685  ])
31233   , -392.991    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265951  ])
31234   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31235   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31236   , -392.946    , array([ 4.32656    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31237   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31238   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40757e-16,  0.0265685  ])
31239   , -392.991    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265951  ])
31240   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31241   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31242   , -392.946    , array([ 4.32656    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31243   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31244   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40757e-16,  0.0265685  ])
31245   , -392.991    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265951  ])
31246   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31247   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31248   , -392.946    , array([ 4.32656    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31249   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31250   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40757e-16,  0.0265685  ])
31251   , -392.991    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265951  ])
31252   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31253   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31254   , -392.946    , array([ 4.32656    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31255   , -392.948    , array([ 4.32224    ,  0.00463103 ,  2.40517e-16,  0.0265685  ])
31256   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40757e-16,  0.0265685  ])
31257   , -392.991    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265951  ])
31258   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31259   , -392.946    , array([ 4.32224    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
31260   , -392.946    , array([ 4.32656    ,  0.00462641 ,  2.40517e-16,  0.0265685  ])
