Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2026.32	4062.64	1374.88	7358.95	2.6379,0.2456,1.1073,3.4301,30.0
our_model	Round_1_Replicate_2	-1407.92	2825.84	192.17	19256.99	1.4419,0.1112,3.8304,1.9492,0.0521
our_model	Round_1_Replicate_3	-2100.41	4210.82	1520.26	8707.6	2.1781,0.241,1.2957,3.4399,30.0
our_model	Round_1_Replicate_4	-2839.69	5689.38	2841.16	4251.88	4.0075,0.8436,0.6439,0.9085,30.0
our_model	Round_1_Replicate_5	-1378.95	2767.9	133.96	19548.56	1.1207,0.1157,4.4085,3.2799,0.0648
our_model	Round_1_Replicate_6	-1386.8	2783.6	152.86	20322.19	0.8203,0.1196,6.0534,1.1851,0.0562
our_model	Round_1_Replicate_7	-1983.25	3976.5	1282.58	13169.45	1.5148,0.1124,2.0301,7.6349,29.9999
our_model	Round_1_Replicate_8	-1640.22	3290.44	621.46	19093.05	1.0787,0.1787,4.5697,1.1109,0.087
our_model	Round_1_Replicate_9	-1318.21	2646.42	14.5	19918.89	1.0026,0.1107,5.0529,1.9564,0.0545
our_model	Round_1_Replicate_10	-2001.58	4013.16	1323.75	4846.76	4.0549,0.3425,0.7355,2.4799,30.0
our_model	Round_2_Replicate_1	-1450.66	2911.32	269.32	19859.79	1.0319,0.0899,4.1671,6.065,0.0575
our_model	Round_2_Replicate_2	-2670.9	5351.8	2617.2	32966.15	0.4851,0.0961,5.298,7.1735,0.9712
our_model	Round_2_Replicate_3	-1357.26	2724.52	94.64	19840.61	1.025,0.1153,4.9479,0.8699,0.0509
our_model	Round_2_Replicate_4	-1313.51	2637.02	5.12	19936.3	1.0072,0.1063,4.9925,2.3623,0.0537
our_model	Round_2_Replicate_5	-1345.84	2701.68	70.71	20144.02	0.9959,0.0771,4.6372,3.8631,0.0382
our_model	Round_2_Replicate_6	-1334.02	2678.04	45.93	19630.8	1.1968,0.1006,4.1856,2.6461,0.0496
our_model	Round_2_Replicate_7	-1711.64	3433.28	756.37	20142.84	0.9011,0.0776,3.7245,9.4596,0.0615
our_model	Round_2_Replicate_8	-1325.2	2660.4	28.68	19987.8	1.0437,0.0878,4.5635,2.7085,0.0415
our_model	Round_2_Replicate_9	-1312.16	2634.32	2.44	19936.89	1.0308,0.0988,4.7714,2.4551,0.0487
our_model	Round_2_Replicate_10	-1324.14	2658.28	26.58	20049.54	1.0172,0.087,4.8347,3.2142,0.0427
our_model	Round_3_Replicate_1	-1348.58	2707.16	76.98	20175.11	0.9848,0.0765,4.7407,3.4708,0.0368
our_model	Round_3_Replicate_2	-1336.32	2682.64	51.8	19985.77	0.9866,0.1147,5.6018,1.4907,0.0548
our_model	Round_3_Replicate_3	-1311.2	2632.4	0.53	19994.04	0.9977,0.1017,5.0322,2.3705,0.0506
our_model	Round_3_Replicate_4	-1312.2	2634.4	2.53	20019.38	1.0014,0.0965,4.9484,2.7963,0.049
our_model	Round_3_Replicate_5	-1314.37	2638.74	6.81	19925.09	1.0017,0.1063,4.8499,2.4034,0.0537
our_model	Round_3_Replicate_6	-1333.28	2676.56	45.12	20106.66	1.0056,0.0816,4.7313,3.6258,0.0411
our_model	Round_3_Replicate_7	-1369.45	2748.9	120.59	19986.35	1.1425,0.0778,4.5504,2.3726,0.0347
our_model	Round_3_Replicate_8	-1312.84	2635.68	3.82	20013.79	0.9929,0.1023,5.1455,2.6045,0.0528
our_model	Round_3_Replicate_9	-1324.82	2659.64	28.13	20138.32	0.9732,0.0868,4.9872,2.7539,0.0417
our_model	Round_3_Replicate_10	-1314.75	2639.5	7.63	19881.19	1.0476,0.1048,4.9617,2.4312,0.0528
our_model	Round_3_Replicate_11	-1321.92	2653.84	22.21	20058.55	1.0095,0.089,4.875,2.5462,0.0423
our_model	Round_3_Replicate_12	-1337.96	2685.92	53.13	19793.02	1.0231,0.1194,4.9114,2.2214,0.0633
our_model	Round_3_Replicate_13	-1322.12	2654.24	22.48	19966.53	0.9845,0.1121,5.28,1.8091,0.0548
our_model	Round_3_Replicate_14	-1311.22	2632.44	0.58	20013.95	1.0002,0.0978,4.9817,2.5985,0.0489
our_model	Round_3_Replicate_15	-1317.95	2645.9	14.07	20048.8	1.003,0.0903,4.8685,3.0309,0.0447
our_model	Round_3_Replicate_16	-1313.94	2637.88	6.01	20056.26	0.9926,0.0936,4.9597,2.9304,0.0474
our_model	Round_3_Replicate_17	-1313.08	2636.16	4.32	20070.32	0.9813,0.095,5.0217,2.5761,0.0468
our_model	Round_3_Replicate_18	-1344.46	2698.92	68.16	20064.6	1.0265,0.0851,4.7709,1.9883,0.0381
our_model	Round_3_Replicate_19	-1401.62	2813.24	188.05	19970.89	1.2142,0.0674,4.0267,3.7484,0.0309
our_model	Round_3_Replicate_20	-1318.64	2647.28	15.6	20036.5	1.0201,0.0902,4.8886,2.6536,0.0435
