1       , -32203.5    , array([ 0.00876748 ,  1.95383    ,  0.00478196 ,  0.0342686  ])
2       , -32207.9    , array([ 0.00877626 ,  1.95383    ,  0.00478196 ,  0.0342686  ])
3       , -32202.4    , array([ 0.00876748 ,  1.95579    ,  0.00478196 ,  0.0342686  ])
4       , -32198.9    , array([ 0.00876748 ,  1.95383    ,  0.00478675 ,  0.0342686  ])
5       , -32198      , array([ 0.00876748 ,  1.95383    ,  0.00478196 ,  0.0343029  ])
6       , -32203.5    , array([ 0.00876748 ,  1.95383    ,  0.00478196 ,  0.0342686  ])
7       , -24747.6    , array([ 0.00512992 ,  2.21108    ,  0.00822603 ,  0.065683   ])
8       , -24747.6    , array([ 0.00512992 ,  2.21108    ,  0.00822603 ,  0.065683   ])
9       , -24747.3    , array([ 0.00513505 ,  2.21108    ,  0.00822603 ,  0.065683   ])
10      , -24746.9    , array([ 0.00512992 ,  2.21329    ,  0.00822603 ,  0.065683   ])
11      , -24748.1    , array([ 0.00512992 ,  2.21108    ,  0.00823426 ,  0.065683   ])
12      , -24749.1    , array([ 0.00512992 ,  2.21108    ,  0.00822603 ,  0.0657488  ])
19      , -24747.3    , array([ 0.00512927 ,  2.21174    ,  0.00822686 ,  0.0656715  ])
20      , -24747.3    , array([ 0.00512927 ,  2.21174    ,  0.00822686 ,  0.0656715  ])
21      , -24746.9    , array([ 0.00513441 ,  2.21174    ,  0.00822686 ,  0.0656715  ])
22      , -24746.5    , array([ 0.00512927 ,  2.21396    ,  0.00822686 ,  0.0656715  ])
23      , -24747.7    , array([ 0.00512927 ,  2.21174    ,  0.00823509 ,  0.0656715  ])
24      , -24748.7    , array([ 0.00512927 ,  2.21174    ,  0.00822686 ,  0.0657372  ])
25      , -24664.4    , array([ 0.00483463 ,  2.54999    ,  0.00862973 ,  0.0604579  ])
26      , -24664.4    , array([ 0.00483463 ,  2.54999    ,  0.00862973 ,  0.0604579  ])
27      , -24662.1    , array([ 0.00483947 ,  2.54999    ,  0.00862973 ,  0.0604579  ])
28      , -24664      , array([ 0.00483463 ,  2.55254    ,  0.00862973 ,  0.0604579  ])
29      , -24666.8    , array([ 0.00483463 ,  2.54999    ,  0.00863837 ,  0.0604579  ])
30      , -24666.5    , array([ 0.00483463 ,  2.54999    ,  0.00862973 ,  0.0605184  ])
31      , -24517.8    , array([ 0.00490218 ,  3.25866    ,  0.00837502 ,  0.0617202  ])
32      , -24517.8    , array([ 0.00490218 ,  3.25866    ,  0.00837502 ,  0.0617202  ])
33      , -24516.1    , array([ 0.00490709 ,  3.25866    ,  0.00837502 ,  0.0617202  ])
34      , -24517.5    , array([ 0.00490218 ,  3.26192    ,  0.00837502 ,  0.0617202  ])
35      , -24519.7    , array([ 0.00490218 ,  3.25866    ,  0.0083834  ,  0.0617202  ])
36      , -24519.6    , array([ 0.00490218 ,  3.25866    ,  0.00837502 ,  0.061782   ])
43      , -24517.8    , array([ 0.00490217 ,  3.25866    ,  0.008375   ,  0.0617202  ])
44      , -24517.8    , array([ 0.00490217 ,  3.25866    ,  0.008375   ,  0.0617202  ])
45      , -24516.1    , array([ 0.00490707 ,  3.25866    ,  0.008375   ,  0.0617202  ])
46      , -24517.5    , array([ 0.00490217 ,  3.26192    ,  0.008375   ,  0.0617202  ])
47      , -24519.7    , array([ 0.00490217 ,  3.25866    ,  0.00838338 ,  0.0617202  ])
48      , -24519.6    , array([ 0.00490217 ,  3.25866    ,  0.008375   ,  0.061782   ])
49      , -24486.5    , array([ 0.00121934 ,  3.34187    ,  0.00206217 ,  0.0627645  ])
50      , -24486.5    , array([ 0.00121934 ,  3.34187    ,  0.00206217 ,  0.0627645  ])
51      , -24484.6    , array([ 0.00122056 ,  3.34187    ,  0.00206217 ,  0.0627645  ])
52      , -24486.2    , array([ 0.00121934 ,  3.34521    ,  0.00206217 ,  0.0627645  ])
53      , -24488.4    , array([ 0.00121934 ,  3.34187    ,  0.00206423 ,  0.0627645  ])
54      , -24488.3    , array([ 0.00121934 ,  3.34187    ,  0.00206217 ,  0.0628273  ])
55      , -24427.2    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
56      , -24427.2    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
57      , -24425.5    , array([ 0.00114027 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
58      , -24426.9    , array([ 0.00113913 ,  3.535      ,  0.00193124 ,  0.0611182  ])
59      , -24429      , array([ 0.00113913 ,  3.53147    ,  0.00193317 ,  0.0611182  ])
60      , -24428.9    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611793  ])
67      , -24427.2    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
68      , -24427.2    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
69      , -24425.5    , array([ 0.00114027 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
70      , -24426.9    , array([ 0.00113913 ,  3.535      ,  0.00193124 ,  0.0611182  ])
71      , -24429      , array([ 0.00113913 ,  3.53147    ,  0.00193317 ,  0.0611182  ])
72      , -24428.9    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611793  ])
79      , -24427.2    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
80      , -24427.2    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
81      , -24425.5    , array([ 0.00114027 ,  3.53147    ,  0.00193124 ,  0.0611182  ])
82      , -24426.9    , array([ 0.00113913 ,  3.535      ,  0.00193124 ,  0.0611182  ])
83      , -24429      , array([ 0.00113913 ,  3.53147    ,  0.00193317 ,  0.0611182  ])
84      , -24428.9    , array([ 0.00113913 ,  3.53147    ,  0.00193124 ,  0.0611793  ])
