72732   , -37441.7    , array([ 0.612518   ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72733   , -37441.7    , array([ 0.612518   ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72734   , -19866.6    , array([ 1.61252    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72735   , -18383.2    , array([ 3.23055    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72736   , -18268.3    , array([ 2.49358    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72737   , -18268.3    , array([ 2.49358    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72738   , -18506.3    , array([ 2.15704    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72739   , -18241.8    , array([ 2.77508    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72740   , -18237.8    , array([ 2.68177    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72741   , -18237.7    , array([ 2.70246    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72742   , -18238.2    , array([ 2.72336    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72743   , -18237.7    , array([ 2.70246    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72744   , -26413.7    , array([ 2.70246    ,  2.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72746   , -18237.7    , array([ 2.70246    ,  1.38493    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72747   , -13149.4    , array([ 2.70246    ,  0.766899   ,  0.033455   ,  1.69844e-53,  0.263976   ])
72748   , -17374.5    , array([ 2.70246    ,  0.384933   ,  0.033455   ,  1.69844e-53,  0.263976   ])
72749   , -13657.6    , array([ 2.70246    ,  0.862563   ,  0.033455   ,  1.69844e-53,  0.263976   ])
72750   , -13047.6    , array([ 2.70246    ,  0.737254   ,  0.033455   ,  1.69844e-53,  0.263976   ])
72751   , -13118      , array([ 2.70246    ,  0.602679   ,  0.033455   ,  1.69844e-53,  0.263976   ])
72752   , -12953.9    , array([ 2.70246    ,  0.680821   ,  0.033455   ,  1.69844e-53,  0.263976   ])
72753   , -12953.1    , array([ 2.70246    ,  0.67378    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72754   , -12955.1    , array([ 2.70246    ,  0.666668   ,  0.033455   ,  1.69844e-53,  0.263976   ])
72755   , -12953.1    , array([ 2.70246    ,  0.67378    ,  0.033455   ,  1.69844e-53,  0.263976   ])
72756   , -9078.84    , array([ 2.70246    ,  0.67378    ,  1.03346    ,  1.69844e-53,  0.263976   ])
72757   , -8782.44    , array([ 2.70246    ,  0.67378    ,  2.65149    ,  1.69844e-53,  0.263976   ])
72758   , -8407.45    , array([ 2.70246    ,  0.67378    ,  1.90744    ,  1.69844e-53,  0.263976   ])
72759   , -8407.45    , array([ 2.70246    ,  0.67378    ,  1.90744    ,  1.69844e-53,  0.263976   ])
72760   , -8488.27    , array([ 2.70246    ,  0.67378    ,  1.57361    ,  1.69844e-53,  0.263976   ])
72761   , -8471.08    , array([ 2.70246    ,  0.67378    ,  2.19164    ,  1.69844e-53,  0.263976   ])
72762   , -8407.26    , array([ 2.70246    ,  0.67378    ,  1.8887     ,  1.69844e-53,  0.263976   ])
72763   , -8407.59    , array([ 2.70246    ,  0.67378    ,  1.87015    ,  1.69844e-53,  0.263976   ])
72764   , -8407.26    , array([ 2.70246    ,  0.67378    ,  1.8887     ,  1.69844e-53,  0.263976   ])
72765   , -10908.3    , array([ 2.70246    ,  0.67378    ,  1.8887     ,  1          ,  0.263976   ])
72767   , -8407.26    , array([ 2.70246    ,  0.67378    ,  1.8887     ,  1.69844e-53,  0.263976   ])
72769   , -9113.49    , array([ 2.70246    ,  0.67378    ,  1.8887     ,  0.381966   ,  0.263976   ])
72770   , -8702.74    , array([ 2.70246    ,  0.67378    ,  1.8887     ,  0.190977   ,  0.263976   ])
