154426  , -79089.4    , array([ 2.7138     ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154427  , -79089.4    , array([ 2.7138     ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154428  , -79089.4    , array([ 3.7138     ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154429  , -79089.4    , array([ 5.33183    ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154430  , -79089.4    , array([ 3.7138     ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154431  , -79089.4    , array([ 4.33183    ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154432  , -79089.4    , array([ 4.7138     ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154433  , -79089.4    , array([ 4.94987    ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154434  , -79089.4    , array([ 5.09576    ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154435  , -79089.4    , array([ 5.18593    ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154436  , -79089.4    , array([ 5.24166    ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154437  , -79089.4    , array([ 5.2761     ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154438  , -79089.4    , array([ 5.30173    ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154439  , -79089.4    , array([ 5.30173    ,  0.196788   ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154440  , -79089.4    , array([ 5.30173    ,  1.19679    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154441  , -79089.4    , array([ 5.30173    ,  2.81482    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154442  , -79089.4    , array([ 5.30173    ,  1.19679    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154443  , -79089.4    , array([ 5.30173    ,  1.81482    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154444  , -79089.4    , array([ 5.30173    ,  2.19679    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154445  , -79089.4    , array([ 5.30173    ,  2.43286    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154446  , -79089.4    , array([ 5.30173    ,  2.57875    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154447  , -79089.4    , array([ 5.30173    ,  2.66892    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154448  , -79089.4    , array([ 5.30173    ,  2.72465    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154449  , -79089.4    , array([ 5.30173    ,  2.75909    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154450  , -79089.4    , array([ 5.30173    ,  2.78472    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154451  , -79089.4    , array([ 5.30173    ,  2.78472    ,  0.00163376 ,  8.37079e-16,  4.96204e-78])
154452  , -79089.4    , array([ 5.30173    ,  2.78472    ,  1.00163    ,  8.37079e-16,  4.96204e-78])
154453  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.61967    ,  8.37079e-16,  4.96204e-78])
154454  , -79089.4    , array([ 5.30173    ,  2.78472    ,  1.00163    ,  8.37079e-16,  4.96204e-78])
154455  , -79089.4    , array([ 5.30173    ,  2.78472    ,  1.61967    ,  8.37079e-16,  4.96204e-78])
154456  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.00163    ,  8.37079e-16,  4.96204e-78])
154457  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.2377     ,  8.37079e-16,  4.96204e-78])
154458  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.3836     ,  8.37079e-16,  4.96204e-78])
154459  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.47377    ,  8.37079e-16,  4.96204e-78])
154460  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.5295     ,  8.37079e-16,  4.96204e-78])
154461  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.56394    ,  8.37079e-16,  4.96204e-78])
154462  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  8.37079e-16,  4.96204e-78])
154463  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  8.37079e-16,  4.96204e-78])
154464  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  1          ,  4.96204e-78])
154465  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  2.61803    ,  4.96204e-78])
154466  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  1          ,  4.96204e-78])
154467  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  1.61803    ,  4.96204e-78])
154468  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  2          ,  4.96204e-78])
154469  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  2.23607    ,  4.96204e-78])
154470  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  2.38197    ,  4.96204e-78])
154471  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  2.47214    ,  4.96204e-78])
154472  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  2.52786    ,  4.96204e-78])
154473  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  2.56231    ,  4.96204e-78])
154474  , -79089.4    , array([ 5.30173    ,  2.78472    ,  2.58956    ,  2.58793    ,  4.96204e-78])
