Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1329.26	2668.52	36.55	19719.73	1.1135,0.1094,4.8092,2.5004,0.056
our_model	Round_1_Replicate_2	-1321.74	2653.48	21.4	20030.97	0.9663,0.1027,5.0702,3.0815,0.0545
our_model	Round_1_Replicate_3	-1979.85	3969.7	1271.22	10046.22	2.0092,0.1341,1.5725,6.4553,30.0
our_model	Round_1_Replicate_4	-2478.68	4967.36	2229.64	2233.25	8.1943,1.2873,0.3262,0.621,30.0
our_model	Round_1_Replicate_5	-2526.98	5063.96	2335.65	1938.55	9.6112,1.4746,0.2803,0.544,30.0
our_model	Round_1_Replicate_6	-1364.58	2739.16	109.92	20023.29	0.9668,0.1134,5.6083,0.7674,0.05
our_model	Round_1_Replicate_7	-2815.66	5641.32	2801.59	3299.93	5.1922,1.0726,0.4978,0.7171,30.0
our_model	Round_1_Replicate_8	-1331.99	2673.98	42.39	20234.11	0.8844,0.1101,5.7554,1.8432,0.0549
our_model	Round_1_Replicate_9	-2673.39	5356.78	2554.31	3822.3	4.5455,0.8681,0.5737,0.8957,30.0
our_model	Round_1_Replicate_10	-2683.86	5377.72	2571.91	4327.41	4.0055,0.7713,0.65,1.0071,30.0
our_model	Round_2_Replicate_1	-1343.1	2696.2	64.99	19955.55	1.0954,0.0816,4.395,3.3072,0.0385
our_model	Round_2_Replicate_2	-1364.95	2739.9	110.11	20173.83	0.9785,0.0748,4.5101,2.9597,0.034
our_model	Round_2_Replicate_3	-1371.17	2752.34	123.24	20251.63	0.9475,0.0733,4.9232,3.3446,0.0338
our_model	Round_2_Replicate_4	-1347.01	2704.02	74.03	20224.9	0.971,0.0793,5.3222,3.0703,0.0377
our_model	Round_2_Replicate_5	-1456.49	2922.98	300.86	20306.24	0.9316,0.0579,3.8734,4.1218,0.0256
our_model	Round_2_Replicate_6	-1326.97	2663.94	32.28	20049.43	1.0204,0.0849,4.581,3.1153,0.0417
our_model	Round_2_Replicate_7	-1324.49	2658.98	27.11	19783.69	1.0793,0.1098,4.9414,2.3147,0.0551
our_model	Round_2_Replicate_8	-1446.61	2903.22	279.62	19911.94	1.339,0.0601,3.588,5.662,0.0299
our_model	Round_2_Replicate_9	-1311.11	2632.22	0.36	20033.81	0.9885,0.0993,5.0758,2.5001,0.0496
our_model	Round_2_Replicate_10	-1373.84	2757.68	128.5	20199.31	0.9727,0.0714,4.4348,3.471,0.033
our_model	Round_3_Replicate_1	-1367.52	2745.04	116.69	20070.25	1.0746,0.0746,4.509,2.8633,0.0338
our_model	Round_3_Replicate_2	-1312.19	2634.38	2.53	20044.53	0.9727,0.1026,5.1659,2.279,0.051
our_model	Round_3_Replicate_3	-1312.25	2634.5	2.63	19965.81	0.9991,0.1038,4.9577,2.4778,0.0527
our_model	Round_3_Replicate_4	-1321.22	2652.44	20.58	20073.35	0.9392,0.1106,5.3882,1.9834,0.0552
our_model	Round_3_Replicate_5	-1312.37	2634.74	2.89	20062.47	0.9858,0.0958,5.0657,2.5916,0.0475
our_model	Round_3_Replicate_6	-1311.99	2633.98	2.11	19979.16	0.9989,0.104,5.055,2.3413,0.0523
our_model	Round_3_Replicate_7	-1324.4	2658.8	27.33	20083.38	0.9644,0.1068,5.6224,1.7493,0.0513
our_model	Round_3_Replicate_8	-1311.62	2633.24	1.38	20018.3	0.9818,0.1027,5.0816,2.4193,0.0517
our_model	Round_3_Replicate_9	-1311.1	2632.2	0.33	20025.38	0.9913,0.0991,5.0434,2.4967,0.0493
our_model	Round_3_Replicate_10	-1311.8	2633.6	1.73	19985.84	0.9951,0.1038,5.0601,2.3704,0.0521
our_model	Round_3_Replicate_11	-1316.85	2643.7	11.89	20060.92	0.998,0.0905,4.8816,2.9695,0.0449
our_model	Round_3_Replicate_12	-1312.13	2634.26	2.39	20033.25	0.9803,0.0982,4.9289,2.5302,0.0485
our_model	Round_3_Replicate_13	-1322.3	2654.6	23.08	20145.91	0.9761,0.0884,5.1899,2.6866,0.0428
our_model	Round_3_Replicate_14	-1312.78	2635.56	3.68	19981.46	1.0132,0.0959,4.7658,2.8019,0.0481
our_model	Round_3_Replicate_15	-1335.86	2681.72	49.16	19901.7	0.9872,0.1169,5.0668,2.4222,0.0634
our_model	Round_3_Replicate_16	-1340.94	2691.88	60.09	20014.44	0.9414,0.1203,5.5136,1.5454,0.0589
our_model	Round_3_Replicate_17	-1334.27	2678.54	47.28	19916.04	1.1336,0.0866,4.7526,2.7976,0.0415
our_model	Round_3_Replicate_18	-1311.37	2632.74	0.87	20017.55	1.0004,0.0973,4.9776,2.6281,0.0487
our_model	Round_3_Replicate_19	-1314.07	2638.14	6.25	19978.66	0.9885,0.1071,5.1221,2.2816,0.0541
our_model	Round_3_Replicate_20	-1311.55	2633.1	1.25	20010.93	1.004,0.097,4.9435,2.6753,0.0486
