91040   , -1.01001e+06, array([ 1.36761    ,  0.112978   ,  3.59116e-33,  6.27251e-82,  2.96049    ])
91041   , -1.00993e+06, array([ 1.36897    ,  0.112978   ,  3.59116e-33,  6.27251e-82,  2.96049    ])
91042   , -1.00911e+06, array([ 1.36761    ,  0.113091   ,  3.59116e-33,  6.27251e-82,  2.96049    ])
91043   , -1.01001e+06, array([ 1.36761    ,  0.112978   ,  3.59475e-33,  6.27251e-82,  2.96049    ])
91044   , -1.01001e+06, array([ 1.36761    ,  0.112978   ,  3.59116e-33,  6.27878e-82,  2.96049    ])
91045   , -1.01103e+06, array([ 1.36761    ,  0.112978   ,  3.59116e-33,  6.27251e-82,  2.96345    ])
91046   , -1.01001e+06, array([ 1.36761    ,  0.112978   ,  3.59116e-33,  6.27251e-82,  2.96049    ])
91047   , -257119     , array([ 1.45388    ,  0.221456   ,  3.59116e-33,  6.27251e-82,  1.39761    ])
91048   , -257119     , array([ 1.45388    ,  0.221456   ,  3.59116e-33,  6.27251e-82,  1.39761    ])
91049   , -257085     , array([ 1.45534    ,  0.221456   ,  3.59116e-33,  6.27251e-82,  1.39761    ])
91050   , -256902     , array([ 1.45388    ,  0.221677   ,  3.59116e-33,  6.27251e-82,  1.39761    ])
91051   , -257119     , array([ 1.45388    ,  0.221456   ,  3.59475e-33,  6.27251e-82,  1.39761    ])
91052   , -257119     , array([ 1.45388    ,  0.221456   ,  3.59116e-33,  6.27878e-82,  1.39761    ])
91053   , -257393     , array([ 1.45388    ,  0.221456   ,  3.59116e-33,  6.27251e-82,  1.399      ])
91061   , -253646     , array([ 1.54392    ,  0.205558   ,  3.59116e-33,  6.27251e-82,  1.30876    ])
91062   , -253646     , array([ 1.54392    ,  0.205558   ,  3.59116e-33,  6.27251e-82,  1.30876    ])
91063   , -253617     , array([ 1.54546    ,  0.205558   ,  3.59116e-33,  6.27251e-82,  1.30876    ])
91064   , -253426     , array([ 1.54392    ,  0.205763   ,  3.59116e-33,  6.27251e-82,  1.30876    ])
91065   , -253646     , array([ 1.54392    ,  0.205558   ,  3.59475e-33,  6.27251e-82,  1.30876    ])
91066   , -253646     , array([ 1.54392    ,  0.205558   ,  3.59116e-33,  6.27878e-82,  1.30876    ])
91067   , -253917     , array([ 1.54392    ,  0.205558   ,  3.59116e-33,  6.27251e-82,  1.31007    ])
91068   , -247489     , array([ 1.06583    ,  0.147302   ,  3.59116e-33,  6.27251e-82,  0.935318   ])
91069   , -247489     , array([ 1.06583    ,  0.147302   ,  3.59116e-33,  6.27251e-82,  0.935318   ])
91070   , -247458     , array([ 1.06689    ,  0.147302   ,  3.59116e-33,  6.27251e-82,  0.935318   ])
91071   , -247269     , array([ 1.06583    ,  0.147449   ,  3.59116e-33,  6.27251e-82,  0.935318   ])
91072   , -247489     , array([ 1.06583    ,  0.147302   ,  3.59475e-33,  6.27251e-82,  0.935318   ])
91073   , -247489     , array([ 1.06583    ,  0.147302   ,  3.59116e-33,  6.27878e-82,  0.935318   ])
91074   , -247757     , array([ 1.06583    ,  0.147302   ,  3.59116e-33,  6.27251e-82,  0.936254   ])
91075   , -235390     , array([ 0.990221   ,  0.134227   ,  3.59116e-33,  6.27251e-82,  0.820564   ])
91076   , -235390     , array([ 0.990221   ,  0.134227   ,  3.59116e-33,  6.27251e-82,  0.820564   ])
91077   , -235360     , array([ 0.991211   ,  0.134227   ,  3.59116e-33,  6.27251e-82,  0.820564   ])
91078   , -235178     , array([ 0.990221   ,  0.134361   ,  3.59116e-33,  6.27251e-82,  0.820564   ])
91079   , -235390     , array([ 0.990221   ,  0.134227   ,  3.59475e-33,  6.27251e-82,  0.820564   ])
91080   , -235390     , array([ 0.990221   ,  0.134227   ,  3.59116e-33,  6.27878e-82,  0.820564   ])
91081   , -235647     , array([ 0.990221   ,  0.134227   ,  3.59116e-33,  6.27251e-82,  0.821385   ])
91082   , -192900     , array([ 0.737759   ,  0.0925473  ,  3.59116e-33,  6.27251e-82,  0.4861     ])
91083   , -192900     , array([ 0.737759   ,  0.0925473  ,  3.59116e-33,  6.27251e-82,  0.4861     ])
91084   , -192877     , array([ 0.738497   ,  0.0925473  ,  3.59116e-33,  6.27251e-82,  0.4861     ])
91085   , -192718     , array([ 0.737759   ,  0.0926399  ,  3.59116e-33,  6.27251e-82,  0.4861     ])
91086   , -192900     , array([ 0.737759   ,  0.0925473  ,  3.59475e-33,  6.27251e-82,  0.4861     ])
91087   , -192900     , array([ 0.737759   ,  0.0925473  ,  3.59116e-33,  6.27878e-82,  0.4861     ])
