Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1399.56	2809.12	178.81	19853.69	0.9691,0.1331,5.5022,0.8318,0.0605
our_model	Round_1_Replicate_2	-2207.77	4425.54	1723.07	3812.86	4.8699,0.6287,0.5642,1.2982,30.0
our_model	Round_1_Replicate_3	-1603.96	3217.92	562.75	20074.65	0.8152,0.1648,5.4815,0.955,0.0906
our_model	Round_1_Replicate_4	-2085.16	4180.32	1490.99	5664.45	3.3623,0.3614,0.844,2.3003,30.0
our_model	Round_1_Replicate_5	-2054.67	4119.34	1431.51	5540.75	3.4685,0.3489,0.8288,2.3975,30.0
our_model	Round_1_Replicate_6	-2103.05	4216.1	1525.44	5097.25	3.7194,0.4132,0.7581,2.0052,30.0
our_model	Round_1_Replicate_7	-2016.88	4043.76	1355.64	8451.85	2.3061,0.208,1.2752,4.0617,30.0
our_model	Round_1_Replicate_8	-2914.04	5838.08	2968.1	5663.81	2.9816,0.6533,0.8609,1.1661,30.0
our_model	Round_1_Replicate_9	-2006.11	4022.22	1333.29	8375.27	2.3395,0.2022,1.2687,4.1931,30.0
our_model	Round_1_Replicate_10	-1430.64	2871.28	243.62	19948.89	0.9318,0.1335,5.7931,0.5756,0.0587
our_model	Round_2_Replicate_1	-1312.73	2635.46	3.58	19918.59	1.0455,0.1004,4.9262,2.5565,0.0504
our_model	Round_2_Replicate_2	-1310.94	2631.88	0.03	20002.65	1.0002,0.0995,4.9951,2.5139,0.0497
our_model	Round_2_Replicate_3	-1316.7	2643.4	11.5	19816.07	1.0661,0.1055,4.72,2.4792,0.0532
our_model	Round_2_Replicate_4	-1363.58	2737.16	103.67	19927.32	0.9622,0.1231,5.1627,2.4116,0.0702
our_model	Round_2_Replicate_5	-1319.34	2648.68	16.97	20047.4	0.9979,0.1014,5.4127,1.8868,0.0486
our_model	Round_2_Replicate_6	-1311.11	2632.22	0.35	20011.58	1.0003,0.0983,4.9888,2.5764,0.0492
our_model	Round_2_Replicate_7	-1366.34	2742.68	110.72	19787.59	1.0081,0.1291,5.2497,1.2094,0.0612
our_model	Round_2_Replicate_8	-1313.88	2637.76	5.87	19988.47	0.9792,0.1047,4.9344,2.4941,0.0534
our_model	Round_2_Replicate_9	-1311.76	2633.52	1.67	20014.35	0.9972,0.0999,5.066,2.2983,0.049
our_model	Round_2_Replicate_10	-1316.51	2643.02	11.09	20076.24	0.969,0.099,5.1661,3.0354,0.0522
our_model	Round_2_Replicate_11	-1397.03	2804.06	169.53	19561.75	1.0615,0.1365,4.7252,1.0734,0.0635
our_model	Round_2_Replicate_12	-1311.07	2632.14	0.27	20010.9	0.9989,0.0986,4.9905,2.57,0.0492
our_model	Round_2_Replicate_13	-1311.81	2633.62	1.77	20021.57	1.004,0.097,5.0206,2.4862,0.0479
our_model	Round_2_Replicate_14	-1311.31	2632.62	0.75	20021.74	0.9956,0.0977,4.9771,2.618,0.0488
our_model	Round_2_Replicate_15	-1314.6	2639.2	7.35	20067.82	0.9838,0.0929,4.925,2.8723,0.0463
our_model	Round_2_Replicate_16	-1322.41	2654.82	23.03	20096.6	0.9802,0.0878,4.818,3.0182,0.0428
our_model	Round_2_Replicate_17	-1311.09	2632.18	0.31	20025.34	0.9942,0.0989,5.0588,2.5107,0.0494
our_model	Round_2_Replicate_18	-1323.11	2656.22	24.13	19906.96	1.0387,0.0985,4.753,3.3826,0.0525
our_model	Round_2_Replicate_19	-1320.49	2650.98	19.28	19871.56	1.051,0.1044,4.8074,1.7767,0.049
our_model	Round_2_Replicate_20	-1412.32	2834.64	201.92	19307.06	1.257,0.1311,4.3762,1.1908,0.0612
