189953  , -52599.6    , array([ 0.0117893  ,  0.0520534  ,  2.66148e-64,  7.1869e-11 ,  0.00365938 ])
189954  , -52559.5    , array([ 0.0118011  ,  0.0520534  ,  2.66148e-64,  7.1869e-11 ,  0.00365938 ])
189955  , -52615      , array([ 0.0117893  ,  0.0521055  ,  2.66148e-64,  7.1869e-11 ,  0.00365938 ])
189956  , -52599.6    , array([ 0.0117893  ,  0.0520534  ,  2.66414e-64,  7.1869e-11 ,  0.00365938 ])
189957  , -52599.6    , array([ 0.0117893  ,  0.0520534  ,  2.66148e-64,  7.19409e-11,  0.00365938 ])
189958  , -52622.7    , array([ 0.0117893  ,  0.0520534  ,  2.66148e-64,  7.1869e-11 ,  0.00366304 ])
189959  , -52599.6    , array([ 0.0117893  ,  0.0520534  ,  2.66148e-64,  7.1869e-11 ,  0.00365938 ])
189960  , -29884.2    , array([ 0.0270566  ,  0.037868   ,  2.66148e-64,  7.1869e-11 ,  0.00226828 ])
189961  , -29884.2    , array([ 0.0270566  ,  0.037868   ,  2.66148e-64,  7.1869e-11 ,  0.00226828 ])
189962  , -29880.1    , array([ 0.0270837  ,  0.037868   ,  2.66148e-64,  7.1869e-11 ,  0.00226828 ])
189963  , -29900.8    , array([ 0.0270566  ,  0.0379059  ,  2.66148e-64,  7.1869e-11 ,  0.00226828 ])
189964  , -29884.2    , array([ 0.0270566  ,  0.037868   ,  2.66414e-64,  7.1869e-11 ,  0.00226828 ])
189965  , -29884.2    , array([ 0.0270566  ,  0.037868   ,  2.66148e-64,  7.19409e-11,  0.00226828 ])
189966  , -29871.2    , array([ 0.0270566  ,  0.037868   ,  2.66148e-64,  7.1869e-11 ,  0.00227055 ])
189967  , -19752.1    , array([ 0.0712992  ,  0.00618233 ,  2.66148e-64,  7.1869e-11 ,  0.00559162 ])
189968  , -19752.1    , array([ 0.0712992  ,  0.00618233 ,  2.66148e-64,  7.1869e-11 ,  0.00559162 ])
189969  , -19748.2    , array([ 0.0713705  ,  0.00618233 ,  2.66148e-64,  7.1869e-11 ,  0.00559162 ])
189970  , -19719.7    , array([ 0.0712992  ,  0.00618852 ,  2.66148e-64,  7.1869e-11 ,  0.00559162 ])
189971  , -19752.1    , array([ 0.0712992  ,  0.00618233 ,  2.66414e-64,  7.1869e-11 ,  0.00559162 ])
189972  , -19752.1    , array([ 0.0712992  ,  0.00618233 ,  2.66148e-64,  7.19409e-11,  0.00559162 ])
189973  , -19787.5    , array([ 0.0712992  ,  0.00618233 ,  2.66148e-64,  7.1869e-11 ,  0.00559721 ])
189974  , -13383.3    , array([ 0.0378148  ,  0.0202453  ,  2.66148e-64,  7.1869e-11 ,  0.00309797 ])
189975  , -13383.3    , array([ 0.0378148  ,  0.0202453  ,  2.66148e-64,  7.1869e-11 ,  0.00309797 ])
189976  , -13376.8    , array([ 0.0378527  ,  0.0202453  ,  2.66148e-64,  7.1869e-11 ,  0.00309797 ])
189977  , -13398.9    , array([ 0.0378148  ,  0.0202656  ,  2.66148e-64,  7.1869e-11 ,  0.00309797 ])
189978  , -13383.3    , array([ 0.0378148  ,  0.0202453  ,  2.66414e-64,  7.1869e-11 ,  0.00309797 ])
189979  , -13383.3    , array([ 0.0378148  ,  0.0202453  ,  2.66148e-64,  7.19409e-11,  0.00309797 ])
