18386   , -79089.2    , array([ 1.2808     ,  1.74822    ,  1.08527e-16,  1.1199e-34 ,  1.7512e-07 ])
18387   , -79089.2    , array([ 1.28208    ,  1.74822    ,  1.08527e-16,  1.1199e-34 ,  1.7512e-07 ])
18388   , -79089.2    , array([ 1.2808     ,  1.74997    ,  1.08527e-16,  1.1199e-34 ,  1.7512e-07 ])
18389   , -79089.2    , array([ 1.2808     ,  1.74822    ,  1.08635e-16,  1.1199e-34 ,  1.7512e-07 ])
18390   , -79089.2    , array([ 1.2808     ,  1.74822    ,  1.08527e-16,  1.12102e-34,  1.7512e-07 ])
18391   , -79089.2    , array([ 1.2808     ,  1.74822    ,  1.08527e-16,  1.1199e-34 ,  1.75295e-07])
18392   , -79089.2    , array([ 1.2808     ,  1.74822    ,  1.08527e-16,  1.1199e-34 ,  1.7512e-07 ])
18393   , -79089.1    , array([ 1.14838    ,  1.5542     ,  1.08527e-16,  1.1199e-34 ,  2.20386e-07])
18394   , -79089.1    , array([ 1.14838    ,  1.5542     ,  1.08527e-16,  1.1199e-34 ,  2.20386e-07])
18395   , -79089.1    , array([ 1.14953    ,  1.5542     ,  1.08527e-16,  1.1199e-34 ,  2.20386e-07])
18396   , -79089.1    , array([ 1.14838    ,  1.55575    ,  1.08527e-16,  1.1199e-34 ,  2.20386e-07])
18397   , -79089.1    , array([ 1.14838    ,  1.5542     ,  1.08635e-16,  1.1199e-34 ,  2.20386e-07])
18398   , -79089.1    , array([ 1.14838    ,  1.5542     ,  1.08527e-16,  1.12102e-34,  2.20386e-07])
18399   , -79089.1    , array([ 1.14838    ,  1.5542     ,  1.08527e-16,  1.1199e-34 ,  2.20606e-07])
18400   , -79088.2    , array([ 0.742153   ,  0.970843   ,  1.08527e-16,  1.1199e-34 ,  5.52811e-07])
18401   , -79088.2    , array([ 0.742153   ,  0.970843   ,  1.08527e-16,  1.1199e-34 ,  5.52811e-07])
18402   , -79088.2    , array([ 0.742896   ,  0.970843   ,  1.08527e-16,  1.1199e-34 ,  5.52811e-07])
18403   , -79088.2    , array([ 0.742153   ,  0.971814   ,  1.08527e-16,  1.1199e-34 ,  5.52811e-07])
18404   , -79088.2    , array([ 0.742153   ,  0.970843   ,  1.08635e-16,  1.1199e-34 ,  5.52811e-07])
18405   , -79088.2    , array([ 0.742153   ,  0.970843   ,  1.08527e-16,  1.12102e-34,  5.52811e-07])
18406   , -79088.2    , array([ 0.742153   ,  0.970843   ,  1.08527e-16,  1.1199e-34 ,  5.53364e-07])
18407   , -78781.1    , array([ 0.129458   ,  0.147815   ,  1.08527e-16,  1.1199e-34 ,  2.18851e-05])
