162445  , -79088.9    , array([ 0.0417203  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162446  , -79088.9    , array([ 0.0417203  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162447  , -79089.2    , array([ 1.04172    ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162449  , -79088.9    , array([ 0.0417203  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162451  , -79089.1    , array([ 0.423686   ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162452  , -79089.1    , array([ 0.232703   ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162455  , -79089.1    , array([ 0.114669   ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162457  , -79089      , array([ 0.0695844  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162458  , -79088.7    , array([ 0.0285647  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162459  , -79088.5    , array([ 0.0204341  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162460  , -79088.3    , array([ 0.0154091  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162461  , -79088.1    , array([ 0.0123035  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162462  , -79087.9    , array([ 0.0103841  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162464  , -79088      , array([ 0.0111172  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162466  , -79087.9    , array([ 0.0106975  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162467  , -79087.9    , array([ 0.0103841  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162468  , -79088.1    , array([ 0.0103841  ,  1.07224    ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162470  , -79087.9    , array([ 0.0103841  ,  0.0722383  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162472  , -79088.1    , array([ 0.0103841  ,  0.454204   ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162473  , -79088.1    , array([ 0.0103841  ,  0.263221   ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162476  , -79088      , array([ 0.0103841  ,  0.145187   ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162477  , -79087.6    , array([ 0.0103841  ,  0.0377964  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162478  , -79087      , array([ 0.0103841  ,  0.0165102  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162480  , -79087.4    , array([ 0.0103841  ,  0.0246408  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162481  , -79086.5    , array([ 0.0103841  ,  0.0114852  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162483  , -79086.7    , array([ 0.0103841  ,  0.0134046  ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162484  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162486  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  4.2072e-24 ,  9.519e-21  ,  1.66178e-08])
162487  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  1          ,  9.519e-21  ,  1.66178e-08])
162488  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  2.61803    ,  9.519e-21  ,  1.66178e-08])
162490  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  2.61803    ,  9.519e-21  ,  1.66178e-08])
162494  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  6.3722     ,  9.519e-21  ,  1.66178e-08])
162495  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  4.49511    ,  9.519e-21  ,  1.66178e-08])
162496  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  8.6924     ,  9.519e-21  ,  1.66178e-08])
162498  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  7.80616    ,  9.519e-21  ,  1.66178e-08])
162499  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.24012    ,  9.519e-21  ,  1.66178e-08])
162500  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.57863    ,  9.519e-21  ,  1.66178e-08])
162501  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.78784    ,  9.519e-21  ,  1.66178e-08])
162502  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  9.519e-21  ,  1.66178e-08])
162504  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  9.519e-21  ,  1.66178e-08])
162505  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  1          ,  1.66178e-08])
162507  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  9.519e-21  ,  1.66178e-08])
162509  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.381966   ,  1.66178e-08])
162510  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.190983   ,  1.66178e-08])
162513  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.072949   ,  1.66178e-08])
162515  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.027864   ,  1.66178e-08])
162517  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.0106431  ,  1.66178e-08])
162519  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.00406531 ,  1.66178e-08])
162521  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.00155281 ,  1.66178e-08])
162523  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.000593121,  1.66178e-08])
162525  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  0.000226552,  1.66178e-08])
162527  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  8.65351e-05,  1.66178e-08])
162529  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  3.30535e-05,  1.66178e-08])
162531  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  1.26253e-05,  1.66178e-08])
162533  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  4.82244e-06,  1.66178e-08])
162535  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  1.84201e-06,  1.66178e-08])
162537  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  7.03584e-07,  1.66178e-08])
162539  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  2.68745e-07,  1.66178e-08])
162540  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  5.72642e-08,  1.66178e-08])
162541  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  1.2736e-07 ,  1.66178e-08])
162542  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  6.36801e-08,  1.66178e-08])
162543  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  8.54528e-08,  1.66178e-08])
162544  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  7.19965e-08,  1.66178e-08])
162545  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  6.78383e-08,  1.66178e-08])
162546  , -79086.3    , array([ 0.0103841  ,  0.010299   ,  9.91715    ,  6.625e-08  ,  1.66178e-08])
