12491   , -1125.6     , array([ 0.248704   ,  0.196933   ,  0.0711194  ,  4.17424e-31])
12492   , -1125.49    , array([ 0.248953   ,  0.196933   ,  0.0711194  ,  4.17424e-31])
12493   , -1125.6     , array([ 0.248704   ,  0.19713    ,  0.0711194  ,  4.17424e-31])
12494   , -1125.13    , array([ 0.248704   ,  0.196933   ,  0.0711906  ,  4.17424e-31])
12495   , -1125.6     , array([ 0.248704   ,  0.196933   ,  0.0711194  ,  4.17842e-31])
12496   , -1125.6     , array([ 0.248704   ,  0.196933   ,  0.0711194  ,  4.17424e-31])
12497   , -606.358    , array([ 0.309946   ,  0.196933   ,  0.190581   ,  4.17424e-31])
12498   , -606.358    , array([ 0.309946   ,  0.196933   ,  0.190581   ,  4.17424e-31])
12499   , -606.329    , array([ 0.310257   ,  0.196933   ,  0.190581   ,  4.17424e-31])
12500   , -606.358    , array([ 0.309946   ,  0.19713    ,  0.190581   ,  4.17424e-31])
12501   , -605.903    , array([ 0.309946   ,  0.196933   ,  0.190772   ,  4.17424e-31])
12502   , -606.358    , array([ 0.309946   ,  0.196933   ,  0.190581   ,  4.17842e-31])
12509   , -606.353    , array([ 0.309947   ,  0.196933   ,  0.190584   ,  4.17424e-31])
12510   , -606.353    , array([ 0.309947   ,  0.196933   ,  0.190584   ,  4.17424e-31])
12511   , -606.324    , array([ 0.310257   ,  0.196933   ,  0.190584   ,  4.17424e-31])
12512   , -606.353    , array([ 0.309947   ,  0.19713    ,  0.190584   ,  4.17424e-31])
12513   , -605.897    , array([ 0.309947   ,  0.196933   ,  0.190774   ,  4.17424e-31])
12514   , -606.353    , array([ 0.309947   ,  0.196933   ,  0.190584   ,  4.17842e-31])
12515   , -606.281    , array([ 0.309958   ,  0.196933   ,  0.190613   ,  4.17424e-31])
12516   , -606.281    , array([ 0.309958   ,  0.196933   ,  0.190613   ,  4.17424e-31])
12517   , -606.253    , array([ 0.310268   ,  0.196933   ,  0.190613   ,  4.17424e-31])
12518   , -606.281    , array([ 0.309958   ,  0.19713    ,  0.190613   ,  4.17424e-31])
12519   , -605.826    , array([ 0.309958   ,  0.196933   ,  0.190804   ,  4.17424e-31])
12520   , -606.281    , array([ 0.309958   ,  0.196933   ,  0.190613   ,  4.17842e-31])
12521   , -1826.58    , array([ 0.481395   ,  0.196933   ,  1.36867    ,  4.17424e-31])
12522   , -1826.58    , array([ 0.481395   ,  0.196933   ,  1.36867    ,  4.17424e-31])
12523   , -1826.19    , array([ 0.481877   ,  0.196933   ,  1.36867    ,  4.17424e-31])
12524   , -1826.58    , array([ 0.481395   ,  0.19713    ,  1.36867    ,  4.17424e-31])
12525   , -1827.84    , array([ 0.481395   ,  0.196933   ,  1.37004    ,  4.17424e-31])
12526   , -1826.58    , array([ 0.481395   ,  0.196933   ,  1.36867    ,  4.17842e-31])
12527   , -491.358    , array([ 0.331788   ,  0.196933   ,  0.258526   ,  4.17424e-31])
12528   , -491.358    , array([ 0.331788   ,  0.196933   ,  0.258526   ,  4.17424e-31])
12529   , -491.508    , array([ 0.33212    ,  0.196933   ,  0.258526   ,  4.17424e-31])
12530   , -491.358    , array([ 0.331788   ,  0.19713    ,  0.258526   ,  4.17424e-31])
12531   , -491.055    , array([ 0.331788   ,  0.196933   ,  0.258784   ,  4.17424e-31])
12532   , -491.358    , array([ 0.331788   ,  0.196933   ,  0.258526   ,  4.17842e-31])
12539   , -491.355    , array([ 0.331786   ,  0.196933   ,  0.258528   ,  4.17424e-31])
12540   , -491.355    , array([ 0.331786   ,  0.196933   ,  0.258528   ,  4.17424e-31])
12541   , -491.505    , array([ 0.332118   ,  0.196933   ,  0.258528   ,  4.17424e-31])
12542   , -491.355    , array([ 0.331786   ,  0.19713    ,  0.258528   ,  4.17424e-31])
12543   , -491.053    , array([ 0.331786   ,  0.196933   ,  0.258786   ,  4.17424e-31])
12544   , -491.355    , array([ 0.331786   ,  0.196933   ,  0.258528   ,  4.17842e-31])
12545   , -410.376    , array([ 0.268369   ,  0.196933   ,  0.357896   ,  4.17424e-31])
12546   , -410.376    , array([ 0.268369   ,  0.196933   ,  0.357896   ,  4.17424e-31])
12547   , -410.448    , array([ 0.268638   ,  0.196933   ,  0.357896   ,  4.17424e-31])
12548   , -410.376    , array([ 0.268369   ,  0.19713    ,  0.357896   ,  4.17424e-31])
12549   , -410.365    , array([ 0.268369   ,  0.196933   ,  0.358254   ,  4.17424e-31])
12550   , -410.376    , array([ 0.268369   ,  0.196933   ,  0.357896   ,  4.17842e-31])
12551   , -400.242    , array([ 0.207544   ,  0.196933   ,  0.356415   ,  4.17424e-31])
12552   , -400.242    , array([ 0.207544   ,  0.196933   ,  0.356415   ,  4.17424e-31])
12553   , -400.25     , array([ 0.207752   ,  0.196933   ,  0.356415   ,  4.17424e-31])
12554   , -400.242    , array([ 0.207544   ,  0.19713    ,  0.356415   ,  4.17424e-31])
12555   , -400.306    , array([ 0.207544   ,  0.196933   ,  0.356771   ,  4.17424e-31])
12556   , -400.242    , array([ 0.207544   ,  0.196933   ,  0.356415   ,  4.17842e-31])
12557   , -400.294    , array([ 0.180752   ,  0.196933   ,  0.326069   ,  4.17424e-31])
12558   , -400.294    , array([ 0.180752   ,  0.196933   ,  0.326069   ,  4.17424e-31])
12559   , -400.355    , array([ 0.180933   ,  0.196933   ,  0.326069   ,  4.17424e-31])
12560   , -400.294    , array([ 0.180752   ,  0.19713    ,  0.326069   ,  4.17424e-31])
12561   , -400.132    , array([ 0.180752   ,  0.196933   ,  0.326396   ,  4.17424e-31])
12562   , -400.294    , array([ 0.180752   ,  0.196933   ,  0.326069   ,  4.17842e-31])
12563   , -398.697    , array([ 0.194313   ,  0.196933   ,  0.341616   ,  4.17424e-31])
12564   , -398.697    , array([ 0.194313   ,  0.196933   ,  0.341616   ,  4.17424e-31])
12565   , -398.725    , array([ 0.194508   ,  0.196933   ,  0.341616   ,  4.17424e-31])
12566   , -398.697    , array([ 0.194313   ,  0.19713    ,  0.341616   ,  4.17424e-31])
12567   , -398.656    , array([ 0.194313   ,  0.196933   ,  0.341957   ,  4.17424e-31])
12568   , -398.697    , array([ 0.194313   ,  0.196933   ,  0.341616   ,  4.17842e-31])
12569   , -396.636    , array([ 0.166336   ,  0.196933   ,  0.330667   ,  4.17424e-31])
12570   , -396.636    , array([ 0.166336   ,  0.196933   ,  0.330667   ,  4.17424e-31])
12571   , -396.629    , array([ 0.166502   ,  0.196933   ,  0.330667   ,  4.17424e-31])
12572   , -396.636    , array([ 0.166336   ,  0.19713    ,  0.330667   ,  4.17424e-31])
12573   , -396.684    , array([ 0.166336   ,  0.196933   ,  0.330997   ,  4.17424e-31])
12574   , -396.636    , array([ 0.166336   ,  0.196933   ,  0.330667   ,  4.17842e-31])
12575   , -396.138    , array([ 0.147582   ,  0.196933   ,  0.316938   ,  4.17424e-31])
12576   , -396.138    , array([ 0.147582   ,  0.196933   ,  0.316938   ,  4.17424e-31])
12577   , -396.105    , array([ 0.14773    ,  0.196933   ,  0.316938   ,  4.17424e-31])
12578   , -396.138    , array([ 0.147582   ,  0.19713    ,  0.316938   ,  4.17424e-31])
12579   , -396.235    , array([ 0.147582   ,  0.196933   ,  0.317256   ,  4.17424e-31])
12580   , -396.138    , array([ 0.147582   ,  0.196933   ,  0.316938   ,  4.17842e-31])
12581   , -395.42     , array([ 0.139954   ,  0.196933   ,  0.307872   ,  4.17424e-31])
12582   , -395.42     , array([ 0.139954   ,  0.196933   ,  0.307872   ,  4.17424e-31])
12583   , -395.398    , array([ 0.140094   ,  0.196933   ,  0.307872   ,  4.17424e-31])
12584   , -395.42     , array([ 0.139954   ,  0.19713    ,  0.307872   ,  4.17424e-31])
12585   , -395.485    , array([ 0.139954   ,  0.196933   ,  0.30818    ,  4.17424e-31])
12586   , -395.42     , array([ 0.139954   ,  0.196933   ,  0.307872   ,  4.17842e-31])
12587   , -394.65     , array([ 0.122593   ,  0.196933   ,  0.287943   ,  4.17424e-31])
12588   , -394.65     , array([ 0.122593   ,  0.196933   ,  0.287943   ,  4.17424e-31])
12589   , -394.632    , array([ 0.122715   ,  0.196933   ,  0.287943   ,  4.17424e-31])
12590   , -394.65     , array([ 0.122593   ,  0.19713    ,  0.287943   ,  4.17424e-31])
12591   , -394.7      , array([ 0.122593   ,  0.196933   ,  0.288231   ,  4.17424e-31])
12592   , -394.65     , array([ 0.122593   ,  0.196933   ,  0.287943   ,  4.17842e-31])
12593   , -394.067    , array([ 0.102185   ,  0.196933   ,  0.261089   ,  4.17424e-31])
12594   , -394.067    , array([ 0.102185   ,  0.196933   ,  0.261089   ,  4.17424e-31])
12595   , -394.045    , array([ 0.102287   ,  0.196933   ,  0.261089   ,  4.17424e-31])
12596   , -394.067    , array([ 0.102185   ,  0.19713    ,  0.261089   ,  4.17424e-31])
12597   , -394.117    , array([ 0.102185   ,  0.196933   ,  0.26135    ,  4.17424e-31])
12598   , -394.067    , array([ 0.102185   ,  0.196933   ,  0.261089   ,  4.17842e-31])
12599   , -393.697    , array([ 0.0888825  ,  0.196933   ,  0.240304   ,  4.17424e-31])
12600   , -393.697    , array([ 0.0888825  ,  0.196933   ,  0.240304   ,  4.17424e-31])
12601   , -393.688    , array([ 0.0889714  ,  0.196933   ,  0.240304   ,  4.17424e-31])
12602   , -393.697    , array([ 0.0888825  ,  0.19713    ,  0.240304   ,  4.17424e-31])
12603   , -393.723    , array([ 0.0888825  ,  0.196933   ,  0.240544   ,  4.17424e-31])
12604   , -393.697    , array([ 0.0888825  ,  0.196933   ,  0.240304   ,  4.17842e-31])
12605   , -393.798    , array([ 0.0786511  ,  0.196933   ,  0.224367   ,  4.17424e-31])
12606   , -393.798    , array([ 0.0786511  ,  0.196933   ,  0.224367   ,  4.17424e-31])
12607   , -393.749    , array([ 0.0787298  ,  0.196933   ,  0.224367   ,  4.17424e-31])
12608   , -393.798    , array([ 0.0786511  ,  0.19713    ,  0.224367   ,  4.17424e-31])
12609   , -393.89     , array([ 0.0786511  ,  0.196933   ,  0.224591   ,  4.17424e-31])
12610   , -393.798    , array([ 0.0786511  ,  0.196933   ,  0.224367   ,  4.17842e-31])
12611   , -393.676    , array([ 0.0864644  ,  0.196933   ,  0.236613   ,  4.17424e-31])
12612   , -393.676    , array([ 0.0864644  ,  0.196933   ,  0.236613   ,  4.17424e-31])
12613   , -393.661    , array([ 0.0865509  ,  0.196933   ,  0.236613   ,  4.17424e-31])
12614   , -393.676    , array([ 0.0864644  ,  0.19713    ,  0.236613   ,  4.17424e-31])
12615   , -393.712    , array([ 0.0864644  ,  0.196933   ,  0.23685    ,  4.17424e-31])
12616   , -393.676    , array([ 0.0864644  ,  0.196933   ,  0.236613   ,  4.17842e-31])
12617   , -393.712    , array([ 0.081225   ,  0.196933   ,  0.228458   ,  4.17424e-31])
12618   , -393.712    , array([ 0.081225   ,  0.196933   ,  0.228458   ,  4.17424e-31])
12619   , -393.676    , array([ 0.0813063  ,  0.196933   ,  0.228458   ,  4.17424e-31])
12620   , -393.712    , array([ 0.081225   ,  0.19713    ,  0.228458   ,  4.17424e-31])
12621   , -393.782    , array([ 0.081225   ,  0.196933   ,  0.228686   ,  4.17424e-31])
12622   , -393.712    , array([ 0.081225   ,  0.196933   ,  0.228458   ,  4.17842e-31])
12623   , -393.672    , array([ 0.0853399  ,  0.196933   ,  0.234881   ,  4.17424e-31])
12624   , -393.672    , array([ 0.0853399  ,  0.196933   ,  0.234881   ,  4.17424e-31])
12625   , -393.653    , array([ 0.0854253  ,  0.196933   ,  0.234881   ,  4.17424e-31])
12626   , -393.672    , array([ 0.0853399  ,  0.19713    ,  0.234881   ,  4.17424e-31])
12627   , -393.715    , array([ 0.0853399  ,  0.196933   ,  0.235116   ,  4.17424e-31])
12628   , -393.672    , array([ 0.0853399  ,  0.196933   ,  0.234881   ,  4.17842e-31])
12629   , -393.663    , array([ 0.0847121  ,  0.196933   ,  0.233854   ,  4.17424e-31])
12630   , -393.663    , array([ 0.0847121  ,  0.196933   ,  0.233854   ,  4.17424e-31])
12631   , -393.644    , array([ 0.0847968  ,  0.196933   ,  0.233854   ,  4.17424e-31])
12632   , -393.663    , array([ 0.0847121  ,  0.19713    ,  0.233854   ,  4.17424e-31])
12633   , -393.707    , array([ 0.0847121  ,  0.196933   ,  0.234088   ,  4.17424e-31])
12634   , -393.663    , array([ 0.0847121  ,  0.196933   ,  0.233854   ,  4.17842e-31])
12635   , -393.633    , array([ 0.0822467  ,  0.196933   ,  0.229789   ,  4.17424e-31])
12636   , -393.633    , array([ 0.0822467  ,  0.196933   ,  0.229789   ,  4.17424e-31])
12637   , -393.611    , array([ 0.082329   ,  0.196933   ,  0.229789   ,  4.17424e-31])
12638   , -393.633    , array([ 0.0822467  ,  0.19713    ,  0.229789   ,  4.17424e-31])
12639   , -393.681    , array([ 0.0822467  ,  0.196933   ,  0.230019   ,  4.17424e-31])
12640   , -393.633    , array([ 0.0822467  ,  0.196933   ,  0.229789   ,  4.17842e-31])
12641   , -393.678    , array([ 0.0730822  ,  0.196933   ,  0.214224   ,  4.17424e-31])
12642   , -393.678    , array([ 0.0730822  ,  0.196933   ,  0.214224   ,  4.17424e-31])
12643   , -393.629    , array([ 0.0731553  ,  0.196933   ,  0.214224   ,  4.17424e-31])
12644   , -393.678    , array([ 0.0730822  ,  0.19713    ,  0.214224   ,  4.17424e-31])
12645   , -393.767    , array([ 0.0730822  ,  0.196933   ,  0.214438   ,  4.17424e-31])
12646   , -393.678    , array([ 0.0730822  ,  0.196933   ,  0.214224   ,  4.17842e-31])
12647   , -393.618    , array([ 0.0801289  ,  0.196933   ,  0.226257   ,  4.17424e-31])
12648   , -393.618    , array([ 0.0801289  ,  0.196933   ,  0.226257   ,  4.17424e-31])
