366     , -671.312    , array([ 0.0249145  ,  0.284396   ,  0.0201043  ,  0.0334155  ])
367     , -671.8      , array([ 0.0249395  ,  0.284396   ,  0.0201043  ,  0.0334155  ])
368     , -670.49     , array([ 0.0249145  ,  0.28468    ,  0.0201043  ,  0.0334155  ])
369     , -670.745    , array([ 0.0249145  ,  0.284396   ,  0.0201245  ,  0.0334155  ])
370     , -670.532    , array([ 0.0249145  ,  0.284396   ,  0.0201043  ,  0.0334489  ])
371     , -671.312    , array([ 0.0249145  ,  0.284396   ,  0.0201043  ,  0.0334155  ])
372     , -2709.64    , array([ 0.0173242  ,  0.524085   ,  0.03066    ,  0.0596763  ])
373     , -2709.64    , array([ 0.0173242  ,  0.524085   ,  0.03066    ,  0.0596763  ])
374     , -2700.46    , array([ 0.0173415  ,  0.524085   ,  0.03066    ,  0.0596763  ])
375     , -2712.24    , array([ 0.0173242  ,  0.524609   ,  0.03066    ,  0.0596763  ])
376     , -2718.56    , array([ 0.0173242  ,  0.524085   ,  0.0306906  ,  0.0596763  ])
377     , -2712.44    , array([ 0.0173242  ,  0.524085   ,  0.03066    ,  0.059736   ])
378     , -339.845    , array([ 0.0222476  ,  0.344068   ,  0.0229297  ,  0.0400335  ])
379     , -339.845    , array([ 0.0222476  ,  0.344068   ,  0.0229297  ,  0.0400335  ])
380     , -340.006    , array([ 0.0222699  ,  0.344068   ,  0.0229297  ,  0.0400335  ])
381     , -339.561    , array([ 0.0222476  ,  0.344412   ,  0.0229297  ,  0.0400335  ])
382     , -339.629    , array([ 0.0222476  ,  0.344068   ,  0.0229527  ,  0.0400335  ])
383     , -339.478    , array([ 0.0222476  ,  0.344068   ,  0.0229297  ,  0.0400736  ])
384     , -2336.8     , array([ 0.125709   ,  0.0402732  ,  0.0187942  ,  3.12861    ])
385     , -2336.8     , array([ 0.125709   ,  0.0402732  ,  0.0187942  ,  3.12861    ])
386     , -2336.8     , array([ 0.125835   ,  0.0402732  ,  0.0187942  ,  3.12861    ])
387     , -2336.8     , array([ 0.125709   ,  0.0403134  ,  0.0187942  ,  3.12861    ])
388     , -2336.8     , array([ 0.125709   ,  0.0402732  ,  0.0188131  ,  3.12861    ])
389     , -2336.8     , array([ 0.125709   ,  0.0402732  ,  0.0187942  ,  3.13174    ])
390     , -325.762    , array([ 0.02417    ,  0.310497   ,  0.0227125  ,  0.0493193  ])
391     , -325.762    , array([ 0.02417    ,  0.310497   ,  0.0227125  ,  0.0493193  ])
392     , -325.999    , array([ 0.0241942  ,  0.310497   ,  0.0227125  ,  0.0493193  ])
393     , -325.355    , array([ 0.02417    ,  0.310808   ,  0.0227125  ,  0.0493193  ])
394     , -325.495    , array([ 0.02417    ,  0.310497   ,  0.0227352  ,  0.0493193  ])
395     , -325.473    , array([ 0.02417    ,  0.310497   ,  0.0227125  ,  0.0493686  ])
396     , -261.335    , array([ 0.0654137  ,  0.421248   ,  0.0419     ,  0.0455065  ])
397     , -261.335    , array([ 0.0654137  ,  0.421248   ,  0.0419     ,  0.0455065  ])
398     , -261.547    , array([ 0.0654791  ,  0.421248   ,  0.0419     ,  0.0455065  ])
399     , -260.829    , array([ 0.0654137  ,  0.421669   ,  0.0419     ,  0.0455065  ])
400     , -261.09     , array([ 0.0654137  ,  0.421248   ,  0.0419419  ,  0.0455065  ])
401     , -261.04     , array([ 0.0654137  ,  0.421248   ,  0.0419     ,  0.045552   ])
402     , -7956.59    , array([ 3.50942    ,  1.42711    ,  0.485299   ,  0.0329837  ])
403     , -7956.59    , array([ 3.50942    ,  1.42711    ,  0.485299   ,  0.0329837  ])
404     , -7961.06    , array([ 3.51293    ,  1.42711    ,  0.485299   ,  0.0329837  ])
405     , -7958.2     , array([ 3.50942    ,  1.42854    ,  0.485299   ,  0.0329837  ])
406     , -7959.24    , array([ 3.50942    ,  1.42711    ,  0.485784   ,  0.0329837  ])
407     , -7955.85    , array([ 3.50942    ,  1.42711    ,  0.485299   ,  0.0330167  ])
408     , -244.385    , array([ 0.104242   ,  0.485895   ,  0.0558068  ,  0.0438246  ])
409     , -244.385    , array([ 0.104242   ,  0.485895   ,  0.0558068  ,  0.0438246  ])
410     , -244.7      , array([ 0.104346   ,  0.485895   ,  0.0558068  ,  0.0438246  ])
411     , -243.964    , array([ 0.104242   ,  0.486381   ,  0.0558068  ,  0.0438246  ])
412     , -244.077    , array([ 0.104242   ,  0.485895   ,  0.0558626  ,  0.0438246  ])
413     , -244.164    , array([ 0.104242   ,  0.485895   ,  0.0558068  ,  0.0438685  ])
420     , -244.385    , array([ 0.104242   ,  0.485895   ,  0.0558069  ,  0.0438246  ])
421     , -244.385    , array([ 0.104242   ,  0.485895   ,  0.0558069  ,  0.0438246  ])
422     , -244.7      , array([ 0.104346   ,  0.485895   ,  0.0558069  ,  0.0438246  ])
423     , -243.964    , array([ 0.104242   ,  0.486381   ,  0.0558069  ,  0.0438246  ])
424     , -244.077    , array([ 0.104242   ,  0.485895   ,  0.0558627  ,  0.0438246  ])
425     , -244.164    , array([ 0.104242   ,  0.485895   ,  0.0558069  ,  0.0438685  ])
426     , -244.385    , array([ 0.104242   ,  0.485895   ,  0.0558071  ,  0.0438246  ])
