51638   , -6841.57    , array([ 0.158051   ,  0.407774   ,  3.97349    ,  0.0685985  ])
51639   , -6834.23    , array([ 0.158209   ,  0.407774   ,  3.97349    ,  0.0685985  ])
51640   , -6846.91    , array([ 0.158051   ,  0.408182   ,  3.97349    ,  0.0685985  ])
51641   , -6841.57    , array([ 0.158051   ,  0.407774   ,  3.97747    ,  0.0685985  ])
51642   , -6843.59    , array([ 0.158051   ,  0.407774   ,  3.97349    ,  0.0686672  ])
51643   , -6841.57    , array([ 0.158051   ,  0.407774   ,  3.97349    ,  0.0685985  ])
51644   , -1423.47    , array([ 0.351006   ,  0.228472   ,  3.97349    ,  0.0551153  ])
51645   , -1423.47    , array([ 0.351006   ,  0.228472   ,  3.97349    ,  0.0551153  ])
51646   , -1422.14    , array([ 0.351357   ,  0.228472   ,  3.97349    ,  0.0551153  ])
51647   , -1425.3     , array([ 0.351006   ,  0.228701   ,  3.97349    ,  0.0551153  ])
51648   , -1423.47    , array([ 0.351006   ,  0.228472   ,  3.97747    ,  0.0551153  ])
51649   , -1422.98    , array([ 0.351006   ,  0.228472   ,  3.97349    ,  0.0551705  ])
51656   , -1423.27    , array([ 0.351002   ,  0.228452   ,  3.97349    ,  0.0551209  ])
51657   , -1423.27    , array([ 0.351002   ,  0.228452   ,  3.97349    ,  0.0551209  ])
51658   , -1421.94    , array([ 0.351353   ,  0.228452   ,  3.97349    ,  0.0551209  ])
51659   , -1425.1     , array([ 0.351002   ,  0.22868    ,  3.97349    ,  0.0551209  ])
51660   , -1423.28    , array([ 0.351002   ,  0.228452   ,  3.97747    ,  0.0551209  ])
51661   , -1422.78    , array([ 0.351002   ,  0.228452   ,  3.97349    ,  0.055176   ])
51662   , -1423.07    , array([ 0.350998   ,  0.228431   ,  3.97349    ,  0.0551265  ])
51663   , -1423.07    , array([ 0.350998   ,  0.228431   ,  3.97349    ,  0.0551265  ])
51664   , -1421.74    , array([ 0.35135    ,  0.228431   ,  3.97349    ,  0.0551265  ])
51665   , -1424.9     , array([ 0.350998   ,  0.22866    ,  3.97349    ,  0.0551265  ])
51666   , -1423.08    , array([ 0.350998   ,  0.228431   ,  3.97747    ,  0.0551265  ])
51667   , -1422.58    , array([ 0.350998   ,  0.228431   ,  3.97349    ,  0.0551816  ])
51668   , -2336.8     , array([ 0.261973   ,  0.0192575  ,  3.95841    ,  0.873231   ])
51669   , -2336.8     , array([ 0.261973   ,  0.0192575  ,  3.95841    ,  0.873231   ])
51670   , -2336.8     , array([ 0.262236   ,  0.0192575  ,  3.95841    ,  0.873231   ])
51671   , -2336.8     , array([ 0.261973   ,  0.0192768  ,  3.95841    ,  0.873231   ])
51672   , -2336.8     , array([ 0.261973   ,  0.0192575  ,  3.96237    ,  0.873231   ])
51673   , -2336.8     , array([ 0.261973   ,  0.0192575  ,  3.95841    ,  0.874104   ])
51674   , -481.616    , array([ 0.326256   ,  0.123124   ,  3.96972    ,  0.109941   ])
51675   , -481.616    , array([ 0.326256   ,  0.123124   ,  3.96972    ,  0.109941   ])
51676   , -481.222    , array([ 0.326582   ,  0.123124   ,  3.96972    ,  0.109941   ])
51677   , -482.054    , array([ 0.326256   ,  0.123247   ,  3.96972    ,  0.109941   ])
51678   , -481.616    , array([ 0.326256   ,  0.123124   ,  3.97369    ,  0.109941   ])
51679   , -481.576    , array([ 0.326256   ,  0.123124   ,  3.96972    ,  0.110051   ])
51680   , -439.948    , array([ 0.101503   ,  0.0328711  ,  4.68914    ,  0.0391103  ])
51681   , -439.948    , array([ 0.101503   ,  0.0328711  ,  4.68914    ,  0.0391103  ])
51682   , -439.597    , array([ 0.101605   ,  0.0328711  ,  4.68914    ,  0.0391103  ])
