14552   , -741.58     , array([ 0.150887   ,  1.0238     ,  0.213231   ,  7.21161e-47])
14553   , -741.645    , array([ 0.151038   ,  1.0238     ,  0.213231   ,  7.21161e-47])
14554   , -741.58     , array([ 0.150887   ,  1.02483    ,  0.213231   ,  7.21161e-47])
14555   , -740.202    , array([ 0.150887   ,  1.0238     ,  0.213445   ,  7.21161e-47])
14556   , -741.58     , array([ 0.150887   ,  1.0238     ,  0.213231   ,  7.21882e-47])
14557   , -741.58     , array([ 0.150887   ,  1.0238     ,  0.213231   ,  7.21161e-47])
14558   , -1570.08    , array([ 0.143846   ,  1.0238     ,  0.584786   ,  7.21161e-47])
14559   , -1570.08    , array([ 0.143846   ,  1.0238     ,  0.584786   ,  7.21161e-47])
14560   , -1568.32    , array([ 0.14399    ,  1.0238     ,  0.584786   ,  7.21161e-47])
14561   , -1570.08    , array([ 0.143846   ,  1.02483    ,  0.584786   ,  7.21161e-47])
14562   , -1572.56    , array([ 0.143846   ,  1.0238     ,  0.585371   ,  7.21161e-47])
14563   , -1570.08    , array([ 0.143846   ,  1.0238     ,  0.584786   ,  7.21882e-47])
14564   , -428.169    , array([ 0.148887   ,  1.0238     ,  0.282637   ,  7.21161e-47])
14565   , -428.169    , array([ 0.148887   ,  1.0238     ,  0.282637   ,  7.21161e-47])
14566   , -428.39     , array([ 0.149036   ,  1.0238     ,  0.282637   ,  7.21161e-47])
14567   , -428.169    , array([ 0.148887   ,  1.02483    ,  0.282637   ,  7.21161e-47])
14568   , -427.568    , array([ 0.148887   ,  1.0238     ,  0.28292    ,  7.21161e-47])
14569   , -428.169    , array([ 0.148887   ,  1.0238     ,  0.282637   ,  7.21882e-47])
14570   , -2336.79    , array([ 0.0234741  ,  1.0238     ,  0.410226   ,  7.21161e-47])
14571   , -2336.79    , array([ 0.0234741  ,  1.0238     ,  0.410226   ,  7.21161e-47])
14572   , -2336.79    , array([ 0.0234975  ,  1.0238     ,  0.410226   ,  7.21161e-47])
14573   , -2336.79    , array([ 0.0234741  ,  1.02483    ,  0.410226   ,  7.21161e-47])
14574   , -2336.8     , array([ 0.0234741  ,  1.0238     ,  0.410637   ,  7.21161e-47])
14575   , -2336.79    , array([ 0.0234741  ,  1.0238     ,  0.410226   ,  7.21882e-47])
14576   , -402.788    , array([ 0.136399   ,  1.0238     ,  0.287674   ,  7.21161e-47])
14577   , -402.788    , array([ 0.136399   ,  1.0238     ,  0.287674   ,  7.21161e-47])
14578   , -402.936    , array([ 0.136535   ,  1.0238     ,  0.287674   ,  7.21161e-47])
14579   , -402.788    , array([ 0.136399   ,  1.02483    ,  0.287674   ,  7.21161e-47])
14580   , -402.466    , array([ 0.136399   ,  1.0238     ,  0.287962   ,  7.21161e-47])
14581   , -402.788    , array([ 0.136399   ,  1.0238     ,  0.287674   ,  7.21882e-47])
14582   , -425.155    , array([ 0.106403   ,  1.0238     ,  0.288087   ,  7.21161e-47])
14583   , -425.155    , array([ 0.106403   ,  1.0238     ,  0.288087   ,  7.21161e-47])
14584   , -424.707    , array([ 0.106509   ,  1.0238     ,  0.288087   ,  7.21161e-47])
14585   , -425.155    , array([ 0.106403   ,  1.02483    ,  0.288087   ,  7.21161e-47])
14586   , -425.934    , array([ 0.106403   ,  1.0238     ,  0.288375   ,  7.21161e-47])
14587   , -425.155    , array([ 0.106403   ,  1.0238     ,  0.288087   ,  7.21882e-47])
14588   , -394.67     , array([ 0.124937   ,  1.0238     ,  0.28782    ,  7.21161e-47])
14589   , -394.67     , array([ 0.124937   ,  1.0238     ,  0.28782    ,  7.21161e-47])
14590   , -394.692    , array([ 0.125062   ,  1.0238     ,  0.28782    ,  7.21161e-47])
14591   , -394.67     , array([ 0.124937   ,  1.02483    ,  0.28782    ,  7.21161e-47])
14592   , -394.64     , array([ 0.124937   ,  1.0238     ,  0.288108   ,  7.21161e-47])
14593   , -394.67     , array([ 0.124937   ,  1.0238     ,  0.28782    ,  7.21882e-47])
14594   , -394.571    , array([ 0.122218   ,  1.0238     ,  0.286995   ,  7.21161e-47])
