54797   , -79089.4    , array([ 0.00713284 ,  0.044204   ,  4.21138e-32,  2.0716e-64 ,  1.70755e-10])
54798   , -79089.4    , array([ 0.00713997 ,  0.044204   ,  4.21138e-32,  2.0716e-64 ,  1.70755e-10])
54799   , -79089.4    , array([ 0.00713284 ,  0.0442482  ,  4.21138e-32,  2.0716e-64 ,  1.70755e-10])
54800   , -79089.4    , array([ 0.00713284 ,  0.044204   ,  4.21559e-32,  2.0716e-64 ,  1.70755e-10])
54801   , -79089.4    , array([ 0.00713284 ,  0.044204   ,  4.21138e-32,  2.07367e-64,  1.70755e-10])
54802   , -79089.4    , array([ 0.00713284 ,  0.044204   ,  4.21138e-32,  2.0716e-64 ,  1.70926e-10])
54803   , -79089.4    , array([ 0.00713284 ,  0.044204   ,  4.21138e-32,  2.0716e-64 ,  1.70755e-10])
54804   , -79089.4    , array([ 0.00699783 ,  0.0440039  ,  4.21138e-32,  2.0716e-64 ,  1.74846e-10])
54805   , -79089.4    , array([ 0.00699783 ,  0.0440039  ,  4.21138e-32,  2.0716e-64 ,  1.74846e-10])
54806   , -79089.4    , array([ 0.00700483 ,  0.0440039  ,  4.21138e-32,  2.0716e-64 ,  1.74846e-10])
54807   , -79089.4    , array([ 0.00699783 ,  0.044048   ,  4.21138e-32,  2.0716e-64 ,  1.74846e-10])
54808   , -79089.4    , array([ 0.00699783 ,  0.0440039  ,  4.21559e-32,  2.0716e-64 ,  1.74846e-10])
54809   , -79089.4    , array([ 0.00699783 ,  0.0440039  ,  4.21138e-32,  2.07367e-64,  1.74846e-10])
54810   , -79089.4    , array([ 0.00699783 ,  0.0440039  ,  4.21138e-32,  2.0716e-64 ,  1.75021e-10])
54811   , -79089.4    , array([ 0.00648288 ,  0.0432126  ,  4.21138e-32,  2.0716e-64 ,  1.92211e-10])
54812   , -79089.4    , array([ 0.00648288 ,  0.0432126  ,  4.21138e-32,  2.0716e-64 ,  1.92211e-10])
54813   , -79089.4    , array([ 0.00648937 ,  0.0432126  ,  4.21138e-32,  2.0716e-64 ,  1.92211e-10])
54814   , -79089.4    , array([ 0.00648288 ,  0.0432559  ,  4.21138e-32,  2.0716e-64 ,  1.92211e-10])
54815   , -79089.4    , array([ 0.00648288 ,  0.0432126  ,  4.21559e-32,  2.0716e-64 ,  1.92211e-10])
