1       , -79089.4    , array([ 2.54683    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
2       , -79089.4    , array([ 2.54683    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
3       , -79089.4    , array([ 3.54683    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
4       , -79089.4    , array([ 5.16486    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
5       , -79089.4    , array([ 3.54683    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
6       , -79089.4    , array([ 4.16486    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
7       , -79089.4    , array([ 4.54683    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
8       , -79089.4    , array([ 4.7829     ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
9       , -79089.4    , array([ 4.92879    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
10      , -79089.4    , array([ 5.01896    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
11      , -79089.4    , array([ 5.07469    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
12      , -79089.4    , array([ 5.10913    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
13      , -79089.4    , array([ 5.13476    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
14      , -79089.4    , array([ 5.13476    ,  0.573347   ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
15      , -79089.4    , array([ 5.13476    ,  1.57335    ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
16      , -79089.4    , array([ 5.13476    ,  3.19138    ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
17      , -79089.4    , array([ 5.13476    ,  1.57335    ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
18      , -79089.4    , array([ 5.13476    ,  2.19138    ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
19      , -79089.4    , array([ 5.13476    ,  2.57335    ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
20      , -79089.4    , array([ 5.13476    ,  2.80941    ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
21      , -79089.4    , array([ 5.13476    ,  2.95531    ,  1.07908e-08,  4.68759e-44,  6.48344e-59])
