3998    , -45057.2    , array([ 0.715912   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
3999    , -45057.2    , array([ 0.715912   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4000    , -53571.2    , array([ 1.71591    ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4002    , -45057.2    , array([ 0.715912   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4003    , -105005     , array([ 0.0978776  ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4004    , -47958      , array([ 1.09788    ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4005    , -45962.2    , array([ 0.870589   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4006    , -46168.3    , array([ 0.479844   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4007    , -44971      , array([ 0.684976   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4008    , -44962.3    , array([ 0.61607    ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4009    , -45182.6    , array([ 0.564036   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4010    , -44930.6    , array([ 0.648147   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4011    , -44930.6    , array([ 0.648825   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4012    , -44930.6    , array([ 0.64735    ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4013    , -44935      , array([ 0.635402   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4014    , -44930.6    , array([ 0.646665   ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4015    , -44930.6    , array([ 0.64735    ,  22.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4016    , -45002.8    , array([ 0.64735    ,  23.1661    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4017    , -44799.2    , array([ 0.64735    ,  20.5481    ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4018    , -44538.1    , array([ 0.64735    ,  17.93      ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
4019    , -43913.3    , array([ 0.64735    ,  13.694     ,  1.54644e-19,  1.45057e-17,  0.0910003  ])
