Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2012.47	4034.94	1346.57	5574.61	3.5039,0.3107,0.8422,2.7229,30.0
our_model	Round_1_Replicate_2	-2147.38	4304.76	1609.67	4966.87	3.7776,0.4512,0.7367,1.8236,30.0
our_model	Round_1_Replicate_3	-2007.13	4024.26	1335.45	9225.14	2.1228,0.1843,1.3968,4.5989,30.0
our_model	Round_1_Replicate_4	-1478.27	2966.54	330.64	19719.65	0.9594,0.1529,5.4994,0.7876,0.0714
our_model	Round_1_Replicate_5	-1979.82	3969.64	1224.34	18893.29	0.9979,0.2212,4.7351,1.1464,0.1221
our_model	Round_1_Replicate_6	-2028.47	4066.94	1379.24	8739.34	2.2193,0.208,1.3142,4.0472,30.0
our_model	Round_1_Replicate_7	-2013.36	4036.72	1348.39	6876.57	2.839,0.2527,1.0387,3.3466,30.0
our_model	Round_1_Replicate_8	-2407.37	4824.74	2086.07	3559.86	5.0556,0.7966,0.5284,1.0017,30.0
our_model	Round_1_Replicate_9	-1845.36	3700.72	1058.87	18761.11	1.4637,0.1442,1.6966,0.2099,0.0509
our_model	Round_1_Replicate_10	-1342.29	2694.58	63.47	20085.02	0.9281,0.1157,5.6596,1.3437,0.0547
our_model	Round_2_Replicate_1	-1312.46	2634.92	3.05	19964.06	1.0032,0.1036,4.9814,2.1948,0.0508
our_model	Round_2_Replicate_2	-1311.82	2633.64	1.78	19935.64	1.0176,0.1031,4.906,2.3836,0.0514
our_model	Round_2_Replicate_3	-1398.52	2807.04	172.34	19544.14	1.0782,0.1388,4.9405,1.276,0.0676
our_model	Round_2_Replicate_4	-1310.93	2631.86	0.0	20000.07	0.9999,0.1,4.9995,2.5008,0.05
our_model	Round_2_Replicate_5	-1318.08	2646.16	14.38	20030.79	1.0173,0.09,4.8478,2.9955,0.0444
our_model	Round_2_Replicate_6	-1311.6	2633.2	1.33	19981.48	1.021,0.0978,4.9634,2.5833,0.0488
our_model	Round_2_Replicate_7	-1311.69	2633.38	1.51	19966.71	1.0038,0.1034,4.9981,2.3301,0.0515
our_model	Round_2_Replicate_8	-1343.61	2697.22	66.27	20071.69	1.0376,0.0779,4.4644,3.6398,0.0383
our_model	Round_2_Replicate_9	-1316.2	2642.4	10.51	19854.58	1.058,0.1055,4.9154,2.4565,0.0536
our_model	Round_2_Replicate_10	-1318.99	2647.98	16.14	19829.61	1.0719,0.1065,4.9575,2.3158,0.053
our_model	Round_2_Replicate_11	-1348.38	2706.76	76.22	19923.75	1.1589,0.0816,4.6944,3.2224,0.039
our_model	Round_2_Replicate_12	-1321.88	2653.76	22.14	20056.77	1.0124,0.0877,4.8108,2.8089,0.0423
our_model	Round_2_Replicate_13	-1311.12	2632.24	0.37	19975.05	1.0117,0.1007,4.9886,2.5125,0.0505
our_model	Round_2_Replicate_14	-1311.67	2633.34	1.49	20017.55	1.0026,0.0966,4.9634,2.6072,0.048
our_model	Round_2_Replicate_15	-1339.32	2688.64	57.89	19969.64	1.1093,0.082,4.6105,3.0465,0.039
our_model	Round_2_Replicate_16	-1323.15	2656.3	24.64	19941.33	1.0911,0.0906,4.9078,2.8108,0.0444
our_model	Round_2_Replicate_17	-1322.45	2654.9	22.82	20097.16	0.9616,0.0983,5.1801,3.2982,0.0533
our_model	Round_2_Replicate_18	-1316.36	2642.72	10.83	20030.87	0.9992,0.0917,4.7305,2.9152,0.0453
our_model	Round_2_Replicate_19	-1372.68	2755.36	120.03	19548.0	1.0712,0.13,4.4238,1.6215,0.0634
our_model	Round_2_Replicate_20	-1315.66	2641.32	9.44	19871.62	1.0598,0.1034,4.9164,2.5595,0.0529
