337     , -17688.6    , array([ 0.00518249 ,  0.539507   ,  0.005402   ,  0.0276613  ])
338     , -17686.8    , array([ 0.00518768 ,  0.539507   ,  0.005402   ,  0.0276613  ])
339     , -17688.9    , array([ 0.00518249 ,  0.540047   ,  0.005402   ,  0.0276613  ])
340     , -17690.3    , array([ 0.00518249 ,  0.539507   ,  0.0054074  ,  0.0276613  ])
341     , -17687.7    , array([ 0.00518249 ,  0.539507   ,  0.005402   ,  0.0276889  ])
342     , -17688.6    , array([ 0.00518249 ,  0.539507   ,  0.005402   ,  0.0276613  ])
343     , -14362.6    , array([ 0.0102895  ,  0.486169   ,  0.00283372 ,  0.039261   ])
344     , -14362.6    , array([ 0.0102895  ,  0.486169   ,  0.00283372 ,  0.039261   ])
345     , -14360.7    , array([ 0.0102998  ,  0.486169   ,  0.00283372 ,  0.039261   ])
346     , -14362      , array([ 0.0102895  ,  0.486656   ,  0.00283372 ,  0.039261   ])
347     , -14364.6    , array([ 0.0102895  ,  0.486169   ,  0.00283656 ,  0.039261   ])
348     , -14362.6    , array([ 0.0102895  ,  0.486169   ,  0.00283372 ,  0.0393003  ])
349     , -14132.9    , array([ 0.159886   ,  0.320589   ,  0.00021457 ,  0.159337   ])
350     , -14132.9    , array([ 0.159886   ,  0.320589   ,  0.00021457 ,  0.159337   ])
351     , -14132.9    , array([ 0.160046   ,  0.320589   ,  0.00021457 ,  0.159337   ])
352     , -14130.2    , array([ 0.159886   ,  0.32091    ,  0.00021457 ,  0.159337   ])
353     , -14132.9    , array([ 0.159886   ,  0.320589   ,  0.000214784,  0.159337   ])
354     , -14134      , array([ 0.159886   ,  0.320589   ,  0.00021457 ,  0.159497   ])
355     , -14624.2    , array([ 1.60027    ,  4.36148    ,  2.45873e-05,  0.145731   ])
356     , -14624.2    , array([ 1.60027    ,  4.36148    ,  2.45873e-05,  0.145731   ])
357     , -14624.2    , array([ 1.60187    ,  4.36148    ,  2.45873e-05,  0.145731   ])
358     , -14625.4    , array([ 1.60027    ,  4.36584    ,  2.45873e-05,  0.145731   ])
359     , -14624.2    , array([ 1.60027    ,  4.36148    ,  2.46119e-05,  0.145731   ])
360     , -14625.7    , array([ 1.60027    ,  4.36148    ,  2.45873e-05,  0.145877   ])
361     , -12831.2    , array([ 0.359546   ,  0.803135   ,  0.000100131,  0.154411   ])
362     , -12831.2    , array([ 0.359546   ,  0.803135   ,  0.000100131,  0.154411   ])
363     , -12831.2    , array([ 0.359905   ,  0.803135   ,  0.000100131,  0.154411   ])
364     , -12831.3    , array([ 0.359546   ,  0.803939   ,  0.000100131,  0.154411   ])
365     , -12831.2    , array([ 0.359546   ,  0.803135   ,  0.000100231,  0.154411   ])
366     , -12831.4    , array([ 0.359546   ,  0.803135   ,  0.000100131,  0.154566   ])
373     , -12831.2    , array([ 0.359554   ,  0.803109   ,  0.000100128,  0.154398   ])
374     , -12831.2    , array([ 0.359554   ,  0.803109   ,  0.000100128,  0.154398   ])
375     , -12831.2    , array([ 0.359914   ,  0.803109   ,  0.000100128,  0.154398   ])
376     , -12831.3    , array([ 0.359554   ,  0.803913   ,  0.000100128,  0.154398   ])
377     , -12831.2    , array([ 0.359554   ,  0.803109   ,  0.000100229,  0.154398   ])
378     , -12831.4    , array([ 0.359554   ,  0.803109   ,  0.000100128,  0.154553   ])
379     , -12831.2    , array([ 0.359563   ,  0.803083   ,  0.000100126,  0.154385   ])
380     , -12831.2    , array([ 0.359563   ,  0.803083   ,  0.000100126,  0.154385   ])
381     , -12831.2    , array([ 0.359922   ,  0.803083   ,  0.000100126,  0.154385   ])
382     , -12831.2    , array([ 0.359563   ,  0.803887   ,  0.000100126,  0.154385   ])
383     , -12831.2    , array([ 0.359563   ,  0.803083   ,  0.000100226,  0.154385   ])
384     , -12831.3    , array([ 0.359563   ,  0.803083   ,  0.000100126,  0.154539   ])
385     , -12889.5    , array([ 5.46074    ,  0.0205298  ,  7.94737e-06,  9.36175e-06])
386     , -12889.5    , array([ 5.46074    ,  0.0205298  ,  7.94737e-06,  9.36175e-06])
387     , -12889.5    , array([ 5.4662     ,  0.0205298  ,  7.94737e-06,  9.36175e-06])
388     , -12889.5    , array([ 5.46074    ,  0.0205503  ,  7.94737e-06,  9.36175e-06])
389     , -12889.5    , array([ 5.46074    ,  0.0205298  ,  7.95533e-06,  9.36175e-06])
390     , -12889.5    , array([ 5.46074    ,  0.0205298  ,  7.94737e-06,  9.37112e-06])
391     , -12709.9    , array([ 0.834624   ,  0.258139   ,  4.57037e-05,  0.00764172 ])
392     , -12709.9    , array([ 0.834624   ,  0.258139   ,  4.57037e-05,  0.00764172 ])
393     , -12709.9    , array([ 0.835459   ,  0.258139   ,  4.57037e-05,  0.00764172 ])
394     , -12710      , array([ 0.834624   ,  0.258398   ,  4.57037e-05,  0.00764172 ])
395     , -12709.9    , array([ 0.834624   ,  0.258139   ,  4.57494e-05,  0.00764172 ])
396     , -12709.8    , array([ 0.834624   ,  0.258139   ,  4.57037e-05,  0.00764937 ])
397     , -12673.1    , array([ 0.619985   ,  0.338849   ,  5.64257e-05,  0.0174241  ])
398     , -12673.1    , array([ 0.619985   ,  0.338849   ,  5.64257e-05,  0.0174241  ])
399     , -12673.1    , array([ 0.620606   ,  0.338849   ,  5.64257e-05,  0.0174241  ])
400     , -12673.2    , array([ 0.619985   ,  0.339188   ,  5.64257e-05,  0.0174241  ])
401     , -12673.1    , array([ 0.619985   ,  0.338849   ,  5.64822e-05,  0.0174241  ])
402     , -12673      , array([ 0.619985   ,  0.338849   ,  5.64257e-05,  0.0174415  ])
403     , -12670.4    , array([ 0.521804   ,  0.368433   ,  6.24879e-05,  0.0248681  ])
404     , -12670.4    , array([ 0.521804   ,  0.368433   ,  6.24879e-05,  0.0248681  ])
405     , -12670.4    , array([ 0.522326   ,  0.368433   ,  6.24879e-05,  0.0248681  ])
406     , -12670.4    , array([ 0.521804   ,  0.368802   ,  6.24879e-05,  0.0248681  ])
407     , -12670.4    , array([ 0.521804   ,  0.368433   ,  6.25505e-05,  0.0248681  ])
408     , -12670.4    , array([ 0.521804   ,  0.368433   ,  6.24879e-05,  0.024893   ])
409     , -12667.5    , array([ 0.540951   ,  0.338816   ,  5.89648e-05,  0.0203774  ])
410     , -12667.5    , array([ 0.540951   ,  0.338816   ,  5.89648e-05,  0.0203774  ])
411     , -12667.5    , array([ 0.541493   ,  0.338816   ,  5.89648e-05,  0.0203774  ])
412     , -12667.5    , array([ 0.540951   ,  0.339155   ,  5.89648e-05,  0.0203774  ])
413     , -12667.5    , array([ 0.540951   ,  0.338816   ,  5.90238e-05,  0.0203774  ])
414     , -12667.5    , array([ 0.540951   ,  0.338816   ,  5.89648e-05,  0.0203978  ])
415     , -12664.9    , array([ 0.526695   ,  0.303434   ,  5.61769e-05,  0.0171296  ])
416     , -12664.9    , array([ 0.526695   ,  0.303434   ,  5.61769e-05,  0.0171296  ])
417     , -12664.9    , array([ 0.527222   ,  0.303434   ,  5.61769e-05,  0.0171296  ])
418     , -12665      , array([ 0.526695   ,  0.303738   ,  5.61769e-05,  0.0171296  ])
419     , -12664.9    , array([ 0.526695   ,  0.303434   ,  5.62331e-05,  0.0171296  ])
420     , -12664.9    , array([ 0.526695   ,  0.303434   ,  5.61769e-05,  0.0171467  ])
421     , -12661.3    , array([ 0.475566   ,  0.246182   ,  5.23407e-05,  0.013125   ])
422     , -12661.3    , array([ 0.475566   ,  0.246182   ,  5.23407e-05,  0.013125   ])
423     , -12661.3    , array([ 0.476042   ,  0.246182   ,  5.23407e-05,  0.013125   ])
424     , -12661.3    , array([ 0.475566   ,  0.246428   ,  5.23407e-05,  0.013125   ])
